#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:55,OAK 36,7,3:37,44,Field Goal
2,1,4:29,OAK 18,4,2:36,9,Punt
3,1,0:55,OAK 20,5,2:48,6,Punt
4,2,6:51,OAK 20,6,3:11,18,Punt
5,2,1:08,OAK 31,5,1:08,11,Punt
6,3,15:00,OAK 28,3,1:49,-3,Punt
7,3,11:31,OAK 43,3,1:18,11,Fumble
8,3,7:51,OAK 3,7,2:59,28,Punt
9,3,0:05,OAK 24,3,0:59,6,Punt
10,4,12:36,,3,1:30,3,Punt
11,4,8:01,OAK 47,7,3:57,19,Field Goal
12,4,3:11,OAK 31,3,0:47,0,Punt
13,4,1:48,OAK 25,1,0:09,-9,Fumble
14,4,1:35,OAK 21,5,1:35,44,Interception
