Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jerry Jeudy,DEN,14,7,125,1,6,97,13.9,28,4.0,13.8,1,7.0,0,0.0,1,75.0
KJ Hamler,DEN,10,6,75,0,4,43,7.2,32,5.3,10.2,0,,1,10.0,0,83.3
Tim Patrick,DEN,9,4,29,1,2,19,4.8,10,2.5,10.7,0,,0,0.0,0,89.6
Noah Fant,DEN,3,3,45,0,2,5,1.7,40,13.3,1.7,1,3.0,0,0.0,0,118.7
DaeSean Hamilton,DEN,2,2,12,0,1,7,3.5,5,2.5,3.5,0,,0,0.0,0,91.7
Nick Vannett,DEN,1,1,11,0,1,6,6.0,5,5.0,6.0,0,,0,0.0,0,112.5
Melvin Gordon,DEN,1,1,9,0,,5,5.0,4,4.0,5.0,0,,0,0.0,0,104.2
Albert Okwuegbunam,DEN,1,1,7,0,1,4,4.0,3,3.0,4.0,1,1.0,0,0.0,0,95.8
Tyrie Cleveland,DEN,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
Phillip Lindsay,DEN,3,0,0,0,,0,,0,,3.3,0,,1,33.3,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Hayden Hurst,ATL,8,7,62,0,4,22,3.1,40,5.7,5.0,0,,0,0.0,0,99.0
Julio Jones,ATL,7,5,54,1,3,43,8.6,11,2.2,6.4,1,5.0,0,0.0,0,133.3
Olamide Zaccheaus,ATL,6,4,103,1,4,92,23.0,11,2.8,24.2,0,,0,0.0,1,109.7
Christian Blake,ATL,3,3,31,0,1,28,9.3,3,1.0,9.3,0,,0,0.0,0,109.7
Todd Gurley,ATL,2,2,2,0,0,-7,-3.5,9,4.5,-3.5,0,,0,0.0,0,79.2
Russell Gage,ATL,6,2,11,0,1,7,3.5,4,2.0,12.3,0,,0,0.0,0,42.4
Brandon Powell,ATL,1,1,9,1,1,8,8.0,1,1.0,8.0,0,,0,0.0,0,143.7
Luke Stocker,ATL,1,1,12,0,1,2,2.0,10,10.0,2.0,0,,0,0.0,0,116.7
Brian Hill,ATL,1,0,0,0,0,0,,0,,1.0,0,,1,100.0,0,39.6
