Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Davontae Harris,DEN,0,8,5,62.5%,117,23.4,14.6,1,145.8,16.8,99,18,0,0,0,0.0,0,3,1,25.0%
Josey Jewell,DEN,0,6,4,66.7%,14,3.5,2.3,0,70.1,0.5,5,9,4,0,1,0.0,1,10,0,0.0%
Alexander Johnson,DEN,0,3,3,100.0%,38,12.7,12.7,0,118.7,5.7,17,21,9,0,1,0.0,1,8,0,0.0%
Essang Bassey,DEN,0,4,3,75.0%,18,6.0,4.5,0,83.3,10.0,16,2,0,0,0,0.0,0,4,0,0.0%
Michael Ojemudia,DEN,0,5,3,60.0%,36,12.0,7.2,1,121.7,9.4,31,5,0,0,0,0.0,0,3,2,40.0%
Justin Simmons,DEN,1,4,3,75.0%,22,7.3,5.5,1,87.5,13.3,3,19,1,0,0,0.0,0,5,0,0.0%
Kevin Toliver,DEN,0,2,2,100.0%,24,12.0,12.0,0,116.7,11.0,22,2,0,0,0,0.0,0,3,0,0.0%
Dre'Mont Jones,DEN,0,1,1,100.0%,12,12.0,12.0,0,116.7,2.0,2,10,0,0,0,1.0,1,2,0,0.0%
Kareem Jackson,DEN,0,2,1,50.0%,3,3.0,1.5,0,56.2,9.0,0,3,0,0,0,0.0,0,6,0,0.0%
Malik Reed,DEN,0,0,0,,,,,,,,,,5,2,3,0.0,5,1,0,0.0%
Jeremiah Attaochu,DEN,0,0,0,,,,,,,,,,1,2,0,0.0,2,1,1,50.0%
DeMarcus Walker,DEN,0,0,0,,,,,,,,,,0,1,0,1.0,2,2,1,33.3%
DeShawn Williams,DEN,0,0,0,,,,,,,,,,0,1,1,0.0,2,5,0,0.0%
Bradley Chubb,DEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Isaiah Oliver,ATL,0,9,5,55.6%,64,12.8,7.1,0,78.0,8.7,33,31,4,1,0,0.0,1,4,0,0.0%
Foyesade Oluokun,ATL,0,4,4,100.0%,34,8.5,8.5,0,102.1,4.3,17,17,6,1,3,1.0,5,10,2,16.7%
AJ Terrell,ATL,0,7,4,57.1%,55,13.8,7.9,1,122.0,12.9,36,19,0,0,0,0.0,0,5,1,16.7%
Keanu Neal,ATL,0,5,3,60.0%,44,14.7,8.8,0,88.7,5.0,12,32,4,0,1,0.0,1,4,2,33.3%
Kendall Sheffield,ATL,0,5,3,60.0%,71,23.7,14.2,0,104.2,18.6,58,13,0,0,0,0.0,0,3,0,0.0%
Pita Taumoepenu,ATL,0,2,2,100.0%,13,6.5,6.5,0,93.7,4.0,8,5,1,1,0,0.0,1,2,0,0.0%
Blidi Wreh-Wilson,ATL,0,2,2,100.0%,12,6.0,6.0,1,131.2,6.0,12,0,0,0,0,0.0,0,1,1,50.0%
Deion Jones,ATL,0,2,1,50.0%,11,11.0,5.5,0,66.7,11.0,6,5,3,2,0,0.0,2,6,0,0.0%
Ricardo Allen,ATL,1,3,1,33.3%,9,9.0,3.0,0,2.8,13.7,4,5,0,0,0,0.0,0,1,0,0.0%
Grady Jarrett,ATL,0,0,0,,,,,,,,,,0,3,2,0.0,5,3,0,0.0%
Charles Harris,ATL,0,1,0,0.0%,,,0.0,,39.6,3.0,,,3,3,1,0.0,4,0,0,
Jacob Tuioti-Mariner,ATL,0,1,0,0.0%,,,0.0,,39.6,7.0,,,0,1,2,0.0,3,5,0,0.0%
Steven Means,ATL,0,0,0,,,,,,,,,,0,2,0,0.0,2,0,1,100.0%
John Cominsky,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
Darqueze Dennard,ATL,0,4,0,0.0%,,,0.0,,39.6,8.8,,,0,0,0,0.0,0,3,0,0.0%
