#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,KAN 31,5,2:40,20,Punt
2,1,10:11,KAN 42,6,3:11,22,Punt
3,1,5:22,KAN 38,7,4:05,45,Field Goal
4,2,13:50,BUF 39,5,2:16,-3,Fumble
5,2,10:19,KAN 15,12,5:42,58,Missed FG
6,2,1:53,KAN 27,3,0:29,-6,Interception
7,2,0:21,KAN 20,2,0:21,20,End of Half
8,3,13:04,KAN 9,6,3:31,17,Interception
9,3,8:16,KAN 28,5,3:01,13,Punt
10,3,3:10,KAN 18,11,4:58,57,Missed FG
11,4,11:32,KAN 10,3,1:11,22,Interception
12,4,6:31,KAN 21,12,2:59,34,Downs
13,4,1:45,KAN 41,4,0:19,-8,Downs
