Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Christian McCaffrey,CAR,8,37,0,2,16,2.0,21,2.6,1,8.0
Cam Newton,CAR,5,42,0,3,17,3.4,25,5.0,1,5.0
C.J. Anderson,CAR,3,31,0,1,25,8.3,6,2.0,0,
Alex Armah,CAR,1,4,0,,0,0.0,4,4.0,0,
D.J. Moore,CAR,1,7,0,0,-5,-5.0,12,12.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Tevin Coleman,ATL,16,107,0,3,69,4.3,38,2.4,0,
Ito Smith,ATL,9,46,0,3,16,1.8,30,3.3,1,9.0
Matt Ryan,ATL,4,18,2,3,17,4.3,1,0.3,3,1.3
Calvin Ridley,ATL,1,3,0,1,3,3.0,0,0.0,0,
Mohamed Sanu,ATL,1,-4,0,0,-4,-4.0,0,0.0,0,
Matt Schaub,ATL,1,0,0,,0,0.0,0,0.0,0,
