Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
2,12:22,4,4,ATL 33,3,3,Cam Newton left end for 10 yards (tackle by Damontae Kazee). Penalty on Damontae Kazee: Disqualification (Offsetting),1.180,4.040
2,11:59,1,10,ATL 23,3,3,Christian McCaffrey left end for 9 yards (tackle by Grady Jarrett),4.040,4.950
2,11:17,2,1,ATL 14,3,3,"Penalty on Torrey Smith: False Start, 5 yards (no play)",4.950,4.050
2,11:15,2,6,ATL 19,3,3,Christian McCaffrey left tackle for 1 yard (tackle by Grady Jarrett and Duke Riley),4.050,3.490
2,10:28,3,5,ATL 18,3,3,Cam Newton pass complete short middle to Devin Funchess for 12 yards (tackle by Jordan Richards),3.490,5.830
2,9:42,1,6,ATL 6,3,3,Cam Newton pass incomplete short left intended for Devin Funchess (defended by Robert Alford),5.830,4.950
2,9:36,2,6,ATL 6,3,3,Christian McCaffrey left guard for 1 yard (tackle by Takkarist McKinley),4.950,4.260
2,8:50,3,5,ATL 5,9,3,"Cam Newton pass complete short middle to Jarius Wright for 5 yards, touchdown",4.260,7.000
2,8:42,,,ATL 15,10,3,Graham Gano kicks extra point good,0.000,0.000
2,8:42,,,CAR 35,10,3,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
2,8:42,1,10,ATL 25,10,3,Tevin Coleman right tackle for 3 yards (tackle by Kawann Short and Mario Addison),0.610,0.470
2,8:06,2,7,ATL 28,10,3,Matt Ryan pass complete short left to Tevin Coleman for -2 yards (tackle by Luke Kuechly),0.470,-0.490
2,7:25,3,9,ATL 26,10,3,"Matt Ryan pass incomplete short right intended for Calvin Ridley. Penalty on Donte Jackson: Defensive Pass Interference, 14 yards (no play)",-0.490,1.600
2,7:20,1,10,ATL 40,10,3,Matt Ryan pass incomplete deep middle intended for Julio Jones,1.600,1.050
2,7:13,2,10,ATL 40,10,3,"Tevin Coleman right tackle for 36 yards (tackle by Donte Jackson). Tevin Coleman fumbles, ball out of bounds at CAR-24 (forced by Donte Jackson)",1.050,3.970
2,6:32,1,10,CAR 24,10,3,Matt Ryan pass complete short left to Julio Jones for 6 yards (tackle by James Bradberry),3.970,4.290
2,6:07,2,4,CAR 18,10,3,Ito Smith left end for 5 yards (tackle by Luke Kuechly),4.290,4.710
2,5:36,1,10,CAR 13,10,3,Ito Smith right tackle for 4 yards (tackle by Kawann Short),4.710,4.770
2,4:50,2,6,CAR 9,10,3,Ito Smith right end for -2 yards (tackle by Kawann Short),4.770,3.450
2,4:08,3,8,CAR 11,10,9,"Matt Ryan pass complete short right to Calvin Ridley for 11 yards, touchdown",3.450,7.000
2,4:03,,,CAR 15,10,10,Matt Bryant kicks extra point good,0.000,0.000
2,4:03,,,ATL 35,10,10,"Matthew Bosher kicks off 65 yards, touchback.",0.000,0.610
2,4:02,1,10,CAR 25,10,10,C.J. Anderson left guard for 5 yards (tackle by Jordan Richards and Vic Beasley),0.610,0.740
2,3:24,2,5,CAR 30,10,10,"Penalty on Chris Manhertz: False Start, 5 yards (no play)",0.740,0.060
2,3:02,2,10,CAR 25,10,10,Cam Newton pass complete short right to Christian McCaffrey for 11 yards (tackle by Derrick Shelby),0.060,1.330
2,2:30,1,10,CAR 36,10,10,Cam Newton pass incomplete deep right intended for Torrey Smith (defended by Ricardo Allen),1.330,0.790
2,2:24,2,10,CAR 36,10,10,Cam Newton sacked by Takkarist McKinley for -5 yards,0.790,-0.560
2,2:00,3,15,CAR 31,10,10,Cam Newton pass complete short left to Christian McCaffrey for 1 yard (tackle by Brian Poole),-0.560,-1.240
2,1:52,,,,,,Timeout #1 by Atlanta Falcons,,
2,1:52,4,14,CAR 32,10,10,Michael Palardy punts 53 yards downed by Lorenzo Doss. Penalty on Justin Bethel: Defensive Offside (Declined),-1.240,0.220
2,1:35,1,10,ATL 15,10,10,Tevin Coleman right tackle for 4 yards (tackle by Luke Kuechly),-0.220,-0.110
2,1:12,2,6,ATL 19,10,10,Matt Ryan pass complete short right to Calvin Ridley for 22 yards (tackle by Da'Norris Searcy),-0.110,1.660
2,1:04,1,10,ATL 41,10,10,Matt Ryan pass complete short left to Tevin Coleman for 6 yards,1.660,1.930
2,0:45,2,4,ATL 47,10,10,Matt Ryan pass complete short left to Austin Hooper for 7 yards (tackle by Donte Jackson),1.930,2.520
2,0:40,1,10,CAR 46,10,10,Matt Ryan pass complete deep left to Marvin Hall for 30 yards (tackle by Mike Adams),2.520,4.510
2,0:35,1,10,CAR 16,10,10,Matt Ryan pass complete short middle to Ito Smith for 8 yards (tackle by Shaq Thompson),4.510,5.350
2,0:28,,,,,,Timeout #2 by Atlanta Falcons,,
2,0:28,2,2,CAR 8,10,16,"Matt Ryan pass complete short right to Austin Hooper for 8 yards, touchdown",5.350,7.000
2,0:22,,,CAR 15,10,17,Matt Bryant kicks extra point good,0.000,0.000
2,0:22,,,ATL 35,10,17,"Matthew Bosher kicks off 73 yards, returned by D.J. Moore for no gain (tackle by Justin Bethel)",0.000,0.040
2,0:16,1,10,CAR 18,10,17,Cam Newton pass complete short right to Devin Funchess for 1 yard (tackle by Duke Riley),0.040,-0.320
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,10,17,"Graham Gano kicks off 66 yards, returned by Calvin Ridley for no gain (tackle by Marquis Haynes and Rashaan Gaulden)",0.000,1.000
3,14:53,1,10,ATL 31,10,17,Matt Ryan pass complete deep left to Julio Jones for 30 yards (tackle by Colin Jones and James Bradberry),1.000,2.980
3,14:20,1,10,CAR 39,10,17,Matt Ryan pass deep middle intended for Julio Jones is intercepted by Donte Jackson at CAR-2 and returned for no gain,2.980,0.380
3,14:16,1,10,CAR 2,10,17,Alex Armah right guard for 4 yards (tackle by Foyesade Oluokun),-0.380,-0.490
3,13:34,2,6,CAR 6,10,17,Cam Newton pass complete short right to Christian McCaffrey for 4 yards (tackle by Ricardo Allen),-0.490,-0.480
3,13:01,3,2,CAR 10,10,17,Cam Newton pass incomplete short right intended for Devin Funchess (defended by Desmond Trufant),-0.480,-2.490
3,12:57,4,2,CAR 10,10,17,"Michael Palardy punts 48 yards, fair catch by Justin Hardy at ATL-42",-2.490,-1.730
3,12:49,1,10,ATL 42,10,17,Tevin Coleman left end for -5 yards (tackle by Mario Addison). Penalty on Wes Schweitzer: Offensive Holding (Declined),1.730,0.510
3,12:29,2,15,ATL 37,10,17,Tevin Coleman left end for 3 yards (tackle by James Bradberry),0.510,0.230
3,12:01,3,12,ATL 40,10,17,Matt Ryan pass complete short middle to Calvin Ridley for 22 yards (tackle by Rashaan Gaulden),0.230,3.050
3,11:31,1,10,CAR 38,10,17,Ito Smith left tackle for 13 yards (tackle by Mike Adams),3.050,3.910
3,10:46,1,10,CAR 25,10,17,Ito Smith left end for 18 yards (tackle by Dontari Poe),3.910,5.600
3,10:09,1,7,CAR 7,10,17,Tevin Coleman right tackle for 6 yards (tackle by Rashaan Gaulden),5.600,5.910
3,9:44,2,1,CAR 1,10,23,"Matt Ryan right guard for 1 yard, touchdown",5.910,7.000
3,9:23,,,CAR 15,10,24,Matt Bryant kicks extra point good,0.000,0.000
3,9:23,,,ATL 35,10,24,"Matthew Bosher kicks off 65 yards, touchback.",0.000,0.610
3,9:23,1,10,CAR 25,10,24,Cam Newton pass complete short left to Christian McCaffrey for 9 yards (tackle by Duke Riley),0.610,1.280
3,8:42,2,1,CAR 34,10,24,Christian McCaffrey right guard for 5 yards (tackle by Duke Riley),1.280,1.530
3,7:59,1,10,CAR 39,10,24,Cam Newton pass complete short middle to Jarius Wright for 16 yards (tackle by De'Vondre Campbell),1.530,2.590
3,7:17,1,10,ATL 45,10,24,"Cam Newton left end for no gain (tackle by Brian Poole). Penalty on Greg Van Roten: Offensive Holding, 10 yards (no play)",2.590,1.930
3,7:01,1,20,CAR 45,10,24,Cam Newton pass incomplete short left intended for Torrey Smith (defended by Blidi Wreh-Wilson),1.930,0.690
3,6:55,2,20,CAR 45,10,24,Cam Newton pass complete short right to Christian McCaffrey for 6 yards (tackle by De'Vondre Campbell),0.690,0.830
3,6:21,3,14,ATL 49,10,24,Cam Newton pass complete short left to Ian Thomas for 2 yards (tackle by Brian Poole),0.830,0.130
3,5:43,4,12,ATL 47,10,24,"Michael Palardy punts 37 yards, fair catch by Justin Hardy at ATL-10",0.130,0.380
3,5:33,1,10,ATL 10,10,24,Tevin Coleman left tackle for 19 yards (tackle by Mike Adams),-0.380,0.870
3,5:04,1,10,ATL 29,10,24,Tevin Coleman right tackle for 8 yards (tackle by Vernon Butler),0.870,1.410
3,4:29,2,2,ATL 37,10,24,Calvin Ridley left end for 3 yards (tackle by David Mayo),1.410,1.600
3,4:02,1,10,ATL 40,10,24,Matt Ryan pass complete short right to Julio Jones for 12 yards (tackle by James Bradberry),1.600,2.390
3,3:20,1,10,CAR 48,10,24,Ito Smith right end for 1 yard (tackle by Mario Addison),2.390,1.980
3,2:38,2,9,CAR 47,10,24,Matt Ryan pass incomplete short left intended for Calvin Ridley,1.980,1.290
3,2:33,3,9,CAR 47,10,24,Matt Ryan pass complete short middle to Tevin Coleman for 5 yards (tackle by Julius Peppers),1.290,0.460
3,1:53,4,4,CAR 42,10,24,"Matthew Bosher punts 42 yards, touchback.",0.460,-0.280
3,1:44,1,10,CAR 20,10,24,Christian McCaffrey left guard for 11 yards (tackle by Jordan Richards and Foyesade Oluokun),0.280,1.000
3,1:10,1,10,CAR 31,10,24,Christian McCaffrey left tackle for 4 yards (tackle by Grady Jarrett),1.000,1.000
3,0:30,2,6,CAR 35,10,24,Cam Newton pass incomplete short right intended for Jarius Wright,1.000,0.300
3,0:26,3,6,CAR 35,10,24,Cam Newton pass complete short middle to Jarius Wright for 7 yards (tackle by Brian Poole),0.300,1.730
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CAR 42,10,24,Cam Newton pass complete short right to Christian McCaffrey for 3 yards (tackle by Desmond Trufant),1.730,1.590
4,14:18,2,7,CAR 45,10,24,"Cam Newton pass incomplete deep middle intended for Torrey Smith. Penalty on Robert Alford: Defensive Pass Interference, 16 yards (no play)",1.590,2.980
4,14:13,1,10,ATL 39,10,24,Cam Newton pass complete short right to Jarius Wright for 12 yards (tackle by Brian Poole),2.980,3.780
4,13:35,1,10,ATL 27,10,24,Cam Newton right end for 10 yards (tackle by Duke Riley),3.780,4.440
4,13:03,1,10,ATL 17,10,24,Cam Newton pass incomplete deep middle intended for Ian Thomas,4.440,3.850
4,12:58,2,10,ATL 17,10,24,Cam Newton pass complete short left to Devin Funchess for 6 yards (tackle by Brian Poole),3.850,4.100
4,12:11,3,4,ATL 11,10,24,Cam Newton pass complete short left to Ian Thomas for 8 yards (tackle by Duke Riley),4.100,6.510
4,11:27,1,3,ATL 3,16,24,"Cam Newton pass complete short middle to Torrey Smith for 3 yards, touchdown",6.510,7.000
4,11:23,,,ATL 15,17,24,Graham Gano kicks extra point good,0.000,0.000
4,11:23,,,CAR 35,17,24,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
4,11:23,1,10,ATL 25,17,24,"Matt Ryan pass incomplete deep right intended for Julio Jones. Penalty on Wes Horton: Defensive Offside, 5 yards (no play)",0.610,1.340
4,11:18,1,5,ATL 30,17,24,Matt Ryan pass complete short right to Mohamed Sanu for 12 yards (tackle by James Bradberry),1.340,1.730
4,10:41,1,10,ATL 42,17,24,Tevin Coleman left tackle for 5 yards (tackle by Wes Horton),1.730,1.860
4,10:07,2,5,ATL 47,17,24,Matt Ryan pass complete deep left to Austin Hooper for 30 yards (tackle by Corn Elder),1.860,4.040
4,9:23,1,10,CAR 23,17,24,Matt Ryan pass complete short left to Logan Paulsen for 10 yards (tackle by Luke Kuechly),4.040,4.710
4,8:37,1,10,CAR 13,17,24,Ito Smith left guard for 8 yards (tackle by Mike Adams),4.710,5.540
4,8:11,2,2,CAR 5,17,24,"Ito Smith right tackle for -3 yards (tackle by Kawann Short). Ito Smith fumbles (forced by Kawann Short), recovered by Brandon Fusco at CAR-8 (tackle by Kawann Short)",5.540,4.100
4,7:27,3,5,CAR 8,17,30,"Matt Ryan left end for 8 yards, touchdown",4.100,7.000
4,7:17,,,CAR 15,17,31,Matt Bryant kicks extra point good,0.000,0.000
4,7:17,,,ATL 35,17,31,"Matthew Bosher kicks off 65 yards, touchback.",0.000,0.610
4,7:17,1,10,CAR 25,17,31,Cam Newton pass incomplete short middle intended for C.J. Anderson,0.610,0.060
4,7:13,2,10,CAR 25,17,31,Cam Newton pass complete short right to Torrey Smith for 26 yards (tackle by Desmond Trufant),0.060,2.320
4,6:49,1,10,ATL 49,17,31,Cam Newton pass complete deep left to Devin Funchess for 27 yards (tackle by Ricardo Allen). Penalty on Vic Beasley: Defensive Offside (Declined),2.320,4.110
4,6:26,1,10,ATL 22,17,31,Cam Newton pass short middle intended for C.J. Anderson is intercepted by Ricardo Allen at ATL-19 and returned for 28 yards,4.110,-2.060
4,6:14,1,10,ATL 47,17,31,Tevin Coleman left guard for 4 yards (tackle by Luke Kuechly),2.060,2.060
4,5:28,2,6,CAR 49,17,31,Tevin Coleman left end for -6 yards (tackle by Mario Addison),2.060,0.560
4,4:53,3,12,ATL 45,17,31,Matt Ryan pass complete short left to Mohamed Sanu for 7 yards (tackle by Captain Munnerlyn),0.560,0.070
4,4:10,4,5,CAR 48,17,31,Matthew Bosher punts 44 yards downed by Justin Bethel,0.070,0.380
4,3:56,1,10,CAR 4,17,31,Cam Newton pass complete short right to Christian McCaffrey for 5 yards (tackle by De'Vondre Campbell),-0.380,-0.420
4,3:51,2,5,CAR 9,17,31,Cam Newton pass complete short middle to Christian McCaffrey for 7 yards (tackle by De'Vondre Campbell),-0.420,-0.140
4,3:23,1,10,CAR 16,17,31,Cam Newton pass complete deep middle to Jarius Wright for 22 yards (tackle by De'Vondre Campbell),-0.140,1.470
4,2:53,1,10,CAR 38,17,31,Cam Newton pass complete short middle to Christian McCaffrey for 11 yards (tackle by Ricardo Allen),1.470,2.190
4,2:30,1,10,CAR 49,23,31,"Cam Newton pass complete deep middle to D.J. Moore for 51 yards, touchdown",2.190,7.000
4,2:20,,,ATL 15,24,31,Graham Gano kicks extra point good,0.000,0.000
4,2:20,,,CAR 35,24,31,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
4,2:20,1,10,ATL 25,24,31,Tevin Coleman left guard for no gain (tackle by Kawann Short),0.610,0.060
4,2:15,,,,,,Timeout #1 by Carolina Panthers,,
4,2:13,2,10,ATL 25,24,31,Matt Ryan pass complete short right to Tevin Coleman for 9 yards (tackle by David Mayo),0.060,0.560
4,2:08,,,,,,Timeout #2 by Carolina Panthers,,
4,2:08,3,1,ATL 34,24,31,Tevin Coleman right guard for no gain (tackle by Shaq Thompson),0.560,-1.110
4,2:00,4,1,ATL 34,24,31,"Matthew Bosher punts 54 yards, returned by D.J. Moore for 4 yards (tackle by Justin Bethel)",-1.110,0.140
4,1:48,1,10,CAR 16,24,31,Cam Newton right guard for 16 yards (tackle by Jordan Richards),-0.140,1.070
4,1:21,1,10,CAR 32,24,31,Cam Newton pass complete short middle to Christian McCaffrey for 10 yards (tackle by Foyesade Oluokun and Brian Poole),1.070,1.730
4,0:59,1,10,CAR 42,24,31,Cam Newton pass incomplete short left intended for Christian McCaffrey,1.730,1.190
4,0:52,2,10,CAR 42,24,31,Cam Newton pass complete short right to Torrey Smith for 4 yards (tackle by Desmond Trufant),1.190,1.030
4,0:26,3,6,CAR 46,24,31,Cam Newton pass complete short left to Devin Funchess for 12 yards (tackle by Robert Alford),1.030,2.790
4,0:19,1,10,ATL 42,24,31,Cam Newton pass incomplete deep left intended for Torrey Smith,2.790,2.240
4,0:11,2,10,ATL 42,24,31,Cam Newton pass complete deep middle to Devin Funchess for 16 yards (tackle by Foyesade Oluokun),2.240,3.840
4,0:05,,,,,,Timeout #3 by Carolina Panthers,,
4,0:05,,,,,,Timeout #1 by Atlanta Falcons,,
4,0:05,1,10,ATL 26,24,31,"Penalty on Taylor Moton: False Start, 5 yards (no play)",3.840,3.510
4,0:04,1,15,ATL 31,24,31,Cam Newton pass incomplete deep left intended for D.J. Moore (defended by Robert Alford),3.510,2.620
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
