Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
1,,,,ATL 30,3,0,Michael Koenen kicks off 69 yards,0.000,1.600
1,9:39,1,10,NOR 40,3,0,Antowain Smith up the middle for 10 yards (tackle by Demorrio Williams and Keion Carpenter),1.600,2.260
1,9:06,1,10,NOR 50,3,0,Aaron Stecker right tackle for 2 yards (tackle by Chad Lavalais),2.260,1.980
1,8:29,2,8,ATL 48,3,0,"Penalty on Joe Horn: False Start, 5 yards (no play)",1.980,1.310
1,8:15,2,13,NOR 47,3,0,Aaron Brooks pass incomplete intended for Donte' Stallworth (defended by Jason Webster),1.310,0.630
1,8:09,3,13,NOR 47,3,0,Aaron Brooks pass complete to Donte' Stallworth for 11 yards,0.630,0.460
1,7:25,4,2,ATL 42,3,0,"Mitch Berger punts 32 yards, fair catch by Allen Rossum",0.460,0.380
1,7:20,1,10,ATL 10,3,0,Warrick Dunn right guard for 2 yards (tackle by Johnathan Sullivan),-0.380,-0.630
1,6:52,2,8,ATL 12,3,0,Michael Vick pass incomplete intended for Brian Finneran (defended by Dwight Smith),-0.630,-1.190
1,6:46,3,8,ATL 12,3,0,Michael Vick up the middle for 5 yards (tackle by Fred Thomas),-1.190,-2.320
1,6:13,4,3,ATL 17,3,0,"Michael Koenen punts 49 yards, returned by Az-Zahir Hakim for 4 yards (tackle by Brian Finneran)",-2.320,-1.470
1,6:03,1,10,NOR 38,3,0,Aaron Brooks right end for 5 yards (tackle by Michael Boley),1.470,1.600
1,5:27,2,5,NOR 43,3,0,Aaron Stecker left guard for 6 yards (tackle by Keith Brooking),1.600,2.190
1,4:51,1,10,NOR 49,3,0,"Antowain Smith right guard for 19 yards (tackle by Jason Webster and Keion Carpenter). Penalty on Joe Horn: Offensive Holding, 10 yards",2.190,2.790
1,4:20,1,10,ATL 42,3,0,Aaron Brooks pass complete to Zachary Hilton for 18 yards (tackle by Keion Carpenter and Bryan Scott),2.790,3.970
1,3:40,1,10,ATL 24,3,6,"Antowain Smith up the middle for 24 yards, touchdown",3.970,7.000
1,,,,ATL 2,3,7,John Carney kicks extra point good,0.000,0.000
1,,,,NOR 30,3,7,"Mitch Berger kicks off 68 yards, returned by Allen Rossum for 25 yards (tackle by Alfred Fincher)",0.000,0.740
1,3:29,1,10,ATL 27,3,7,"Michael Vick pass complete to Warrick Dunn for 15 yards (tackle by Josh Bullocks). Penalty on Dez White: Offensive Holding, 10 yards",0.740,1.470
1,3:10,1,5,ATL 32,3,7,T.J. Duckett up the middle for 2 yards (tackle by Will Smith),1.470,1.140
1,2:32,2,3,ATL 34,3,7,Michael Vick pass incomplete intended for Alge Crumpler,1.140,0.430
1,2:27,3,3,ATL 34,3,7,"Michael Vick for 7 yards (tackle by Courtney Watson). Penalty on Jason Craft: Defensive Holding, 5 yards",0.430,1.990
1,2:09,1,10,ATL 46,3,7,Warrick Dunn up the middle for 4 yards (tackle by Willie Whitehead and Courtney Watson),1.990,1.990
1,1:36,2,6,NOR 50,3,7,Michael Vick pass incomplete intended for Alge Crumpler (defended by Courtney Watson),1.990,1.290
1,1:33,3,6,NOR 50,3,7,Michael Vick pass complete to Michael Jenkins for 13 yards (tackle by Jason Craft),1.290,3.120
1,1:00,1,10,NOR 37,3,7,Warrick Dunn up the middle for 4 yards (tackle by Mike McKenzie),3.120,3.110
1,0:22,2,6,NOR 33,3,7,Warrick Dunn left tackle for 7 yards (tackle by Sedrick Hodge and Fred Thomas),3.110,3.840
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NOR 26,3,7,Michael Vick pass incomplete intended for Dwayne Blakley is intercepted by Josh Bullocks at NOR-4 and returned for 51 yards,3.840,-2.590
2,14:47,1,10,ATL 45,3,7,Antowain Smith right guard for 4 yards (tackle by Demorrio Williams),2.590,2.580
2,14:01,2,6,ATL 41,3,7,Aaron Brooks pass complete to Az-Zahir Hakim for 19 yards (tackle by Jason Webster),2.580,4.110
2,13:18,1,10,ATL 22,3,7,Aaron Brooks up the middle for 13 yards (tackle by Bryan Scott and Patrick Kerney),4.110,5.140
2,12:39,1,9,ATL 9,3,7,Antowain Smith up the middle for 3 yards (tackle by Keion Carpenter and Keith Brooking),5.140,4.950
2,11:59,2,6,ATL 6,3,7,"Aaron Brooks pass complete to Aaron Stecker for -6 yards (tackle by DeAngelo Hall and Demorrio Williams). Penalty on Chad Lavalais: Defensive Offside, 3 yards (no play)",4.950,5.530
2,11:34,2,3,ATL 3,3,7,Aaron Stecker up the middle for 2 yards (tackle by Michael Boley and Keith Brooking),5.530,5.170
2,10:51,3,1,ATL 1,3,7,Antowain Smith up the middle for no gain (tackle by Roderick Coleman and Ike Reese),5.170,3.550
2,9:58,4,1,ATL 1,3,10,John Carney 19 yard field goal good,3.550,3.000
2,,,,NOR 30,3,10,"Mitch Berger kicks off 63 yards, returned by Allen Rossum for 29 yards (tackle by Nate Poole)",0.000,1.330
2,9:49,,,,3,10,Timeout #1 by Atlanta Falcons,0.000,1.330
2,9:49,1,10,ATL 36,3,10,Michael Vick pass incomplete intended for T.J. Duckett,1.330,0.790
2,9:44,2,10,ATL 36,3,10,T.J. Duckett up the middle for 3 yards (tackle by Will Smith),0.790,0.500
2,9:06,3,7,ATL 39,3,10,Michael Vick pass complete to Warrick Dunn for no gain,0.500,-0.780
2,8:26,4,7,ATL 39,3,10,"Michael Koenen punts 35 yards, returned by Az-Zahir Hakim for 3 yards (tackle by John Leake)",-0.780,-0.870
2,8:16,1,10,NOR 29,3,10,Aaron Brooks pass complete to Az-Zahir Hakim for 12 yards (tackle by Demorrio Williams and Keith Brooking),0.870,1.660
2,7:41,1,10,NOR 41,3,10,Antowain Smith up the middle for 1 yard (tackle by Bryan Scott and Michael Boley),1.660,1.260
2,7:01,2,9,NOR 42,3,10,Aaron Brooks pass incomplete intended for Devery Henderson,1.260,0.560
2,6:55,3,9,NOR 42,3,10,Aaron Brooks up the middle for 10 yards (tackle by Roderick Coleman and DeAngelo Hall),0.560,2.390
2,6:08,1,10,ATL 48,3,10,Aaron Brooks pass incomplete intended for Az-Zahir Hakim (defended by Bryan Scott),2.390,1.850
2,6:03,2,10,ATL 48,3,10,"Aaron Stecker up the middle for -7 yards (tackle by Keith Brooking). Penalty on Jonathan Babineaux: Defensive Offside, 5 yards (no play)",1.850,2.520
2,5:39,2,5,ATL 43,3,10,Aaron Stecker up the middle for 6 yards (tackle by Chad Lavalais),2.520,3.120
2,4:57,1,10,ATL 37,3,10,Antowain Smith left guard for 5 yards (tackle by Roderick Coleman and Demorrio Williams),3.120,3.250
2,4:17,2,5,ATL 32,9,10,"Antowain Smith for -2 yards (tackle by Michael Boley). Antowain Smith fumbles (forced by Michael Boley), recovered by DeAngelo Hall at ATL-34 and returned for 66 yards, touchdown",3.250,-7.000
2,,,,NOR 2,10,10,Todd Peterson kicks extra point good,0.000,0.000
2,,,,ATL 30,10,10,"Michael Koenen kicks off 71 yards, returned by Az-Zahir Hakim for 14 yards (tackle by John Leake)",0.000,-0.320
2,3:45,1,10,NOR 13,10,10,Aaron Brooks pass complete to Az-Zahir Hakim for 18 yards (tackle by Jason Webster and DeAngelo Hall),-0.320,1.000
2,3:45,1,10,NOR 31,10,10,Aaron Stecker left end for -3 yards (tackle by Jonathan Babineaux and Demorrio Williams),1.000,0.060
2,2:28,2,13,NOR 28,10,10,Aaron Brooks pass complete to Az-Zahir Hakim for 17 yards (tackle by Keion Carpenter and Michael Boley),0.060,1.930
2,2:00,1,10,NOR 45,10,10,Aaron Brooks pass complete to Donte' Stallworth for 8 yards (tackle by DeAngelo Hall),1.930,2.460
2,1:56,2,2,ATL 47,10,10,Aaron Brooks sacked by Roderick Coleman for -8 yards,2.460,0.700
2,1:15,3,10,NOR 45,10,10,"Aaron Brooks pass incomplete intended for Devery Henderson. Penalty on DeAngelo Hall: Defensive Pass Interfere, 21 yards (no play)",0.700,3.310
2,1:07,1,10,ATL 34,10,10,Aaron Stecker up the middle for 17 yards (tackle by Jason Webster and Michael Boley),3.310,4.440
2,0:30,1,10,ATL 17,10,10,Aaron Brooks pass incomplete intended for Az-Zahir Hakim (defended by Bryan Scott),4.440,3.850
2,0:22,,,,10,10,Timeout #1 by New Orleans Saints,0.000,3.850
2,0:22,2,10,ATL 17,10,10,"Aaron Brooks pass complete to Az-Zahir Hakim for 17 yards. Penalty on Az-Zahir Hakim: Offensive Pass Interfere, 10 yards (no play)",3.850,2.540
2,0:16,2,20,ATL 27,10,10,Aaron Brooks sacked by Patrick Kerney for -6 yards,2.540,1.090
2,0:10,,,,10,10,Timeout #2 by New Orleans Saints,0.000,0.000
2,0:10,,,,10,10,Timeout #2 by Atlanta Falcons,0.000,1.090
2,0:10,3,26,ATL 33,10,10,Aaron Stecker up the middle for 4 yards (tackle by Brady Smith and Roderick Coleman),1.090,1.500
2,0:04,,,,10,10,Timeout #3 by New Orleans Saints,0.000,1.500
2,0:04,4,22,ATL 29,16,10,"John Carney 47 yard field goal no good, blocked by Michael Boley, recovered by Demorrio Williams and returned for 59 yards, touchdown",1.500,-7.000
2,,,,NOR 2,17,10,Todd Peterson kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,,,"Mitch Berger kicks off 68 yards, returned by Allen Rossum for 24 yards (tackle by Jason Craft)",,
3,14:53,1,10,ATL 26,17,10,Warrick Dunn left guard for 3 yards (tackle by Charles Grant and Willie Whitehead),0.670,0.540
3,14:23,2,7,ATL 29,17,10,Warrick Dunn right guard for 2 yards (tackle by Brian Young and Will Smith),0.540,0.100
3,13:42,3,5,ATL 31,17,10,Michael Vick sacked by Will Smith for -6 yards,0.100,-1.700
3,13:08,4,11,ATL 25,17,10,"Michael Koenen punts 51 yards, returned by Az-Zahir Hakim for -1 yards (tackle by Kevin McCadam)",-1.700,-0.480
3,12:59,1,10,NOR 23,17,10,Aaron Brooks pass complete to Donte' Stallworth for 15 yards (tackle by Jason Webster),0.480,1.470
3,12:24,1,10,NOR 38,17,10,Aaron Stecker up the middle for 4 yards (tackle by Chad Lavalais),1.470,1.460
3,11:48,2,6,NOR 42,17,10,Aaron Stecker left guard for 10 yards (tackle by Jason Webster and Bryan Scott),1.460,2.390
3,11:06,1,10,ATL 48,17,10,Aaron Brooks pass complete to Devery Henderson for 8 yards (tackle by Jason Webster),2.390,2.930
3,10:37,2,2,ATL 40,17,10,Aaron Stecker up the middle for 5 yards (tackle by Roderick Coleman and Keith Brooking),2.930,3.250
3,9:59,1,10,ATL 35,17,10,Aaron Brooks pass incomplete intended for Az-Zahir Hakim,3.250,2.700
3,9:54,2,10,ATL 35,17,10,Aaron Stecker right end for 11 yards (tackle by DeAngelo Hall and Demorrio Williams),2.700,3.970
3,9:06,1,10,ATL 24,17,10,Antowain Smith up the middle for 9 yards (tackle by Keith Brooking and Patrick Kerney),3.970,4.850
3,8:26,2,1,ATL 15,17,10,Antowain Smith up the middle for 14 yards (tackle by Bryan Scott and Keion Carpenter),4.850,6.970
3,7:44,1,1,ATL 1,17,16,"Antowain Smith left end for 1 yard, touchdown",6.970,7.000
3,,,,ATL 2,17,17,John Carney kicks extra point good,0.000,0.000
3,,,,NOR 30,17,17,"Mitch Berger kicks off 60 yards, returned by Allen Rossum for 18 yards (tackle by Alfred Fincher). Penalty on Justin Griffith: Offensive Holding, 10 yards",0.000,0.040
3,7:31,1,10,ATL 18,17,17,Michael Vick left end for 8 yards (tackle by Courtney Watson and Colby Bockwoldt),0.040,0.680
3,7:14,2,2,ATL 26,17,17,Warrick Dunn right guard for 3 yards (tackle by Johnathan Sullivan and Sedrick Hodge),0.680,0.870
3,6:32,1,10,ATL 29,17,17,Michael Vick up the middle for 3 yards (tackle by Darren Howard and Charles Grant),0.870,0.730
3,5:53,2,7,ATL 32,17,17,"Penalty on Kynan Forney: False Start, 5 yards (no play)",0.730,0.060
3,5:37,2,12,ATL 27,17,17,Warrick Dunn left tackle for 7 yards (tackle by Courtney Watson and Darren Howard),0.060,0.300
3,4:35,3,5,ATL 34,17,17,Michael Vick right end for 6 yards (tackle by Alfred Fincher and Fred Thomas),0.300,1.600
3,3:52,1,10,ATL 40,17,17,Warrick Dunn left guard for 4 yards (tackle by Sedrick Hodge and Mike McKenzie),1.600,1.590
3,3:21,2,6,ATL 44,17,17,Warrick Dunn right tackle for 6 yards (tackle by Josh Bullocks and Colby Bockwoldt),1.590,2.260
3,2:43,1,10,NOR 50,17,17,Michael Vick pass incomplete intended for Dez White,2.260,1.710
3,2:35,2,10,NOR 50,17,17,Justin Griffith up the middle for 4 yards (tackle by Brian Young and Colby Bockwoldt),1.710,1.550
3,1:57,3,6,NOR 46,17,17,"Michael Vick pass incomplete intended for Brian Finneran is intercepted by Josh Bullocks at NOR-25 and returned for 12 yards. Penalty on Jason Craft: Illegal Contact, 5 yards (no play)",1.550,2.850
3,1:49,1,10,NOR 41,17,17,Warrick Dunn left guard for 5 yards (tackle by Brian Young and Ronald McKinnon),2.850,2.980
3,1:12,2,5,NOR 36,17,17,Warrick Dunn right guard for 8 yards (tackle by Josh Bullocks and Ronald McKinnon),2.980,3.710
3,0:36,1,10,NOR 28,17,17,Warrick Dunn left tackle for no gain (tackle by Brian Young and Will Smith),3.710,3.170
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,NOR 28,17,17,Michael Vick pass incomplete (defended by Will Smith),3.170,2.480
4,14:54,3,10,NOR 28,17,17,Michael Vick up the middle for 12 yards (tackle by Courtney Watson and Fred Thomas),2.480,4.510
4,14:15,1,10,NOR 16,17,17,Warrick Dunn right guard for 9 yards (tackle by Colby Bockwoldt and Josh Bullocks),4.510,5.540
4,13:37,2,1,NOR 7,17,17,Warrick Dunn up the middle for 1 yard (tackle by Darren Howard and Sedrick Hodge),5.540,5.830
4,13:07,1,6,NOR 6,17,17,Warrick Dunn right end for -6 yards (tackle by Willie Whitehead),5.830,3.860
4,12:23,2,12,NOR 12,23,17,"Michael Vick pass complete to Justin Griffith for 12 yards, touchdown",3.860,7.000
4,,,,NOR 2,24,17,Todd Peterson kicks extra point good,0.000,0.000
4,,,,ATL 30,24,17,"Michael Koenen kicks off 66 yards, returned by Az-Zahir Hakim for 23 yards (tackle by Roddy White). Penalty on Siddeeq Shabazz: Illegal Block Above the , 10 yards",0.000,-0.060
4,12:11,1,10,NOR 17,24,17,Aaron Stecker up the middle for 1 yard (tackle by Demorrio Williams),-0.060,-0.420
4,11:36,2,9,NOR 18,24,17,"Aaron Brooks pass complete to Aaron Stecker for -3 yards (tackle by Michael Boley). Penalty on Jason Webster: Illegal Contact, 5 yards (no play)",-0.420,0.480
4,11:13,1,10,NOR 23,24,17,Devery Henderson left end for 9 yards (tackle by Jason Webster and Bryan Scott),0.480,1.150
4,10:28,2,1,NOR 32,24,17,Aaron Stecker left tackle for 3 yards (tackle by Keith Brooking),1.150,1.270
4,9:47,1,10,NOR 35,24,17,Aaron Brooks pass complete to Devery Henderson for 18 yards (tackle by Demorrio Williams),1.270,2.460
4,8:58,1,10,ATL 47,24,17,Aaron Brooks pass complete to Aaron Stecker for -4 yards (tackle by Demorrio Williams),2.460,1.370
4,8:15,2,14,NOR 49,24,17,Aaron Brooks pass complete to Nate Poole for 12 yards (tackle by DeAngelo Hall and Keion Carpenter),1.370,2.280
4,7:31,3,2,ATL 39,24,17,Aaron Brooks pass complete to Devery Henderson for 12 yards (tackle by Jason Webster),2.280,3.780
4,7:02,1,10,ATL 27,24,23,"Aaron Brooks pass complete to Donte' Stallworth for 27 yards, touchdown. Penalty on Jason Webster: Defensive Holding (Declined)",3.780,7.000
4,,,,ATL 2,24,24,John Carney kicks extra point good,0.000,0.000
4,,,,NOR 30,,,"Mitch Berger kicks off 62 yards, returned by Allen Rossum for 17 yards (tackle by Alfred Fincher)",,
4,6:50,1,10,ATL 25,24,24,Michael Vick pass complete to Justin Griffith for -1 yards (tackle by Sedrick Hodge),0.610,-0.070
4,6:14,2,11,ATL 24,24,24,Warrick Dunn up the middle for 3 yards (tackle by Will Smith and Ronald McKinnon),-0.070,-0.360
4,5:36,3,8,ATL 27,24,24,Michael Vick pass incomplete intended for Alge Crumpler (defended by Tony Bryant),-0.360,-1.570
4,5:32,4,8,ATL 27,24,24,"Michael Koenen punts 54 yards, returned by Az-Zahir Hakim for 1 yard (tackle by Omare Lowe)",-1.570,-0.280
4,5:21,1,10,NOR 20,24,24,Aaron Brooks pass incomplete intended for Devery Henderson is intercepted by Keith Brooking at NOR-33 and returned for 22 yards,0.280,-4.840
4,5:09,1,10,NOR 11,24,24,"Warrick Dunn up the middle for no gain (tackle by Ronald McKinnon and Colby Bockwoldt). Penalty on Matt Lehr: Offensive Holding, 10 yards (no play)",4.840,4.170
4,4:48,1,20,NOR 21,30,24,"Warrick Dunn right end for 21 yards, touchdown",4.170,7.000
4,,,,NOR 2,31,24,Todd Peterson kicks extra point good,0.000,0.000
4,,,,ATL 30,31,24,"Michael Koenen kicks off 73 yards, returned by Az-Zahir Hakim for 18 yards (tackle by Kevin McCadam)",0.000,-0.220
4,4:33,1,10,NOR 15,31,24,Aaron Stecker right guard for 7 yards (tackle by Bryan Scott),-0.220,0.350
4,3:56,2,3,NOR 22,31,24,Aaron Brooks pass complete to Donte' Stallworth for 8 yards (tackle by Demorrio Williams),0.350,0.940
4,3:20,1,10,NOR 30,31,24,Aaron Brooks pass complete to Donte' Stallworth for 7 yards (tackle by Bryan Scott),0.940,1.340
4,2:48,2,3,NOR 37,31,24,Aaron Stecker up the middle for 5 yards (tackle by Bryan Scott),1.340,1.730
4,2:12,1,10,NOR 42,31,24,Aaron Brooks pass complete to Mike Karney for 8 yards (tackle by Michael Boley and DeAngelo Hall),1.730,2.270
4,2:00,2,2,NOR 50,31,24,Aaron Brooks pass complete to Az-Zahir Hakim for 6 yards,2.270,2.650
4,1:56,1,10,ATL 44,31,24,"Aaron Brooks sacked by Demorrio Williams and Roderick Coleman for -4 yards. Penalty on Bryan Scott: Defensive Holding, 5 yards (no play)",2.650,2.980
4,1:47,1,10,ATL 39,31,24,Aaron Brooks pass incomplete intended for Devery Henderson (defended by DeAngelo Hall),2.980,2.440
4,1:43,2,10,ATL 39,31,24,Aaron Brooks pass incomplete intended for Devery Henderson,2.440,1.750
4,1:37,3,10,ATL 39,31,24,Aaron Brooks pass complete to Az-Zahir Hakim for 13 yards (tackle by Allen Rossum),1.750,3.840
4,1:28,,,,31,24,Timeout #1 by New Orleans Saints,0.000,3.840
4,1:28,1,10,ATL 26,31,24,Aaron Brooks pass complete to Aaron Stecker for 4 yards (tackle by Keith Brooking),3.840,3.840
4,1:03,2,6,ATL 22,31,24,Aaron Brooks pass complete to Donte' Stallworth for 7 yards (tackle by Bryan Scott),3.840,4.580
4,0:56,,,,31,24,Timeout #2 by New Orleans Saints,0.000,4.580
4,0:56,1,10,ATL 15,31,24,Aaron Brooks pass incomplete intended for Aaron Stecker,4.580,3.950
4,0:51,2,10,ATL 15,31,30,"Aaron Brooks pass complete to Devery Henderson for 15 yards, touchdown",3.950,7.000
4,,,,ATL 2,31,31,John Carney kicks extra point good,0.000,0.000
4,,,,NOR 30,31,31,"Mitch Berger kicks off 68 yards, returned by Allen Rossum for 30 yards (tackle by Mitch Berger)",0.000,1.070
4,0:37,1,10,ATL 32,31,31,Michael Vick pass complete to Alge Crumpler for 13 yards (tackle by Jason Craft and Fred Thomas),1.070,1.930
4,0:29,,,,31,31,Timeout #1 by Atlanta Falcons,0.000,1.930
4,0:29,1,10,ATL 45,31,31,Michael Vick pass complete to Alge Crumpler for 16 yards (tackle by Fred Thomas),1.930,2.980
4,0:24,1,10,NOR 39,31,31,"Penalty on Matt Lehr: False Start, 5 yards (no play)",2.980,2.650
4,0:24,1,15,NOR 44,31,31,Michael Vick pass complete to Roddy White for 10 yards (tackle by Fakhir Brown),2.650,3.120
4,0:19,2,5,NOR 34,31,31,Michael Vick pass complete to Alge Crumpler for 2 yards (tackle by Sedrick Hodge),3.120,2.680
4,0:14,3,3,NOR 32,31,31,Michael Vick left end for 4 yards (tackle by Josh Bullocks),2.680,3.710
4,0:09,1,10,NOR 28,31,31,"Michael Vick up the middle for no gain (tackle by Charles Grant and Tony Bryant). Penalty on NOR: Defensive 12 On-field, 5 yards (no play)",3.710,4.440
4,0:06,,,,31,31,Timeout #3 by New Orleans Saints,0.000,4.440
4,0:06,1,5,NOR 23,31,31,"Todd Peterson 41 yard field goal no good. Penalty on Tony Bryant: Defensive Holding, 5 yards (no play)",4.440,4.370
4,0:02,1,10,NOR 18,34,31,Todd Peterson 36 yard field goal good,4.370,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
