Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ted Karras,C,67,100%,0,0%,4,13%
Marshall Newhouse,T,67,100%,0,0%,4,13%
Marcus Cannon,T,67,100%,0,0%,4,13%
Mohamed Sanu,WR,67,100%,0,0%,2,7%
Shaq Mason,G,67,100%,0,0%,0,0%
Ben Watson,TE,67,100%,0,0%,0,0%
Tom Brady,QB,67,100%,0,0%,0,0%
Julian Edelman,WR,67,100%,0,0%,0,0%
Joe Thuney,G,67,100%,0,0%,0,0%
Phillip Dorsett,WR,66,99%,0,0%,0,0%
James White,RB,28,42%,0,0%,5,17%
Rex Burkhead,RB,24,36%,0,0%,17,57%
Sony Michel,RB,15,22%,0,0%,2,7%
Jakobi Meyers,WR,1,1%,0,0%,0,0%
Devin McCourty,FS,0,0%,66,99%,12,40%
Kyle Van Noy,LB,0,0%,65,97%,0,0%
Stephon Gilmore,CB,0,0%,64,96%,0,0%
Jamie Collins,LB,0,0%,59,88%,13,43%
Dont'a Hightower,LB,0,0%,53,79%,9,30%
Lawrence Guy,DT,0,0%,50,75%,13,43%
Jason McCourty,CB,0,0%,45,67%,7,23%
John Simon,DE,0,0%,41,61%,12,40%
Adam Butler,DT,0,0%,38,57%,9,30%
Danny Shelton,DT,0,0%,38,57%,4,13%
Duron Harmon,SS,0,0%,38,57%,0,0%
Jonathan Jones,CB,0,0%,28,42%,12,40%
J.C. Jackson,CB,0,0%,27,40%,2,7%
Patrick Chung,SS,0,0%,27,40%,0,0%
Elandon Roberts,LB,0,0%,22,33%,12,40%
Terrence Brooks,SS,0,0%,21,31%,12,40%
Ja'Whaun Bentley,LB,0,0%,20,30%,12,40%
Byron Cowart,DT,0,0%,19,28%,0,0%
Chase Winovich,DE,0,0%,9,13%,17,57%
Shilique Calhoun,LB,0,0%,7,10%,21,70%
Nate Ebner,FS,0,0%,0,0%,26,87%
Justin Bethel,CB,0,0%,0,0%,26,87%
Matthew Slater,WR,0,0%,0,0%,19,63%
Brandon Bolden,RB,0,0%,0,0%,19,63%
Jake Bailey,P,0,0%,0,0%,14,47%
Joe Cardona,LS,0,0%,0,0%,9,30%
Nick Folk,K,0,0%,0,0%,4,13%
James Ferentz,C,0,0%,0,0%,4,13%
Jermaine Eluemunor,G,0,0%,0,0%,4,13%
