Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Julian Edelman,NWE,11,10,89,0,5,56,5.6,33,3.3,5.4,1,10.0,0,0.0,0,100.4
Mohamed Sanu,NWE,14,10,81,1,7,36,3.6,45,4.5,10.1,0,,0,0.0,1,79.8
Ben Watson,NWE,5,4,28,0,1,11,2.8,17,4.3,7.2,0,,1,20.0,0,90.0
James White,NWE,3,2,46,0,2,22,11.0,24,12.0,7.3,0,,0,0.0,0,109.7
Phillip Dorsett,NWE,4,2,13,0,1,12,6.0,1,0.5,7.5,0,,0,0.0,0,57.3
Rex Burkhead,NWE,2,1,16,0,0,-2,-2.0,18,18.0,1.5,0,,0,0.0,0,77.1
Sony Michel,NWE,2,1,12,0,1,15,15.0,-3,-3.0,9.5,0,,0,0.0,0,68.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Nick Boyle,BAL,5,5,27,1,1,13,2.6,14,2.8,2.6,0,,0,0.0,0,128.7
Marquise Brown,BAL,4,3,48,0,3,9,3.0,39,13.0,2.5,0,,0,0.0,0,114.6
Hayden Hurst,BAL,2,2,15,0,1,5,2.5,10,5.0,2.5,0,,0,0.0,0,97.9
Willie Snead,BAL,2,2,15,0,1,9,4.5,6,3.0,4.5,0,,0,0.0,0,97.9
Mark Ingram,BAL,3,2,29,0,2,2,1.0,27,13.5,2.7,1,2.0,0,0.0,0,97.9
Mark Andrews,BAL,3,2,21,0,2,15,7.5,6,3.0,16.0,0,,0,0.0,0,86.8
Patrick Ricard,BAL,1,1,8,0,1,-1,-1.0,9,9.0,-1.0,0,,0,0.0,0,100.0
Seth Roberts,BAL,1,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6
Justice Hill,BAL,1,0,0,0,,0,,0,,16.0,0,,0,0.0,0,39.6
Miles Boykin,BAL,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6
