#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,LAR 25,11,5:16,68,Field Goal
2,1,6:03,LAR 25,16,7:23,70,Field Goal
3,2,11:20,LAR 24,9,4:20,76,Touchdown
4,2,6:05,LAR 36,6,2:38,64,Touchdown
5,2,0:35,LAR 26,6,0:35,29,Missed FG
6,3,14:07,LAR 26,8,4:04,48,Field Goal
7,3,5:20,LAR 25,5,2:10,23,Punt
8,4,14:52,LAR 35,12,7:36,65,Touchdown
9,4,2:11,LAR 25,7,2:11,23,End of Game
