0,1
Game Info,Game Info
Won Toss,Titans
Roof,outdoors
Surface,grass
Duration,3:28
Attendance,58719
Weather,"68 degrees, relative humidity 61%, wind 9 mph, wind chill 0"
Vegas Line,Oakland Raiders -6.5
Over/Under,45.0 (over)
