#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 15,2,0:46,-2,Interception
2,1,14:14,CHI 12,3,1:53,-2,Punt
3,1,10:54,CHI 31,3,1:26,8,Punt
4,1,8:21,CHI 30,10,4:53,70,Touchdown
5,1,0:46,CHI 47,5,2:42,30,Interception
6,2,12:07,CHI 20,3,2:04,-1,Punt
7,2,9:01,CHI 26,9,5:21,74,Touchdown
8,2,1:48,CHI 21,3,0:34,-2,Punt
9,3,12:49,CHI 25,3,1:40,-4,Punt
10,3,3:58,CHI 25,8,4:27,16,Punt
11,4,12:33,CHI 26,7,3:08,56,Field Goal
12,4,2:26,CHI 2,1,0:07,7,Fumble
13,4,1:49,CHI 25,7,0:36,72,Field Goal
14,4,1:13,CHI 47,7,1:13,53,Touchdown
15,5,5:57,CHI 25,8,3:08,15,Downs
