Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tarik Cohen,CHI,14,12,156,0,4,98,8.2,58,4.8,7.3,1,12.0,0,0.0,2,73.5
Allen Robinson,CHI,9,5,79,0,5,58,11.6,21,4.2,10.0,1,5.0,0,0.0,0,85.0
Taylor Gabriel,CHI,7,3,17,0,,14,4.7,3,1.0,14.7,0,,0,0.0,0,50.3
Taquan Mizzell,CHI,2,2,16,0,1,14,7.0,2,1.0,7.0,0,,0,0.0,0,100.0
Adam Shaheen,CHI,2,2,5,1,1,5,2.5,0,0.0,2.5,0,,0,0.0,0,118.7
Josh Bellamy,CHI,1,1,8,0,1,8,8.0,0,0.0,8.0,0,,0,0.0,0,100.0
Jordan Howard,CHI,1,1,4,0,0,-2,-2.0,6,6.0,-2.0,0,,0,0.0,0,83.3
Anthony Miller,CHI,2,1,1,1,1,1,1.0,0,0.0,3.5,0,,1,50.0,0,95.8
Ben Braunecker,CHI,1,0,0,0,,0,,0,,18.0,0,,0,0.0,0,39.6
Trey Burton,CHI,1,0,0,0,,0,,0,,18.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Rhett Ellison,NYG,6,4,42,0,2,21,5.3,21,5.3,4.7,0,,0,0.0,0,86.8
Sterling Shepard,NYG,6,4,28,0,3,22,5.5,6,1.5,8.8,0,,0,0.0,0,77.1
Odell Beckham Jr.,NYG,9,3,35,1,1,25,8.3,10,3.3,11.3,0,,0,0.0,1,43.5
Saquon Barkley,NYG,4,3,21,0,1,-1,-0.3,22,7.3,1.0,0,,0,0.0,0,86.5
Scott Simonson,NYG,3,2,25,0,2,19,9.5,6,3.0,6.0,0,,0,0.0,0,92.4
Russell Shepard,NYG,2,2,59,1,2,54,27.0,5,2.5,27.0,0,,0,0.0,0,158.3
Wayne Gallman,NYG,2,1,-2,0,,-5,-5.0,3,3.0,0.0,0,,1,50.0,0,56.2
Bennie Fowler,NYG,2,1,11,0,1,5,5.0,6,6.0,7.5,0,,0,0.0,0,66.7
Elijhaa Penny,NYG,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
