#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PIT 20,10,4:57,80,Touchdown
2,1,9:39,PIT 28,5,3:10,19,Punt
3,1,0:58,PIT 20,4,1:24,5,Punt
4,2,12:25,PIT 16,5,2:06,32,Interception
5,2,10:19,PIT 20,2,0:49,-5,Interception
6,2,8:34,PIT 21,3,2:04,-9,Punt
7,2,2:08,PIT 36,7,1:18,43,Interception
8,3,14:09,JAX 43,8,4:45,33,Field Goal
9,3,4:39,PIT 31,10,4:46,69,Touchdown
10,4,14:14,PIT 31,10,3:49,69,Touchdown
11,4,8:50,JAX 16,7,2:29,16,Touchdown
12,4,3:43,PIT 22,3,1:05,5,Punt
13,4,0:37,PIT 28,1,0:17,-7,Fumble
