Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
2,2:00,2,9,DEN 21,3,14,Tatum Bell up the middle for 68 yards (tackle by Asante Samuel and Duane Starks),-0.130,4.840
2,1:10,1,10,NWE 11,3,14,Mike Anderson up the middle for 10 yards (tackle by Asante Samuel),4.840,6.970
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
2,1:03,,,,3,14,Timeout #2 by New England Patriots,0.000,6.970
2,0:54,1,1,NWE 1,3,20,"Jake Plummer pass complete to Kyle Johnson for 1 yard, touchdown",6.970,7.000
2,,,,NWE 2,3,21,Jason Elam kicks extra point good,0.000,0.000
2,,,,DEN 30,3,21,"Todd Sauerbrun kicks off 69 yards, returned by Bethel Johnson for 20 yards (tackle by Curome Cox)",0.000,0.340
2,0:42,1,10,NWE 21,3,21,Tom Brady pass complete to Patrick Pass for 39 yards (tackle by D.J. Williams and John Lynch),0.340,2.920
2,0:29,,,,3,21,Timeout #3 by New England Patriots,0.000,2.920
2,0:29,1,10,DEN 40,3,21,Tom Brady pass incomplete intended for Tim Dwight (defended by Courtney Brown),2.920,2.370
2,0:25,2,10,DEN 40,3,21,Tom Brady pass complete to Amos Zereoue for 5 yards (tackle by Domonique Foxworth),2.370,2.340
2,0:06,3,5,DEN 35,3,21,Tom Brady spiked the ball,2.340,0.980
2,0:05,,,,3,21,Timeout #2 by Denver Broncos,0.000,0.980
2,0:05,4,5,DEN 35,3,21,Adam Vinatieri 53 yard field goal no good. Penalty on Logan Mankins: Disqualification (Declined),0.980,1.730
Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,3,21,"Adam Vinatieri kicks off 44 yards, fair catch by John Engelberger",0.000,0.670
3,14:59,1,10,DEN 26,3,21,Jake Plummer pass complete to Tatum Bell for 13 yards (tackle by Willie McGinest and Asante Samuel),0.670,1.530
3,14:19,1,10,DEN 39,3,21,Tatum Bell left guard for 20 yards (tackle by Arturo Freeman),1.530,2.850
3,13:39,1,10,NWE 41,3,21,Tatum Bell right guard for -1 yards (tackle by Chad Brown),2.850,2.170
3,12:59,2,11,NWE 42,3,21,Jake Plummer pass incomplete intended for Ashley Lelie,2.170,1.490
3,12:54,3,11,NWE 42,3,21,Jake Plummer pass complete to Rod Smith for 21 yards (tackle by Randall Gay),1.490,4.170
3,12:23,1,10,NWE 21,3,21,Mike Anderson left tackle for 10 yards (tackle by Eugene Wilson and Ty Warren),4.170,4.840
3,11:41,1,10,NWE 11,3,21,Mike Anderson right tackle for 2 yards (tackle by Vince Wilfork and Monty Beisel),4.840,4.510
3,11:02,2,8,NWE 9,3,21,Jake Plummer pass complete to Ashley Lelie for 7 yards (tackle by Duane Starks),4.510,5.120
3,10:39,3,1,NWE 2,3,27,"Mike Anderson up the middle for 2 yards, touchdown",5.120,7.000
3,,,,NWE 2,3,28,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,3,28,"Todd Sauerbrun kicks off 70 yards, touchback",0.000,0.280
3,10:35,1,10,NWE 20,3,28,Patrick Pass left tackle for 1 yard (tackle by Ian Gold),0.280,-0.130
3,9:59,2,9,NWE 21,3,28,Tom Brady pass incomplete intended for Ben Watson (defended by Curome Cox),-0.130,-0.820
3,9:53,3,9,NWE 21,3,28,Tom Brady pass incomplete intended for Ben Watson,-0.820,-1.960
3,9:50,4,9,NWE 21,3,28,"Penalty on Josh Miller: Delay of Game, 5 yards (no play)",-1.960,-2.390
3,9:50,4,14,NWE 16,3,28,"Josh Miller punts 58 yards, returned by D.J. Williams for 11 yards (tackle by Daniel Graham). Penalty on Karl Paymah: Offensive Holding, 10 yards",-2.390,0.140
3,9:39,1,10,DEN 16,3,28,"Tatum Bell left tackle for 4 yards (tackle by Monty Beisel). Tatum Bell fumbles (forced by Monty Beisel), recovered by Tatum Bell at DEN-20",-0.140,0.010
3,9:03,2,6,DEN 20,3,28,Tatum Bell right guard for 1 yard (tackle by Monty Beisel),0.010,-0.700
3,8:26,3,5,DEN 21,3,28,Jake Plummer pass incomplete intended for Rod Smith (defended by Rosevelt Colvin),-0.700,-1.960
3,8:22,4,5,DEN 21,3,28,"Todd Sauerbrun punts 52 yards, fair catch by Tim Dwight",-1.960,-0.740
3,8:14,1,10,NWE 27,3,28,"Tom Brady pass incomplete intended for Patrick Pass. Penalty on Demetrin Veal: Defensive Holding, 5 yards (no play)",0.740,1.070
3,8:09,1,10,NWE 32,3,28,Patrick Pass right guard for 2 yards (tackle by Al Wilson and John Lynch),1.070,0.800
3,7:33,2,8,NWE 34,3,28,Tom Brady pass incomplete intended for Tim Dwight (defended by Domonique Foxworth),0.800,0.100
3,7:30,3,8,NWE 34,3,28,Tom Brady pass complete to Tim Dwight for 49 yards (tackle by Sam Brandon),0.100,4.440
3,6:44,1,10,DEN 17,3,28,Tom Brady pass incomplete intended for Tim Dwight (defended by Lenny Walls),4.440,3.850
3,6:38,2,10,DEN 17,3,28,"Penalty on Christian Fauria: False Start, 5 yards (no play)",3.850,3.220
3,6:38,2,15,DEN 22,3,28,Tom Brady pass complete to David Givens for 2 yards (tackle by Lenny Walls),3.220,2.810
3,6:03,3,13,DEN 20,3,28,Tom Brady pass incomplete intended for Patrick Pass,2.810,2.120
3,5:58,4,13,DEN 20,6,28,Adam Vinatieri 38 yard field goal good,2.120,3.000
3,,,,NWE 30,6,28,"Adam Vinatieri kicks off 70 yards, touchback",0.000,0.280
3,5:53,1,10,DEN 20,6,28,Jake Plummer pass complete to Stephen Alexander for 5 yards (tackle by Mike Vrabel),0.280,0.410
3,5:17,2,5,DEN 25,6,28,Mike Anderson right guard for 2 yards (tackle by Vince Wilfork),0.410,-0.030
3,4:37,3,3,DEN 27,6,28,Tatum Bell left tackle for -5 yards (tackle by Mike Vrabel and Rosevelt Colvin),-0.030,-1.900
3,3:56,4,8,DEN 22,6,28,"Todd Sauerbrun punts 62 yards, returned by Tim Dwight for 11 yards (tackle by Curome Cox)",-1.900,-0.740
3,3:43,1,10,NWE 27,6,28,Tom Brady pass complete to David Givens for 15 yards (tackle by D.J. Williams),0.740,1.730
,,,,,,,"DEN challenged the ruling, and the play was upheld.",,
3,3:29,1,10,NWE 42,6,28,Tom Brady pass complete to Patrick Pass for 5 yards (tackle by Lenny Walls),1.730,1.860
3,3:00,2,5,NWE 47,6,28,Tom Brady pass complete to David Givens for 16 yards (tackle by Ian Gold),1.860,3.120
3,2:21,1,10,DEN 37,6,28,"Patrick Pass up the middle for 3 yards. Penalty on Daniel Graham: Illegal Formation, 5 yards (no play)",3.120,2.790
3,1:56,1,15,DEN 42,6,28,Tom Brady pass complete to Deion Branch for 13 yards (tackle by Domonique Foxworth),2.790,3.650
3,1:30,2,2,DEN 29,6,28,Patrick Pass right guard for 10 yards (tackle by Sam Brandon and Demetrin Veal),3.650,4.310
3,0:48,1,10,DEN 19,6,28,Tom Brady pass incomplete intended for David Givens (defended by D.J. Williams),4.310,3.750
3,0:43,2,10,DEN 19,6,28,Tom Brady pass complete to Ben Watson for 6 yards (tackle by D.J. Williams and Domonique Foxworth),3.750,3.960
3,0:16,3,4,DEN 13,6,28,Tom Brady pass complete to Deion Branch for 5 yards (tackle by Domonique Foxworth),3.960,5.370
Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,8,DEN 8,12,28,"Patrick Pass left guard for 8 yards, touchdown",5.370,7.000
4,,,,DEN 2,13,28,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,NWE 30,13,28,"Adam Vinatieri kicks off 70 yards, touchback",0.000,0.280
4,14:56,1,10,DEN 20,13,28,Jake Plummer pass complete to Rod Smith for 7 yards (tackle by Arturo Freeman),0.280,0.680
4,14:15,2,3,DEN 27,13,28,Tatum Bell right tackle for 2 yards (tackle by Asante Samuel and Ty Warren),0.680,0.230
4,13:37,3,1,DEN 29,13,28,Kyle Johnson up the middle for 1 yard (tackle by Monty Beisel and Dan Klecko),0.230,0.940
,,,,,,,"NWE challenged the ruling, and the play was upheld.",,
4,12:48,1,10,DEN 30,13,28,"Penalty on Tatum Bell: False Start, 5 yards (no play)",0.940,0.610
4,12:48,1,15,DEN 25,13,28,Jake Plummer up the middle for 3 yards (tackle by Mike Vrabel),0.610,0.120
4,12:04,2,12,DEN 28,13,28,Jake Plummer pass complete to Rod Smith for 9 yards (tackle by Mike Vrabel),0.120,0.630
4,11:17,,,,13,28,Timeout #2 by Denver Broncos,0.000,0.630
4,11:17,3,3,DEN 37,13,28,Jake Plummer pass incomplete intended for Tatum Bell,0.630,-0.910
4,11:12,4,3,DEN 37,13,28,"Todd Sauerbrun punts 41 yards, returned by Tim Dwight for 7 yards (tackle by Karl Paymah)",-0.910,-0.870
4,11:03,1,10,NWE 29,13,28,Tom Brady pass incomplete intended for Bethel Johnson,0.870,0.330
4,10:55,2,10,NWE 29,13,28,Tom Brady pass complete to Patrick Pass for 32 yards (tackle by Domonique Foxworth),0.330,2.980
4,10:25,1,10,DEN 39,13,28,Amos Zereoue left end for 12 yards (tackle by Al Wilson),2.980,3.780
4,9:51,1,10,DEN 27,13,28,Patrick Pass up the middle for 7 yards (tackle by Gerard Warren and Courtney Brown),3.780,4.180
4,9:09,2,3,DEN 20,13,28,"Tom Brady pass complete to David Givens for 4 yards (tackle by Domonique Foxworth and Ian Gold). Penalty on NWE: Illegal Shift, 5 yards (no play)",4.180,3.500
4,8:46,2,8,DEN 25,13,28,Tom Brady pass incomplete intended for Deion Branch (defended by D.J. Williams),3.500,2.810
4,8:40,3,8,DEN 25,13,28,Patrick Pass up the middle for 17 yards (tackle by Lenny Walls),2.810,5.370
4,8:08,1,8,DEN 8,19,28,"Tom Brady pass complete to David Givens for 8 yards, touchdown. Penalty on DEN: Defensive 12 On-field (Declined)",5.370,7.000
4,,,,DEN 2,20,28,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,NWE 30,20,28,"Adam Vinatieri kicks off 70 yards, touchback",0.000,0.280
4,8:01,1,10,DEN 20,20,28,Mike Anderson up the middle for 7 yards (tackle by Mike Vrabel),0.280,0.680
4,7:27,2,3,DEN 27,20,28,Mike Anderson up the middle for 5 yards (tackle by Dan Klecko and Eugene Wilson),0.680,1.070
4,6:45,1,10,DEN 32,20,28,Mike Anderson left guard for 3 yards (tackle by Willie McGinest),1.070,0.930
4,6:04,2,7,DEN 35,20,28,Tatum Bell up the middle for 4 yards (tackle by Mike Vrabel),0.930,0.760
4,5:18,3,3,DEN 39,20,28,Jake Plummer pass incomplete (defended by Ty Warren),0.760,-0.780
4,5:12,4,3,DEN 39,20,28,"Todd Sauerbrun punts 46 yards, returned by Tim Dwight for 20 yards (tackle by Keith Burns). Penalty on Chad Brown: Offensive Holding, 7 yards",-0.780,0.380
4,5:02,1,10,NWE 8,20,28,Tom Brady pass complete to Deion Branch for 17 yards (tackle by D.J. Williams),-0.380,0.610
4,4:55,1,10,NWE 25,20,28,Tom Brady pass complete to Patrick Pass for 2 yards (tackle by Domonique Foxworth),0.610,0.330
4,4:47,2,8,NWE 27,20,28,Tom Brady pass incomplete intended for David Givens (defended by Domonique Foxworth),0.330,-0.360
4,4:42,3,8,NWE 27,20,28,Tom Brady pass complete to Deion Branch for 11 yards (tackle by Domonique Foxworth),-0.360,1.470
4,4:03,1,10,NWE 38,20,28,Tom Brady pass incomplete intended for David Givens,1.470,0.920
4,3:58,2,10,NWE 38,20,28,"Tom Brady pass incomplete (defended by D.J. Williams). Penalty on Tom Brady: Intentional Grounding, 10 yards",0.920,-1.090
4,3:53,3,20,NWE 28,20,28,Tom Brady pass incomplete intended for Deion Branch,-1.090,-1.500
4,3:46,4,20,NWE 28,20,28,Josh Miller punts 55 yards,-1.500,-0.480
4,3:36,1,10,DEN 23,20,28,Mike Anderson up the middle for 3 yards (tackle by Vince Wilfork),0.480,0.340
4,2:56,2,7,DEN 26,20,28,Jake Plummer pass complete to Jeb Putzier for 13 yards (tackle by Duane Starks and Mike Vrabel),0.340,1.530
4,2:25,,,,20,28,Timeout #2 by New England Patriots,0.000,1.530
4,2:25,1,10,DEN 39,20,28,Mike Anderson right guard for 3 yards (tackle by Willie McGinest),1.530,1.390
4,2:20,,,,20,28,Timeout #3 by New England Patriots,0.000,1.390
4,2:20,2,7,DEN 42,20,28,Jake Plummer pass complete to Rod Smith for 8 yards (tackle by Duane Starks),1.390,2.260
4,2:00,1,10,DEN 50,20,28,Jake Plummer up the middle for 1 yard (tackle by Jarvis Green),2.260,1.850
4,1:17,2,9,NWE 49,20,28,Jake Plummer kneels for -2 yards,1.850,0.890
4,0:34,3,11,DEN 49,20,28,Jake Plummer kneels for -1 yards,0.890,-0.190
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
