#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PIT 36,4,2:03,9,Field Goal
2,1,11:57,PIT 30,4,0:55,5,Field Goal
3,1,8:17,WAS 25,5,2:51,34,Punt
4,1,4:26,PIT 47,3,1:42,7,Punt
5,1,1:10,WAS 35,3,1:49,-1,Punt
6,2,12:43,WAS 28,3,1:21,-10,Punt
7,2,8:09,WAS 22,5,2:31,8,Punt
8,2,4:24,WAS 27,3,2:13,9,Blocked Punt
9,2,0:32,WAS 32,1,0:32,-5,End of Half
10,3,10:22,WAS 15,3,1:32,-5,Punt
11,3,6:34,WAS 28,6,2:53,42,Interception
12,4,11:58,WAS 33,11,5:03,66,Downs
13,4,5:23,PIT 31,6,1:44,5,Downs
14,4,2:28,WAS 30,10,2:08,53,Interception
