#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:57,PIT 30,3,1:00,1,Interception
2,1,11:02,PIT 23,5,2:45,17,Punt
3,1,5:26,PIT 20,3,1:00,0,Punt
4,1,2:44,PIT 9,4,1:34,16,Punt
5,2,14:21,PIT 32,3,1:38,8,Punt
6,2,11:22,PIT 21,7,3:13,62,Field Goal
7,2,5:38,PIT 34,3,1:14,6,Punt
8,2,2:11,WAS 13,4,1:39,13,Touchdown
9,3,15:00,PIT 28,8,4:38,72,Touchdown
10,3,8:50,WAS 49,3,2:16,-11,Punt
11,3,3:41,PIT 23,12,6:43,77,Touchdown
12,4,6:55,PIT 1,3,1:32,1,Punt
13,4,3:39,PIT 26,3,1:11,1,Punt
14,4,0:20,PIT 26,1,0:20,-1,End of Game
