0,1
Game Info,Game Info
Won Toss,Redskins
Roof,outdoors
Surface,grass
Duration,3:10
Attendance,90512
Weather,"51 degrees, relative humidity 96%, no wind, wind chill 0"
Vegas Line,Washington Redskins -2.5
Over/Under,37.0 (under)
