Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Le'Veon Bell,NYJ,9,7,45,0,2,-4,-0.6,49,7.0,-0.6,2,3.5,0,0.0,1,47.9
Demaryius Thomas,NYJ,9,4,47,0,2,21,5.3,26,6.5,10.0,0,,2,22.2,1,21.3
Jamison Crowder,NYJ,3,2,10,0,,4,2.0,6,3.0,1.0,0,,1,33.3,0,71.5
Robbie Chosen,NYJ,3,1,16,0,1,16,16.0,0,0.0,13.0,0,,0,0.0,0,52.1
Ryan Griffin,NYJ,1,1,2,0,,1,1.0,1,1.0,1.0,0,,0,0.0,0,79.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Alshon Jeffery,PHI,8,6,52,0,3,23,3.8,29,4.8,4.3,0,,0,0.0,0,91.7
Zach Ertz,PHI,7,5,57,1,2,54,10.8,3,0.6,8.7,0,,0,0.0,0,135.1
Miles Sanders,PHI,5,4,49,0,2,19,4.8,30,7.5,4.8,0,,0,0.0,0,107.5
Nelson Agholor,PHI,3,1,20,0,1,11,11.0,9,9.0,26.3,0,,0,0.0,0,57.6
Dallas Goedert,PHI,3,1,11,0,1,7,7.0,4,4.0,5.3,1,1.0,1,33.3,0,45.1
Mack Hollins,PHI,1,0,0,0,,0,,0,,-19.0,0,,0,0.0,0,39.6
Darren Sproles,PHI,1,0,0,0,,0,,0,,6.0,0,,1,100.0,0,39.6
