Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kenny Golladay,DET,7,6,57,1,4,48,8.0,9,1.5,10.9,0,,0,0.0,0,140.2
T.J. Hockenson,DET,7,4,53,0,3,35,8.8,18,4.5,9.6,0,,1,14.3,0,81.2
Marvin Jones,DET,3,3,51,0,3,35,11.7,16,5.3,11.7,1,3.0,0,0.0,0,118.7
Jesse James,DET,4,3,28,1,2,9,3.0,19,6.3,3.8,0,,0,0.0,0,133.3
Jamal Agnew,DET,2,2,20,0,1,-5,-2.5,25,12.5,-2.5,0,,0,0.0,0,108.3
D'Andre Swift,DET,2,1,19,0,1,-2,-2.0,21,21.0,-1.0,0,,1,50.0,0,83.3
Adrian Peterson,DET,1,1,10,0,1,-3,-3.0,13,13.0,-3.0,0,,0,0.0,0,108.3
Kerryon Johnson,DET,1,1,14,0,0,0,0.0,14,14.0,0.0,0,,0,0.0,0,118.7
Danny Amendola,DET,4,1,18,0,1,2,2.0,16,16.0,9.3,1,1.0,0,0.0,0,45.8
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeAndre Hopkins,ARI,12,10,137,0,8,77,7.7,60,6.0,8.6,4,2.5,0,0.0,1,79.5
Andy Isabella,ARI,4,4,47,2,3,40,10.0,7,1.8,10.0,0,,0,0.0,0,155.2
Chase Edmonds,ARI,2,2,21,0,2,4,2.0,17,8.5,2.0,0,,0,0.0,0,110.4
KeeSean Johnson,ARI,7,2,24,0,1,15,7.5,9,4.5,16.0,0,,1,14.3,0,41.4
Darrell Daniels,ARI,2,2,24,0,1,4,2.0,20,10.0,2.0,1,2.0,0,0.0,0,116.7
Larry Fitzgerald,ARI,3,1,0,0,,0,0.0,0,0.0,7.0,0,,0,0.0,1,2.8
Kenyan Drake,ARI,1,1,6,0,0,2,2.0,4,4.0,2.0,1,1.0,0,0.0,0,91.7
Dan Arnold,ARI,2,1,11,0,1,9,9.0,2,2.0,14.0,0,,0,0.0,1,27.1
