#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:48,IND 15,4,1:30,8,Field Goal
2,1,11:50,IND 45,3,1:43,-4,Punt
3,1,6:05,WAS 20,4,2:55,21,Punt
4,1,1:30,WAS 47,3,1:39,-1,Punt
5,2,12:27,WAS 20,3,1:34,-11,Punt
6,2,6:53,WAS 16,9,4:54,84,Touchdown
7,2,1:06,IND 48,3,0:32,1,Punt
8,3,15:00,WAS 20,8,3:38,80,Touchdown
9,3,10:05,WAS 20,6,2:35,15,Fumble
10,3,7:30,WAS 20,6,2:18,80,Touchdown
11,3,4:45,WAS 20,9,4:48,78,Downs
12,4,13:45,IND 48,6,1:45,37,Field Goal
13,4,10:34,WAS 20,3,3:06,-7,Punt
14,4,3:08,WAS 15,9,3:08,60,End of Game
