#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 24,1,0:12,-9,Fumble
2,1,13:18,IND 27,3,1:28,12,Interception
3,1,10:07,IND 17,7,4:02,83,Touchdown
4,1,3:10,IND 5,3,1:40,1,Punt
5,2,14:51,IND 20,5,2:24,80,Touchdown
6,2,10:53,IND 32,9,4:00,68,Touchdown
7,2,1:59,IND 26,4,0:53,22,Fumble
8,2,0:34,IND 11,1,0:34,-1,End of Half
9,3,11:22,IND 44,3,1:17,56,Touchdown
10,3,5:12,IND 27,2,0:27,73,Touchdown
11,4,14:57,IND 2,3,1:12,3,Punt
12,4,12:00,IND 20,3,1:26,80,Touchdown
13,4,7:28,IND 41,5,4:20,13,Punt
