Player,Pos
Byron Leftwich,QB
Fred Taylor,RB
Chris Fuamatu-Ma'afala,FB
Reggie Williams,WR
Jimmy Smith,WR
Kyle Brady,TE
Ephraim Salaam,LT
Vince Manuwai,LG
Brad Meester,C
Chris Naeole,RG
Maurice Williams,RT
Rob Meier,LDE
Marcus Stroud,LDT
John Henderson,RDT
Greg Favors,RDE
Akin Ayodele,OLB
Daryl Smith,SLB
Mike Peterson,MLB
Rashean Mathis,LCB
Dewayne Washington,RCB
Donovin Darius,SS
Deon Grant,FS
