Quarter,Time,Down,ToGo,Location,PHI,TAM,Detail,EPB,EPA
1,6:25,1,10,TAM 44,0,0,D'Andre Swift up the middle for 14 yards (tackle by Devin White),2.650,3.580
1,5:39,1,10,TAM 30,0,0,D'Andre Swift up the middle for 1 yard (tackle by Antoine Winfield),3.580,3.170
1,5:05,2,9,TAM 29,0,0,Jalen Hurts pass complete short left to Dallas Goedert for 3 yards (tackle by Jamel Dean),3.170,2.870
1,4:28,3,6,TAM 26,0,0,D'Andre Swift right tackle for 13 yards (tackle by Zyon McCollum),2.870,4.710
1,3:53,1,10,TAM 13,0,0,Jalen Hurts pass incomplete short middle intended for Jack Stoll,4.710,4.050
1,3:48,2,10,TAM 13,0,0,"Jalen Hurts pass complete short left to Dallas Goedert for no gain. Penalty on Landon Dickerson: Ineligible Downfield Pass, 5 yards (accepted) (no play)",4.050,3.400
1,3:21,2,15,TAM 18,0,0,Jalen Hurts pass incomplete short right intended for Dallas Goedert,3.400,2.790
1,3:17,3,15,TAM 18,0,0,Jalen Hurts pass incomplete deep right,2.790,2.250
1,3:10,4,15,TAM 18,3,0,Jake Elliott 36 yard field goal good,2.250,3.000
1,3:05,,,PHI 35,3,0,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
1,3:05,1,10,TAM 25,3,0,Sean Tucker left tackle for -1 yards (tackle by Reed Blankenship),0.610,-0.070
1,2:28,2,11,TAM 24,3,0,Baker Mayfield sacked by Marlon Tuipulotu for -2 yards,-0.070,-1.020
1,1:46,3,13,TAM 22,3,0,Baker Mayfield pass incomplete deep left intended for Deven Thompkins,-1.020,-1.900
1,1:41,4,13,TAM 22,3,0,"Jake Camarda punts 74 yards, returned by Britain Covey for 15 yards (tackle by Christian Izien and J.J. Russell)",-1.900,-0.150
1,1:27,1,10,PHI 19,3,0,"D'Andre Swift right end for 2 yards (tackle by Devin White and Zyon McCollum). Penalty on Greg Gaines: Defensive Holding, 5 yards (accepted)",0.150,0.670
1,1:04,1,10,PHI 26,3,0,Jalen Hurts pass complete short right to DeVonta Smith for 15 yards,0.670,1.660
1,0:41,1,10,PHI 41,3,0,Jalen Hurts scrambles right end for 5 yards (tackle by Lavonte David),1.660,1.800
Quarter,Time,Down,ToGo,Location,PHI,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,PHI 46,3,0,Jalen Hurts pass incomplete short right intended for Dallas Goedert,1.800,1.090
2,14:57,3,5,PHI 46,3,0,Jalen Hurts pass incomplete short left,1.090,-0.320
2,14:49,4,5,PHI 46,3,0,"Braden Mann punts 38 yards, fair catch by Deven Thompkins at TB-16",-0.320,0.140
2,14:42,1,10,TAM 16,3,0,Baker Mayfield pass complete short left to Rachaad White for 16 yards (tackle by Sydney Brown),-0.140,1.070
2,14:10,1,10,TAM 32,3,0,Rachaad White up the middle for no gain (tackle by Fletcher Cox and Jordan Davis),1.070,0.530
2,13:35,2,10,TAM 32,3,0,Rachaad White up the middle for 7 yards (tackle by Brandon Graham),0.530,0.760
2,12:59,3,3,TAM 39,3,0,Baker Mayfield pass complete short left to Mike Evans for 8 yards (tackle by Josh Jobe),0.760,2.060
2,12:25,1,10,TAM 47,3,0,Baker Mayfield pass complete short right to Rachaad White for 6 yards (tackle by Josh Sweat and Sydney Brown),2.060,2.330
2,11:41,2,4,PHI 47,3,0,Baker Mayfield pass complete short left to Deven Thompkins for 1 yard (tackle by James Bradberry),2.330,1.750
2,10:59,3,3,PHI 46,3,0,Baker Mayfield pass complete short right to Chris Godwin for 18 yards (tackle by Reed Blankenship),1.750,3.710
2,10:17,1,10,PHI 28,3,0,Baker Mayfield pass incomplete short right intended for Cade Otton,3.710,3.170
2,10:13,2,10,PHI 28,3,0,Sean Tucker up the middle for 2 yards (tackle by Jordan Davis),3.170,2.740
2,9:32,3,8,PHI 26,3,0,"Baker Mayfield pass incomplete intended for Cade Otton. Penalty on Josh Jobe: Defensive Pass Interference, 10 yards (accepted) (no play)",2.740,4.510
2,9:27,1,10,PHI 16,3,0,Rachaad White up the middle for 1 yard (tackle by Josh Sweat and Marlon Tuipulotu),4.510,4.050
2,8:50,2,9,PHI 15,3,0,Baker Mayfield pass incomplete short right intended for Chris Godwin,4.050,3.220
2,8:43,3,9,PHI 15,3,0,Baker Mayfield pass incomplete short right intended for Mike Evans (defended by Sydney Brown),3.220,2.440
2,8:37,4,9,PHI 15,3,3,Chase McLaughlin 33 yard field goal good,2.440,3.000
2,8:33,,,TAM 35,3,3,"Jake Camarda kicks off 66 yards, returned by Devon Allen for 17 yards (tackle by K.J. Britt)",0.000,-0.140
2,8:29,1,10,PHI 16,3,3,Jalen Hurts pass complete short middle to Kenneth Gainwell for 5 yards (tackle by Lavonte David and YaYa Diaby),-0.140,0.150
2,7:44,2,5,PHI 21,3,3,Jalen Hurts pass incomplete short right intended for A.J. Brown,0.150,-0.700
2,7:37,3,5,PHI 21,3,3,Jalen Hurts pass complete short middle to Dallas Goedert for 13 yards (tackle by Ryan Neal),-0.700,1.200
2,6:55,1,10,PHI 34,3,3,Kenneth Gainwell up the middle for 8 yards (tackle by Devin White),1.200,1.740
2,6:14,2,2,PHI 42,3,3,Jalen Hurts pass complete short left to Olamide Zaccheaus for 24 yards (tackle by Christian Izien),1.740,3.310
2,5:32,1,10,TAM 34,3,3,Kenneth Gainwell right guard for 1 yard (tackle by Lavonte David),3.310,2.910
2,4:52,2,9,TAM 33,3,3,Jalen Hurts pass complete short right to A.J. Brown for 4 yards (tackle by Christian Izien),2.910,2.740
2,4:07,3,5,TAM 29,3,3,"Penalty on Dallas Goedert: False Start, 5 yards (accepted) (no play)",2.740,2.080
2,3:41,3,10,TAM 34,9,3,"Jalen Hurts pass complete deep right to Olamide Zaccheaus for 34 yards, touchdown",2.080,7.000
2,3:32,,,TAM 15,10,3,Jake Elliott kicks extra point good,0.000,0.000
2,3:32,,,PHI 35,10,3,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,3:32,1,10,TAM 25,10,3,Rachaad White up the middle for 2 yards (tackle by Brandon Graham),0.610,0.330
2,2:49,2,8,TAM 27,10,3,"Baker Mayfield pass complete to Chris Godwin for no gain. Penalty on Matt Feiler: Ineligible Downfield Pass, 5 yards (accepted) (no play)",0.330,-0.340
2,2:32,2,13,TAM 22,10,3,Baker Mayfield pass short middle intended for Chris Godwin is intercepted by Reed Blankenship at TB-37 and returned for no gain (tackle by Rachaad White),-0.340,-3.120
2,2:26,1,10,TAM 37,10,3,Kenneth Gainwell up the middle for 6 yards (tackle by Devin White),3.120,3.380
2,2:00,2,4,TAM 31,10,3,Jalen Hurts left tackle for 3 yards (tackle by Logan Hall),3.380,3.070
2,1:35,3,1,TAM 28,10,3,"Jalen Hurts up the middle for 1 yard (tackle by Vita Vea and Devin White) Replay Assistant challenged the first down ruling, and the play was upheld.",3.070,3.780
2,0:53,1,10,TAM 27,10,3,"Jalen Hurts pass incomplete intended for A.J. Brown. Penalty on Jamel Dean: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",3.780,4.110
2,0:48,1,10,TAM 22,10,3,Jalen Hurts pass short left intended for D'Andre Swift is intercepted by Devin White at TB-17 and returned for 26 yards (tackle by Jalen Hurts),4.110,-1.800
2,0:39,1,10,TAM 43,10,3,"Baker Mayfield sacked by and Jalen Carter for -11 yards and Fletcher Cox for -11 yards. Baker Mayfield fumbles (forced by Jalen Carter), recovered by Robert Hainsey at TB-32",1.800,-0.230
2,0:32,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
2,0:32,2,21,TAM 32,10,3,"Baker Mayfield pass complete short left to Rachaad White for 2 yards. Rachaad White fumbles (forced by Jalen Carter), recovered by James Bradberry at TB-37 and returned for 1 yard (tackle by Matt Feiler)",-0.230,-3.180
2,0:24,1,10,TAM 36,10,3,Kenneth Gainwell up the middle for 6 yards (tackle by Lavonte David),3.180,3.450
2,0:20,,,,,,Timeout #1 by Philadelphia Eagles,,
2,0:20,2,4,TAM 30,10,3,Jalen Hurts pass complete short left to A.J. Brown for 2 yards (tackle by Zyon McCollum and Lavonte David),3.450,3.010
2,0:15,,,,,,Timeout #2 by Philadelphia Eagles,,
2,0:15,3,2,TAM 28,10,3,Jalen Hurts right end for 8 yards (tackle by Christian Izien),3.010,4.240
2,0:09,,,,,,Timeout #3 by Philadelphia Eagles,,
2,0:09,1,10,TAM 20,10,3,Jalen Hurts pass incomplete deep left intended for A.J. Brown,4.240,3.690
2,0:03,2,10,TAM 20,13,3,Jake Elliott 38 yard field goal good,3.690,3.000
Quarter,Time,Down,ToGo,Location,PHI,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,13,3,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,PHI 25,13,3,Jalen Hurts pass incomplete deep right intended for A.J. Brown,0.610,0.060
3,14:54,2,10,PHI 25,13,3,Jalen Hurts pass complete short left to DeVonta Smith for 7 yards,0.060,0.300
3,14:20,3,3,PHI 32,13,3,Jalen Hurts scrambles right end for 4 yards (tackle by Logan Hall),0.300,1.330
3,13:48,1,10,PHI 36,13,3,D'Andre Swift up the middle for 2 yards (tackle by Lavonte David),1.330,1.060
3,13:11,2,8,PHI 38,13,3,Jalen Hurts pass complete short left to A.J. Brown for 11 yards (tackle by Jamel Dean),1.060,2.190
3,12:32,1,10,PHI 49,13,3,Jalen Hurts pass complete short left to Dallas Goedert for 9 yards (tackle by Anthony Nelson),2.190,2.860
3,12:03,2,1,TAM 42,13,3,D'Andre Swift up the middle for 26 yards (tackle by Ryan Neal),2.860,4.510
3,11:31,1,10,TAM 16,13,3,D'Andre Swift right tackle for 9 yards (tackle by Christian Izien and Zyon McCollum),4.510,5.540
3,11:01,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
3,11:01,2,1,TAM 7,13,3,D'Andre Swift left tackle for 1 yard (tackle by Antoine Winfield and Dee Delaney),5.540,5.830
3,10:29,1,6,TAM 6,13,3,D'Andre Swift up the middle for 5 yards (tackle by Anthony Nelson and Vita Vea),5.830,5.910
3,9:59,2,1,TAM 1,13,3,Jalen Hurts pass incomplete short left intended for A.J. Brown,5.910,5.170
3,9:56,3,1,TAM 1,13,3,Jalen Hurts up the middle for no gain (tackle by William Gholston and Anthony Nelson),5.170,3.550
3,9:21,4,1,TAM 1,19,3,"Jalen Hurts up the middle for 1 yard, touchdown",3.550,7.000
3,9:12,,,TAM 15,20,3,Jake Elliott kicks extra point good,0.000,0.000
3,9:12,,,PHI 35,20,3,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
3,9:12,1,10,TAM 25,20,3,Rachaad White up the middle for 3 yards (tackle by Jordan Davis),0.610,0.470
3,8:34,2,7,TAM 28,20,3,Baker Mayfield pass complete short left to Trey Palmer for 8 yards (tackle by Reed Blankenship),0.470,1.330
3,7:58,1,10,TAM 36,20,3,Rachaad White up the middle for 3 yards (tackle by Milton Williams and Zach Cunningham),1.330,1.200
3,7:19,2,7,TAM 39,20,3,Baker Mayfield pass incomplete short right intended for Mike Evans,1.200,0.500
3,7:14,3,7,TAM 39,20,3,Baker Mayfield pass incomplete deep middle intended for Mike Evans,0.500,-0.780
3,7:06,4,7,TAM 39,20,3,"Jake Camarda punts 48 yards, fair catch by Britain Covey at PHI-13",-0.780,0.320
3,6:59,1,10,PHI 13,20,3,D'Andre Swift right guard for 8 yards (tackle by Anthony Nelson and Antoine Winfield),-0.320,0.350
3,6:24,2,2,PHI 21,20,3,D'Andre Swift up the middle for 1 yard (tackle by William Gholston),0.350,-0.350
3,5:42,3,1,PHI 22,20,3,Jalen Hurts up the middle for 2 yards (tackle by William Gholston),-0.350,0.540
3,5:07,1,10,PHI 24,20,3,Jalen Hurts pass complete short right to Jack Stoll for 6 yards,0.540,0.810
3,4:26,2,4,PHI 30,20,3,D'Andre Swift right guard for 29 yards (tackle by Ryan Neal and Antoine Winfield),0.810,2.850
3,4:09,1,10,TAM 41,20,3,Jalen Hurts pass deep right intended for DeVonta Smith is intercepted by Dee Delaney at TB-1 and returned for no gain,2.850,0.380
3,3:46,1,10,TAM 1,22,3,"Rachaad White up the middle for -1 yards (tackle by Nicholas Morrow), safety.",-0.380,-2.000
3,3:40,,,TAM 20,22,3,"Jake Camarda kicks off 78 yards, returned by Britain Covey for 30 yards (tackle by Derrek Pitts). Penalty on Derrek Pitts: Offside on Free Kick, 5 yards (accepted)",0.000,1.400
3,3:31,1,10,PHI 37,22,3,D'Andre Swift up the middle for 5 yards (tackle by Joe Tryon-Shoyinka and Vita Vea),1.400,1.530
3,2:58,2,5,PHI 42,22,3,D'Andre Swift right guard for 6 yards (tackle by Devin White),1.530,2.130
3,2:20,1,10,PHI 48,22,3,D'Andre Swift up the middle for no gain (tackle by Dee Delaney),2.130,1.580
3,1:37,2,10,PHI 48,22,3,Jalen Hurts pass complete short left to A.J. Brown for 26 yards (tackle by Ryan Neal),1.580,3.840
3,0:59,1,10,TAM 26,22,3,Jalen Hurts pass complete short left to Dallas Goedert for 5 yards (tackle by Lavonte David),3.840,3.970
3,0:19,2,5,TAM 21,22,3,Jalen Hurts pass complete short left to A.J. Brown for 15 yards (tackle by Dee Delaney),3.970,5.830
Quarter,Time,Down,ToGo,Location,PHI,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,6,TAM 6,22,3,Jalen Hurts pass incomplete short right intended for A.J. Brown,5.830,4.950
4,14:55,2,6,TAM 6,22,3,Kenneth Gainwell up the middle for 4 yards (tackle by Ryan Neal and Antoine Winfield),4.950,4.950
4,14:16,3,2,TAM 2,22,3,Jalen Hurts sacked by Lavonte David for -6 yards,4.950,2.950
4,13:32,4,8,TAM 8,25,3,Jake Elliott 26 yard field goal good,2.950,3.000
4,13:28,,,PHI 35,25,3,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
4,13:28,1,10,TAM 25,25,3,Baker Mayfield pass complete deep left to Mike Evans for 24 yards (tackle by Reed Blankenship),0.610,2.190
4,12:54,1,10,TAM 49,25,3,Baker Mayfield pass complete deep middle to Mike Evans for 22 yards (tackle by Reed Blankenship),2.190,3.640
4,12:14,1,10,PHI 29,25,3,Rachaad White up the middle for 12 yards (tackle by Terrell Edmunds),3.640,4.440
4,11:44,1,10,PHI 17,25,3,Baker Mayfield pass complete short right to Deven Thompkins for 5 yards (tackle by Josh Jobe),4.440,4.690
4,11:02,2,5,PHI 12,25,3,Rachaad White up the middle for 4 yards (tackle by Milton Williams),4.690,4.800
4,10:22,3,1,PHI 8,25,3,Baker Mayfield pass complete short right to Chris Godwin for 7 yards (tackle by Josh Jobe),4.800,6.970
4,10:06,1,1,PHI 1,25,3,Baker Mayfield pass incomplete short left intended for Mike Evans,6.970,5.910
4,10:03,2,1,PHI 1,25,3,Rachaad White up the middle for no gain (tackle by Terrell Edmunds),5.910,5.170
4,9:27,3,1,PHI 1,25,9,"Baker Mayfield pass complete short left to Mike Evans for 1 yard, touchdown",5.170,7.000
4,9:22,,,PHI 2,25,11,Two Point Attempt: Baker Mayfield pass complete to to Chris Godwin for no gain,1.000,1.000
4,9:22,,,TAM 35,25,11,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
4,9:22,1,10,PHI 25,25,11,Kenneth Gainwell up the middle for 1 yard (tackle by Lavonte David and Greg Gaines),0.610,0.200
4,8:42,2,9,PHI 26,25,11,Jalen Hurts pass complete short middle to Dallas Goedert for 11 yards (tackle by Ryan Neal),0.200,1.400
4,7:58,1,10,PHI 37,25,11,Kenneth Gainwell up the middle for 6 yards (tackle by Derrek Pitts),1.400,1.670
4,7:14,2,4,PHI 43,25,11,Kenneth Gainwell up the middle for 3 yards (tackle by Lavonte David),1.670,1.360
4,6:31,,,,,,Timeout #1 by Philadelphia Eagles,,
4,6:31,3,1,PHI 46,25,11,Jalen Hurts up the middle for 2 yards (tackle by Lavonte David and Ryan Neal),1.360,2.130
4,5:45,1,10,PHI 48,25,11,Kenneth Gainwell left tackle for -3 yards (tackle by Joe Tryon-Shoyinka),2.130,1.180
4,5:05,2,13,PHI 45,25,11,Jalen Hurts pass incomplete deep right intended for Kenneth Gainwell,1.180,0.500
4,5:00,3,13,PHI 45,25,11,Jalen Hurts pass complete short left to A.J. Brown for 25 yards (tackle by Antoine Winfield),0.500,3.580
4,4:54,1,10,TAM 30,25,11,Kenneth Gainwell up the middle for 6 yards (tackle by Ryan Neal and Antoine Winfield),3.580,3.840
4,4:10,2,4,TAM 24,25,11,Kenneth Gainwell up the middle for no gain (tackle by Lavonte David and Antoine Winfield),3.840,3.140
4,3:24,3,4,TAM 24,25,11,Jalen Hurts pass complete short right to DeVonta Smith for 5 yards (tackle by Christian Izien),3.140,4.310
4,2:39,1,10,TAM 19,25,11,Jalen Hurts left end for 2 yards (tackle by Zyon McCollum),4.310,4.030
4,2:00,2,8,TAM 17,25,11,Kenneth Gainwell up the middle for 2 yards (tackle by Greg Gaines and Lavonte David),4.030,3.580
4,1:19,3,6,TAM 15,25,11,Kenneth Gainwell up the middle for 4 yards (tackle by Greg Gaines and Ryan Neal),3.580,2.820
4,0:38,4,2,TAM 11,25,11,Jalen Hurts pass complete short right to A.J. Brown for 4 yards (tackle by Zyon McCollum),2.820,4.580
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
