Quarter,Time,Tm,Detail,WAS,DAL
1.0,0:46,Cowboys,Rico Dowdle 15 yard pass from Dak Prescott (Brandon Aubrey kick),0,7
2.0,11:27,Commanders,Joey Slye 43 yard field goal,3,7
,8:27,Cowboys,Brandin Cooks 31 yard pass from Dak Prescott (Brandon Aubrey kick),3,14
,1:51,Commanders,Sam Howell 1 yard rush (Joey Slye kick),10,14
,0:26,Cowboys,Tony Pollard 7 yard rush (Brandon Aubrey kick failed),10,20
4.0,13:36,Cowboys,Brandon Aubrey 52 yard field goal,10,23
,10:32,Cowboys,CeeDee Lamb 15 yard pass from Dak Prescott (CeeDee Lamb pass from Dak Prescott),10,31
,5:59,Cowboys,KaVontae Turpin 34 yard pass from Dak Prescott (Brandon Aubrey kick),10,38
,4:39,Cowboys,DaRon Bland 63 yard interception return (Brandon Aubrey kick),10,45
