Quarter,Time,Down,ToGo,Location,JAX,PIT,Detail,EPB,EPA
1,5:54,,,JAX 35,6,0,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
1,5:54,1,10,PIT 25,6,0,Kenny Pickett pass complete short left to Diontae Johnson for 8 yards (tackle by Andrew Wingard),0.610,1.140
1,5:19,2,2,PIT 33,6,0,Jaylen Warren right guard for no gain (tackle by Josh Allen),1.140,0.430
1,4:41,3,2,PIT 33,6,0,Kenny Pickett pass incomplete deep left intended for George Pickens (defended by Darious Williams),0.430,-1.180
1,4:35,4,2,PIT 33,6,0,"Pressley Harvin punts 47 yards, fair catch by Jamal Agnew at JAC-20",-1.180,-0.280
1,4:27,1,10,JAX 20,6,0,Travis Etienne left guard for 5 yards (tackle by Cole Holcomb and Isaiahh Loudermilk),0.280,0.410
1,3:55,2,5,JAX 25,6,0,Travis Etienne right guard for 1 yard (tackle by Isaiahh Loudermilk),0.410,-0.160
1,3:14,3,4,JAX 26,6,0,"Trevor Lawrence pass complete deep left to Christian Kirk for 29 yards (tackle by Miles Killebrew). Penalty on Keanu Neal: Roughing the Passer, 15 yards (accepted)",-0.160,3.580
1,2:42,1,10,PIT 30,6,0,Travis Etienne right tackle for 7 yards (tackle by Keeanu Benton and Chandon Sullivan),3.580,3.980
1,2:08,2,3,PIT 23,6,0,"Travis Etienne right end for no gain (tackle by Joey Porter). Penalty on Anton Harrison: Offensive Holding, 10 yards (offset) . Penalty on Joey Porter: Face Mask (15 Yards), 15 yards (offset) (no play)",3.980,3.980
1,1:47,2,3,PIT 23,6,0,Travis Etienne right guard for no gain (tackle by Markus Golden and Cole Holcomb),3.980,3.270
1,1:08,3,3,PIT 23,6,0,Trevor Lawrence pass complete short middle to Evan Engram for 5 yards (tackle by Damontae Kazee),3.270,4.370
1,0:30,1,10,PIT 18,6,0,"Trevor Lawrence pass complete short middle to Evan Engram for -9 yards. Evan Engram fumbles (forced by Kwon Alexander), recovered by Cole Holcomb at PIT-29 (tackle by Anton Harrison)",4.370,-0.870
1,0:23,1,10,PIT 29,6,0,Calvin Austin right end for no gain (tackle by Andrew Wingard),0.870,0.330
Quarter,Time,Down,ToGo,Location,JAX,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,PIT 29,6,0,Kenny Pickett pass complete short right to Najee Harris for 3 yards (tackle by Andrew Wingard and Foyesade Oluokun),0.330,0.040
2,14:20,3,7,PIT 32,6,0,Kenny Pickett pass complete short left to Jaylen Warren for -1 yards (tackle by Tre Herndon),0.040,-1.310
2,13:46,4,8,PIT 31,6,0,"Pressley Harvin punts 45 yards, returned by Jamal Agnew for 13 yards (tackle by Christian Kuntz and Nick Herbig)",-1.310,-1.400
2,13:35,1,10,JAX 37,6,0,Trevor Lawrence pass complete short right to Calvin Ridley for 9 yards (tackle by Joey Porter),1.400,2.070
2,13:01,2,1,JAX 46,6,0,Travis Etienne up the middle for 8 yards (tackle by Damontae Kazee),2.070,2.520
2,12:24,1,10,PIT 46,6,0,Travis Etienne right tackle for 1 yard (tackle by Elandon Roberts),2.520,2.110
2,11:46,2,9,PIT 45,6,0,Trevor Lawrence pass complete deep right to Calvin Ridley for 27 yards (tackle by Damontae Kazee),2.110,4.370
2,11:03,1,10,PIT 18,6,0,Travis Etienne left tackle for 12 yards (tackle by Damontae Kazee),4.370,5.830
2,10:24,1,6,PIT 6,6,0,Trevor Lawrence pass short right intended for Calvin Ridley is intercepted by Damontae Kazee in end zone and returned for 7 yards (tackle by Luke Farrell),5.830,0.380
2,10:15,1,10,PIT 2,6,0,Najee Harris right guard for 1 yard (tackle by Rayshawn Jenkins),-0.380,-0.710
2,9:38,2,9,PIT 3,6,0,Kenny Pickett pass complete short left to Diontae Johnson for 12 yards (tackle by Montaric Brown),-0.710,-0.220
2,9:10,1,10,PIT 15,6,0,"Kenny Pickett pass incomplete deep middle intended for Calvin Austin. Penalty on Foyesade Oluokun: Defensive Pass Interference, 32 yards (accepted) (no play)",-0.220,2.060
2,9:04,1,10,PIT 47,6,0,Jaylen Warren up the middle for 3 yards (tackle by Foyesade Oluokun and Montaric Brown),2.060,1.920
2,8:27,2,7,JAX 50,6,0,Calvin Austin right end for 10 yards (tackle by Andrew Wingard),1.920,2.920
2,7:52,1,10,JAX 40,6,0,Kenny Pickett pass complete deep left to Diontae Johnson for 16 yards,2.920,3.970
2,7:10,1,10,JAX 24,6,0,Jaylen Warren right guard for 1 yard (tackle by Folorunso Fatukasi),3.970,3.570
2,6:35,2,9,JAX 23,6,0,Kenny Pickett pass complete short left to Diontae Johnson for 6 yards (tackle by Darious Williams),3.570,3.750
2,5:57,3,3,JAX 17,6,0,Kenny Pickett pass complete short right to Diontae Johnson for 9 yards,3.750,5.370
2,5:23,1,8,JAX 8,6,0,Najee Harris right guard for 3 yards (tackle by Foyesade Oluokun),5.370,5.150
2,4:45,2,5,JAX 5,6,0,Kenny Pickett pass complete short middle to Connor Heyward for no gain (tackle by Andrew Wingard),5.150,4.260
2,4:05,3,5,JAX 5,6,0,Kenny Pickett pass incomplete short middle intended for Diontae Johnson,4.260,3.010
2,4:01,4,5,JAX 5,6,3,Chris Boswell 22 yard field goal good,3.010,3.000
2,3:59,,,PIT 35,6,3,"Chris Boswell kicks off 49 yards, returned by Daniel Thomas for 21 yards (tackle by James Pierre)",0.000,1.400
2,3:54,1,10,JAX 37,6,3,Trevor Lawrence pass complete short left to Calvin Ridley for 6 yards (tackle by Cole Holcomb),1.400,1.670
2,3:23,2,4,JAX 43,6,3,Travis Etienne left tackle for 10 yards (tackle by Keanu Neal),1.670,2.460
2,2:45,1,10,PIT 47,6,3,Travis Etienne right guard for 3 yards (tackle by Larry Ogunjobi and Chandon Sullivan),2.460,2.320
2,2:06,2,7,PIT 44,6,3,Trevor Lawrence pass incomplete short middle intended for Christian Kirk,2.320,1.620
2,2:02,3,7,PIT 44,6,3,"Trevor Lawrence pass complete to Evan Engram for no gain (tackle by Damontae Kazee). Penalty on James Pierre: Defensive Holding, 5 yards (accepted) (no play)",1.620,2.980
2,1:57,1,10,PIT 39,6,3,Trevor Lawrence pass complete short right to Travis Etienne for 11 yards (tackle by Markus Golden),2.980,3.710
2,1:49,1,10,PIT 28,6,3,Travis Etienne up the middle for 4 yards (tackle by DeMarvin Leal),3.710,3.710
2,1:17,,,,,,Timeout #1 by Jacksonville Jaguars,,
2,1:17,2,6,PIT 24,6,3,Trevor Lawrence pass complete short right to Calvin Ridley for 4 yards (tackle by Keanu Neal),3.710,3.530
2,1:10,,,,,,Timeout #1 by Pittsburgh Steelers,,
2,1:10,3,2,PIT 20,6,3,Trevor Lawrence pass complete short left to Evan Engram for no gain (tackle by Cole Holcomb),3.530,2.250
2,1:07,,,,,,Timeout #2 by Pittsburgh Steelers,,
2,1:07,4,2,PIT 20,9,3,Brandon McManus 38 yard field goal good,2.250,3.000
2,1:04,,,JAX 35,9,3,"Brandon McManus kicks off 69 yards, returned by Godwin Igwebuike for 36 yards (tackle by Caleb Johnson)",0.000,1.070
2,0:59,1,10,PIT 32,9,3,Kenny Pickett pass complete short right to Connor Heyward for 9 yards (tackle by Foyesade Oluokun),1.070,1.740
2,0:38,2,1,PIT 41,9,3,"Kenny Pickett pass complete short left to Diontae Johnson for 11 yards. Penalty on Devin Lloyd: Defensive Holding, 5 yards (declined)",1.740,2.390
2,0:34,1,10,JAX 48,9,3,"Kenny Pickett scrambles left end for 10 yards (tackle by Foyesade Oluokun) Replay Assistant challenged the short of the line to gain ruling, and the original play was overturned. Kenny Pickett scrambles left end for 10 yards. Kenny Pickett fumbles, ball out of bounds at JAC-38 (forced by Foyesade Oluokun). Kenny Pickett fumbles out of bounds",2.390,3.050
2,0:17,1,10,JAX 38,9,3,Kenny Pickett pass incomplete short middle,3.050,2.510
2,0:14,,,,,,Timeout #3 by Pittsburgh Steelers,,
2,0:14,2,10,JAX 38,9,3,Mitchell Trubisky pass incomplete deep left intended for Diontae Johnson,2.510,1.820
2,0:06,3,10,JAX 38,9,3,"Chris Boswell yard field goal good. Penalty on Isaac Seumalo: Offensive Offside, 5 yards (accepted) (no play)",1.820,1.160
2,0:02,3,15,JAX 43,9,3,Chris Boswell 61 yard field goal no good,1.160,2.260
Quarter,Time,Down,ToGo,Location,JAX,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,9,3,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,JAX 25,9,3,Trevor Lawrence pass complete short left to Evan Engram for 8 yards (tackle by Cole Holcomb),0.610,1.140
3,14:26,2,2,JAX 33,9,3,Travis Etienne right guard for 3 yards (tackle by Larry Ogunjobi and Cole Holcomb),1.140,1.330
3,13:47,1,10,JAX 36,9,3,Trevor Lawrence pass complete short right to Luke Farrell for 5 yards (tackle by Elandon Roberts),1.330,1.470
3,13:11,2,5,JAX 41,9,3,Trevor Lawrence pass complete short left to Christian Kirk for 10 yards,1.470,2.320
3,13:04,1,10,PIT 49,9,3,Trevor Lawrence pass complete short left to Christian Kirk for no gain (tackle by Keanu Neal),2.320,1.780
3,12:29,2,10,PIT 49,9,3,Tank Bigsby left guard for 9 yards (tackle by Keanu Neal),1.780,2.280
3,11:44,3,1,PIT 40,9,3,Tank Bigsby right guard for 1 yard (tackle by Montravius Adams),2.280,2.980
3,11:08,1,10,PIT 39,9,3,D'Ernest Johnson right guard for 4 yards (tackle by Armon Watts and Montravius Adams),2.980,2.980
3,10:27,2,6,PIT 35,9,3,"Tank Bigsby right guard for -1 yards. Tank Bigsby fumbles (forced by Nick Herbig) (tackle by Joey Porter), recovered by Keanu Neal at PIT-36 Replay Assistant challenged the runner was down by contact ruling, and the play was upheld.",2.980,-1.330
3,10:22,1,10,PIT 36,9,3,Najee Harris right tackle for no gain (tackle by Travon Walker and Devin Lloyd),1.330,0.790
3,9:43,2,10,PIT 36,9,3,Mitchell Trubisky pass incomplete short middle intended for Connor Heyward (defended by Andrew Wingard),0.790,0.100
3,9:38,3,10,PIT 36,9,3,Mitchell Trubisky sacked by Josh Allen for -9 yards,0.100,-1.570
3,9:07,4,19,PIT 27,9,3,"Pressley Harvin punts 52 yards, returned by Jamal Agnew for 9 yards (tackle by Miles Killebrew)",-1.570,-0.940
3,8:57,1,10,JAX 30,9,3,Trevor Lawrence sacked by Elandon Roberts for -6 yards,0.940,-0.420
3,8:14,2,16,JAX 24,9,3,Trevor Lawrence pass incomplete deep right intended for Calvin Ridley,-0.420,-1.090
3,8:09,3,16,JAX 24,9,3,Trevor Lawrence pass complete short right to Calvin Ridley for 11 yards (tackle by Joey Porter),-1.090,-1.040
3,7:37,4,5,JAX 35,9,3,"Logan Cooke punts 54 yards, fair catch by Calvin Austin at PIT-11",-1.040,0.370
3,7:33,1,10,PIT 11,9,3,Mitchell Trubisky scrambles right end for 5 yards (tackle by Devin Lloyd),-0.370,-0.300
3,6:58,2,5,PIT 16,9,3,Jaylen Warren left tackle for 8 yards (tackle by Devin Lloyd),-0.300,0.540
3,6:15,1,10,PIT 24,9,3,Mitchell Trubisky pass incomplete deep left intended for Diontae Johnson,0.540,0.000
3,6:09,2,10,PIT 24,9,3,Najee Harris right tackle for 3 yards (tackle by Foyesade Oluokun and Andrew Wingard),0.000,-0.300
3,5:28,3,7,PIT 27,9,3,"Mitchell Trubisky pass complete deep right to George Pickens for no gain (tackle by Montaric Brown) JAX challenged the pass completion ruling, and the original play was overturned. Mitchell Trubisky pass incomplete deep right intended for George Pickens",-0.300,-1.570
3,5:24,4,7,PIT 27,9,3,Pressley Harvin punts 29 yards out of bounds,-1.570,-1.860
3,5:18,1,10,JAX 44,9,3,Trevor Lawrence pass incomplete short right intended for Travis Etienne,1.860,1.320
3,5:14,2,10,JAX 44,15,3,"Trevor Lawrence pass complete deep right to Travis Etienne for 56 yards, touchdown",1.320,7.000
3,5:05,,,PIT 2,17,3,"Two Point Attempt: Travis Etienne rushes, conversion succeeds.",1.000,1.000
3,5:05,,,JAX 35,17,3,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,5:05,1,10,PIT 25,17,3,Mitchell Trubisky pass complete short left to Najee Harris for 4 yards (tackle by K'Lavon Chaisson),0.610,0.600
3,4:40,2,6,PIT 29,17,3,Mitchell Trubisky pass complete short right to Diontae Johnson for 11 yards (tackle by Darious Williams),0.600,1.600
3,3:59,1,10,PIT 40,17,3,Mitchell Trubisky pass incomplete short right intended for George Pickens (defended by K'Lavon Chaisson),1.600,1.050
3,3:54,2,10,PIT 40,17,3,Mitchell Trubisky scrambles right end for 8 yards (tackle by Foyesade Oluokun),1.050,1.420
3,3:15,3,2,PIT 48,17,3,Mitchell Trubisky pass complete short middle to Diontae Johnson for 12 yards (tackle by Rayshawn Jenkins),1.420,2.920
3,2:22,1,10,JAX 40,17,3,Mitchell Trubisky pass complete short middle to Jaylen Warren for 11 yards (tackle by Devin Lloyd),2.920,3.640
3,1:40,1,10,JAX 29,17,3,Jaylen Warren up the middle for 7 yards (tackle by Devin Lloyd and Tre Herndon),3.640,4.050
3,0:59,2,3,JAX 22,17,9,"Mitchell Trubisky pass complete short left to George Pickens for 22 yards, touchdown",4.050,7.000
3,0:53,,,JAX 15,17,10,Chris Boswell kicks extra point good,0.000,0.000
3,0:53,,,PIT 35,17,10,"Chris Boswell kicks off 65 yards, returned by Jamal Agnew for 27 yards (tackle by Rodney Williams)",0.000,0.740
3,0:47,1,10,JAX 27,17,10,Travis Etienne right end for 4 yards (tackle by Elandon Roberts),0.740,0.740
Quarter,Time,Down,ToGo,Location,JAX,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,JAX 31,17,10,Trevor Lawrence pass complete short left to Evan Engram for 5 yards (tackle by Keanu Neal),0.740,0.700
4,14:28,3,1,JAX 36,17,10,Trevor Lawrence pass complete short left to Travis Etienne for 3 yards (tackle by Cole Holcomb),0.700,1.530
4,13:52,1,10,JAX 39,17,10,"Penalty on Luke Farrell: False Start, 5 yards (accepted) (no play)",1.530,1.200
4,13:52,1,15,JAX 34,17,10,Trevor Lawrence pass complete short right to Christian Kirk for 7 yards (tackle by Damontae Kazee),1.200,1.260
4,13:15,2,8,JAX 41,17,10,Travis Etienne right tackle for 3 yards (tackle by Larry Ogunjobi),1.260,0.960
4,12:32,3,5,JAX 44,17,10,Trevor Lawrence pass complete short left to Evan Engram for 11 yards (tackle by Patrick Peterson),0.960,2.590
4,11:55,1,10,PIT 45,17,10,Travis Etienne left tackle for 13 yards (tackle by Patrick Peterson),2.590,3.450
4,11:12,1,10,PIT 32,17,10,Trevor Lawrence pass incomplete deep middle intended for Calvin Ridley,3.450,2.900
4,11:07,2,10,PIT 32,17,10,Trevor Lawrence pass incomplete short middle intended for Travis Etienne,2.900,2.210
4,11:04,3,10,PIT 32,17,10,Trevor Lawrence sacked by and T.J. Watt for -8 yards and Armon Watts for -8 yards,2.210,0.590
4,10:14,4,18,PIT 40,17,10,"Logan Cooke punts 40 yards, touchback.",0.590,-0.280
4,10:14,1,10,PIT 20,17,10,"Penalty on Travon Walker: Defensive Offside, 5 yards (accepted) (no play)",0.280,1.010
4,10:03,1,5,PIT 25,17,10,Najee Harris up the middle for 2 yards (tackle by Roy Robertson-Harris and Folorunso Fatukasi),1.010,0.680
4,9:26,,,,,,Timeout #1 by Pittsburgh Steelers,,
4,9:26,2,3,PIT 27,17,10,Mitchell Trubisky pass deep right intended for Allen Robinson is intercepted by Andrew Wingard at JAC-41 and returned for no gain (tackle by Allen Robinson),0.680,-1.660
4,9:20,1,10,JAX 41,17,10,Travis Etienne left tackle for 2 yards (tackle by Montravius Adams and Larry Ogunjobi),1.660,1.390
4,8:39,2,8,JAX 43,17,10,Trevor Lawrence pass complete short middle to Evan Engram for 15 yards (tackle by Keanu Neal),1.390,2.790
4,7:53,1,10,PIT 42,17,10,"Travis Etienne right guard for no gain (tackle by Alex Highsmith and Cole Holcomb). Penalty on Luke Fortner: Offensive Holding, 10 yards (accepted) (no play)",2.790,2.130
4,7:30,1,20,JAX 48,17,10,Trevor Lawrence pass complete short middle to Evan Engram for 34 yards (tackle by Joey Porter),2.130,4.370
4,6:41,1,10,PIT 18,17,10,Travis Etienne left guard for 1 yard (tackle by Alex Highsmith),4.370,3.940
4,6:03,,,,,,Timeout #1 by Jacksonville Jaguars,,
4,6:03,2,9,PIT 17,17,10,"Penalty on Luke Farrell: False Start, 5 yards (accepted) (no play)",3.940,3.290
4,6:03,2,14,PIT 22,17,10,Travis Etienne left tackle for -1 yards (tackle by Miles Killebrew),3.290,2.480
4,5:19,3,15,PIT 23,17,10,D'Ernest Johnson up the middle for 4 yards (tackle by T.J. Watt),2.480,2.180
4,4:38,4,11,PIT 19,20,10,Brandon McManus 37 yard field goal good,2.180,3.000
4,4:35,,,JAX 35,20,10,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,4:35,1,10,PIT 25,20,10,Mitchell Trubisky pass complete short left to Connor Heyward for 4 yards (tackle by Devin Lloyd),0.610,0.600
4,4:17,2,6,PIT 29,20,10,Mitchell Trubisky pass complete short middle to Jaylen Warren for 4 yards (tackle by Dawuane Smoot),0.600,0.430
4,3:52,3,2,PIT 33,20,10,Mitchell Trubisky pass complete short middle to Connor Heyward for 3 yards (tackle by Foyesade Oluokun),0.430,1.330
4,3:33,1,10,PIT 36,20,10,Mitchell Trubisky pass complete short middle to Jaylen Warren for 5 yards (tackle by Devin Lloyd),1.330,1.470
4,3:12,2,5,PIT 41,20,10,Mitchell Trubisky scrambles up the middle for 5 yards (tackle by Devin Lloyd),1.470,1.990
4,3:05,1,10,PIT 46,20,10,Mitchell Trubisky pass incomplete short left intended for Rodney Williams,1.990,1.450
4,3:01,2,10,PIT 46,20,10,Mitchell Trubisky sacked by Josh Allen for -6 yards,1.450,-0.030
4,2:35,3,16,PIT 40,20,10,Mitchell Trubisky pass incomplete deep right intended for George Pickens (defended by Darious Williams),-0.030,-0.720
4,2:30,4,16,PIT 40,20,10,Mitchell Trubisky pass incomplete short left intended for Jaylen Warren,-0.720,-2.920
4,2:25,1,10,PIT 40,20,10,Travis Etienne up the middle for no gain (tackle by Alex Highsmith),2.920,2.370
4,2:21,,,,,,Timeout #2 by Pittsburgh Steelers,,
4,2:21,2,10,PIT 40,20,10,Travis Etienne right guard for -4 yards (tackle by Alex Highsmith),2.370,1.160
4,2:17,,,,,,Timeout #3 by Pittsburgh Steelers,,
4,2:17,3,14,PIT 44,20,10,"Penalty on Larry Ogunjobi: Neutral Zone Infraction, 5 yards (accepted) (no play)",1.160,1.820
4,2:17,3,9,PIT 39,20,10,Travis Etienne right guard for no gain (tackle by Markus Golden),1.820,0.660
4,2:00,4,9,PIT 39,20,10,Logan Cooke punts 37 yards downed by Antonio Johnson,0.660,0.380
4,1:52,1,10,PIT 2,20,10,Mitchell Trubisky pass complete short left to Calvin Austin for 7 yards (tackle by Foyesade Oluokun),-0.380,-0.270
4,1:31,2,3,PIT 9,20,10,Mitchell Trubisky pass complete short right to Calvin Austin for 12 yards (tackle by Foyesade Oluokun),-0.270,0.340
4,1:10,1,10,PIT 21,20,10,"Mitchell Trubisky pass complete short middle to Diontae Johnson for no gain (tackle by Rayshawn Jenkins). Penalty on Diontae Johnson: Illegal Motion, 5 yards (accepted) (no play)",0.340,-0.220
4,1:02,1,15,PIT 16,20,10,Mitchell Trubisky pass complete short middle to Najee Harris for 12 yards (tackle by Rayshawn Jenkins),-0.220,0.750
4,0:40,2,3,PIT 28,20,10,Mitchell Trubisky pass complete short right to Najee Harris for 13 yards (tackle by Adam Gotsis),0.750,1.660
4,0:32,1,10,PIT 41,20,10,Mitchell Trubisky pass complete short right to Najee Harris for 10 yards (tackle by Devin Lloyd and Montaric Brown),1.660,2.320
4,0:25,1,10,JAX 49,20,10,Mitchell Trubisky pass incomplete short right intended for Rodney Williams,2.320,1.780
4,0:19,2,10,JAX 49,20,10,Mitchell Trubisky pass complete short middle to Connor Heyward for 8 yards (tackle by Roy Robertson-Harris),1.780,2.150
4,0:06,3,2,JAX 41,20,10,Mitchell Trubisky spiked the ball,2.150,0.530
4,0:05,4,2,JAX 41,20,10,Mitchell Trubisky pass deep right is intercepted by Antonio Johnson at JAC-6 and returned for 23 yards,0.530,3.640
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
