Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
3,14:53,1,10,BUF 15,14,3,Willis McGahee left end for 6 yards (tackle by Asante Samuel and Junior Seau),-0.220,0.210
3,14:09,2,4,BUF 21,14,3,Willis McGahee middle for 5 yards (tackle by Vince Wilfork and Ty Warren),0.210,0.670
3,13:30,1,10,BUF 26,14,3,Willis McGahee right guard for 2 yards (tackle by Rosevelt Colvin and Tedy Bruschi),0.670,0.400
3,12:54,2,8,BUF 28,14,3,Willis McGahee left tackle for no gain (tackle by Eugene Wilson),0.400,-0.300
3,12:17,3,8,BUF 28,14,3,J.P. Losman pass incomplete short right intended for Lee Evans (defended by Vince Wilfork),-0.300,-1.500
3,12:12,4,8,BUF 28,14,3,"Brian Moorman punts 49 yards, returned by Kevin Faulk for 13 yards (tackle by Andre' Davis)",-1.500,-1.330
3,12:00,1,10,NWE 36,14,3,--,1.330,1.470
3,11:22,2,5,NWE 41,14,3,Corey Dillon middle for 3 yards (tackle by Kyle Williams and Donte Whitner),1.470,1.160
3,10:45,3,2,NWE 44,14,3,Tom Brady pass complete short left to Reche Caldwell for 3 yards (tackle by Nate Clements),1.160,2.060
3,10:03,1,10,NWE 47,14,3,Tom Brady pass complete short right to Ben Watson for 8 yards,2.060,2.600
3,9:25,2,2,BUF 45,14,3,Laurence Maroney right tackle for 3 yards (tackle by Larry Tripplett),2.600,2.790
3,8:46,1,10,BUF 42,14,3,Laurence Maroney middle for 4 yards (tackle by Anthony Hargrove),2.790,2.780
3,8:04,2,6,BUF 38,14,3,"Tom Brady sacked by Aaron Schobel for -9 yards. Tom Brady fumbles (forced by Aaron Schobel), recovered by Ryan O'Callaghan at BUF-35",2.780,2.480
3,7:16,,,,14,3,Timeout #1 by New England Patriots,0.000,2.480
3,7:16,3,3,BUF 35,14,3,Corey Dillon left tackle for -5 yards (tackle by Nate Clements),2.480,0.590
3,6:41,4,8,BUF 40,14,3,Josh Miller punts 27 yards,0.590,0.320
3,6:35,1,10,BUF 13,14,3,J.P. Losman pass complete short right to Peerless Price for 2 yards (tackle by Chad Scott),-0.320,-0.570
3,5:58,2,8,BUF 15,14,3,Willis McGahee right guard for no gain (tackle by Ty Warren and Junior Seau),-0.570,-1.180
3,5:22,3,8,BUF 15,14,3,J.P. Losman sacked by Rodney Harrison and Rosevelt Colvin for -5 yards,-1.180,-2.490
3,4:59,,,,14,3,Timeout #1 by Buffalo Bills,0.000,-2.490
3,4:59,4,13,BUF 10,14,3,"Brian Moorman punts 47 yards. Penalty on Chidi Iwuoma: Offensive Holding, 10 yards",-2.490,-1.600
3,4:50,1,10,NWE 40,14,3,Reche Caldwell right end for 5 yards (tackle by Ko Simpson),1.600,1.730
3,4:15,2,5,NWE 45,14,3,Laurence Maroney left tackle for no gain (tackle by Kyle Williams and Chris Kelsay),1.730,1.030
3,3:32,3,5,NWE 45,14,3,Tom Brady pass complete short middle to Ben Watson for 20 yards (tackle by Terrence McGee and Ko Simpson),1.030,3.250
3,2:49,1,10,BUF 35,20,3,"Tom Brady pass complete deep right to Chad Jackson for 35 yards, touchdown",3.250,7.000
3,,,,BUF 2,21,3,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 30,21,3,"Stephen Gostkowski kicks off 70 yards, returned by Terrence McGee for 47 yards (tackle by Stephen Gostkowski)",0.000,2.060
3,2:33,1,10,BUF 47,21,3,J.P. Losman pass incomplete (defended by Jarvis Green),2.060,1.520
3,2:29,2,10,BUF 47,21,3,"J.P. Losman pass incomplete short left intended for Robert Royal. Penalty on Kevin Everett: Offensive Holding, 10 yards (no play)",1.520,0.170
3,2:22,2,20,BUF 37,21,3,J.P. Losman pass incomplete short right intended for Lee Evans (defended by Chad Scott),0.170,-0.490
3,2:17,3,20,BUF 37,21,3,J.P. Losman pass complete short left to Josh Reed for 11 yards (tackle by Ellis Hobbs),-0.490,-0.190
3,1:39,4,9,BUF 48,21,3,Brian Moorman punts 26 yards,-0.190,-0.670
3,1:33,1,10,NWE 26,21,3,Corey Dillon middle for -1 yards (tackle by Chris Kelsay and Aaron Schobel),0.670,-0.010
3,0:50,2,11,NWE 25,21,3,Tom Brady pass incomplete short middle intended for Chad Jackson,-0.010,-0.690
3,0:46,3,11,NWE 25,21,3,Tom Brady pass incomplete deep left intended for Reche Caldwell,-0.690,-1.700
3,0:38,4,11,NWE 25,21,3,"Josh Miller punts 55 yards, returned by Roscoe Parrish for 6 yards (tackle by Lonie Paxton)",-1.700,-0.670
3,0:24,1,10,BUF 26,21,3,J.P. Losman pass complete short right to Peerless Price for 5 yards (tackle by Chad Scott),0.670,0.810
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,BUF 31,21,3,J.P. Losman pass incomplete,0.810,0.100
4,14:49,3,5,BUF 31,21,3,Willis McGahee right end for 5 yards (tackle by Mike Vrabel),0.100,1.330
4,14:03,1,10,BUF 36,21,3,J.P. Losman pass complete deep right to Peerless Price for 25 yards (tackle by Junior Seau and Rodney Harrison),1.330,2.980
4,13:24,1,10,NWE 39,21,3,J.P. Losman pass complete short right to Robert Royal for 10 yards (tackle by Ellis Hobbs),2.980,3.640
4,12:44,1,10,NWE 29,21,3,Willis McGahee middle for 1 yard (tackle by Rodney Harrison and Tedy Bruschi),3.640,3.240
4,12:02,2,9,NWE 28,21,3,J.P. Losman pass incomplete deep left intended for Lee Evans (defended by Asante Samuel),3.240,2.540
4,11:54,3,9,NWE 28,21,3,J.P. Losman pass incomplete short left intended for Lee Evans (defended by Asante Samuel),2.540,1.590
4,11:50,4,9,NWE 28,21,6,Rian Lindell 46 yard field goal good,1.590,3.000
4,,,,BUF 30,,,"Rian Lindell kicks off 63 yards, returned by Laurence Maroney for 26 yards",,
4,11:37,1,10,NWE 33,21,6,--,1.140,0.730
4,10:59,2,9,NWE 34,21,6,Tom Brady pass incomplete short right intended for David Thomas,0.730,0.040
4,10:55,3,9,NWE 34,21,6,Tom Brady pass complete short right to Ben Watson for 17 yards (tackle by Aaron Schobel and Jabari Greer),0.040,2.320
4,10:11,1,10,BUF 49,21,6,Tom Brady pass complete deep right to Doug Gabriel for 31 yards (tackle by Jabari Greer),2.320,4.370
4,9:30,1,10,BUF 18,21,6,Tom Brady pass complete to Troy Brown for 12 yards (tackle by Nate Clements),4.370,5.830
4,9:03,1,6,BUF 6,21,6,Corey Dillon middle for 2 yards (tackle by Aaron Schobel),5.830,5.340
4,8:27,2,4,BUF 4,21,6,Corey Dillon middle for -1 yards (tackle by Tim Anderson and Terrence McGee),5.340,4.260
4,7:43,3,5,BUF 5,27,6,"Tom Brady pass complete short middle to Doug Gabriel for 5 yards, touchdown",4.260,7.000
4,,,,BUF 2,28,6,"Stephen Gostkowski kicks extra point good. Penalty on Andre' Davis: Running Into the Kicker, 5 yards",0.000,0.000
4,,,,NWE 35,28,6,"Stephen Gostkowski kicks off 67 yards, returned by Terrence McGee for 28 yards (tackle by Artrell Hawkins)",0.000,0.670
4,7:30,1,10,BUF 26,28,6,J.P. Losman pass complete short right to Josh Reed for 4 yards (tackle by Rodney Harrison),0.670,0.670
4,6:57,2,6,BUF 30,28,6,Willis McGahee middle for 2 yards (tackle by Vince Wilfork),0.670,0.230
4,6:14,3,4,BUF 32,28,6,"Penalty on Melvin Fowler: False Start, 5 yards (no play)",0.230,-0.430
4,5:56,3,9,BUF 27,28,6,J.P. Losman pass incomplete deep middle intended for Roscoe Parrish,-0.430,-1.570
4,5:48,4,9,BUF 27,28,6,"Brian Moorman punts 46 yards. Penalty on Keith Ellison: Ineligible Downfield Kic, 5 yards",-1.570,-1.070
4,5:40,1,10,NWE 32,28,6,"Laurence Maroney middle for 1 yard (tackle by Takeo Spikes and Nate Clements). Penalty on Steve Neal: Offensive Holding, 10 yards (no play)",1.070,0.410
4,5:17,1,20,NWE 22,28,6,Tom Brady pass complete short right to Ben Watson for 1 yard (tackle by Takeo Spikes and Donte Whitner),0.410,-0.690
4,4:32,2,19,NWE 23,28,6,Laurence Maroney middle for -3 yards (tackle by Larry Tripplett),-0.690,-1.750
4,3:47,3,22,NWE 20,28,6,"Penalty on Matt Light: False Start, 5 yards (no play)",-1.750,-3.030
4,3:47,3,27,NWE 15,28,6,Tom Brady pass incomplete short left intended for Reche Caldwell (defended by Nate Clements),-3.030,-2.440
4,3:44,4,27,NWE 15,28,6,"Josh Miller punts 47 yards, returned by Roscoe Parrish for 10 yards (tackle by Larry Izzo). Penalty on Keith Ellison: Illegal Block Above the , 10 yards",-2.440,-1.470
4,3:32,1,10,BUF 38,28,6,"J.P. Losman middle for 7 yards. J.P. Losman fumbles, recovered by Tedy Bruschi at NWE-45",1.470,-1.930
4,3:21,1,10,NWE 45,28,6,Laurence Maroney left tackle for 14 yards,1.930,2.850
4,2:33,1,10,BUF 41,28,6,Corey Dillon middle for 1 yard (tackle by Chris Kelsay and Anthony Hargrove),2.850,2.440
4,2:00,2,9,BUF 40,28,6,Corey Dillon right guard for 2 yards (tackle by Takeo Spikes),2.440,2.020
4,1:16,3,7,BUF 38,28,6,Corey Dillon left tackle for 17 yards (tackle by Takeo Spikes),2.020,4.170
4,0:26,1,10,BUF 21,28,6,Tom Brady kneels for -1 yards,4.170,3.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
