Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Joel Bitonio,G,52,100%,0,0%,2,7%
John Greco,G,52,100%,0,0%,2,7%
Cameron Erving,C,52,100%,0,0%,2,7%
Joe Thomas,T,52,100%,0,0%,0,0%
Austin Pasztor,T,51,98%,0,0%,2,7%
Gary Barnidge,TE,51,98%,0,0%,0,0%
Robert Griffin III,QB,51,98%,0,0%,0,0%
Corey Coleman,WR,47,90%,0,0%,0,0%
Terrelle Pryor,WR,46,88%,0,0%,0,0%
Andrew Hawkins,WR,33,63%,0,0%,2,7%
Isaiah Crowell,RB,30,58%,0,0%,1,3%
Duke Johnson,RB,23,44%,0,0%,1,3%
Malcolm Johnson,FB,10,19%,0,0%,15,52%
Randall Telfer,TE,10,19%,0,0%,0,0%
Seth Devalve,TE,3,6%,0,0%,3,10%
Ricardo Louis,WR,2,4%,0,0%,16,55%
Spencer Drango,T,2,4%,0,0%,2,7%
Don Jones,FS,1,2%,0,0%,20,69%
Britton Colquitt,P,1,2%,0,0%,8,28%
Charley Hughlett,LS,1,2%,0,0%,7,24%
Rashard Higgins,WR,1,2%,0,0%,0,0%
Ibraheim Campbell,SS,0,0%,77,100%,18,62%
Christian Kirksey,LB,0,0%,77,100%,12,41%
Demario Davis,LB,0,0%,75,97%,7,24%
Joe Haden,CB,0,0%,73,95%,11,38%
Jamar Taylor,CB,0,0%,68,88%,15,52%
Jordan Poyer,FS,0,0%,58,75%,15,52%
Emmanuel Ogbah,LB,0,0%,56,73%,8,28%
Tramon Williams,CB,0,0%,56,73%,6,21%
Carl Nassib,DE,0,0%,54,70%,7,24%
Xavier Cooper,DE,0,0%,47,61%,7,24%
Jamie Meder,NT,0,0%,44,57%,8,28%
Danny Shelton,NT,0,0%,42,55%,0,0%
Joe Schobert,LB,0,0%,29,38%,12,41%
Nate Orchard,LB,0,0%,26,34%,7,24%
Derrick Kindred,SS,0,0%,23,30%,16,55%
John Hughes,DE,0,0%,22,29%,0,0%
Stephen Paea,DE,0,0%,15,19%,0,0%
Tracy Howard,CB,0,0%,3,4%,15,52%
Tank Carder,LB,0,0%,2,3%,26,90%
Dominique Alexander,LB,0,0%,0,0%,20,69%
George Atkinson,RB,0,0%,0,0%,15,52%
Patrick Murray,K,0,0%,0,0%,5,17%
Corey Lemonier,LB,0,0%,0,0%,4,14%
Alvin Bailey,G,0,0%,0,0%,2,7%
