Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jamison Crowder,WAS,0,0,,0,0,2,13,6.5,0,8
Chris Thompson,WAS,4,85,21.3,0,25,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Darren Sproles,PHI,0,0,,0,0,1,5,5.0,0,5
Nelson Agholor,PHI,2,27,13.5,0,16,0,0,,0,0
Wendell Smallwood,PHI,1,27,27.0,0,27,0,0,,0,0
Paul Turner,PHI,1,11,11.0,0,11,0,0,,0,0
