Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
2,12:17,1,10,WAS 20,0,3,Carson Wentz pass incomplete deep left intended for Trey Burton,4.240,3.690
2,12:13,2,10,WAS 20,0,3,Carson Wentz pass complete short left to Brent Celek for -2 yards (tackle by William Compton and Preston Smith),3.690,2.740
2,11:30,3,12,WAS 22,0,3,Carson Wentz pass complete short right to Darren Sproles for 9 yards (tackle by Mason Foster),2.740,2.670
2,10:47,4,3,WAS 13,0,3,"Penalty on Jason Peters: False Start, 5 yards (no play)",2.670,2.250
2,10:31,4,8,WAS 18,0,6,Caleb Sturgis 36 yard field goal good,2.250,3.000
2,10:29,,,PHI 35,0,6,"Caleb Sturgis kicks off 59 yards, returned by Chris Thompson for 25 yards (tackle by Chris Maragos)",0.000,-1.000
2,10:23,1,10,WAS 31,0,6,Kirk Cousins sacked by Fletcher Cox for -1 yards,1.000,0.320
2,9:42,2,11,WAS 30,0,6,Chris Thompson right end for 10 yards (tackle by Leodis McKelvin),0.320,0.960
2,9:00,3,1,WAS 40,0,6,Kirk Cousins right end for 2 yards (tackle by Brandon Graham),0.960,1.730
2,8:19,1,10,WAS 42,0,6,Kirk Cousins pass complete short left to Robert Kelley for 11 yards (tackle by Nolan Carroll),1.730,2.460
2,7:36,1,10,PHI 47,0,6,Robert Kelley middle for 1 yard (tackle by Nolan Carroll and Jordan Hicks),2.460,2.050
2,6:53,2,9,PHI 46,0,6,Kirk Cousins pass complete short right to Jordan Reed for 10 yards (tackle by Leodis McKelvin),2.050,3.180
2,6:11,1,10,PHI 36,0,6,Robert Kelley left tackle for 2 yards (tackle by Steven Means and Bennie Logan),3.180,2.910
2,5:31,2,8,PHI 34,0,6,Kirk Cousins pass complete short right to Pierre Garcon for 7 yards (tackle by Leodis McKelvin),2.910,3.140
2,5:01,3,1,PHI 27,0,6,Robert Kelley left end for 5 yards (tackle by Stephen Tulloch),3.140,4.110
2,4:19,1,10,PHI 22,6,6,"Robert Kelley left tackle for 22 yards, touchdown",4.110,7.000
2,4:11,,,PHI 15,7,6,Dustin Hopkins kicks extra point good,0.000,0.000
2,4:11,,,WAS 35,7,6,"Dustin Hopkins kicks off 53 yards, returned by Nelson Agholor for 11 yards (tackle by Martrell Spaight)",0.000,-0.480
2,4:06,1,10,PHI 23,7,6,Ryan Mathews middle for 3 yards (tackle by Mason Foster),0.480,0.340
2,3:30,2,7,PHI 26,7,6,Carson Wentz pass complete short right to Jordan Matthews for 14 yards (tackle by Donte Whitner),0.340,1.600
2,3:02,1,10,PHI 40,7,6,Ryan Mathews middle for 1 yard (tackle by Deshazor Everett),1.600,1.190
2,2:22,2,9,PHI 41,7,6,Carson Wentz pass incomplete short right intended for Jordan Matthews,1.190,0.500
2,2:14,3,9,PHI 41,7,6,Carson Wentz pass complete short right to Trey Burton for 16 yards (tackle by Bashaud Breeland),0.500,2.720
2,2:00,1,10,WAS 43,7,6,Carson Wentz pass incomplete deep right intended for Trey Burton,2.720,2.180
2,1:51,2,10,WAS 43,7,6,Carson Wentz pass complete short left to Jordan Matthews for 7 yards (tackle by Quinton Dunbar),2.180,2.410
2,1:30,3,3,WAS 36,7,6,Carson Wentz pass complete short middle to Paul Turner for 16 yards (tackle by Bashaud Breeland),2.410,4.240
2,1:07,1,10,WAS 20,7,6,Darren Sproles middle for 8 yards (tackle by Donte Whitner),4.240,5.040
2,0:43,2,2,WAS 12,7,6,Carson Wentz pass complete short right to Zach Ertz for 1 yard (tackle by Mason Foster),5.040,0.000
2,0:38,,,,7,6,Timeout #2 by Philadelphia Eagles,0.000,-4.590
2,0:38,3,1,WAS 11,7,6,Carson Wentz pass complete short right to Trey Burton for 7 yards (tackle by Donte Whitner),4.590,6.280
2,0:32,1,4,WAS 4,7,12,"Carson Wentz pass complete short left to Darren Sproles for 4 yards, touchdown",6.280,7.000
2,0:28,,,WAS 15,7,13,Caleb Sturgis kicks extra point good,0.000,0.000
2,0:28,,,PHI 35,7,13,"Caleb Sturgis kicks off 64 yards, returned by Chris Thompson for 25 yards (tackle by Chris Maragos). Penalty on Matthew Ioannidis: Offensive Holding, 7 yards",0.000,0.380
2,0:22,1,10,WAS 7,7,13,Kirk Cousins kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,7,13,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,WAS 25,7,13,Kirk Cousins pass complete short left to DeSean Jackson for 1 yard (tackle by Rodney McLeod),0.610,0.200
3,14:27,2,9,WAS 26,7,13,Chris Thompson left end for 3 yards (tackle by Bennie Logan),0.200,-0.100
3,13:45,3,6,WAS 29,7,13,Kirk Cousins sacked by Fletcher Cox and Bennie Logan for -6 yards,-0.100,-1.830
3,13:10,4,12,WAS 23,7,13,"Tress Way punts 49 yards, returned by Darren Sproles for 72 yards. Penalty on Zach Ertz: Illegal Block Above the Waist, 10 yards",-1.830,-0.480
3,12:50,1,10,PHI 23,7,13,Ryan Mathews right end for 18 yards (tackle by Duke Ihenacho),0.480,1.660
3,12:09,1,10,PHI 41,7,13,Ryan Mathews left end for -3 yards (tackle by Evander Hood),1.660,0.720
3,11:28,2,13,PHI 38,7,13,Carson Wentz pass complete short right to Zach Ertz for 8 yards (tackle by Donte Whitner),0.720,1.090
3,10:49,3,5,PHI 46,7,13,Carson Wentz sacked by Preston Smith and Chris Baker for -9 yards,1.090,-0.910
3,10:06,4,14,PHI 37,7,13,"Donnie Jones punts 52 yards, returned by Jamison Crowder for 8 yards (tackle by Trey Burton)",-0.910,-0.150
3,9:57,1,10,WAS 19,7,13,Robert Kelley left end for 1 yard (tackle by Bennie Logan),0.150,-0.200
3,9:26,2,9,WAS 20,13,13,"Kirk Cousins pass complete deep middle to DeSean Jackson for 80 yards, touchdown",-0.200,7.000
3,9:14,,,PHI 15,14,13,Dustin Hopkins kicks extra point good,0.000,0.000
3,9:14,,,WAS 35,14,13,"Dustin Hopkins kicks off 58 yards, returned by Paul Turner for 11 yards (tackle by Martrell Spaight)",0.000,-0.040
3,9:08,1,10,PHI 18,14,13,Carson Wentz pass complete short middle to Zach Ertz for 4 yards (tackle by Mason Foster),0.040,0.140
3,8:30,2,6,PHI 22,14,13,Darren Sproles middle for 4 yards (tackle by Evander Hood),0.140,-0.140
3,7:54,3,2,PHI 26,14,13,Carson Wentz pass complete short middle to Trey Burton for 8 yards (tackle by Donte Whitner),-0.140,1.200
3,7:14,1,10,PHI 34,14,13,Ryan Mathews left end for 21 yards (tackle by Donte Whitner),1.200,2.590
3,6:38,1,10,WAS 45,14,13,Carson Wentz pass complete short right to Trey Burton for 2 yards (tackle by Bashaud Breeland),2.590,2.310
3,5:55,2,8,WAS 43,14,13,Carson Wentz pass complete short left to Jordan Matthews for 6 yards (tackle by Bashaud Breeland),2.310,2.410
3,5:09,3,2,WAS 37,14,13,Carson Wentz pass incomplete short left intended for Paul Turner,2.410,0.790
3,5:04,4,2,WAS 37,14,13,Carson Wentz pass complete short middle to Zach Ertz for 8 yards (tackle by Mason Foster),0.790,3.640
3,4:23,1,10,WAS 29,14,13,Carson Wentz pass incomplete short left intended for Darren Sproles,3.640,3.100
3,4:18,2,10,WAS 29,14,13,"Carson Wentz pass incomplete short left intended for Jordan Matthews. Penalty on Jordan Matthews: Offensive Pass Interference, 10 yards (no play)",3.100,1.750
3,4:14,2,20,WAS 39,14,13,Carson Wentz pass incomplete short middle intended for Zach Ertz,1.750,1.090
3,4:09,3,20,WAS 39,14,13,Darren Sproles left tackle for 7 yards (tackle by Duke Ihenacho),1.090,1.240
3,3:29,4,13,WAS 32,14,13,"Donnie Jones for -6 yards. Donnie Jones fumbles, recovered by Donnie Jones at WAS-40",1.240,-1.990
3,3:21,1,10,WAS 46,14,13,Robert Kelley middle for no gain (tackle by Jalen Mills and Connor Barwin),1.990,1.450
3,2:52,2,10,WAS 46,14,13,Kirk Cousins pass complete deep left to DeSean Jackson for 21 yards,1.450,3.380
,,,,,,,"PHI challenged the pass completion ruling, and the play was upheld.",,
3,2:38,1,10,PHI 33,14,13,Kirk Cousins pass complete short right to Robert Kelley for 14 yards (tackle by Bennie Logan),3.380,4.310
3,1:50,1,10,PHI 19,14,13,Robert Kelley left end for 10 yards (tackle by Jordan Hicks),4.310,5.140
3,1:10,1,9,PHI 9,14,13,Robert Kelley middle for -1 yards (tackle by Vinny Curry and Beau Allen),5.140,4.190
3,0:31,2,10,PHI 10,14,13,"Penalty on Morgan Moses: False Start, 5 yards (no play)",4.190,3.460
3,0:12,2,15,PHI 15,20,13,"Kirk Cousins pass complete short left to Pierre Garcon for 15 yards, touchdown",3.460,7.000
3,0:07,,,PHI 15,21,13,Dustin Hopkins kicks extra point good,0.000,0.000
3,0:07,,,WAS 35,21,13,"Dustin Hopkins kicks off 66 yards, returned by Nelson Agholor for 16 yards (tackle by Houston Bates)",0.000,0.220
3,0:01,1,10,PHI 15,21,13,Darren Sproles left tackle for 5 yards (tackle by Matthew Ioannidis),-0.220,0.080
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,PHI 20,21,13,Ryan Mathews middle for 2 yards (tackle by Matthew Ioannidis),0.080,-0.510
4,14:21,3,3,PHI 22,21,13,Ryan Mathews middle for -2 yards (tackle by Ricky Jean-Francois),-0.510,-2.030
4,13:45,4,5,PHI 20,21,13,"Donnie Jones punts 54 yards, returned by Jamison Crowder for 5 yards (tackle by C.J. Smith). Penalty on Deshazor Everett: Illegal Blindside Block, 15 yards",-2.030,0.140
4,13:35,1,10,WAS 16,21,13,Kirk Cousins pass complete short left to Jamison Crowder for 4 yards (tackle by Nolan Carroll),-0.140,0.010
4,13:16,2,6,WAS 20,21,19,"Kirk Cousins pass incomplete short right intended for DeSean Jackson is intercepted by Leodis McKelvin at WAS-29 and returned for 29 yards, touchdown",0.010,-7.000
4,,,,,21,19,"Two Point Attempt: Carson Wentz pass incomplete intended for Jordan Matthews, conversion fails",,
4,13:11,,,PHI 35,21,19,"Caleb Sturgis kicks off 64 yards, returned by Chris Thompson for 25 yards (tackle by Malcolm Jenkins)",0.000,-0.670
4,13:04,1,10,WAS 26,21,19,Robert Kelley middle for 5 yards (tackle by Nigel Bradham),0.670,0.810
4,12:25,2,5,WAS 31,21,19,Robert Kelley left end for -1 yards (tackle by Beau Allen),0.810,-0.030
4,11:44,3,6,WAS 30,21,19,Kirk Cousins pass incomplete deep right intended for Jamison Crowder,-0.030,-1.370
,,,,,,,"PHI challenged the pass completion ruling, and the original play was overturned.",,
4,11:38,4,6,WAS 30,21,19,"Tress Way punts 45 yards. Penalty on Deshazor Everett: Interference with Opportunity to, 15 yards",-1.370,-1.600
4,11:27,1,10,PHI 40,21,19,Ryan Mathews right end for 4 yards (tackle by Josh Norman),1.600,1.590
4,10:43,2,6,PHI 44,21,19,Carson Wentz sacked by Mason Foster for -1 yards,1.590,0.760
4,10:14,3,7,PHI 43,21,19,Carson Wentz pass complete short left to Zach Ertz for 14 yards (tackle by Mason Foster),0.760,2.720
4,9:33,1,10,WAS 43,21,19,Ryan Mathews middle for -1 yards (tackle by Mason Foster),2.720,2.040
4,8:55,2,11,WAS 44,21,19,"Carson Wentz sacked by Bashaud Breeland for -2 yards. Carson Wentz fumbles (forced by Bashaud Breeland), recovered by Jason Kelce at WAS-47",2.040,0.960
4,8:06,3,14,WAS 47,21,19,Carson Wentz pass complete short middle to Trey Burton for 13 yards (tackle by Mason Foster),0.960,1.100
4,7:27,4,1,WAS 34,21,19,Carson Wentz middle for 2 yards (tackle by Chris Baker),1.100,3.450
4,6:52,1,10,WAS 32,21,19,"Penalty on Stefen Wisniewski: False Start, 5 yards (no play)",3.450,3.120
4,6:30,1,15,WAS 37,21,19,Carson Wentz pass incomplete short left intended for Trey Burton,3.120,2.230
4,6:27,2,15,WAS 37,21,19,Carson Wentz pass complete short left to Nelson Agholor for 13 yards (tackle by Martrell Spaight),2.230,3.270
4,5:50,3,2,WAS 24,21,19,Ryan Mathews middle for 1 yard (tackle by Ryan Kerrigan),3.270,0.000
4,5:03,,,,21,19,Timeout #2 by Philadelphia Eagles,0.000,-2.080
4,5:03,4,1,WAS 23,21,22,Caleb Sturgis 41 yard field goal good,2.080,3.000
4,4:59,,,PHI 35,21,22,"Caleb Sturgis kicks off 64 yards, returned by Chris Thompson for 22 yards (tackle by Najee Goode)",0.000,-0.480
4,4:52,1,10,WAS 23,21,22,Kirk Cousins pass incomplete short right intended for Pierre Garcon (defended by Leodis McKelvin),0.480,-0.070
4,4:49,2,10,WAS 23,21,22,Kirk Cousins pass complete deep left to Jamison Crowder for 33 yards (tackle by Jalen Mills),-0.070,2.650
,,,,,,,"WAS challenged the incomplete pass ruling, and the original play was overturned.",,
4,4:23,1,10,PHI 44,21,22,Kirk Cousins right end for 6 yards (tackle by Fletcher Cox),2.650,2.920
4,3:44,2,4,PHI 38,21,22,Robert Kelley middle for 3 yards (tackle by Bennie Logan),2.920,0.000
4,3:02,,,,21,22,Timeout #1 by Washington Redskins,0.000,-2.610
4,3:02,3,1,PHI 35,21,22,Kirk Cousins pass incomplete short right intended for Chris Thompson,2.610,0.000
4,2:59,,,,21,22,Timeout #2 by Washington Redskins,0.000,-1.000
4,2:59,4,1,PHI 35,21,22,Kirk Cousins pass complete short right to Pierre Garcon for 6 yards (tackle by Leodis McKelvin),1.000,3.640
4,2:16,1,10,PHI 29,21,22,Robert Kelley middle for 4 yards (tackle by Rodney McLeod and Destiny Vaeao),3.640,3.640
4,2:00,2,6,PHI 25,27,22,"Chris Thompson left end for 25 yards, touchdown",3.640,7.000
4,1:53,,,PHI 2,27,22,"Two Point Attempt: Kirk Cousins pass incomplete intended for Jordan Reed, conversion fails",0.000,-1.000
4,1:53,,,WAS 35,27,22,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
4,1:53,1,10,PHI 25,27,22,Carson Wentz pass complete short left to Jordan Matthews for 4 yards (tackle by Quinton Dunbar),0.610,0.600
4,1:30,2,6,PHI 29,27,22,Carson Wentz pass complete short left to Jordan Matthews for 16 yards (tackle by Quinton Dunbar),0.600,1.930
4,1:13,1,10,PHI 45,27,22,Carson Wentz pass complete short right to Trey Burton for 16 yards (tackle by Bashaud Breeland),1.930,2.980
4,0:53,1,10,WAS 39,27,22,Carson Wentz pass incomplete short left intended for Zach Ertz,2.980,2.440
4,0:47,2,10,WAS 39,27,22,Carson Wentz pass complete short left to Jordan Matthews for 12 yards (tackle by Greg Toler),2.440,3.780
4,0:42,1,10,WAS 27,27,22,Carson Wentz pass incomplete short left intended for Nelson Agholor,3.780,3.230
4,0:39,2,10,WAS 27,27,22,Carson Wentz pass incomplete short left intended for Ryan Mathews,3.230,0.000
4,0:35,,,,27,22,Timeout #3 by Washington Redskins,0.000,-2.540
4,0:35,3,10,WAS 27,27,22,Carson Wentz pass complete short left to Zach Ertz for 13 yards (tackle by Duke Ihenacho),2.540,0.000
4,0:26,,,,27,22,Timeout #3 by Philadelphia Eagles,0.000,-4.650
4,0:26,1,10,WAS 14,27,22,Carson Wentz pass incomplete short right intended for Nelson Agholor,4.650,4.000
4,0:21,2,10,WAS 14,27,22,"Carson Wentz sacked by Ryan Kerrigan for -8 yards. Carson Wentz fumbles (forced by Ryan Kerrigan), recovered by Trent Murphy at WAS-27 and returned for 7 yards (tackle by Ryan Mathews)",4.000,-1.200
4,0:12,1,10,WAS 34,27,22,Kirk Cousins kneels for -1 yards,1.200,0.520
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
