Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Leonard Fournette,JAX,8,23,0,2,19,2.4,4,0.5,0,
Ryquell Armstead,JAX,1,6,0,0,2,2.0,4,4.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Marlon Mack,IND,14,109,1,5,68,4.9,41,2.9,5,2.8
Jonathan Williams,IND,13,116,0,4,50,3.8,66,5.1,4,3.3
Nyheim Hines,IND,3,11,1,1,5,1.7,6,2.0,0,
Jacoby Brissett,IND,2,12,1,1,12,6.0,0,0.0,0,
Brian Hoyer,IND,2,-2,0,,-2,-1.0,0,0.0,0,
Quenton Nelson,IND,1,0,0,,0,0.0,0,0.0,0,
Chester Rogers,IND,1,18,0,1,18,18.0,0,0.0,0,
