Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
3,11:53,1,10,JAX 45,7,10,Jacoby Brissett pass complete deep left to Marcus Johnson for 17 yards (tackle by A.J. Bouye),2.590,3.710
3,11:09,1,10,JAX 28,7,10,Marlon Mack left end for 20 yards (tackle by A.J. Bouye and Ronnie Harrison),3.710,5.370
3,10:33,1,8,JAX 8,7,10,Jonathan Williams right tackle for 6 yards (tackle by Myles Jack and Ronnie Harrison),5.370,5.720
3,9:45,2,2,JAX 2,7,10,Jonathan Williams up the middle for 1 yard (tackle by Jarrod Wilson and Myles Jack),5.720,5.170
3,9:08,,,,,,Timeout #1 by Indianapolis Colts,,
3,9:07,3,1,JAX 1,7,10,Quenton Nelson up the middle for no gain (tackle by Calais Campbell),5.170,3.550
3,8:54,4,1,JAX 1,7,16,"Jacoby Brissett pass complete short right to Marcus Johnson for 1 yard, touchdown",3.550,7.000
3,8:46,,,JAX 15,7,17,Adam Vinatieri kicks extra point good,0.000,0.000
3,8:46,,,IND 35,7,17,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
3,8:46,1,10,JAX 25,7,17,Leonard Fournette right end for -2 yards (tackle by Rock Ya-Sin),0.610,-0.210
3,8:19,2,12,JAX 23,7,17,Nick Foles pass complete short right to Leonard Fournette for 5 yards (tackle by Marvell Tell),-0.210,-0.230
3,7:39,3,7,JAX 28,7,17,Nick Foles pass complete short right to Chris Conley for 12 yards (tackle by Marvell Tell),-0.230,1.600
3,6:54,1,10,JAX 40,7,17,Leonard Fournette left end for no gain (tackle by Kenny Moore),1.600,1.050
3,6:13,2,10,JAX 40,7,17,Nick Foles pass incomplete deep left intended for DJ Chark,1.050,0.370
3,6:07,3,10,JAX 40,7,17,Nick Foles pass complete short right to Keelan Cole for 10 yards (tackle by Khari Willis and Malik Hooker),0.370,2.260
3,5:28,1,10,JAX 50,7,17,Leonard Fournette up the middle for 1 yard (tackle by Al-Quadin Muhammad and Grover Stewart),2.260,1.850
3,4:49,2,9,IND 49,7,17,Nick Foles pass incomplete short right intended for Dede Westbrook (defended by Malik Hooker),1.850,1.160
3,4:43,3,9,IND 49,7,17,Nick Foles pass complete short left to DJ Chark for 5 yards (tackle by Kenny Moore and Darius Leonard),1.160,0.330
3,3:58,4,4,IND 44,7,17,Nick Foles pass incomplete short left intended for DJ Chark (defended by Kenny Moore),0.330,-1.860
3,3:53,1,10,IND 44,7,17,Chester Rogers right end for 18 yards (tackle by A.J. Bouye),1.860,3.050
3,3:15,1,10,JAX 38,7,17,Jacoby Brissett pass complete short left to Nyheim Hines for 19 yards (tackle by D.J. Hayden),3.050,4.310
3,2:34,1,10,JAX 19,7,17,Jonathan Williams up the middle for -2 yards (tackle by Taven Bryan),4.310,3.490
3,1:53,2,12,JAX 21,7,17,Jacoby Brissett pass complete short right to Zach Pascal for 3 yards (tackle by Akeem Spence),3.490,3.140
3,1:09,3,9,JAX 18,7,17,"Jacoby Brissett pass incomplete short right intended for Zach Pascal (defended by Tre Herndon). Penalty on Tre Herndon: Defensive Pass Interference, 13 yards (no play)",3.140,6.060
3,1:04,1,5,JAX 5,7,23,"Jacoby Brissett right end for 5 yards, touchdown",6.060,7.000
3,0:58,,,JAX 15,7,24,Adam Vinatieri kicks extra point good,0.000,0.000
3,0:58,,,IND 35,7,24,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
3,0:58,1,10,JAX 25,7,24,Nick Foles pass complete short right to Leonard Fournette for 5 yards (tackle by Marvell Tell),0.610,0.740
3,0:29,2,5,JAX 30,7,24,Nick Foles pass incomplete short middle intended for Chris Conley (defended by Grover Stewart),0.740,0.040
3,0:22,3,5,JAX 30,7,24,Nick Foles pass incomplete short right intended for Dede Westbrook (defended by Marvell Tell),0.040,-1.370
3,0:18,4,5,JAX 30,7,24,"Logan Cooke punts 40 yards, muffed catch by Bobby Okereke, recovered by Donald Payne at IND-29 (tackle by George Odum)",-1.370,3.640
3,0:07,1,10,IND 29,7,24,Nick Foles pass incomplete short right intended for Josh Oliver (defended by Anthony Walker),3.640,3.100
3,0:04,2,10,IND 29,7,24,Nick Foles pass complete short right to Chris Conley for 1 yard (tackle by Marvell Tell and Rolan Milligan),3.100,2.540
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,9,IND 28,7,24,Nick Foles pass incomplete deep middle intended for DJ Chark (defended by Jabaal Sheard),2.540,1.590
4,14:57,4,9,IND 28,7,24,Josh Lambo 46 yard field goal no good,1.590,-1.330
4,14:52,1,10,IND 36,7,24,Jonathan Williams up the middle for 5 yards (tackle by Leon Jacobs),1.330,1.470
4,14:11,2,5,IND 41,7,24,Jonathan Williams up the middle for 48 yards (tackle by Jarrod Wilson),1.470,4.840
4,13:32,1,10,JAX 11,7,24,Jonathan Williams left tackle for 4 yards (tackle by A.J. Bouye),4.840,4.890
4,12:46,,,,,,Timeout #2 by Indianapolis Colts,,
4,12:46,2,6,JAX 7,7,30,"Nyheim Hines up the middle for 7 yards, touchdown",4.890,7.000
4,12:42,,,JAX 15,7,31,Adam Vinatieri kicks extra point good,0.000,0.000
4,12:42,,,IND 35,7,31,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
4,12:42,1,10,JAX 25,7,31,Nick Foles pass complete short right to Leonard Fournette for 5 yards (tackle by Anthony Walker),0.610,0.740
4,12:13,2,5,JAX 30,7,31,Nick Foles pass complete short middle to Leonard Fournette for 8 yards (tackle by Darius Leonard),0.740,1.470
4,11:40,1,10,JAX 38,7,31,"Nick Foles pass complete short left to Chris Conley for 20 yards (tackle by Malik Hooker). Penalty on Chris Conley: Offensive Pass Interference, 10 yards (no play)",1.470,0.810
4,11:20,1,20,JAX 28,7,31,"Nick Foles pass complete deep left to Ben Koyack for 35 yards (tackle by Clayton Geathers). Penalty on Andrew Norwell: Offensive Holding, 10 yards (no play)",0.810,-0.110
4,10:48,1,30,JAX 18,7,31,Nick Foles pass complete short right to Chris Conley for 7 yards (tackle by Rolan Milligan),-0.110,-0.830
4,10:23,2,23,JAX 25,7,31,Nick Foles pass complete short middle to Leonard Fournette for 7 yards (tackle by Anthony Walker),-0.830,-0.560
4,9:51,3,16,JAX 32,7,31,Nick Foles pass complete short right to Ben Koyack for 9 yards (tackle by Marvell Tell and Malik Hooker),-0.560,-0.650
4,9:15,4,7,JAX 41,7,31,"Logan Cooke punts 47 yards, fair catch by Chester Rogers at IND-12",-0.650,0.350
4,9:08,1,10,IND 12,7,31,Jonathan Williams left end for 17 yards (tackle by D.J. Hayden),-0.350,0.870
4,8:23,1,10,IND 29,7,31,Jonathan Williams right end for 6 yards (tackle by Josh Allen),0.870,1.140
4,7:35,2,4,IND 35,7,31,Jonathan Williams up the middle for 2 yards (tackle by Ronnie Harrison),1.140,0.700
4,6:49,3,2,IND 37,7,31,Jonathan Williams up the middle for 8 yards (tackle by Tre Herndon),0.700,1.930
4,6:02,1,10,IND 45,7,31,Nyheim Hines left end for 1 yard (tackle by Myles Jack),1.930,1.520
4,5:21,2,9,IND 46,7,31,Nyheim Hines right end for 3 yards (tackle by Dawuane Smoot and Akeem Spence),1.520,1.220
4,4:34,3,6,IND 49,7,31,Jacoby Brissett pass deep right intended for Zach Pascal is intercepted by Jarrod Wilson at JAC-10 and returned for no gain,1.220,0.380
4,4:28,1,10,JAX 10,7,31,Nick Foles pass complete short middle to Dede Westbrook for 8 yards (tackle by Matthew Adams),-0.380,0.070
4,3:53,2,2,JAX 18,7,31,Nick Foles pass complete short left to Ryquell Armstead for 4 yards (tackle by Shakial Taylor),0.070,0.410
4,3:49,1,10,JAX 22,7,31,Nick Foles sacked by Justin Houston for -8 yards,0.410,-1.330
4,3:14,2,18,JAX 14,7,31,Nick Foles pass complete short middle to Dede Westbrook for 6 yards (tackle by Bobby Okereke and Matthew Adams),-1.330,-1.090
4,2:45,3,12,JAX 20,7,31,Nick Foles pass complete deep left to Chris Conley for 24 yards (tackle by Matthew Adams). Penalty on Marvell Tell: Illegal Use of Hands (Declined),-1.090,1.860
4,2:38,1,10,JAX 44,7,31,Nick Foles pass complete short left to Ryquell Armstead for 9 yards (tackle by Khari Willis),1.860,2.530
4,2:09,2,1,IND 47,7,31,Nick Foles pass complete short left to Keelan Cole for 14 yards (tackle by Shakial Taylor),2.530,3.380
4,2:00,1,10,IND 33,7,31,Nick Foles pass incomplete deep right intended for Chris Conley (defended by Marvell Tell),3.380,2.840
4,1:55,2,10,IND 33,7,31,Nick Foles pass complete short left to Chris Conley for 8 yards (tackle by Kenny Moore),2.840,3.200
4,1:29,3,2,IND 25,7,31,Nick Foles pass complete short right to Keelan Cole for 5 yards (tackle by Bobby Okereke),3.200,4.240
4,1:05,1,10,IND 20,13,29,"Nick Foles pass complete deep right to DJ Chark for 20 yards, touchdown",4.240,7.000
4,0:59,,,IND 2,13,31,"Two Point Attempt: Nick Foles pass incomplete intended for Chris Conley, conversion fails. Interception by Bobby Okereke, returned for a defensive two point conversion",1.000,1.000
4,0:59,,,JAX 35,13,33,"Logan Cooke kicks off 64 yards, returned by Chester Rogers for 10 yards (tackle by Cody Davis)",0.000,-0.370
4,0:55,1,10,IND 11,13,33,Brian Hoyer kneels for -1 yards,-0.370,-0.850
4,0:35,2,11,IND 10,13,33,Brian Hoyer kneels for -1 yards,-0.850,-1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
