#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:21,OAK 20,3,1:03,4,Punt
2,1,10:32,OAK 23,7,4:08,30,Punt
3,1,2:39,OAK 41,4,1:23,7,Downs
4,2,14:31,OAK 26,2,1:18,-4,Fumble
5,2,11:08,OAK 29,3,2:02,-12,Punt
6,2,7:12,OAK 17,3,1:45,-1,Punt
7,2,1:06,OAK 20,1,0:04,0,Interception
8,2,0:25,OAK 20,1,0:25,0,End of Half
9,3,15:00,,0,0:12,0,Touchdown
10,3,14:30,KAN 34,4,1:23,5,Missed FG
11,3,9:41,OAK 26,7,3:28,74,Touchdown
12,3,4:38,OAK 38,4,1:52,6,Punt
13,4,14:42,OAK 20,12,4:56,75,Field Goal
14,4,6:13,OAK 14,4,2:09,7,Punt
15,4,2:06,OAK 25,10,2:03,53,Field Goal
16,5,13:39,OAK 38,3,1:32,47,Field Goal
