#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,KAN 24,3,1:39,2,Punt
2,1,12:18,KAN 26,3,1:46,9,Punt
3,1,6:24,KAN 20,7,3:45,39,Downs
4,1,1:16,OAK 47,5,1:45,47,Touchdown
5,2,13:13,OAK 26,4,2:05,1,Field Goal
6,2,9:06,KAN 35,3,1:54,9,Punt
7,2,5:27,KAN 21,8,4:21,46,Punt
8,2,1:02,OAK 45,6,0:37,31,Interception
9,3,14:48,,0,0:18,0,Fumble
10,3,13:07,KAN 37,8,3:26,56,Field Goal
11,3,6:13,KAN 21,3,1:35,9,Punt
12,3,2:46,KAN 18,8,3:04,33,Punt
13,4,9:46,KAN 15,3,0:54,0,Punt
14,4,8:52,OAK 30,5,2:39,30,Touchdown
15,4,4:04,KAN 45,5,1:58,10,Punt
16,4,0:03,,0,0:03,0,End of Half
17,5,15:00,KAN 10,3,1:21,2,Punt
