Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
2,11:08,,,KAN 30,10,0,"Ryan Succop kicks off 55 yards, returned by Rock Cartwright for 14 yards (tackle by Terrance Copper)",0.000,0.870
2,11:03,1,10,OAK 29,10,0,Jason Campbell pass incomplete deep left intended for Jacoby Ford,0.870,0.330
2,10:55,2,10,OAK 29,10,0,"Michael Bush left end for 16 yards (tackle by Brandon Flowers). Penalty on Khalif Barnes: Illegal Motion, 5 yards (no play)",0.330,-0.350
2,10:30,2,15,OAK 24,10,0,"Jason Campbell for no gain. Jason Campbell fumbles, recovered by Jason Campbell at OAK-14",-0.350,-2.970
2,9:54,3,25,OAK 14,10,0,Michael Bush middle for 3 yards (tackle by Wallace Gilberry),-2.970,-2.320
2,9:20,4,22,OAK 17,10,0,"Shane Lechler punts 53 yards, returned by Javier Arenas for 5 yards (tackle by Trevor Scott)",-2.320,-1.270
2,9:06,1,10,KAN 35,10,0,Matt Cassel pass complete short right to Dwayne Bowe for 9 yards (tackle by Stanford Routt),1.270,1.940
2,8:34,2,1,KAN 44,10,0,Thomas Jones middle for no gain (tackle by Richard Seymour),1.940,1.220
2,7:58,3,1,KAN 44,10,0,Thomas Jones left guard for no gain (tackle by Ricky Brown),1.220,-0.460
2,7:19,4,1,KAN 44,10,0,"Dustin Colquitt punts 41 yards, returned by Nick Miller for 2 yards (tackle by Cory Greenwood)",-0.460,0.060
2,7:12,1,10,OAK 17,10,0,Darren McFadden right tackle for 3 yards (tackle by Jovan Belcher and Tyson Jackson),-0.060,-0.060
2,6:31,2,7,OAK 20,10,0,Jason Campbell pass incomplete deep middle intended for Jacoby Ford (defended by Brandon Flowers),-0.060,-0.870
2,6:22,3,7,OAK 20,10,0,Jason Campbell pass complete short middle to Darren McFadden for -4 yards (tackle by Derrick Johnson),-0.870,-2.390
2,5:45,4,11,OAK 16,10,0,"Shane Lechler punts 56 yards, returned by Javier Arenas for 72 yards. Penalty on Eric Berry: Illegal Block Above the , 10 yards",-2.390,-0.340
2,5:27,1,10,KAN 21,10,0,"Matt Cassel pass incomplete short left intended for Dwayne Bowe. Penalty on Lamarr Houston: Defensive Offside, 5 yards (no play)",0.340,1.070
2,5:20,1,5,KAN 26,10,0,"Thomas Jones left tackle for -1 yards (tackle by Desmond Bryant). Penalty on Chris Johnson: Defensive Offside, 5 yards (no play)",1.070,1.000
2,4:47,1,10,KAN 31,10,0,"Jamaal Charles left end for 9 yards. Penalty on Leonard Pope: Offensive Holding, 10 yards (no play)",1.000,0.340
2,4:28,1,20,KAN 21,10,0,Jamaal Charles right end for 3 yards (tackle by Kamerion Wimbley),0.340,-0.490
2,4:01,2,17,KAN 24,10,0,Matt Cassel pass complete deep left to Tony Moeaki for 23 yards (tackle by Tyvon Branch),-0.490,2.060
2,3:27,1,10,KAN 47,10,0,Jamaal Charles left guard for 1 yard (tackle by Quentin Groves),2.060,1.650
2,3:02,2,9,KAN 48,10,0,Matt Cassel pass incomplete short right intended for Dwayne Bowe,1.650,0.960
2,2:57,3,9,KAN 48,10,0,Matt Cassel pass complete short left to Terrance Copper for 20 yards (tackle by Chris Johnson),0.960,3.450
2,2:52,1,10,OAK 32,10,0,Thomas Jones right tackle for no gain (tackle by Matt Shaughnessy),3.450,2.900
2,2:00,2,10,OAK 32,10,0,Matt Cassel pass complete short left to Dwayne Bowe for 9 yards (tackle by Stanford Routt),2.900,3.400
2,1:23,3,1,OAK 23,10,0,Matt Cassel pass incomplete short left intended for Tony Moeaki,3.400,2.080
2,1:19,4,1,OAK 23,10,0,"Ryan Succop 41 yard field goal good. Penalty on Andy Studebaker: Offensive Holding, 10 yards (no play)",2.080,1.150
2,1:14,4,11,OAK 33,10,0,"Ryan Succop punts 33 yards, touchback",1.150,-0.280
2,1:06,1,10,OAK 20,10,0,Jason Campbell pass incomplete deep middle intended for Johnnie Lee Higgins is intercepted by Jon McGraw at OAK-45,0.280,-2.590
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
2,1:02,1,10,OAK 45,10,0,Matt Cassel pass complete short right to Jamaal Charles for 13 yards (tackle by Michael Mitchell). Penalty on Tommy Kelly: Illegal Use of Hands (Declined),2.590,3.450
2,0:56,1,10,OAK 32,10,0,Matt Cassel pass complete deep right to Dwayne Bowe for 19 yards,3.450,4.710
2,0:51,,,,10,0,Timeout #2 by Oakland Raiders,0.000,4.710
2,0:51,1,10,OAK 13,10,0,Matt Cassel pass incomplete short right intended for Dwayne Bowe (defended by Jeremy Ware),4.710,4.050
2,0:47,,,,10,0,Timeout #1 by Kansas City Chiefs,0.000,0.000
2,0:47,,,,10,0,Timeout #3 by Oakland Raiders,0.000,4.050
2,0:47,2,10,OAK 13,10,0,Matt Cassel pass incomplete short left intended for Dwayne Bowe,4.050,3.120
2,0:43,3,10,OAK 13,10,0,"Matt Cassel pass incomplete short left intended for Terrance Copper (defended by Stanford Routt). Penalty on Stanford Routt: Defensive Holding, 5 yards (no play)",3.120,5.370
2,0:38,1,8,OAK 8,10,0,Matt Cassel sacked by Michael Huff for -6 yards,5.370,3.580
2,0:31,,,,10,0,Timeout #2 by Kansas City Chiefs,0.000,3.580
2,0:31,2,14,OAK 14,10,0,Matt Cassel pass incomplete deep middle intended for Tony Moeaki is intercepted by Jeremy Ware at OAK--2,3.580,-0.280
2,0:25,1,10,OAK 20,10,0,Jason Campbell kneels for no gain,0.280,-0.270
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,10,6,"Ryan Succop kicks off 64 yards, returned by Jacoby Ford for 94 yards, touchdown. Penalty on Sam Williams: Unsportsmanlike Conduct, 15 yards",0.000,7.000
3,15:00,,,KAN 2,10,7,Sebastian Janikowski kicks extra point good,0.000,0.000
3,14:48,,,OAK 15,10,7,"Sebastian Janikowski kicks off 71 yards, returned by Javier Arenas for 21 yards (tackle by Rock Cartwright). Javier Arenas fumbles (forced by Rock Cartwright), recovered by Hiram Eugene at KAN-34 (tackle by Jackie Battle)",0.000,-3.310
3,14:30,1,10,KAN 34,10,7,Michael Bush left end for 5 yards (tackle by Brandon Carr),3.310,3.450
3,14:02,2,5,KAN 29,10,7,Darren McFadden left end for no gain (tackle by Jovan Belcher),3.450,2.740
3,13:19,3,5,KAN 29,10,7,Jason Campbell pass incomplete short middle intended for Brandon Myers (defended by Jon McGraw),2.740,1.540
3,13:11,4,5,KAN 29,10,7,Sebastian Janikowski 47 yard field goal no good,1.540,-1.400
3,13:07,1,10,KAN 37,10,7,Matt Cassel pass complete short left to Chris Chambers for 6 yards (tackle by Chris Johnson),1.400,1.670
3,12:47,2,4,KAN 43,10,7,"Jamaal Charles right end for no gain (tackle by Tommy Kelly). Penalty on Tommy Kelly: Illegal Use of Hands, 5 yards (no play)",1.670,2.130
3,12:34,1,10,KAN 48,10,7,Matt Cassel pass incomplete short middle intended for Chris Chambers (defended by Chris Johnson),2.130,1.580
3,12:28,2,10,KAN 48,10,7,"Matt Cassel pass complete short right to Tony Moeaki for 11 yards (tackle by Quentin Groves). Penalty on Quentin Groves: Horse Collar Tackle, 15 yards",1.580,3.840
3,12:06,1,10,OAK 26,10,7,"Matt Cassel pass incomplete deep right intended for Dwayne Bowe. Penalty on Matt Shaughnessy: Defensive Offside, 5 yards (no play)",3.840,4.570
3,11:58,1,5,OAK 21,10,7,Jamaal Charles left tackle for 13 yards (tackle by Michael Huff),4.570,5.370
3,11:42,1,8,OAK 8,10,7,Matt Cassel sacked by Tommy Kelly for -9 yards,5.370,3.240
3,11:14,2,17,OAK 17,10,7,Matt Cassel pass complete short left to Jamaal Charles for 11 yards (tackle by Tyvon Branch and Michael Huff),3.240,4.040
3,10:23,3,6,OAK 6,10,7,Matt Cassel sacked by Desmond Bryant for -1 yards,4.040,2.970
3,9:46,4,7,OAK 7,13,7,Ryan Succop 25 yard field goal good,2.970,3.000
3,9:41,,,KAN 30,13,7,"Ryan Succop kicks off 65 yards, returned by Jacoby Ford for 21 yards (tackle by Cory Greenwood)",0.000,0.670
3,9:35,1,10,OAK 26,13,7,Jason Campbell pass complete deep right to Jacoby Ford for 16 yards (tackle by Brandon Flowers),0.670,1.730
3,9:15,1,10,OAK 42,13,7,Darren McFadden left tackle for 34 yards (tackle by Jovan Belcher),1.730,3.970
3,8:48,1,10,KAN 24,13,7,Marcel Reece middle for 4 yards (tackle by Tamba Hali),3.970,3.970
3,8:18,2,6,KAN 20,13,7,Jason Campbell pass complete short right to Johnnie Lee Higgins for 2 yards (tackle by Brandon Flowers and Eric Berry),3.970,3.570
3,7:36,3,4,KAN 18,13,7,Jason Campbell pass complete short left to Darren McFadden for 16 yards (tackle by Jon McGraw),3.570,6.740
3,7:02,1,2,KAN 2,13,7,Michael Bush middle for no gain (tackle by Glenn Dorsey),6.740,5.720
3,6:15,2,2,KAN 2,13,13,"Jason Campbell pass complete short right to Khalif Barnes for 2 yards, touchdown",5.720,7.000
3,6:15,,,KAN 2,13,14,Sebastian Janikowski kicks extra point good,0.000,0.000
3,6:13,,,OAK 30,13,14,"Sebastian Janikowski kicks off 71 yards, returned by Javier Arenas for 22 yards (tackle by Michael Huff)",0.000,0.340
3,6:07,1,10,KAN 21,13,14,Thomas Jones middle for 6 yards (tackle by Michael Mitchell),0.340,0.610
3,5:45,2,4,KAN 27,13,14,Thomas Jones left tackle for 3 yards (tackle by Matt Shaughnessy),0.610,0.300
3,5:30,3,1,KAN 30,13,14,Matt Cassel pass incomplete deep right intended for Tony Moeaki,0.300,-1.370
3,4:55,4,1,KAN 30,13,14,"Dustin Colquitt punts 22 yards, out of bounds. Penalty on Thomas Howard: Offensive Holding, 10 yards",-1.370,-1.470
3,4:38,1,10,OAK 38,13,14,Jason Campbell pass complete short left to Brandon Myers for 13 yards (tackle by Jon McGraw),1.470,2.320
3,4:24,1,10,KAN 49,13,14,Darren McFadden middle for no gain (tackle by Glenn Dorsey),2.320,1.780
3,3:48,2,10,KAN 49,13,14,Jason Campbell sacked by Tamba Hali for -5 yards,1.780,0.430
3,3:14,3,15,OAK 46,13,14,Jason Campbell sacked by Eric Berry and Glenn Dorsey for -2 yards,0.430,-0.460
3,2:55,4,17,OAK 44,13,14,"Shane Lechler punts 38 yards, out of bounds",-0.460,-0.040
3,2:46,1,10,KAN 18,13,14,Matt Cassel pass complete short middle to Terrance Copper for 6 yards (tackle by Ricky Brown),0.040,0.410
3,2:07,2,4,KAN 24,13,14,"Penalty on Richard Seymour: Neutral Zone Infraction, 5 yards (no play)",0.410,0.870
3,1:49,1,10,KAN 29,13,14,Matt Cassel pass complete short left to Jamaal Charles for 7 yards (tackle by Quentin Groves),0.870,1.270
3,1:26,2,3,KAN 36,13,14,Thomas Jones middle for 5 yards (tackle by Kamerion Wimbley),1.270,1.660
3,0:52,1,10,KAN 41,13,14,"Penalty on Branden Albert: False Start, 5 yards (no play)",1.660,1.330
3,0:30,1,15,KAN 36,13,14,Matt Cassel pass complete short left to Jamaal Charles for 14 yards (tackle by Stevie Brown),1.330,2.340
3,0:04,2,1,,13,14,Thomas Jones left tackle for 6 yards (tackle by Stevie Brown),2.340,2.650
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,OAK 44,13,14,Matt Cassel pass incomplete short left intended for Jamaal Charles,2.650,2.110
4,14:57,2,10,OAK 44,13,14,Matt Cassel pass incomplete short middle intended for Jamaal Charles,2.110,1.420
4,14:54,3,10,OAK 44,13,14,"Penalty on Matt Cassel: Delay of Game, 5 yards (no play)",1.420,0.760
4,14:54,3,15,OAK 49,13,14,Matt Cassel pass incomplete deep right intended for Dwayne Bowe,0.760,0.000
4,14:50,4,15,OAK 49,13,14,"Dustin Colquitt punts 49 yards, touchback",0.000,-0.280
4,14:42,1,10,OAK 20,13,14,Darren McFadden left end for 11 yards (tackle by Jon McGraw),0.280,1.000
4,14:15,1,10,OAK 31,13,14,Darren McFadden right tackle for 7 yards (tackle by Derrick Johnson),1.000,1.410
4,13:38,2,3,OAK 38,13,14,Darren McFadden middle for 4 yards (tackle by Tyson Jackson),1.410,1.730
4,12:56,1,10,OAK 42,13,14,Jason Campbell pass incomplete short middle intended for Marcel Reece,1.730,1.190
4,12:53,2,10,OAK 42,13,14,Jason Campbell pass complete short right to Johnnie Lee Higgins for 12 yards (tackle by Brandon Flowers),1.190,2.520
4,12:13,1,10,KAN 46,13,14,Michael Bush middle for 2 yards (tackle by Ron Edwards),2.520,2.250
4,11:30,2,8,KAN 44,13,14,Jason Campbell pass incomplete short left intended for Jacoby Ford,2.250,1.550
4,11:28,3,8,KAN 44,13,14,Jason Campbell pass complete deep left to Jacoby Ford for 37 yards (tackle by Jon McGraw),1.550,5.600
4,10:39,,,,13,14,Timeout #1 by Oakland Raiders,0.000,5.600
4,10:39,1,7,KAN 7,13,14,Darren McFadden middle for 2 yards (tackle by Glenn Dorsey and Tamba Hali),5.600,5.150
4,10:00,2,5,KAN 5,13,14,Jason Campbell pass incomplete short right intended for Darrius Heyward-Bey (defended by Brandon Flowers),5.150,4.260
4,9:53,3,5,KAN 5,13,14,Jason Campbell pass incomplete short middle intended for Johnnie Lee Higgins (defended by Javier Arenas),4.260,3.010
4,9:50,4,5,KAN 5,13,17,Sebastian Janikowski 23 yard field goal good,3.010,3.000
4,9:46,,,OAK 30,13,17,"Sebastian Janikowski kicks off 66 yards, returned by Javier Arenas for 40 yards (tackle by Hiram Eugene). Penalty on Terrance Copper: Low Block, 15 yards, Penalty on Andy Studebaker: Unsportsmanlike Conduct (Declined)",0.000,-0.220
4,9:36,1,10,KAN 15,13,17,Thomas Jones left guard for no gain (tackle by Richard Seymour),-0.220,-0.710
4,9:20,2,10,KAN 15,13,17,Matt Cassel pass incomplete deep right intended for Dwayne Bowe,-0.710,-1.370
4,9:09,3,10,KAN 15,13,17,Matt Cassel pass incomplete short right intended for Dwayne Bowe,-1.370,-2.440
4,9:02,4,10,KAN 15,13,17,"Dustin Colquitt punts 53 yards, returned by Nick Miller for 5 yards (tackle by Demorrio Williams). Nick Miller fumbles (forced by Demorrio Williams), recovered by Verran Tucker at OAK-30",-2.440,3.580
4,8:52,1,10,OAK 30,13,17,Matt Cassel pass complete short right to Tony Moeaki for 8 yards (tackle by Michael Mitchell),3.580,4.110
4,7:40,2,2,OAK 22,13,17,Jamaal Charles middle for 3 yards (tackle by Richard Seymour),4.110,4.310
4,7:37,1,10,OAK 19,13,17,Thomas Jones left guard for 3 yards (tackle by Richard Seymour and Michael Huff),4.310,4.180
4,7:04,2,7,OAK 16,13,17,Jamaal Charles middle for -4 yards (tackle by Michael Huff),4.180,2.940
4,6:17,3,11,OAK 20,19,17,"Matt Cassel pass complete deep middle to Dwayne Bowe for 20 yards, touchdown",2.940,7.000
4,6:17,,,OAK 2,20,17,Ryan Succop kicks extra point good,0.000,0.000
4,6:13,,,KAN 30,20,17,"Ryan Succop kicks off 72 yards, returned by Jacoby Ford for 16 yards (tackle by Donald Washington)",0.000,-0.280
4,6:07,1,10,OAK 14,20,17,Jason Campbell pass complete short right to Jacoby Ford for 12 yards,-0.280,0.670
4,5:38,1,10,OAK 26,20,17,"Jason Campbell pass incomplete deep right intended for Marcel Reece (defended by Eric Berry). Penalty on Robert Gallery: Offensive Holding (Offsetting), Penalty on Eric Berry: Defensive Pass Interfere (Offsetting) (no play)",0.670,0.670
4,5:33,1,10,OAK 26,20,17,Darren McFadden left end for -1 yards (tackle by Derrick Johnson),0.670,-0.010
4,4:55,2,11,OAK 25,20,17,Jason Campbell pass incomplete deep right intended for Darrius Heyward-Bey,-0.010,-0.690
4,4:49,3,11,OAK 25,20,17,Jason Campbell sacked by Wallace Gilberry for -4 yards,-0.690,-1.960
4,4:16,4,15,OAK 21,20,17,Shane Lechler punts 34 yards,-1.960,-1.930
4,4:04,1,10,KAN 45,20,17,Jamaal Charles left end for 7 yards (tackle by Michael Mitchell and Quentin Groves),1.930,2.330
4,3:18,2,3,OAK 48,20,17,Thomas Jones middle for 4 yards (tackle by Richard Seymour),2.330,2.650
4,2:39,,,,20,17,Timeout #1 by Kansas City Chiefs,0.000,2.650
4,2:39,1,10,OAK 44,20,17,"Jamaal Charles left end for 6 yards (tackle by Michael Huff). Penalty on Tim Castille: Offensive Holding, 10 yards (no play)",2.650,1.990
4,2:31,1,20,KAN 46,20,17,Jamaal Charles right end for 12 yards (tackle by Michael Mitchell),1.990,2.380
4,2:25,,,,20,17,Timeout #2 by Oakland Raiders,0.000,2.380
4,2:25,2,8,OAK 42,20,17,Thomas Jones left end for -3 yards (tackle by Richard Seymour),2.380,1.290
4,2:20,,,,20,17,Timeout #3 by Oakland Raiders,0.000,1.290
4,2:20,3,11,OAK 45,20,17,Matt Cassel pass incomplete deep right intended for Dwayne Bowe,1.290,0.270
4,2:15,4,11,OAK 45,20,17,"Dustin Colquitt punts 34 yards, returned by Nick Miller for 14 yards (tackle by Thomas Gafford)",0.270,-0.610
4,2:06,1,10,OAK 25,20,17,Jason Campbell pass complete short right to Darren McFadden for -1 yards (tackle by Donald Washington),0.610,-0.070
4,1:59,2,11,OAK 24,20,17,Jason Campbell pass incomplete deep middle intended for Darrius Heyward-Bey,-0.070,-0.760
4,1:53,3,11,OAK 24,20,17,Jason Campbell pass complete short middle to Johnnie Lee Higgins for 12 yards (tackle by Derrick Johnson and Mike Vrabel),-0.760,1.330
4,1:27,1,10,OAK 36,20,17,Jason Campbell pass complete short right to Brandon Myers for 5 yards (tackle by Brandon Flowers),1.330,1.470
4,1:07,2,5,OAK 41,20,17,Jason Campbell pass complete short right to Brandon Myers for 2 yards (tackle by Donald Washington),1.470,1.030
4,1:01,3,3,OAK 43,20,17,"Jason Campbell pass incomplete short right intended for Brandon Myers (defended by Donald Washington). Penalty on Donald Washington: Defensive Holding, 5 yards (no play)",1.030,2.130
4,0:57,1,10,OAK 48,20,17,Darren McFadden middle for 4 yards (tackle by Tyson Jackson and Donald Washington),2.130,2.120
4,0:41,,,,20,17,Timeout #2 by Kansas City Chiefs,0.000,2.120
4,0:41,2,6,KAN 48,20,17,Jason Campbell pass complete short middle to Jacoby Ford for 7 yards (tackle by Brandon Flowers),2.120,2.850
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,0:30,1,10,KAN 41,20,17,"Jason Campbell pass complete deep right to Jacoby Ford for 19 yards (tackle by Brandon Flowers). Penalty on Jared Veldheer: Offensive Holding, 10 yards (no play)",2.850,2.190
4,0:24,1,20,OAK 49,20,17,Jason Campbell pass complete deep middle to Jacoby Ford for 29 yards,2.190,4.110
4,0:07,1,10,KAN 22,20,17,Jason Campbell spiked the ball,4.110,3.560
4,0:07,2,10,KAN 22,20,20,Sebastian Janikowski 41 yard field goal good,3.560,3.000
4,0:03,,,OAK 30,20,20,"Sebastian Janikowski kicks off 44 yards, returned by Terrance Copper for 9 yards (tackle by Hiram Eugene)",0.000,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
,,,,,,,"Chiefs won the coin toss, Chiefs to receive the overtime kickoff.",,
OT,15:00,,,OAK 30,20,20,"Sebastian Janikowski kicks off 67 yards, returned by Javier Arenas for 7 yards (tackle by Stevie Brown)",0.000,-0.380
OT,14:56,1,10,KAN 10,20,20,Jamaal Charles left guard for 6 yards (tackle by Kamerion Wimbley and Michael Huff),-0.380,-0.230
OT,14:20,2,4,KAN 16,20,20,Matt Cassel pass complete short right to Tony Moeaki for 1 yard (tackle by Quentin Groves),-0.230,-0.600
OT,13:57,3,3,KAN 17,20,20,Matt Cassel pass incomplete short right intended for Leonard Pope (defended by Kamerion Wimbley),-0.600,-2.320
OT,13:50,4,3,KAN 17,20,20,"Penalty on Demorrio Williams: False Start, 5 yards (no play)",-2.320,-2.490
