Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
2,15:00,4,1,OAK 1,9,0,"LaDainian Tomlinson middle for 1 yard, touchdown",3.550,7.000
2,,,,OAK 2,10,0,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,10,0,"Nate Kaeding kicks off 62 yards, returned by Chris Carr for 39 yards (tackle by Tim Dobbins)",0.000,2.060
2,14:50,1,10,OAK 47,10,0,Aaron Brooks sacked by Shawne Merriman for -8 yards,2.060,0.440
2,14:16,2,18,OAK 39,10,0,LaMont Jordan middle for 4 yards (tackle by Jacques Cesaire and Jamal Williams),0.440,0.300
2,13:32,,,,10,0,Timeout #2 by Oakland Raiders,0.000,0.300
2,13:32,3,14,OAK 43,10,0,"Aaron Brooks sacked by Shawne Merriman for -8 yards. Penalty on Shawne Merriman: Defensive Offside, 5 yards (no play)",0.300,0.960
2,13:10,3,9,OAK 48,10,0,Aaron Brooks sacked by Shaun Phillips and Luis Castillo for -3 yards,0.960,-0.390
2,12:36,4,12,OAK 45,10,0,"Shane Lechler punts 40 yards, returned by Eric Parker for 10 yards (tackle by Thomas Howard)",-0.390,-0.610
2,12:28,1,10,SDG 25,10,0,Philip Rivers pass incomplete short middle intended for LaDainian Tomlinson (defended by Tyler Brayton),0.610,0.060
2,12:24,2,10,SDG 25,10,0,LaDainian Tomlinson middle for 2 yards (tackle by Terdell Sands),0.060,-0.360
2,11:43,3,8,SDG 27,10,0,Philip Rivers pass complete deep right to Keenan McCardell for 18 yards (tackle by Fabian Washington),-0.360,1.930
2,11:15,1,10,SDG 45,10,0,Michael Turner middle for 1 yard (tackle by Terdell Sands and Kirk Morrison),1.930,1.520
2,10:34,2,9,SDG 46,10,0,Philip Rivers pass complete deep left to Antonio Gates for 22 yards (tackle by Stuart Schweigert),1.520,3.450
2,9:52,1,10,OAK 32,10,0,LaDainian Tomlinson left end for 4 yards (tackle by Tyler Brayton),3.450,3.440
2,9:13,2,6,OAK 28,10,0,Philip Rivers middle for 3 yards (tackle by Derrick Burgess),3.440,3.140
2,8:31,3,3,OAK 25,10,0,Philip Rivers pass complete short middle to LaDainian Tomlinson for 1 yard (tackle by Terdell Sands),3.140,1.990
2,7:57,4,2,OAK 24,10,0,"Nate Kaeding 42 yard field goal no good. Penalty on Nnamdi Asomugha: Running Into the Kicker, 5 yards (no play)",1.990,4.310
2,7:51,1,10,OAK 19,10,0,LaDainian Tomlinson left end for 6 yards (tackle by Stuart Schweigert),4.310,4.720
2,7:06,2,4,OAK 13,10,0,LaDainian Tomlinson left tackle for 2 yards (tackle by Lance Johnstone),4.720,4.430
2,6:25,3,2,OAK 11,10,0,Lorenzo Neal left end for no gain (tackle by Tyler Brayton and Michael Huff),4.430,2.820
2,5:40,,,,10,0,Timeout #3 by San Diego Chargers,0.000,2.820
2,5:40,4,2,OAK 11,13,0,Nate Kaeding 29 yard field goal good,2.820,3.000
2,,,,SDG 30,13,0,"Nate Kaeding kicks off 64 yards, returned by Chris Carr for 20 yards (tackle by Clinton Hart)",0.000,0.670
2,5:31,1,10,OAK 26,13,0,Aaron Brooks pass complete short right to Randy Moss for 5 yards (tackle by Quentin Jammer),0.670,0.810
2,5:02,2,5,OAK 31,13,0,Aaron Brooks pass complete short right to Randy Moss for 10 yards (tackle by Donnie Edwards),0.810,1.660
2,4:24,1,10,OAK 41,13,0,Aaron Brooks for 14 yards (tackle by Drayton Florence),1.660,2.590
2,3:55,1,10,SDG 45,13,0,Aaron Brooks pass complete short right to Randy Moss for 12 yards (tackle by Quentin Jammer),2.590,3.380
2,3:08,1,10,SDG 33,13,0,Aaron Brooks sacked by Donnie Edwards and Shaun Phillips for -7 yards,3.380,1.890
2,2:30,2,17,SDG 40,13,0,Aaron Brooks pass incomplete short middle intended for Courtney Anderson (defended by Shaun Phillips),1.890,1.220
2,2:25,3,17,SDG 40,13,0,Aaron Brooks sacked by Shawne Merriman for -8 yards,1.220,0.070
2,2:00,4,25,SDG 48,13,0,"Shane Lechler punts 35 yards, returned by Eric Parker for -1 yards (tackle by Stanford Routt)",0.070,0.350
2,1:51,1,10,SDG 12,13,0,LaDainian Tomlinson middle for -1 yards (tackle by Tommy Kelly),-0.350,-0.850
2,1:08,2,11,SDG 11,13,0,Michael Turner left tackle for 9 yards (tackle by Lance Johnstone),-0.850,-0.480
2,0:56,,,,13,0,Timeout #3 by Oakland Raiders,0.000,-0.480
2,0:56,3,2,SDG 20,13,0,Michael Turner left tackle for 6 yards (tackle by Thomas Howard and Kirk Morrison),-0.480,0.670
2,0:14,1,10,SDG 26,13,0,Philip Rivers kneels for -1 yards,0.670,-0.010
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,13,0,"Sebastian Janikowski kicks off 70 yards, returned by Michael Turner for 20 yards (tackle by Jarrod Cooper)",0.000,0.280
3,14:54,1,10,SDG 20,13,0,LaDainian Tomlinson middle for no gain (tackle by Michael Huff),0.280,-0.270
3,14:15,2,10,SDG 20,13,0,LaDainian Tomlinson middle for -1 yards (tackle by Michael Huff),-0.270,-1.140
3,13:33,3,11,SDG 19,13,0,Philip Rivers pass incomplete short right intended for Eric Parker (defended by Fabian Washington),-1.140,-2.140
3,13:29,4,11,SDG 19,13,0,"Mike Scifres punts 46 yards, returned by Chris Carr for 5 yards (tackle by Michael Turner)",-2.140,-1.600
3,13:20,1,10,OAK 40,13,0,"Aaron Brooks pass complete short right to Randy Moss for 20 yards (tackle by Terrence Kiel). Penalty on Randy Moss: Taunting, 15 yards",1.600,1.930
3,12:17,1,10,OAK 45,13,0,Aaron Brooks sacked by Jamal Williams for -7 yards,1.930,0.440
3,12:12,2,17,OAK 38,13,0,LaMont Jordan middle for 1 yard (tackle by Randall Godfrey),0.440,-0.100
3,11:32,3,16,OAK 39,13,0,Aaron Brooks pass complete short left to Alvis Whitted for 12 yards (tackle by Drayton Florence),-0.100,0.000
3,11:32,4,4,SDG 49,13,0,"Shane Lechler punts 39 yards, fair catch by Eric Parker",0.000,0.380
3,11:25,1,10,SDG 10,13,0,LaDainian Tomlinson right tackle for 2 yards (tackle by Derrick Burgess),-0.380,-0.630
3,10:48,2,8,SDG 12,13,0,LaDainian Tomlinson middle for 2 yards (tackle by Sam Williams),-0.630,-0.950
3,10:04,3,6,SDG 14,13,0,Philip Rivers pass incomplete short right intended for LaDainian Tomlinson,-0.950,-2.470
3,10:01,4,6,SDG 14,13,0,"Mike Scifres punts 42 yards, fair catch by Chris Carr",-2.470,-1.860
3,9:53,1,10,OAK 44,13,0,LaMont Jordan right tackle for 4 yards (tackle by Jacques Cesaire),1.860,1.860
3,9:21,2,6,OAK 48,13,0,Aaron Brooks middle for 3 yards (tackle by Shawne Merriman),1.860,1.550
3,8:39,3,3,SDG 49,13,0,Aaron Brooks pass incomplete short left intended for Ronald Curry,1.550,0.000
3,8:33,4,3,SDG 49,13,0,Shane Lechler punts 42 yards,0.000,0.380
3,8:23,1,10,SDG 7,13,0,LaDainian Tomlinson left tackle for 3 yards (tackle by Tyler Brayton and Stuart Schweigert),-0.380,-0.560
3,7:44,2,7,SDG 10,13,0,LaDainian Tomlinson middle for 3 yards (tackle by Derrick Burgess and Terdell Sands),-0.560,-0.720
3,6:56,3,4,SDG 13,13,0,LaDainian Tomlinson middle for 1 yard (tackle by Terdell Sands and Warren Sapp),-0.720,-2.470
3,6:22,4,3,SDG 14,13,0,"Mike Scifres punts 49 yards, returned by Chris Carr for -2 yards (tackle by Carlos Polk)",-2.470,-1.270
3,6:12,1,10,OAK 35,13,0,LaMont Jordan middle for 4 yards (tackle by Randall Godfrey),1.270,1.260
3,5:33,2,6,OAK 39,13,0,Aaron Brooks pass incomplete short left intended for Randy Moss (defended by Shaun Phillips),1.260,0.560
3,5:29,3,6,OAK 39,13,0,Aaron Brooks pass incomplete short left intended for Courtney Anderson (defended by Donnie Edwards),0.560,-0.780
3,5:25,4,6,OAK 39,13,0,"Shane Lechler punts 58 yards, returned by Eric Parker for 4 yards (tackle by Stanford Routt)",-0.780,0.380
3,5:16,1,10,SDG 7,13,0,Lorenzo Neal middle for 2 yards (tackle by Kirk Morrison),-0.380,-0.630
3,4:36,2,8,SDG 9,13,0,LaDainian Tomlinson middle for 7 yards (tackle by Stuart Schweigert),-0.630,-0.370
3,4:00,3,1,SDG 16,13,0,LaDainian Tomlinson left tackle for 2 yards (tackle by Kirk Morrison),-0.370,0.040
3,3:21,1,10,SDG 18,13,0,Michael Turner left tackle for 6 yards (tackle by Terdell Sands),0.040,0.410
3,2:44,2,4,SDG 24,13,0,Michael Turner left end for 1 yard (tackle by Derrick Burgess),0.410,-0.270
3,2:39,3,3,SDG 25,13,0,"Penalty on Shane Olivea: False Start, 5 yards (no play)",-0.270,-0.910
3,1:38,3,8,SDG 20,13,0,Michael Turner right tackle for 3 yards (tackle by Thomas Howard),-0.910,-1.830
3,1:05,4,5,SDG 23,13,0,"Mike Scifres punts 56 yards, returned by Chris Carr for -2 yards (tackle by Kassim Osgood)",-1.830,-0.150
3,0:53,1,10,OAK 19,13,0,Aaron Brooks sacked by Shawne Merriman for -3 yards,0.150,-0.870
3,0:19,2,13,OAK 16,13,0,Aaron Brooks sacked by Luis Castillo for -7 yards. Penalty on Paul McQuistan: Offensive Holding (Declined),-0.870,-2.590
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,20,OAK 9,13,0,Aaron Brooks pass incomplete short right intended for Randy Moss,-2.590,-2.490
4,14:56,4,20,OAK 9,13,0,Shane Lechler punts 49 yards,-2.490,-1.730
4,14:44,1,10,SDG 42,13,0,Philip Rivers pass complete short right to LaDainian Tomlinson for 7 yards (tackle by Thomas Howard),1.730,2.130
4,14:17,2,3,SDG 49,13,0,LaDainian Tomlinson middle for 1 yard (tackle by Kirk Morrison and Tyler Brayton),2.130,1.550
4,13:37,3,2,OAK 50,13,0,LaDainian Tomlinson left tackle for 2 yards (tackle by Grant Irons),1.550,2.390
4,12:52,1,10,OAK 48,13,0,LaDainian Tomlinson left tackle for no gain (tackle by Kirk Morrison),2.390,1.850
4,12:11,2,10,OAK 48,13,0,LaDainian Tomlinson right tackle for 3 yards (tackle by Tommy Kelly),1.850,1.550
4,11:28,,,,13,0,Timeout #1 by San Diego Chargers,0.000,1.550
4,11:28,3,7,OAK 45,13,0,Philip Rivers pass complete deep right to Eric Parker for 38 yards (tackle by Stuart Schweigert and Fabian Washington),1.550,5.600
4,10:42,1,7,OAK 7,13,0,LaDainian Tomlinson left tackle for 3 yards (tackle by Terdell Sands),5.600,5.340
4,10:01,2,4,OAK 4,19,0,"Philip Rivers pass complete short right to Antonio Gates for 4 yards, touchdown",5.340,7.000
4,,,,OAK 2,20,0,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 30,20,0,"Nate Kaeding kicks off 65 yards, returned by Chris Carr for 18 yards (tackle by Carlos Polk)",0.000,0.480
4,9:48,1,10,OAK 23,20,0,Andrew Walter pass incomplete short left intended for Ronald Curry (defended by Drayton Florence),0.480,-0.070
4,9:41,2,10,OAK 23,20,0,Andrew Walter pass incomplete deep right intended for LaMont Jordan,-0.070,-0.760
4,9:34,3,10,OAK 23,20,0,"Penalty on Andrew Walter: Delay of Game, 5 yards (no play)",-0.760,-1.560
4,9:33,3,15,OAK 18,20,0,Andrew Walter sacked by Shaun Phillips for -5 yards,-1.560,-2.490
4,9:01,4,20,OAK 13,20,0,"Shane Lechler punts 52 yards, returned by Eric Parker for 7 yards (tackle by Jarrod Cooper). Penalty on ReShard Lee: Ineligible Downfield Kic, 5 yards",-2.490,-2.060
4,8:48,1,10,SDG 47,20,0,Michael Turner right tackle for 3 yards (tackle by Sam Williams),2.060,1.920
4,8:07,2,7,OAK 50,20,0,Michael Turner right tackle for 3 yards (tackle by Thomas Howard),1.920,1.620
4,7:26,3,4,OAK 47,20,0,LaDainian Tomlinson right tackle for 2 yards (tackle by Tommy Kelly),1.620,0.270
4,6:49,4,2,OAK 45,20,0,"Mike Scifres punts 26 yards, fair catch by Chris Carr",0.270,-0.150
4,6:40,1,10,OAK 19,20,0,"Andrew Walter right end for 1 yard (tackle by Shaun Phillips). Penalty on Robert Gallery: Offensive Holding, 9 yards (no play)",0.150,-0.720
4,6:15,1,19,OAK 10,20,0,"Andrew Walter for no gain. Andrew Walter fumbles, recovered by Marques Harris at OAK-9",-0.720,-5.140
4,6:08,1,9,OAK 9,20,0,Lorenzo Neal middle for 4 yards (tackle by Tyler Brayton),5.140,5.150
4,5:22,2,5,OAK 5,20,0,Michael Turner left guard for 4 yards (tackle by Kirk Morrison),5.150,5.170
4,4:41,3,1,OAK 1,26,0,"Michael Turner left tackle for 1 yard, touchdown. Penalty on Michael Turner: Taunting, 15 yards",5.170,7.000
4,,,,OAK 2,27,0,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 15,27,0,"Nate Kaeding kicks off 67 yards, returned by Chris Carr for 27 yards (tackle by Carlos Polk). Penalty on Jarrod Cooper: Offensive Holding, 10 yards",0.000,1.270
4,4:25,1,10,OAK 35,27,0,Justin Fargas left end for 11 yards (tackle by Marques Harris),1.270,1.990
4,3:47,1,10,OAK 46,27,0,Justin Fargas middle for 5 yards (tackle by Terrence Kiel),1.990,2.130
4,3:10,2,5,SDG 49,27,0,Justin Fargas right end for 15 yards (tackle by Marlon McCree),2.130,3.310
4,2:20,,,,27,0,Timeout #1 by Oakland Raiders,0.000,3.310
4,2:20,1,10,SDG 34,27,0,Andrew Walter pass incomplete short middle intended for Randal Williams (defended by Matt Wilhelm),3.310,2.770
4,2:14,2,10,SDG 34,27,0,Justin Fargas left tackle for 4 yards (tackle by Jacques Cesaire),2.770,2.610
4,2:00,3,6,SDG 30,27,0,Andrew Walter pass complete deep right to Ronald Curry for 21 yards (tackle by Quentin Jammer),2.610,5.140
4,1:16,1,9,SDG 9,27,0,Justin Fargas left end for no gain (tackle by Stephen Cooper and Jacques Cesaire),5.140,4.380
4,0:31,2,9,SDG 9,27,0,Andrew Walter sacked by Stephen Cooper for -6 yards,4.380,2.930
4,0:15,,,,27,0,Timeout #2 by Oakland Raiders,0.000,2.930
4,0:15,3,15,SDG 15,27,0,Andrew Walter middle for 5 yards (tackle by Stephen Cooper),2.930,2.760
4,0:10,,,,27,0,Timeout #3 by Oakland Raiders,0.000,2.760
4,0:06,4,10,SDG 10,27,0,Andrew Walter pass complete short left to Randal Williams for 7 yards (tackle by Drayton Florence),2.760,-0.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
