Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jason Witten,TE,66,100%,0,0%,8,29%
Tyron Smith,T,66,100%,0,0%,6,21%
Zack Martin,G,66,100%,0,0%,6,21%
Ronald Leary,G,66,100%,0,0%,6,21%
Doug Free,T,66,100%,0,0%,6,21%
Travis Frederick,C,66,100%,0,0%,6,21%
Tony Romo,QB,66,100%,0,0%,0,0%
Dez Bryant,WR,59,89%,0,0%,2,7%
Terrance Williams,WR,54,82%,0,0%,0,0%
DeMarco Murray,RB,50,76%,0,0%,0,0%
James Hanna,TE,22,33%,0,0%,15,54%
Cole Beasley,WR,22,33%,0,0%,0,0%
Gavin Escobar,TE,16,24%,0,0%,9,32%
Dwayne Harris,WR,11,17%,0,0%,18,64%
Devin Street,WR,10,15%,0,0%,0,0%
Joseph Randle,RB,7,11%,0,0%,7,25%
Tyler Clutts,FB,5,8%,0,0%,4,14%
Lance Dunbar,RB,4,6%,0,0%,9,32%
J.J. Wilcox,FS,3,5%,61,100%,16,57%
Jermey Parnell,T,1,2%,0,0%,6,21%
Brandon Carr,CB,0,0%,61,100%,7,25%
Orlando Scandrick,CB,0,0%,61,100%,7,25%
Justin Durant,LB,0,0%,61,100%,2,7%
Barry Church,SS,0,0%,55,90%,16,57%
Sterling Moore,CB,0,0%,44,72%,0,0%
Jeremy Mincey,DE,0,0%,43,70%,4,14%
Tyrone Crawford,DE,0,0%,42,69%,7,25%
Bruce Carter,LB,0,0%,40,66%,6,21%
George Selvie,DE,0,0%,34,56%,0,0%
Rolando McClain,LB,0,0%,33,54%,0,0%
Nick Hayden,DT,0,0%,30,49%,3,11%
Jack Crawford,DE,0,0%,27,44%,6,21%
Henry Melton,DT,0,0%,24,39%,0,0%
Anthony Spencer,DE,0,0%,22,36%,0,0%
Ken Bishop,DT,0,0%,21,34%,2,7%
Jeff Heath,FS,0,0%,7,11%,18,64%
Morris Claiborne,CB,0,0%,4,7%,0,0%
Kyle Wilber,LB,0,0%,1,2%,20,71%
C.J. Spillman,SS,0,0%,0,0%,17,61%
Cameron Lawrence,LB,0,0%,0,0%,16,57%
Anthony Hitchens,LB,0,0%,0,0%,13,46%
Dan Bailey,K,0,0%,0,0%,13,46%
L.P. Ladouceur,LS,0,0%,0,0%,10,36%
Chris Jones,P,0,0%,0,0%,10,36%
Mackenzy Bernadeau,G,0,0%,0,0%,6,21%
