Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
2,,,,,20,0,"Two Point Attempt: Chris Kluwe pass incomplete, conversion fails",1.000,-1.000
2,,,,MIN 35,20,0,"Ryan Longwell kicks off 66 yards, returned by Eddie Drummond for 23 yards (tackle by Ronyell Whitaker)",0.000,0.410
2,13:32,1,10,DET 22,20,0,Jon Kitna pass complete short right to Kevin Jones for 9 yards (tackle by E.J. Henderson),0.410,1.080
2,12:57,2,1,DET 31,20,0,Kevin Jones right end for -8 yards (tackle by Ben Leber),1.080,-0.690
2,12:15,3,9,DET 23,20,0,Jon Kitna pass incomplete short left intended for Mike Furrey,-0.690,-1.830
2,12:06,4,9,DET 23,20,0,Nick Harris punts 42 yards,-1.830,-1.270
2,11:56,1,10,MIN 35,20,0,"Penalty on Billy McMullen: False Start, 5 yards (no play)",1.270,0.940
2,11:56,1,15,MIN 30,20,0,Artose Pinner middle for 2 yards (tackle by Dre' Bly),0.940,0.320
2,11:20,2,13,MIN 32,20,0,Brad Johnson pass complete deep right to Travis Taylor for 30 yards (tackle by Daniel Bullocks),0.320,3.050
2,10:42,1,10,DET 38,20,0,Brad Johnson pass complete short left to Troy Williamson for 8 yards (tackle by Dre' Bly),3.050,3.590
2,10:04,2,2,DET 30,20,0,Artose Pinner right end for 1 yard (tackle by Cory Redding),3.590,3.010
2,9:25,3,1,DET 29,20,0,Brad Johnson middle for 4 yards (tackle by Paris Lenon),3.010,3.910
2,8:45,1,10,DET 25,20,0,"Artose Pinner left end for 7 yards (tackle by Marcus Bell and Terrence Holt). Penalty on Cory Redding: Defensive Holding, 5 yards",3.910,4.710
2,8:19,1,10,DET 13,20,6,"Brad Johnson pass incomplete short right intended for Travis Taylor is intercepted by Jamar Fletcher at DET-12 and returned for 88 yards, touchdown",4.710,-7.000
2,,,,MIN 2,20,7,Jason Hanson kicks extra point good,0.000,0.000
2,,,,DET 30,20,7,"Jason Hanson kicks off 71 yards, returned by Bethel Johnson for 20 yards (tackle by Alex Lewis)",0.000,0.150
2,7:57,1,10,MIN 19,20,7,Artose Pinner right tackle for 9 yards (tackle by Kenoy Kennedy),0.150,0.880
2,7:20,2,1,MIN 28,20,7,Artose Pinner middle for 6 yards (tackle by Kenoy Kennedy),0.880,1.200
2,6:45,1,10,MIN 34,20,7,Artose Pinner right tackle for 3 yards (tackle by Tyoka Jackson),1.200,1.060
2,6:06,2,7,MIN 37,20,7,Artose Pinner right end for 13 yards (tackle by Kalimba Edwards),1.060,2.260
2,5:38,1,10,DET 50,20,7,Brad Johnson sacked by Cory Redding for -3 yards,2.260,1.310
2,5:08,2,13,MIN 47,20,7,Brad Johnson pass incomplete short right intended for Marcus Robinson (defended by Alex Lewis),1.310,0.630
2,5:03,3,13,MIN 47,20,7,Brad Johnson pass complete short right to Mewelde Moore for 13 yards (tackle by Paris Lenon and Kalimba Edwards),0.630,2.920
2,4:23,1,10,DET 40,20,7,Artose Pinner left tackle for 2 yards (tackle by Alex Lewis),2.920,2.640
2,3:39,2,8,DET 38,20,7,"Artose Pinner right tackle for 7 yards (tackle by Marcus Bell). Artose Pinner fumbles (forced by Marcus Bell), recovered by Kenoy Kennedy at DET-29 (tackle by Jeff Dugan)",2.640,-0.870
2,3:31,1,10,DET 29,20,7,Jon Kitna pass complete short middle to Mike Furrey for 11 yards (tackle by E.J. Henderson and Napoleon Harris),0.870,1.600
2,2:55,1,10,DET 40,20,7,Jon Kitna pass complete short left to Corey Bradford for 4 yards (tackle by Fred Smoot),1.600,1.590
2,2:18,2,6,DET 44,20,7,"Jon Kitna pass incomplete deep left intended for Roy Williams. Penalty on Fred Smoot: Defensive Pass Interfere, 17 yards (no play)",1.590,2.980
2,2:14,1,10,MIN 39,20,7,Jon Kitna pass complete short right to Kevin Jones for 11 yards (tackle by Napoleon Harris),2.980,3.710
2,2:00,1,10,MIN 28,20,7,Jon Kitna pass complete short left to Corey Bradford for 9 yards (tackle by Fred Smoot),3.710,4.420
2,1:53,2,1,MIN 19,20,7,Jon Kitna pass incomplete short middle intended for Mike Furrey (defended by Antoine Winfield),4.420,3.720
2,1:49,3,1,MIN 19,20,7,"Jon Kitna pass complete short middle to Mike Williams for 14 yards (tackle by Darren Sharper). Penalty on Kevin Jones: Chop Block, 15 yards (no play)",3.720,1.680
2,1:39,3,16,MIN 34,20,7,Jon Kitna pass incomplete short left intended for Roy Williams,1.680,1.060
2,1:35,4,16,MIN 34,20,10,Jason Hanson 53 yard field goal good,1.060,3.000
2,,,,DET 30,20,10,"Jason Hanson kicks off 70 yards, returned by Bethel Johnson for 8 yards. Bethel Johnson fumbles, recovered by Charles Gordon at MIN-8",0.000,-0.380
2,1:15,1,10,MIN 8,20,10,Artose Pinner right tackle for 7 yards (tackle by Terrence Holt),-0.380,-0.210
2,0:30,2,3,MIN 15,20,10,Ciatrick Fason middle for 15 yards (tackle by Terrence Holt and Stanley Wilson),-0.210,0.940
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,20,10,"Ryan Longwell kicks off 62 yards, returned by Eddie Drummond for 14 yards (tackle by Rod Davis)",0.000,0.410
3,14:55,1,10,DET 22,20,10,"Penalty on Frank Davis: False Start, 5 yards (no play)",0.410,-0.120
3,14:55,,,,20,10,Timeout #1 by Detroit Lions,0.000,-0.120
3,14:55,1,15,DET 17,20,10,Kevin Jones middle for 1 yard (tackle by Darrion Scott),-0.120,-0.770
3,14:16,2,14,DET 18,20,10,"Jon Kitna sacked by Darrion Scott for -5 yards. Jon Kitna fumbles (forced by Darrion Scott), recovered by Kevin Williams at DET-18 (tackle by Barry Stokes)",-0.770,-4.370
3,14:05,1,10,DET 18,20,10,Artose Pinner right end for -1 yards (tackle by Kenoy Kennedy),4.370,3.670
3,13:25,2,11,DET 19,20,10,Brad Johnson pass complete short middle to Artose Pinner for 7 yards (tackle by Ernie Sims),3.670,4.030
3,12:43,3,4,DET 12,20,10,Brad Johnson pass incomplete short left intended for Mewelde Moore,4.030,2.710
3,12:33,4,4,DET 12,23,10,Ryan Longwell 30 yard field goal good,2.710,3.000
3,,,,MIN 30,23,10,"Ryan Longwell kicks off 66 yards, returned by Eddie Drummond for 33 yards (tackle by Heath Farwell)",0.000,1.400
3,12:25,1,10,DET 37,23,10,Kevin Jones right end for 5 yards (tackle by Pat Williams),1.400,1.530
3,11:39,2,5,DET 42,23,10,Kevin Jones middle for 4 yards (tackle by E.J. Henderson and Darren Sharper),1.530,1.360
3,10:57,3,1,DET 46,23,10,Jon Kitna pass complete short left to Corey Bradford for 8 yards (tackle by Fred Smoot),1.360,2.520
3,10:17,1,10,MIN 46,23,10,Jon Kitna pass complete short left to Corey Bradford for 11 yards (tackle by Fred Smoot),2.520,3.250
3,9:50,1,10,MIN 35,23,10,Jon Kitna pass complete short left to Mike Furrey for 5 yards (tackle by Ben Leber),3.250,3.380
3,9:10,2,5,MIN 30,23,10,"Jon Kitna pass complete short middle to Mike Furrey for 5 yards (tackle by Dwight Smith). Penalty on Ray Edwards: Illegal Contact, 5 yards (no play)",3.380,3.910
3,8:55,1,10,MIN 25,23,10,Jon Kitna pass complete short right to Kevin Jones for -1 yards (tackle by Napoleon Harris),3.910,3.230
3,8:14,2,11,MIN 26,23,10,Kevin Jones middle for -1 yards (tackle by Kenechi Udeze),3.230,2.410
3,7:37,3,12,MIN 27,23,10,Jon Kitna pass incomplete deep left intended for Roy Williams,2.410,1.670
3,7:32,4,12,MIN 27,23,13,Jason Hanson 45 yard field goal good,1.670,3.000
3,,,,DET 30,23,13,"Jason Hanson kicks off 67 yards, returned by Bethel Johnson for 14 yards (tackle by Anthony Cannon). Penalty on Heath Farwell: Offensive Holding, 8 yards",0.000,-0.380
3,7:21,1,10,MIN 9,23,13,Ciatrick Fason left end for no gain (tackle by Ernie Sims and Boss Bailey),-0.380,-0.780
3,6:35,2,10,MIN 9,23,13,Ciatrick Fason middle for 7 yards (tackle by Daniel Bullocks),-0.780,-0.600
3,5:55,3,3,MIN 16,23,13,Brad Johnson pass incomplete deep right intended for Mewelde Moore,-0.600,-2.390
3,5:49,4,3,MIN 16,23,13,"Chris Kluwe punts 58 yards, returned by Eddie Drummond for 24 yards (tackle by Charles Gordon)",-2.390,-2.260
3,5:36,1,10,DET 50,23,13,Jon Kitna pass complete short left to Roy Williams for 8 yards (tackle by Darren Sharper),2.260,2.790
3,5:12,2,2,MIN 42,23,13,Kevin Jones right end for no gain (tackle by Napoleon Harris),2.790,2.080
3,4:33,3,2,MIN 42,23,13,"Jon Kitna pass complete short right to Mike Furrey for 4 yards (tackle by Cedric Griffin). Mike Furrey fumbles (forced by Cedric Griffin), recovered by E.J. Henderson at MIN-38 (tackle by Mike Furrey)",2.080,-1.470
,,,,,,,"MIN challenged the ruling, and the original play was overturned.",,
3,4:00,1,10,MIN 38,23,13,Artose Pinner right end for -1 yards (tackle by Corey Smith),1.470,0.790
3,3:23,2,11,MIN 37,23,13,Brad Johnson pass complete short left to Billy McMullen for 13 yards (tackle by Dre' Bly),0.790,2.260
3,2:51,1,10,DET 50,23,13,Artose Pinner left end for -2 yards (tackle by Cory Redding),2.260,1.440
3,2:13,2,12,MIN 48,23,13,Mewelde Moore right end for -1 yards (tackle by Alex Lewis),1.440,0.630
3,1:32,3,13,MIN 47,23,13,Brad Johnson pass incomplete short right intended for Billy McMullen,0.630,-0.260
3,1:28,4,13,MIN 47,23,13,"Penalty on Ronyell Whitaker: False Start, 5 yards (no play)",-0.260,-0.590
3,1:28,4,18,MIN 42,23,13,"Chris Kluwe punts 47 yards, returned by Eddie Drummond for 5 yards (tackle by Rod Davis)",-0.590,0.140
3,1:17,1,10,DET 16,23,13,Jon Kitna pass incomplete deep right intended for Roy Williams (defended by Cedric Griffin),-0.140,-0.660
3,1:12,2,10,DET 16,23,13,"Penalty on Jonathan Scott: False Start, 5 yards (no play)",-0.660,-1.150
3,1:12,2,15,DET 11,23,13,Jon Kitna pass incomplete deep right intended for Roy Williams is intercepted by Cedric Griffin at DET-30 and returned for 4 yards,-1.150,-3.840
3,1:01,1,10,DET 26,23,13,Artose Pinner right tackle for 4 yards (tackle by Paris Lenon and Stanley Wilson),3.840,3.840
3,0:25,2,6,DET 22,23,13,Artose Pinner right end for 2 yards (tackle by Alex Lewis),3.840,3.400
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,DET 20,23,13,Brad Johnson pass complete short middle to Jeff Dugan for 9 yards (tackle by Paris Lenon),3.400,4.840
4,14:24,1,10,DET 11,23,13,Artose Pinner middle for 10 yards (tackle by Terrence Holt and Stanley Wilson),4.840,6.970
4,13:50,1,1,DET 1,29,13,"Artose Pinner left tackle for 1 yard, touchdown",6.970,7.000
4,,,,DET 2,30,13,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,MIN 30,30,13,"Ryan Longwell kicks off 66 yards, returned by Eddie Drummond for 25 yards (tackle by Ronyell Whitaker)",0.000,0.870
4,13:40,1,10,DET 29,30,13,"Jon Kitna pass complete short left to Kevin Jones for -2 yards (tackle by Cedric Griffin). Penalty on Cedric Griffin: Illegal Use of Hands, 5 yards (no play)",0.870,1.200
4,13:28,1,10,DET 34,30,13,Jon Kitna pass complete short left to Roy Williams for 11 yards (tackle by Fred Smoot),1.200,1.930
4,12:52,1,10,DET 45,30,13,Jon Kitna pass complete deep middle to Mike Furrey for 18 yards (tackle by Darren Sharper),1.930,3.120
4,12:16,1,10,MIN 37,30,13,Jon Kitna sacked by E.J. Henderson for -8 yards,3.120,1.490
4,11:40,2,18,MIN 45,30,13,Jon Kitna pass incomplete short middle intended for Mike Furrey (defended by Cedric Griffin),1.490,0.830
4,11:34,3,18,MIN 45,30,13,Jon Kitna pass complete deep right to Roy Williams for 22 yards (tackle by E.J. Henderson),0.830,4.040
4,10:57,1,10,MIN 23,30,19,"Jon Kitna pass complete short right to Kevin Jones for 23 yards, touchdown",4.040,7.000
4,,,,MIN 2,30,20,Jason Hanson kicks extra point good,0.000,0.000
4,,,,DET 30,30,20,"Jason Hanson kicks off 67 yards, returned by Bethel Johnson for 28 yards (tackle by Corey Smith)",0.000,1.000
4,10:41,1,10,MIN 31,30,20,Artose Pinner left end for 1 yard (tackle by Marcus Bell),1.000,0.600
4,9:59,2,9,MIN 32,30,20,Bethel Johnson for -2 yards (tackle by Dre' Bly),0.600,-0.360
4,9:20,,,,30,20,Timeout #1 by Minnesota Vikings,0.000,-0.360
4,9:20,3,11,MIN 30,30,20,Brad Johnson pass complete short right to Troy Williamson for 6 yards (tackle by Jamar Fletcher),-0.360,-0.980
4,8:49,4,5,MIN 36,30,20,"Chris Kluwe punts 53 yards, returned by Eddie Drummond for 7 yards (tackle by Rod Davis)",-0.980,-0.040
4,8:37,1,10,DET 18,30,20,Jon Kitna pass complete short middle to Dan Campbell for 11 yards (tackle by E.J. Henderson),0.040,0.870
4,7:58,1,10,DET 29,30,20,Jon Kitna pass incomplete short left intended for Mike Furrey,0.870,0.330
4,7:54,2,10,DET 29,30,20,Jon Kitna pass complete short left to Roy Williams for 6 yards (tackle by Fred Smoot),0.330,0.430
4,7:11,3,4,DET 35,30,20,Jon Kitna pass complete short middle to Kevin Jones for 18 yards (tackle by Darren Sharper and Dwight Smith),0.430,2.460
4,6:34,1,10,MIN 47,30,20,Jon Kitna pass complete deep right to Roy Williams for 19 yards (tackle by Dwight Smith),2.460,3.710
4,6:21,1,10,MIN 28,30,20,Jon Kitna pass complete short right to Dan Campbell for 19 yards (tackle by Dwight Smith),3.710,5.140
4,5:43,1,9,MIN 9,30,20,Jon Kitna pass complete short middle to Corey Bradford for 8 yards (tackle by E.J. Henderson and Fred Smoot),5.140,5.910
4,5:06,2,1,MIN 1,30,20,Kevin Jones middle for no gain (tackle by Darrion Scott),5.910,5.170
4,4:45,3,1,MIN 1,30,20,Arlen Harris right end for no gain (tackle by E.J. Henderson),5.170,3.550
4,3:46,4,1,MIN 1,30,20,Jon Kitna sacked by Dwight Smith for -3 yards,3.550,0.380
4,3:39,1,10,MIN 5,30,20,Artose Pinner left tackle for 6 yards (tackle by Terrence Holt and Cory Redding),-0.380,-0.340
4,2:54,2,4,MIN 11,30,20,Artose Pinner left tackle for 2 yards (tackle by Cory Redding),-0.340,-0.480
4,2:08,3,2,MIN 13,30,20,Artose Pinner left end for -2 yards (tackle by Daniel Bullocks and Alex Lewis),-0.480,-2.490
4,2:02,,,,30,20,Timeout #2 by Detroit Lions,0.000,-2.490
4,2:02,4,4,MIN 11,30,20,Chris Kluwe punts 55 yards (tackle by Ben Leber),-2.490,-2.190
4,1:50,1,10,DET 49,30,20,Jon Kitna pass complete short left to Mike Furrey for 11 yards (tackle by E.J. Henderson and Fred Smoot),2.190,2.920
4,1:29,1,10,MIN 40,30,20,Jon Kitna pass incomplete deep left intended for Mike Furrey,2.920,2.370
4,1:26,2,10,MIN 40,30,20,Jon Kitna pass complete short left to Mike Furrey for 6 yards (tackle by E.J. Henderson),2.370,2.480
4,1:21,3,4,MIN 34,30,20,Jon Kitna pass incomplete deep middle intended for Mike Furrey,2.480,1.080
4,1:15,4,4,MIN 34,30,20,Jon Kitna pass complete short left to Mike Furrey for 7 yards (tackle by E.J. Henderson),1.080,3.780
4,1:11,1,10,MIN 27,30,20,Jon Kitna pass incomplete intended for Roy Williams is intercepted by Darren Sharper at MIN-0 and returned for 10 yards,3.780,0.380
4,1:01,1,10,MIN 10,30,20,Brad Johnson kneels for -1 yards,-0.380,-0.850
4,0:26,2,11,MIN 9,30,20,Brad Johnson kneels for -1 yards,-0.850,-1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
