Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian McCaffrey,SFO,4,4,22,0,0,-12,-3.0,34,8.5,-3.0,1,4.0,0,0.0,0,89.6
George Kittle,SFO,4,3,32,0,1,19,6.3,13,4.3,4.5,0,,0,0.0,0,97.9
Deebo Samuel,SFO,6,3,33,0,2,17,5.7,16,5.3,6.3,2,1.5,1,16.7,0,66.7
Brandon Aiyuk,SFO,1,1,10,0,1,7,7.0,3,3.0,7.0,0,,0,0.0,0,108.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dallas Goedert,PHI,6,5,23,0,1,15,3.0,8,1.6,3.5,0,,0,0.0,0,82.6
A.J. Brown,PHI,8,4,28,0,2,11,2.8,17,4.3,11.5,0,,1,12.5,0,58.3
Kenneth Gainwell,PHI,3,2,26,0,1,1,0.5,25,12.5,0.7,3,0.7,0,0.0,0,93.7
DeVonta Smith,PHI,3,2,36,0,2,36,18.0,0,0.0,23.0,0,,0,0.0,0,107.6
Miles Sanders,PHI,1,1,3,0,0,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2
Jack Stoll,PHI,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
Zach Pascal,PHI,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6
Quez Watkins,PHI,1,0,0,0,,0,,0,,33.0,0,,0,0.0,0,39.6
