0,1
Officials,Officials
Referee,Jerome Boger
Umpire,Carl Paganelli
Head Linesman,Steve Stelljes
Line Judge,Gary Arthur
Back Judge,Tony Steratore
Side Judge,Joe Larrew
Field Judge,Doug Rosenbaum
