Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Bengals won the coin toss, Bengals to receive the opening kickoff.",,
1,15:00,,,CLE 30,0,0,"Phil Dawson kicks off 57 yards, returned by Bernard Scott for 11 yards (tackle by T.J. Ward)",0.000,0.540
1,14:54,1,10,CIN 24,0,0,Cedric Benson right tackle for 3 yards (tackle by Eric Barton),0.540,0.400
1,14:19,2,7,CIN 27,0,0,Cedric Benson left guard for -1 yards (tackle by Matt Roth),0.400,-0.430
1,13:40,3,8,CIN 26,0,0,Carson Palmer pass complete short right to Jermaine Gresham for 12 yards (tackle by Abram Elam and T.J. Ward),-0.430,1.470
1,12:57,1,10,CIN 38,0,0,Carson Palmer pass complete short right to Jermaine Gresham for 5 yards (tackle by Eric Wright),1.470,1.600
1,12:16,2,5,CIN 43,0,0,Carson Palmer pass complete short right to Chad Johnson for 3 yards (tackle by Joe Haden),1.600,1.290
1,11:32,,,,0,0,Timeout #1 by Cleveland Browns,0.000,1.290
1,11:32,3,2,CIN 46,0,0,Carson Palmer pass complete short right to Andre Caldwell for 4 yards (tackle by Mike Adams),1.290,2.260
1,10:56,1,10,,0,0,Cedric Benson left tackle for 4 yards (tackle by Robaire Smith),2.260,2.250
1,10:20,2,6,CLE 46,0,0,Cedric Benson right guard for 4 yards (tackle by Kenyon Coleman),2.250,2.080
1,9:40,3,2,CLE 42,0,0,Carson Palmer pass incomplete short right intended for Terrell Owens (defended by David Bowens),2.080,0.460
1,9:37,4,2,CLE 42,0,0,"Kevin Huber punts 32 yards, fair catch by Josh Cribbs",0.460,0.380
1,9:29,1,10,CLE 10,0,0,Seneca Wallace pass complete short middle to Ben Watson for 9 yards (tackle by Keith Rivers and Dhani Jones),-0.380,0.240
1,8:55,2,1,CLE 19,0,0,Peyton Hillis right tackle for 4 yards (tackle by Keith Rivers and Robert Geathers),0.240,0.480
1,8:23,1,10,CLE 23,0,0,Peyton Hillis left guard for 5 yards (tackle by Dhani Jones),0.480,0.610
1,7:51,2,5,CLE 28,0,0,Josh Cribbs left end for 3 yards (tackle by Antwan Odom),0.610,0.300
1,7:13,3,2,CLE 31,0,0,Seneca Wallace pass incomplete short left intended for Mohamed Massaquoi (defended by Adam Jones),0.300,-1.310
1,7:08,4,2,CLE 31,0,0,"Penalty on Joe Haden: False Start, 5 yards (no play)",-1.310,-1.630
1,7:08,4,7,CLE 26,0,0,"Reggie Hodges punts 46 yards, returned by Quan Cosby for 1 yard (tackle by Sam Aiken)",-1.630,-0.870
1,6:58,1,10,CIN 29,0,0,Carson Palmer pass complete deep middle to Terrell Owens for 17 yards (tackle by Sheldon Brown),0.870,1.990
1,6:17,1,10,CIN 46,0,0,Carson Palmer pass complete short left to Jermaine Gresham for 7 yards (tackle by T.J. Ward),1.990,2.400
1,5:53,2,3,CLE 47,0,0,"Carson Palmer for no gain. Carson Palmer fumbles, recovered by Kenyon Coleman at CLE-48 (tackle by Dennis Roland)",2.400,-2.130
1,5:48,1,10,CLE 48,0,0,Seneca Wallace pass complete short left to Ben Watson for 11 yards,2.130,2.850
1,5:29,1,10,CIN 41,0,0,Peyton Hillis left guard for -2 yards (tackle by Roy Williams),2.850,2.040
1,4:59,2,12,CIN 43,0,0,Seneca Wallace pass complete short right to Peyton Hillis for 4 yards (tackle by Robert Geathers and Domata Peko),2.040,1.880
1,4:18,3,8,CIN 39,0,0,Seneca Wallace pass complete short left to Chansi Stuckey for 9 yards (tackle by Chris Crocker),1.880,3.580
1,3:46,1,10,CIN 30,0,0,Seneca Wallace pass complete short right to Chansi Stuckey for 14 yards (tackle by Chris Crocker),3.580,4.510
1,3:25,1,10,CIN 16,0,0,Seneca Wallace pass incomplete deep right intended for Ben Watson,4.510,3.900
,,,,,,,"CLE challenged the incomplete pass ruling, and the play was upheld.",,
1,3:18,2,10,CIN 16,0,0,Josh Cribbs right tackle for 3 yards (tackle by Roy Williams and Rey Maualuga),3.900,3.540
1,2:36,3,7,CIN 13,0,0,Seneca Wallace pass incomplete short right intended for Josh Cribbs,3.540,2.570
1,2:31,4,7,CIN 13,0,3,Phil Dawson 30 yard field goal good,2.570,3.000
1,,,,CLE 30,0,3,"Phil Dawson kicks off 46 yards, returned by Reggie Kelly for 8 yards (tackle by Joe Haden)",0.000,1.070
1,2:24,1,10,CIN 32,0,3,Cedric Benson left tackle for 2 yards (tackle by Matt Roth),1.070,0.800
1,1:47,2,8,CIN 34,0,3,Carson Palmer sacked by Kenyon Coleman for -2 yards,0.800,-0.160
1,1:10,3,10,CIN 32,0,3,"Carson Palmer pass incomplete short left intended for Chad Johnson (defended by Sheldon Brown). Penalty on Shaun Rogers: Defensive Offside, 5 yards (no play)",-0.160,0.500
1,1:06,3,5,CIN 37,0,3,Carson Palmer pass incomplete short left intended for Brian Leonard,0.500,-0.910
1,1:01,4,5,CIN 37,0,3,Kevin Huber punts 50 yards,-0.910,0.320
1,0:49,1,10,CLE 13,0,3,"Peyton Hillis left tackle for no gain (tackle by Pat Sims and Domata Peko). Penalty on Michael Johnson: Defensive Offside, 5 yards (no play)",-0.320,0.400
1,0:30,1,5,CLE 18,0,3,Peyton Hillis right guard for 2 yards (tackle by Dhani Jones),0.400,0.220
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,CLE 20,0,3,Peyton Hillis right guard for 2 yards (tackle by Rey Maualuga),0.220,-0.350
2,14:28,3,1,CLE 22,0,3,Peyton Hillis left tackle for 7 yards (tackle by Pat Sims and Roy Williams),-0.350,0.870
2,13:45,1,10,CLE 29,0,3,Seneca Wallace pass complete short right to Josh Cribbs for 15 yards (tackle by Roy Williams),0.870,1.860
2,12:58,1,10,CLE 44,0,3,"Seneca Wallace pass complete short right to Chansi Stuckey for 16 yards (tackle by Chris Crocker). Chansi Stuckey fumbles (forced by Chris Crocker), recovered by Floyd Womack at CIN-40",1.860,2.920
2,12:21,1,10,CIN 40,0,3,Peyton Hillis left tackle for 12 yards (tackle by Leon Hall and Roy Williams),2.920,3.710
2,11:46,1,10,CIN 28,0,3,Peyton Hillis right tackle for 4 yards (tackle by Tank Johnson and Pat Sims),3.710,3.710
2,11:10,2,6,CIN 24,0,9,"Seneca Wallace pass complete deep middle to Evan Moore for 24 yards, touchdown. Penalty on Ben Watson: Unsportsmanlike Conduct, 15 yards",3.710,7.000
2,,,,CIN 2,0,10,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 15,0,10,"Phil Dawson kicks off 61 yards, returned by Adam Jones for 9 yards (tackle by Nick Sorensen)",0.000,1.140
