#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:56,PHI 27,6,1:58,17,Fumble
2,1,9:00,PHI 18,4,2:00,3,Fumble
3,1,6:50,PHI 20,5,1:47,17,Punt
4,1,3:04,PHI 44,4,1:37,16,Punt
5,2,14:14,PHI 20,3,1:13,-8,Punt
6,2,11:07,PHI 40,4,1:00,55,Interception
7,2,4:36,PHI 26,11,3:46,35,Punt
8,2,0:28,PHI 36,4,0:28,14,End of Half
9,3,15:00,PHI 20,10,3:16,80,Touchdown
10,3,9:29,JAX 40,6,2:10,40,Touchdown
11,3,6:57,PHI 49,3,1:20,2,Punt
12,3,5:09,PHI 40,4,1:51,16,Punt
13,3,0:05,PHI 12,12,4:10,55,Field Goal
14,4,7:10,PHI 32,1,0:11,68,Touchdown
15,4,5:56,JAX 29,7,3:59,20,Field Goal
