Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jeremy Kerley,NYJ,0,0,,0,0,1,3,3.0,0,3
Percy Harvin,NYJ,2,88,44.0,0,65,0,0,,0,0
Jace Amaro,NYJ,1,21,21.0,0,21,0,0,,0,0
Zach Sudfeld,NYJ,1,9,9.0,0,9,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
De'Anthony Thomas,KAN,1,78,78.0,0,78,2,35,17.5,0,18
Knile Davis,KAN,1,27,27.0,0,27,0,0,,0,0
