Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3,13:41,3,7,KAN 37,21,17,Trent Green pass incomplete intended for Marc Boerigter,0.370,-0.910
3,13:34,4,7,KAN 37,21,17,"Jason Baker punts 42 yards, fair catch by Rod Smith",-0.910,-0.410
3,13:25,1,10,DEN 22,21,17,Jake Plummer pass complete to Shannon Sharpe for 12 yards (tackle by Eric Warfield),0.410,1.200
3,12:47,1,10,DEN 34,21,17,"Clinton Portis right tackle for 3 yards (tackle by Ryan Sims). Penalty on Clinton Portis: Illegal Motion, 5 yards (no play)",1.200,0.870
3,12:25,1,15,DEN 29,21,17,Jake Plummer pass complete to Shannon Sharpe for 13 yards (tackle by Shawn Barber),0.870,1.740
3,11:39,2,2,DEN 42,21,17,Clinton Portis up the middle for 9 yards (tackle by Jerome Woods),1.740,2.320
3,10:55,1,10,KAN 49,21,17,Rod Smith left end for 9 yards (tackle by Eric Warfield),2.320,3.000
3,10:27,2,1,KAN 40,21,17,Clinton Portis right guard for 10 yards (tackle by Greg Wesley),3.000,3.580
3,9:45,1,10,KAN 30,21,17,Quentin Griffin left guard for no gain (tackle by Vonnie Holliday and Jerome Woods),3.580,3.030
3,9:03,2,10,KAN 30,21,17,Jake Plummer pass complete to Rod Smith for 14 yards (tackle by Dexter McCleon),3.030,4.510
3,8:17,1,10,KAN 16,21,17,Jake Plummer pass incomplete intended for Ed McCaffrey,4.510,3.900
3,8:12,2,10,KAN 16,21,17,Clinton Portis left guard for 6 yards (tackle by Shawn Barber),3.900,4.170
3,7:30,3,4,KAN 10,21,17,Jake Plummer pass complete to Ed McCaffrey for 5 yards (tackle by Jimmy Wilkerson),4.170,6.060
3,6:48,1,5,KAN 5,21,17,Clinton Portis right guard for 2 yards (tackle by Ryan Sims),6.060,5.530
3,6:04,2,3,KAN 3,21,23,"Jake Plummer pass complete to Reuben Droughns for 3 yards, touchdown",5.530,7.000
3,,,,KAN 2,21,24,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,21,24,"Micah Knorr kicks off 70 yards, touchback",0.000,0.280
3,5:58,1,10,KAN 20,21,24,Trent Green pass complete to Priest Holmes for 5 yards (tackle by Kelly Herndon),0.280,0.410
3,5:20,2,5,KAN 25,21,24,Priest Holmes right guard for 4 yards (tackle by Kelly Herndon),0.410,0.230
3,4:41,3,1,KAN 29,21,24,Trent Green sacked by Bertrand Berry for -7 yards,0.230,-1.900
3,4:18,4,8,KAN 22,21,24,"Jason Baker punts 28 yards, out of bounds. Penalty on Keith Burns: Running Into the Kicker, 5 yards (no play)",-1.900,-1.570
3,4:11,4,3,KAN 27,21,24,"Jason Baker punts 53 yards, fair catch by Rod Smith",-1.570,-0.340
3,4:02,1,10,DEN 21,21,24,Jake Plummer pass complete to Clinton Portis for 6 yards (tackle by Eric Hicks),0.340,0.610
3,3:21,2,4,DEN 27,21,24,Jake Plummer pass incomplete intended for Rod Smith (defended by Eric Hicks),0.610,-0.100
3,3:17,3,4,DEN 27,21,24,Jake Plummer pass complete to Shannon Sharpe for 14 yards (tackle by Scott Fujita). Penalty on Eric Downing: Defensive Offside (Declined),-0.100,1.660
3,2:52,1,10,DEN 41,21,30,"Clinton Portis up the middle for 59 yards, touchdown",1.660,7.000
3,,,,KAN 2,21,31,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,21,31,"Micah Knorr kicks off 70 yards, returned by Dante Hall for 24 yards (tackle by Scott Turner)",0.000,0.540
3,2:36,1,10,KAN 24,21,31,Dante Hall left end for 11 yards (tackle by Sam Brandon),0.540,1.270
3,2:00,1,10,KAN 35,21,31,Priest Holmes right guard for 6 yards (tackle by Jashon Sykes),1.270,1.530
3,1:23,2,4,KAN 41,21,31,"Priest Holmes left end for 3 yards (tackle by Trevor Pryce and Jashon Sykes). Penalty on Jason Dunn: Offensive Holding, 10 yards (no play)",1.530,0.180
3,0:43,2,14,KAN 31,21,31,Trent Green pass incomplete intended for Dante Hall,0.180,-0.490
3,0:39,3,14,KAN 31,21,31,Trent Green pass incomplete intended for Johnnie Morton,-0.490,-1.310
3,0:34,4,14,KAN 31,21,31,"Jason Baker punts 43 yards, fair catch by Rod Smith",-1.310,-0.670
3,0:26,1,10,DEN 26,21,31,Jake Plummer pass incomplete intended for Ashley Lelie,0.670,0.130
3,0:18,2,10,DEN 26,21,31,Clinton Portis up the middle for 5 yards (tackle by John Browning),0.130,0.100
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,DEN 31,21,31,Jake Plummer pass complete to Rod Smith for 10 yards (tackle by Shawn Barber),0.100,1.660
4,14:20,1,10,DEN 41,21,31,Clinton Portis left end for 9 yards (tackle by Jerome Woods),1.660,2.340
4,13:36,2,1,DEN 50,21,31,Clinton Portis right guard for 4 yards (tackle by Eric Hicks),2.340,2.520
4,12:54,1,10,KAN 46,21,31,Clinton Portis left tackle for 3 yards (tackle by Montique Sharpe),2.520,2.380
4,12:12,2,7,KAN 43,21,31,Jake Plummer pass complete to Reuben Droughns for 15 yards (tackle by Scott Fujita),2.380,3.710
4,11:32,,,,21,31,Timeout #1 by Kansas City Chiefs,0.000,3.710
4,11:32,1,10,KAN 28,21,37,"Clinton Portis right tackle for 28 yards, touchdown",3.710,7.000
4,,,,KAN 2,21,38,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,21,38,"Micah Knorr kicks off 66 yards, returned by Dante Hall for 17 yards (tackle by Willie Middlebrooks)",0.000,0.340
4,11:19,1,10,KAN 21,21,38,Trent Green pass complete to Dante Hall for 2 yards (tackle by Kelly Herndon),0.340,0.070
4,10:55,2,8,KAN 23,21,38,Trent Green pass complete to Tony Gonzalez for 3 yards (tackle by Kelly Herndon),0.070,-0.230
4,10:29,3,5,KAN 26,21,38,Trent Green pass complete to Tony Gonzalez for 11 yards (tackle by Donnie Spragan),-0.230,1.400
4,10:05,1,10,KAN 37,21,38,Trent Green pass complete to Eddie Kennison for 30 yards (tackle by Lenny Walls),1.400,3.380
4,9:31,1,10,DEN 33,21,38,"Trent Green pass complete to Priest Holmes for 1 yard (tackle by Lenny Walls). Penalty on Johnnie Morton: Unnecessary Roughness, 15 yards",3.380,0.950
4,9:21,2,24,DEN 47,21,38,Trent Green pass complete to Johnnie Morton for 4 yards (tackle by Lenny Walls),0.950,0.830
4,8:58,3,20,DEN 43,21,38,"Trent Green sacked by Bertrand Berry for -6 yards. Trent Green fumbles (forced by Bertrand Berry), recovered by Will Shields at DEN-47",0.830,0.130
4,8:13,4,24,DEN 47,21,38,Trent Green pass incomplete intended for Johnnie Morton (defended by Kelly Herndon),0.130,-2.060
4,8:08,1,10,DEN 47,21,44,"Clinton Portis left tackle for 53 yards, touchdown",2.060,7.000
4,,,,KAN 2,21,45,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,21,45,"Micah Knorr kicks off 65 yards, returned by Dante Hall for 18 yards (tackle by Micah Knorr). Penalty on Donald Willis: Offensive Holding, 10 yards",0.000,-0.320
4,7:51,1,10,KAN 13,21,45,Trent Green pass complete to Dante Hall for 1 yard (tackle by Jimmy Spencer),-0.320,-0.680
4,7:39,2,9,KAN 14,21,45,Trent Green pass complete to Dante Hall for 25 yards (tackle by Kenoy Kennedy),-0.680,1.530
4,7:11,1,10,KAN 39,21,45,Trent Green pass complete to Marc Boerigter for 21 yards (tackle by Donnie Spragan),1.530,2.920
4,6:46,1,10,DEN 40,21,45,Derrick Blaylock up the middle for 10 yards (tackle by Kenoy Kennedy),2.920,3.580
4,6:25,,,,21,45,Timeout #1 by Denver Broncos,0.000,3.580
4,6:25,1,10,DEN 30,21,45,Trent Green pass incomplete intended for Johnnie Morton,3.580,3.030
4,6:19,2,10,DEN 30,21,45,Trent Green pass incomplete intended for Tony Gonzalez (defended by Kenoy Kennedy),3.030,2.340
4,6:14,3,10,DEN 30,21,45,Trent Green pass complete to Dante Hall for 8 yards (tackle by Kelly Herndon),2.340,2.120
4,5:40,4,2,DEN 22,21,45,Derrick Blaylock up the middle for -6 yards (tackle by Donnie Spragan),2.120,-0.810
4,5:34,1,10,DEN 28,21,45,Quentin Griffin left tackle for 2 yards (tackle by Ryan Sims),0.810,0.530
4,4:50,2,8,DEN 30,21,45,Jake Plummer right end for 9 yards (tackle by Eric Hicks),0.530,1.530
4,4:01,1,10,DEN 39,21,45,Quentin Griffin left guard for 1 yard (tackle by Ryan Sims),1.530,1.120
4,3:17,2,9,DEN 40,21,45,Quentin Griffin right guard for 7 yards (tackle by Jimmy Wilkerson),1.120,1.360
4,2:32,3,2,DEN 47,21,45,Quentin Griffin right tackle for no gain (tackle by John Browning),1.360,-0.260
4,2:21,,,,21,45,Timeout #2 by Kansas City Chiefs,0.000,-0.260
4,2:21,4,2,DEN 47,21,45,Micah Knorr punts 28 yards,-0.260,-0.610
4,2:15,1,10,KAN 25,21,45,Trent Green pass complete to Dante Hall for 12 yards,0.610,1.400
4,2:09,1,10,KAN 37,21,45,Trent Green pass complete to Tony Gonzalez for 13 yards (tackle by Jashon Sykes),1.400,2.260
4,2:00,1,10,DEN 50,21,45,Trent Green pass complete to Tony Gonzalez for 31 yards (tackle by Nick Ferguson),2.260,4.310
4,1:35,1,10,DEN 19,21,45,Trent Green pass complete to Derrick Blaylock for 6 yards (tackle by Jimmy Spencer),4.310,4.720
4,1:10,2,4,DEN 13,21,45,Trent Green pass complete to Johnnie Morton for 10 yards (tackle by Ryan McNeil),4.720,6.510
4,0:48,1,3,DEN 3,21,45,Derrick Blaylock right tackle for -1 yards (tackle by Dorsett Davis),6.510,5.340
4,0:43,,,,21,45,Timeout #3 by Kansas City Chiefs,0.000,5.340
4,0:43,2,4,DEN 4,21,45,"Trent Green pass incomplete intended for Eddie Kennison (defended by Kelly Herndon). Penalty on Kelly Herndon: Defensive Pass Interference, 3 yards (no play)",5.340,6.970
4,0:40,1,1,DEN 1,21,45,Derrick Blaylock up the middle for no gain (tackle by Dorsett Davis),6.970,5.910
4,0:12,2,1,DEN 1,27,45,"Trent Green right end for 1 yard, touchdown",5.910,7.000
4,0:02,,,,27,45,Timeout #2 by Denver Broncos,0.000,0.000
4,,,,,27,45,"Penalty on Tony Gonzalez: False Start, 5 yards (no play)",0.000,1.000
4,,,,,27,45,"Two Point Attempt: Trent Green pass incomplete intended for Dante Hall, conversion fails",1.000,-1.000
4,,,,KAN 30,27,45,"Jason Baker kicks off 70 yards, touchback",0.000,0.280
4,0:02,1,10,DEN 20,27,45,Jake Plummer kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
