#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BAL 34,3,1:17,7,Punt
2,1,11:46,BAL 27,6,3:25,24,Interception
3,1,6:58,BAL 20,3,1:30,7,Punt
4,2,14:31,BAL 12,6,3:13,26,Punt
5,2,10:25,BAL 49,5,2:40,16,Punt
6,2,3:00,BAL 45,3,0:53,5,Punt
7,2,1:36,NWE 48,3,0:28,-17,Punt
8,2,0:36,NWE 16,6,0:34,12,Field Goal
9,3,11:22,BAL 9,3,2:11,4,Punt
10,3,5:39,BAL 24,3,1:01,2,Punt
11,4,14:57,BAL 30,2,0:42,-28,Fumble
12,4,14:15,BAL 25,5,2:18,16,Punt
13,4,7:29,BAL 3,6,2:23,9,Punt
14,4,2:19,BAL 26,6,1:31,16,Downs
