0,1
Officials,Officials
Referee,Scott Green
Umpire,Ed Coukart
Head Linesman,Jim Mello
Line Judge,Jeff Bergman
Back Judge,Scott Helverson
Side Judge,Larry Rose
Field Judge,Eddy Powers
