0,1
Officials,Officials
Referee,Bill Vinovich
Umpire,Paul King
Head Linesman,Phil McKinnely
Line Judge,Mike Spanier
Back Judge,Jim Quirk
Side Judge,Tom Hill
Field Judge,John Jenkins
