Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Patrick Peterson,ARI,0,0,,0,0,3,30,10.0,0,15
Kerwynn Williams,ARI,1,0,0.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Tavon Austin,STL,1,3,3.0,0,3,2,38,19.0,0,29
Daren Bates,STL,0,0,,0,0,1,0,0.0,0,0
Jackrabbit Jenkins,STL,0,0,,0,0,1,5,5.0,0,5
Benny Cunningham,STL,4,129,32.3,0,41,0,0,,0,0
