Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
2,13:22,1,10,TAM 49,7,6,Derek Anderson pass complete short middle to Greg Olsen for 16 yards (tackle by Dashon Goldson),2.320,3.380
2,12:40,1,10,TAM 33,7,6,Derek Anderson pass complete short right to Jerricho Cotchery for 1 yard (tackle by Alterraun Verner and Lavonte David),3.380,2.970
2,11:58,2,9,TAM 32,7,6,Jonathan Stewart up the middle for -1 yards (tackle by Michael Johnson),2.970,2.970
2,11:19,2,9,TAM 32,7,6,Timeout #1 by Carolina Panthers,2.970,2.150
2,11:19,3,10,TAM 33,7,6,Derek Anderson pass incomplete short right intended for Philly Brown (defended by Alterraun Verner),2.150,1.150
2,11:13,4,10,TAM 33,7,6,Graham Gano 50 yard field goal no good,1.150,-1.660
2,11:10,1,10,TAM 41,7,6,Doug Martin up the middle for 13 yards (tackle by Roman Harper and Luke Kuechly),1.660,2.520
2,10:36,1,10,CAR 46,7,6,Doug Martin right tackle for 2 yards (tackle by Luke Kuechly),2.520,2.250
2,9:59,2,8,CAR 44,7,6,Doug Martin right guard for 7 yards (tackle by Thomas Davis),2.250,2.480
2,9:23,3,1,CAR 37,7,6,Doug Martin right guard for 2 yards (tackle by Thomas Davis),2.480,3.250
2,8:54,1,10,CAR 35,7,6,Josh McCown right end for 5 yards (tackle by Mario Addison and A.J. Klein),3.250,3.380
2,8:13,2,5,CAR 30,7,6,Josh McCown pass incomplete deep right intended for Mike Evans,3.380,2.680
2,8:06,3,5,CAR 30,7,6,"Josh McCown sacked by Kony Ealy for -9 yards. Josh McCown fumbles (forced by Kony Ealy), recovered by Josh McCown at CAR-37",2.680,0.790
2,7:21,4,12,CAR 37,7,6,"Michael Koenen punts 25 yards, fair catch by Brenton Bersin",0.790,0.350
2,7:13,1,10,CAR 12,7,6,Mike Tolbert right tackle for 2 yards (tackle by Lavonte David and Bradley McDougald),-0.350,-0.610
2,6:32,2,8,CAR 14,7,6,Derek Anderson pass complete short middle to Greg Olsen for 8 yards (tackle by Lavonte David and Bradley McDougald),-0.610,0.410
2,5:47,1,10,CAR 22,7,6,Derek Anderson pass complete deep left to Kelvin Benjamin for 19 yards (tackle by Dashon Goldson),0.410,1.660
2,5:11,1,10,CAR 41,7,6,Jonathan Stewart up the middle for 7 yards (tackle by Bradley McDougald and Orie Lemon),1.660,2.070
2,4:31,2,3,CAR 48,7,6,Derek Anderson pass incomplete deep left intended for Brenton Bersin,2.070,1.360
2,4:27,3,3,CAR 48,7,6,Derek Anderson pass complete short right to Kelvin Benjamin for 9 yards (tackle by Alterraun Verner),1.360,2.720
2,3:50,1,10,TAM 43,7,6,Jonathan Stewart right guard for 7 yards (tackle by Danny Lansanah),2.720,3.120
2,3:22,2,3,TAM 36,7,6,Jonathan Stewart up the middle for 6 yards (tackle by Da'Quan Bowers and Isaiah Frey),3.120,3.580
2,2:45,1,10,TAM 30,7,6,Derek Anderson sacked by Danny Lansanah for 0 yards,3.580,3.030
2,2:01,2,10,TAM 30,7,6,Derek Anderson up the middle for 4 yards (tackle by Lavonte David),3.030,2.870
2,1:55,3,6,TAM 26,7,6,Derek Anderson pass complete short left to Greg Olsen for 6 yards (tackle by Danny Lansanah and Leonard Johnson),2.870,4.240
2,1:28,1,10,TAM 20,7,6,Derek Anderson pass incomplete deep left intended for Kelvin Benjamin,4.240,3.690
2,1:22,2,10,TAM 20,7,6,Derek Anderson pass incomplete deep left intended for Kelvin Benjamin,3.690,3.690
2,1:18,2,10,TAM 20,7,6,Timeout #2 by Carolina Panthers,3.690,3.010
2,1:18,3,10,TAM 20,7,6,Derek Anderson pass incomplete deep middle intended for Greg Olsen,3.010,2.120
2,1:14,4,10,TAM 20,7,9,Graham Gano 38 yard field goal good,2.120,3.000
2,1:14,,,CAR 35,7,9,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
2,1:10,1,10,TAM 20,7,9,Josh McCown pass complete short left to Mike Evans for 5 yards (tackle by Thomas Davis and Bene Benwikere),0.280,0.410
2,0:46,2,5,TAM 25,7,9,Josh McCown pass complete short right to Charles Sims for 15 yards (tackle by Tre Boston),0.410,1.600
2,0:36,1,10,TAM 40,7,9,Josh McCown pass complete short left to Charles Sims for 11 yards (tackle by Tre Boston),1.600,2.320
2,0:29,1,10,CAR 49,7,9,Josh McCown pass incomplete short right intended for Louis Murphy (defended by Josh Norman),2.320,2.320
2,0:23,1,10,CAR 49,7,9,Timeout #1 by Tampa Bay Buccaneers,2.320,1.780
2,0:23,2,10,CAR 49,7,9,Josh McCown pass incomplete short right intended for Mike Evans (defended by Colin Jones),1.780,1.090
2,0:15,3,10,CAR 49,7,9,Josh McCown pass complete short right to Charles Sims for 19 yards (tackle by Josh Norman),1.090,1.090
2,0:06,3,10,CAR 49,7,9,Timeout #2 by Tampa Bay Buccaneers,1.090,3.580
2,0:06,1,10,CAR 30,10,9,Patrick Murray 48 yard field goal good,3.580,3.000
2,0:06,,,TAM 35,10,9,"Michael Koenen kicks off 32 yards, returned by Mike Tolbert for 2 yards (tackle by T.J. Fatinikun)",0.000,1.270
Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,10,9,"Graham Gano kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,TAM 20,10,9,"Penalty on Garrett Gilkey: False Start, 5 yards (no play)",0.280,-0.310
3,15:00,1,15,TAM 15,10,9,Josh McCown pass incomplete short right intended for Mike Evans,-0.310,-1.070
3,14:52,2,15,TAM 15,10,9,Josh McCown pass incomplete short left intended for Vincent Jackson,-1.070,-1.860
3,14:48,3,15,TAM 15,10,9,"Josh McCown sacked by Mario Addison and Charles Johnson for -12 yards. Josh McCown fumbles (forced by Mario Addison), recovered by Kawann Short at TAM-4 (tackle by Oniel Cousins)",-1.860,-6.280
3,14:41,1,4,TAM 4,10,9,Mike Tolbert up the middle for 2 yards (tackle by Lavonte David and Dashon Goldson),6.280,5.720
3,13:58,2,2,TAM 2,10,15,"Derek Anderson pass complete short left to Jerricho Cotchery for 2 yards, touchdown",5.720,7.000
3,13:58,,,TAM 2,10,16,Graham Gano kicks extra point good,0.000,0.000
3,13:58,,,CAR 35,10,16,"Graham Gano kicks off 67 yards, returned by Bobby Rainey for 25 yards (tackle by De'Andre Presley)",0.000,-0.480
3,13:47,1,10,TAM 23,10,16,Doug Martin up the middle for -4 yards (tackle by Charles Johnson),0.480,-0.670
3,13:05,2,14,TAM 19,10,16,Doug Martin up the middle for 1 yard (tackle by A.J. Klein),-0.670,-1.150
3,12:20,3,13,TAM 20,10,16,Josh McCown pass incomplete short right intended for Brandon Myers,-1.150,-2.030
3,12:14,4,13,TAM 20,10,16,"Michael Koenen punts 44 yards, fair catch by Brenton Bersin",-2.030,-1.330
3,12:07,1,10,CAR 36,10,16,Derek Anderson pass complete short left to Kelvin Benjamin for 21 yards (tackle by Bradley McDougald),1.330,2.720
3,11:31,1,10,TAM 43,10,16,Derek Anderson pass complete deep right to Jerricho Cotchery for 16 yards (tackle by Bradley McDougald),2.720,3.780
3,10:59,1,10,TAM 27,10,16,Jonathan Stewart right tackle for 5 yards (tackle by Danny Lansanah and Jacquies Smith),3.780,3.910
3,10:23,2,5,TAM 22,10,16,Jonathan Stewart right guard for 10 yards (tackle by Jacquies Smith),3.910,4.780
3,9:50,1,10,TAM 12,10,16,Derek Anderson pass complete short right to Greg Olsen for 9 yards (tackle by Bradley McDougald),4.780,5.790
3,9:15,2,1,TAM 3,10,16,"Jonathan Stewart left guard for -3 yards (tackle by Alterraun Verner). Jonathan Stewart fumbles (forced by Alterraun Verner), recovered by Akeem Spence at TAM-8 (tackle by Ryan Kalil)",5.790,0.380
3,9:06,1,10,TAM 8,10,16,Josh McCown pass incomplete short right intended for Brandon Myers,-0.380,-0.780
3,9:06,2,10,TAM 8,10,16,"Penalty on Demar Dotson: False Start, 4 yards (no play)",-0.780,-1.070
3,9:02,2,14,TAM 4,10,16,Josh McCown pass incomplete deep left intended for Vincent Jackson (defended by Bene Benwikere),-1.070,-1.890
3,8:55,3,14,TAM 4,10,16,Doug Martin right guard for 4 yards (tackle by Thomas Davis),-1.890,-2.490
3,8:10,4,10,TAM 8,10,16,"Michael Koenen punts 36 yards, muffed catch by Brenton Bersin, recovered by Brenton Bersin and returned for no gain",-2.490,-2.650
3,8:03,1,10,TAM 44,10,16,Derek Anderson sacked by Danny Lansanah and Jacquies Smith for -4 yards,2.650,1.570
3,7:17,2,14,TAM 48,10,16,Derek Anderson pass incomplete short left intended for Kelvin Benjamin (defended by Johnthan Banks),1.570,0.890
3,7:11,3,14,TAM 48,10,16,Derek Anderson pass complete short left to Jerricho Cotchery for 10 yards (tackle by Johnthan Banks),0.890,0.720
3,6:24,4,4,TAM 38,10,16,"Brad Nortman punts 30 yards, fair catch by Bobby Rainey",0.720,0.380
3,6:16,1,10,TAM 8,10,16,Charles Sims left tackle for 7 yards (tackle by Luke Kuechly),-0.380,-0.210
3,5:44,2,3,TAM 15,10,16,Charles Sims left tackle for 1 yard (tackle by A.J. Klein and Luke Kuechly),-0.210,-0.480
3,4:59,3,2,TAM 16,10,16,Josh McCown pass incomplete short right intended for Mike Evans,-0.480,-2.390
3,4:55,4,2,TAM 16,10,16,"Michael Koenen punts 50 yards, returned by Brenton Bersin for 18 yards (tackle by Andrew DePaola)",-2.390,-2.390
3,4:41,1,10,TAM 48,10,16,Jonathan Stewart right tackle for -1 yards (tackle by Lavonte David),2.390,1.710
3,4:02,2,11,TAM 49,10,16,Derek Anderson pass complete short right to Greg Olsen for 14 yards (tackle by Bradley McDougald),1.710,3.250
3,3:39,1,10,TAM 35,10,16,Derek Anderson pass incomplete short right intended for Greg Olsen (defended by Lavonte David),3.250,2.700
3,3:35,2,10,TAM 35,10,16,Derek Anderson pass incomplete short left intended for Philly Brown,2.700,2.010
3,3:31,3,10,TAM 35,10,16,Derek Anderson sacked by Lavonte David for -4 yards. Penalty on Mike Tolbert: Offensive Holding (Declined),2.010,0.660
3,3:21,4,14,TAM 39,10,16,"Brad Nortman punts 32 yards, fair catch by Bobby Rainey",0.660,0.380
3,3:16,1,10,TAM 7,10,16,Josh McCown pass incomplete short right intended for Mike Evans,-0.380,-0.780
3,3:11,2,10,TAM 7,10,16,"Charles Sims left tackle for 18 yards (tackle by Colin Jones). Charles Sims fumbles (forced by Colin Jones), ball out of bounds at TAM-25",-0.780,0.610
3,2:46,1,10,TAM 25,10,16,Josh McCown pass complete deep left to Vincent Jackson for 16 yards (tackle by Bene Benwikere),0.610,1.660
3,2:08,1,10,TAM 41,10,16,Charles Sims right tackle for 2 yards (tackle by Josh Norman),1.660,1.390
3,1:32,2,8,TAM 43,10,16,Charles Sims left end for 10 yards (tackle by Tre Boston),1.390,2.460
3,0:51,1,10,CAR 47,10,16,Doug Martin left guard for 2 yards (tackle by Wes Horton),2.460,2.180
3,0:14,2,8,CAR 45,10,16,Doug Martin left tackle for no gain (tackle by Luke Kuechly),2.180,1.490
Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,CAR 45,10,16,"Josh McCown sacked by Roman Harper for -7 yards. Josh McCown fumbles (forced by Roman Harper), recovered by Bene Benwikere at CAR-27",1.490,-0.740
,,,,,,,"CAR challenged the incomplete pass ruling, and the original play was overturned.",,
4,14:55,1,10,CAR 27,10,16,"Penalty on Greg Olsen: False Start, 5 yards (no play)",0.740,0.410
4,14:55,1,15,CAR 22,10,16,"Derek Anderson pass incomplete deep right intended for Greg Olsen is intercepted by Orie Lemon at CAR-43 and returned for 12 yards. Penalty on Larry English: Roughing the Passer, 15 yards (no play)",0.410,1.400
4,14:44,1,10,CAR 37,10,16,Jonathan Stewart up the middle for 1 yard (tackle by Akeem Spence),1.400,0.990
4,14:02,2,9,CAR 38,10,16,Jonathan Stewart left guard for no gain (tackle by Lavonte David and Danny Lansanah),0.990,0.300
4,13:21,3,9,CAR 38,10,16,Derek Anderson pass complete short left to Philly Brown for 10 yards (tackle by Alterraun Verner),0.300,2.130
4,12:47,1,10,CAR 48,10,16,Derek Anderson pass complete short left to Kelvin Benjamin for 8 yards (tackle by Johnthan Banks),2.130,2.660
4,12:03,2,2,TAM 44,10,16,Fozzy Whittaker left end for 2 yards (tackle by T.J. Fatinikun),2.660,2.790
4,11:18,1,10,TAM 42,10,16,Jonathan Stewart left end for -2 yards (tackle by Orie Lemon),2.790,1.970
4,10:41,2,12,TAM 44,10,16,Derek Anderson pass complete short left to Greg Olsen for 11 yards (tackle by Brandon Dixon),1.970,2.740
4,10:01,3,1,TAM 33,10,16,Derek Anderson up the middle for 3 yards (tackle by Akeem Spence),2.740,3.580
4,9:29,1,10,TAM 30,10,16,Jonathan Stewart up the middle for 3 yards (tackle by Michael Johnson),3.580,3.440
4,8:44,2,7,TAM 27,10,16,Derek Anderson pass incomplete deep left intended for Kelvin Benjamin,3.440,2.740
4,8:40,3,7,TAM 27,10,16,Derek Anderson pass incomplete short left intended for Philly Brown (defended by Alterraun Verner),2.740,1.670
4,8:35,4,7,TAM 27,10,19,Graham Gano 45 yard field goal good,1.670,3.000
4,8:35,,,CAR 35,10,19,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
4,8:31,1,10,TAM 20,10,19,Josh McCown pass incomplete deep right intended for Russell Shepard (defended by Colin Jones),0.280,-0.270
4,8:25,2,10,TAM 20,10,19,Josh McCown pass complete short right to Vincent Jackson for 7 yards (tackle by Colin Jones),-0.270,-0.030
4,7:49,3,3,TAM 27,10,19,Josh McCown pass complete short right to Vincent Jackson for 8 yards (tackle by Tre Boston),-0.030,1.270
4,7:12,1,10,TAM 35,10,19,Josh McCown pass complete short right to Vincent Jackson for 11 yards (tackle by Josh Norman),1.270,1.990
4,6:51,1,10,TAM 46,10,19,Charles Sims up the middle for -2 yards (tackle by Kawann Short and Wes Horton),1.990,1.180
4,6:12,2,12,TAM 44,10,19,Josh McCown pass complete short middle to Vincent Jackson for 18 yards (tackle by Josh Norman),1.180,3.050
4,5:36,1,10,CAR 38,10,19,Josh McCown pass incomplete deep left intended for Vincent Jackson,3.050,2.510
4,5:29,2,10,CAR 38,10,19,Josh McCown pass complete short right to Russell Shepard for 23 yards (tackle by Bene Benwikere),2.510,4.580
4,4:48,1,10,CAR 15,10,19,Doug Martin up the middle for 1 yard (tackle by Colin Cole and Dwan Edwards),4.580,4.110
4,4:02,2,9,CAR 14,10,19,"Josh McCown pass incomplete short right intended for Mike Evans. Penalty on Kevin Pamphile: Illegal Motion, 5 yards (no play)",4.110,3.450
4,3:57,2,14,CAR 19,10,19,Josh McCown pass complete short right to Doug Martin for 3 yards (tackle by Charles Johnson),3.450,3.040
4,3:20,3,11,CAR 16,16,19,"Josh McCown right guard for 16 yards, touchdown",3.040,7.000
4,3:20,,,CAR 2,17,19,Patrick Murray kicks extra point good,0.000,0.000
4,3:20,,,TAM 35,17,19,"Michael Koenen kicks off 63 yards, returned by Fozzy Whittaker for 20 yards (tackle by Orie Lemon)",0.000,-0.410
4,3:05,1,10,CAR 22,17,19,Derek Anderson pass complete short right to Kelvin Benjamin for 12 yards (tackle by Dashon Goldson),0.410,0.410
4,2:46,1,10,CAR 22,17,19,Timeout #1 by Tampa Bay Buccaneers,0.410,1.200
4,2:46,1,10,CAR 34,17,19,"Jonathan Stewart left end for 3 yards (tackle by Lavonte David). Jonathan Stewart fumbles (forced by Lavonte David), recovered by Jonathan Stewart at CAR-37",1.200,1.200
4,2:34,1,10,CAR 34,17,19,Timeout #2 by Tampa Bay Buccaneers,1.200,1.060
4,2:34,2,7,CAR 37,17,19,Derek Anderson pass complete short left to Kelvin Benjamin for 10 yards (tackle by Johnthan Banks),1.060,1.060
4,2:25,2,7,CAR 37,17,19,Timeout #3 by Tampa Bay Buccaneers,1.060,2.060
4,2:25,1,10,CAR 47,17,19,Jonathan Stewart up the middle for 2 yards (tackle by Danny Lansanah and Akeem Spence),2.060,1.790
4,2:00,2,8,CAR 49,17,19,Jonathan Stewart left guard for no gain (tackle by Da'Quan Bowers),1.790,1.790
4,1:15,2,8,CAR 49,17,19,Timeout #1 by Carolina Panthers,1.790,1.090
4,1:15,3,8,CAR 49,17,19,Jonathan Stewart right guard for 4 yards (tackle by Bradley McDougald),1.090,1.090
4,0:30,3,8,CAR 49,17,19,Timeout #2 by Carolina Panthers,1.090,0.130
4,0:29,4,4,TAM 47,17,19,"Brad Nortman punts 37 yards, fair catch by Bobby Rainey",0.130,0.380
4,0:23,1,10,TAM 10,17,19,Josh McCown pass incomplete deep left intended for Russell Shepard,-0.380,-0.780
4,0:15,2,10,TAM 10,17,19,Josh McCown pass incomplete deep right intended for Mike Evans is intercepted by Luke Kuechly at TAM-37,-0.780,-3.120
4,0:06,1,10,TAM 37,17,19,Derek Anderson kneels for -1 yards,3.120,2.440
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
