Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
1,1:39,1,10,NYG 46,7,10,Felix Jones left end for no gain (tackle by Keith Bulluck),2.520,1.980
1,0:58,2,10,NYG 46,7,10,Tony Romo pass incomplete deep middle intended for Miles Austin,1.980,1.290
1,0:51,3,10,NYG 46,7,10,Tony Romo pass complete short left to Marion Barber for 7 yards (tackle by Deon Grant),1.290,0.660
1,0:11,4,3,NYG 39,7,10,"Mat McBriar punts 39 yards, touchback",0.660,-0.280
,,,,,,,"NYG challenged the kick touched ruling, and the original play was overturned.",,
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYG 20,7,10,"Eli Manning pass complete deep middle to Steve Smith for 20 yards (tackle by Alan Ball). Penalty on Chris Snee: Offensive Holding, 10 yards (no play)",0.280,-0.760
2,14:32,1,20,NYG 10,7,10,Brandon Jacobs right tackle for 8 yards (tackle by Gerald Sensabaugh),-0.760,-0.630
2,13:49,2,12,NYG 18,7,10,Eli Manning pass complete short middle to Steve Smith for 15 yards (tackle by Mike Jenkins),-0.630,1.140
2,13:09,1,10,NYG 33,7,10,Brandon Jacobs middle for 9 yards (tackle by Jay Ratliff),1.140,1.810
2,12:29,2,1,NYG 42,7,10,"Brandon Jacobs left tackle for 1 yard (tackle by Bradie James). Brandon Jacobs fumbles (forced by Bradie James), recovered by Bradie James at NYG-43 (tackle by Hakeem Nicks)",1.810,-2.720
2,12:20,1,10,NYG 43,7,10,Tony Romo pass complete short left to Miles Austin for 14 yards (tackle by Terrell Thomas),2.720,3.640
2,11:55,1,10,NYG 29,7,10,Jon Kitna pass incomplete short right intended for Jason Witten (defended by Barry Cofield),3.640,3.100
2,11:49,2,10,NYG 29,7,10,Felix Jones right tackle for 1 yard (tackle by Jonathan Goff),3.100,2.540
2,11:05,3,9,NYG 28,7,10,Jon Kitna pass complete short left to Dez Bryant for 5 yards (tackle by Kenny Phillips),2.540,2.000
2,10:14,4,4,NYG 23,7,13,David Buehler 41 yard field goal good,2.000,3.000
2,10:14,,,DAL 30,7,13,"David Buehler kicks off 76 yards, touchback",0.000,0.280
2,10:10,1,10,NYG 20,7,13,"Penalty on Shawn Andrews: False Start, 5 yards (no play)",0.280,-0.310
2,10:10,1,15,NYG 15,7,13,Eli Manning pass incomplete deep middle intended for Hakeem Nicks (defended by Mike Jenkins),-0.310,-1.070
2,10:02,2,15,NYG 15,7,13,Ahmad Bradshaw right guard for 9 yards (tackle by Bradie James),-1.070,-0.430
2,9:18,3,6,NYG 24,7,13,Eli Manning pass incomplete short right intended for Mario Manningham,-0.430,-1.770
2,9:13,4,6,NYG 24,7,19,"Matt Dodge punts 69 yards, returned by Dez Bryant for 93 yards, touchdown",-1.770,-7.000
2,8:53,,,NYG 2,7,20,David Buehler kicks extra point good,0.000,0.000
2,8:53,,,DAL 30,7,20,"David Buehler kicks off 75 yards, touchback",0.000,0.280
2,8:53,1,10,NYG 20,7,20,Brandon Jacobs right tackle for 5 yards (tackle by Keith Brooking),0.280,0.410
2,8:14,2,5,NYG 25,7,20,Brandon Jacobs right tackle for 3 yards (tackle by Marcus Spears),0.410,0.100
2,7:29,3,2,NYG 28,7,20,Ahmad Bradshaw left end for 9 yards (tackle by DeMarcus Ware),0.100,1.400
2,6:48,1,10,NYG 37,7,20,Eli Manning pass complete deep middle to Steve Smith for 32 yards (tackle by Terence Newman),1.400,3.510
2,6:01,1,10,DAL 31,7,20,"Eli Manning pass incomplete short middle intended for Mario Manningham (defended by Mike Jenkins). Penalty on Mike Jenkins: Defensive Pass Interfere, 7 yards (no play)",3.510,3.970
2,5:56,1,10,DAL 24,7,20,Brandon Jacobs middle for 6 yards (tackle by Keith Brooking),3.970,4.290
2,5:19,2,4,DAL 18,7,20,Eli Manning pass complete short left to Ahmad Bradshaw for 10 yards (tackle by Bradie James),4.290,5.370
2,4:32,1,8,DAL 8,13,20,"Eli Manning pass complete short left to Hakeem Nicks for 8 yards, touchdown",5.370,7.000
2,4:32,,,DAL 2,14,20,Lawrence Tynes kicks extra point good,0.000,0.000
2,4:32,,,NYG 30,14,20,"Lawrence Tynes kicks off 75 yards, touchback",0.000,0.280
2,4:22,1,10,DAL 20,14,20,Felix Jones right guard for no gain (tackle by Jonathan Goff),0.280,-0.270
2,3:47,2,10,DAL 20,14,20,Jon Kitna pass incomplete short left intended for Chris Gronkowski,-0.270,-0.960
2,3:42,3,10,DAL 20,14,20,Jon Kitna sacked by Deon Grant for -10 yards,-0.960,-2.490
2,3:26,4,20,DAL 10,14,20,"Mat McBriar punts 53 yards, returned by Darius Reynaud for 7 yards (tackle by Sean Lee)",-2.490,-1.860
2,3:16,1,10,NYG 44,14,20,Eli Manning pass complete short right to Steve Smith for 9 yards (tackle by Terence Newman),1.860,2.530
2,3:16,2,1,DAL 47,14,20,Ahmad Bradshaw middle for 3 yards (tackle by Josh Brent),2.530,2.650
2,2:12,1,10,DAL 44,14,20,Ahmad Bradshaw for 22 yards,2.650,4.110
2,2:00,1,10,DAL 22,14,20,Ahmad Bradshaw right tackle for 8 yards (tackle by Keith Brooking),4.110,4.850
2,1:20,2,2,DAL 14,20,20,"Eli Manning pass complete short left to Steve Smith for 14 yards, touchdown",4.850,7.000
2,1:20,,,DAL 2,21,20,Lawrence Tynes kicks extra point good,0.000,0.000
2,1:20,,,NYG 30,21,20,"Lawrence Tynes kicks off 78 yards, touchback",0.000,0.280
2,1:15,1,10,DAL 20,21,20,Felix Jones left end for 17 yards (tackle by Terrell Thomas),0.280,1.400
2,1:04,1,10,DAL 20,21,20,Timeout #2 by Dallas Cowboys,0.280,1.400
2,1:04,1,10,DAL 37,21,20,"Penalty on Jason Witten: False Start, 5 yards (no play)",1.400,1.070
2,1:04,1,15,DAL 32,21,20,Felix Jones left tackle for 7 yards (tackle by Terrell Thomas and Antrel Rolle),1.070,1.130
2,0:43,2,8,DAL 39,21,20,"Jon Kitna pass complete short middle to Jason Witten for 5 yards (tackle by Barry Cofield). Jason Witten fumbles (forced by Barry Cofield), recovered by Deon Grant at DAL-44",1.130,-2.650
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
2,0:36,1,10,DAL 44,21,20,Eli Manning pass complete short left to Mario Manningham for 13 yards,2.650,3.510
2,0:29,1,10,DAL 31,21,20,Ahmad Bradshaw right tackle for 2 yards (tackle by Bradie James),3.510,3.240
2,0:25,1,10,DAL 31,21,20,Timeout #1 by New York Giants,3.510,3.240
2,0:25,2,8,DAL 29,21,20,Eli Manning pass complete short left to Steve Smith for 4 yards (tackle by Orlando Scandrick),3.240,3.070
2,0:18,2,8,DAL 29,21,20,Timeout #2 by New York Giants,3.240,3.070
2,0:17,3,4,DAL 25,21,20,Eli Manning pass incomplete deep right intended for Steve Smith,3.070,1.880
2,0:12,4,4,DAL 25,21,20,"Lawrence Tynes 43 yard field goal good. Penalty on Chase Blackburn: Offensive Holding, 10 yards (no play)",1.880,0.970
2,0:07,4,14,DAL 35,24,20,Lawrence Tynes 53 yard field goal good,0.970,3.000
2,0:07,,,NYG 30,24,20,"Lawrence Tynes kicks off 62 yards, returned by Akwasi Owusu-Ansah for 11 yards (tackle by Clint Sintim)",0.000,0.940
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,24,20,"Lawrence Tynes kicks off 78 yards, returned by Dez Bryant for 18 yards (tackle by Chase Blackburn)",0.000,-0.380
3,14:54,1,10,DAL 10,24,20,Jon Kitna pass incomplete intended for Miles Austin (defended by Justin Tuck),-0.380,-0.780
3,14:50,2,10,DAL 10,24,20,Felix Jones middle for 2 yards (tackle by Michael Boley),-0.780,-1.190
3,14:06,3,8,DAL 12,24,20,Jon Kitna pass incomplete short left intended for Jason Witten,-1.190,-2.490
3,14:00,4,8,DAL 12,24,20,"Mat McBriar punts 41 yards, returned by Darius Reynaud for -2 yards (tackle by Scott Chandler)",-2.490,-1.930
3,13:17,1,10,NYG 45,24,20,Ahmad Bradshaw right tackle for 6 yards (tackle by Marcus Spears),1.930,2.190
3,13:17,2,4,DAL 49,24,20,Ahmad Bradshaw middle for no gain (tackle by Anthony Spencer and Igor Olshansky),2.190,1.490
3,12:32,3,4,DAL 49,24,20,Eli Manning pass complete deep right to Ramses Barden for 22 yards (tackle by Gerald Sensabaugh),1.490,3.780
3,11:49,1,10,DAL 27,24,20,Ahmad Bradshaw right tackle for 2 yards (tackle by Sean Lee),3.780,3.500
3,11:04,2,8,DAL 25,30,20,"Eli Manning pass complete short right to Mario Manningham for 25 yards, touchdown",3.500,7.000
3,11:04,,,DAL 2,31,20,Lawrence Tynes kicks extra point good,0.000,0.000
3,11:04,,,NYG 30,31,20,"Lawrence Tynes kicks off 79 yards, touchback",0.000,0.280
3,10:56,1,10,DAL 20,31,20,Jon Kitna pass complete short left to Felix Jones for no gain,0.280,-0.270
3,10:13,2,10,DAL 20,31,20,Felix Jones left tackle for 1 yard (tackle by Chris Canty),-0.270,-0.820
3,9:32,3,9,DAL 21,31,20,Jon Kitna pass incomplete deep left intended for Dez Bryant,-0.820,-1.960
3,9:26,4,9,DAL 21,31,20,"Mat McBriar punts 61 yards, returned by Darius Reynaud for 12 yards (tackle by Sean Lee)",-1.960,-0.940
3,9:14,1,10,NYG 30,31,20,Eli Manning pass complete short right to Steve Smith for 5 yards (tackle by Terence Newman),0.940,1.070
3,8:37,2,5,NYG 35,31,20,Eli Manning pass complete short right to Hakeem Nicks for no gain,1.070,0.370
3,7:51,3,5,NYG 35,31,20,Eli Manning pass complete short middle to Hakeem Nicks for 20 yards (tackle by Mike Jenkins),0.370,2.590
3,7:22,1,10,DAL 45,31,20,Eli Manning pass complete short left to Hakeem Nicks for 5 yards (tackle by Mike Jenkins),2.590,2.720
3,6:40,2,5,DAL 40,31,20,"Eli Manning pass complete deep right to Steve Smith for 24 yards (tackle by Mike Jenkins). Penalty on Kareem McKenzie: Offensive Holding, 10 yards (no play)",2.720,1.370
3,6:07,2,15,,31,20,Eli Manning pass complete deep left to Hakeem Nicks for 20 yards (tackle by Alan Ball),1.370,3.580
3,5:35,1,10,DAL 30,37,20,"Brandon Jacobs right tackle for 30 yards, touchdown",3.580,7.000
3,5:35,,,DAL 2,38,20,Lawrence Tynes kicks extra point good,0.000,0.000
3,5:35,,,NYG 30,38,20,"Lawrence Tynes kicks off 75 yards, returned by Akwasi Owusu-Ansah for 19 yards (tackle by Chase Blackburn)",0.000,-0.280
3,5:18,1,10,DAL 14,38,20,Jon Kitna pass incomplete short middle intended for Dez Bryant,-0.280,-0.750
3,5:14,2,10,DAL 14,38,20,Felix Jones left end for 2 yards (tackle by Osi Umenyiora),-0.750,-1.160
3,4:38,3,8,DAL 16,38,20,Jon Kitna pass complete short middle to Miles Austin for 7 yards (tackle by Aaron Ross),-1.160,-1.830
3,4:05,4,1,DAL 23,38,20,Mat McBriar punts 58 yards,-1.830,-0.150
3,3:52,1,10,NYG 19,38,20,Ahmad Bradshaw right tackle for -2 yards (tackle by Bradie James),0.150,-0.720
3,3:11,2,12,NYG 17,38,20,Eli Manning pass complete short right to Steve Smith for 3 yards (tackle by Anthony Spencer),-0.720,-0.940
3,2:23,3,9,NYG 20,38,20,Eli Manning pass incomplete deep right intended for Hakeem Nicks,-0.940,-2.030
3,2:16,4,9,NYG 20,38,20,Matt Dodge punts 55 yards,-2.030,-0.610
3,2:10,1,10,DAL 25,38,20,Jon Kitna pass incomplete short middle intended for Miles Austin,0.610,0.060
3,2:06,2,10,DAL 25,38,20,"Jon Kitna pass complete short left to Felix Jones for 7 yards (tackle by Deon Grant). Penalty on Leonard Davis: Offensive Holding, 10 yards (no play)",0.060,-1.430
3,1:43,2,20,DAL 15,38,20,Jon Kitna pass complete short middle to Jason Witten for 10 yards (tackle by Deon Grant),-1.430,-0.620
3,1:05,3,10,DAL 25,38,20,Jon Kitna sacked by Michael Boley for 0 yards,-0.620,-1.700
3,0:43,4,10,DAL 25,38,20,Mat McBriar punts 58 yards,-1.700,0.060
3,0:29,1,10,NYG 17,38,20,Ahmad Bradshaw right tackle for 1 yard (tackle by DeMarcus Ware),-0.060,-0.420
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,NYG 18,38,20,Eli Manning pass complete short middle to Steve Smith for 14 yards (tackle by Alan Ball),-0.420,1.070
4,14:17,1,10,NYG 32,38,20,Ahmad Bradshaw middle for 2 yards (tackle by Bradie James),1.070,0.800
4,13:30,2,8,NYG 34,38,20,"Eli Manning sacked by DeMarcus Ware for -7 yards. Eli Manning fumbles (forced by DeMarcus Ware), recovered by David Diehl at NYG-25",0.800,-1.090
4,12:41,3,17,NYG 25,38,20,Eli Manning pass complete short right to Ahmad Bradshaw for 2 yards (tackle by Anthony Spencer),-1.090,-1.570
4,12:03,4,15,NYG 27,38,20,"Matt Dodge punts 41 yards. Penalty on Travis Beckum: Offensive Holding, 10 yards",-1.570,-1.730
4,11:55,1,10,DAL 42,38,20,"Jon Kitna pass complete short middle to Jason Witten for 11 yards (tackle by Michael Boley). Penalty on Andre Gurode: Unnecessary Roughness, 15 yards",1.730,1.470
4,11:31,1,10,DAL 38,38,20,Jon Kitna pass complete short middle to Jason Witten for 8 yards (tackle by Terrell Thomas),1.470,2.000
4,11:02,2,2,DAL 46,38,20,Jon Kitna pass complete short left to Felix Jones for 2 yards (tackle by Antrel Rolle),2.000,2.130
4,10:26,1,10,DAL 48,38,20,Jon Kitna pass complete deep left to Dez Bryant for 19 yards (tackle by Antrel Rolle and Terrell Thomas),2.130,3.380
4,9:31,1,10,NYG 33,38,20,Jon Kitna pass complete short right to Miles Austin for 17 yards (tackle by Terrell Thomas),3.380,4.510
4,9:09,1,10,NYG 16,38,20,"Penalty on Doug Free: False Start, 5 yards (no play)",4.510,4.170
4,8:58,1,15,NYG 21,38,20,Jon Kitna pass incomplete short right intended for Roy Williams,4.170,3.280
4,8:56,2,15,NYG 21,38,20,Jon Kitna pass complete short right to Jason Witten for 15 yards (tackle by Kenny Phillips),3.280,5.830
4,8:33,1,6,NYG 6,38,20,Jon Kitna pass incomplete short left intended for Dez Bryant,5.830,4.950
4,8:28,2,6,NYG 6,38,20,Jon Kitna pass incomplete short middle intended for Roy Williams (defended by Corey Webster),4.950,4.040
4,8:24,3,6,NYG 6,38,20,Jon Kitna pass incomplete short right intended for Roy Williams,4.040,2.990
4,8:19,4,6,NYG 6,38,20,Jon Kitna pass incomplete short middle intended for Miles Austin,2.990,0.380
4,8:15,1,10,NYG 6,38,20,Ahmad Bradshaw middle for -1 yards (tackle by Sean Lee),-0.380,-0.850
4,7:37,2,11,NYG 5,38,20,Ahmad Bradshaw for 14 yards,-0.850,0.150
4,7:03,1,10,NYG 19,38,20,Ahmad Bradshaw left end for 1 yard (tackle by Igor Olshansky and Bradie James),0.150,-0.200
4,6:20,2,9,NYG 20,38,20,Eli Manning pass complete deep left to Kevin Boss for 23 yards (tackle by Alan Ball),-0.200,1.800
4,5:37,1,10,NYG 43,38,20,Ahmad Bradshaw right end for 15 yards (tackle by Terence Newman),1.800,2.790
4,4:49,1,10,DAL 42,38,20,"Ahmad Bradshaw middle for -8 yards. Ahmad Bradshaw fumbles, recovered by DeMarcus Ware at DAL-50 and returned for 5 yards (tackle by Kareem McKenzie)",2.790,-2.590
4,4:39,1,10,NYG 45,38,20,Jon Kitna pass incomplete short middle intended for Jason Witten (defended by Deon Grant),2.590,2.040
4,4:35,2,10,NYG 45,38,20,"Jon Kitna sacked by Barry Cofield for -6 yards. Jon Kitna fumbles (forced by Barry Cofield), recovered by Justin Tuck at NYG-48 (tackle by Phil Costa)",2.040,-2.130
4,4:27,1,10,NYG 48,38,20,Brandon Jacobs right tackle for 5 yards (tackle by Keith Brooking and Marcus Spears),2.130,2.260
4,3:43,2,5,DAL 47,38,20,Brandon Jacobs middle for no gain (tackle by Jay Ratliff),2.260,1.550
4,3:35,2,5,DAL 47,38,20,Timeout #1 by Dallas Cowboys,2.260,2.260
4,3:35,2,5,DAL 47,38,20,Timeout #1 by New York Giants,2.260,1.550
4,3:35,3,5,DAL 47,38,20,Eli Manning pass incomplete short left intended for Bear Pascoe is intercepted by Keith Brooking at DAL-44 and returned for 41 yards,1.550,-4.580
4,3:22,1,10,NYG 15,38,26,"Jon Kitna pass complete short left to Dez Bryant for 15 yards, touchdown",4.580,7.000
4,3:22,,,,38,26,"Two Point Attempt: Jon Kitna pass incomplete intended for Roy Williams, conversion fails. Penalty on Terrell Thomas: Defensive Holding, 1 yards (no play)",1.000,1.000
4,3:22,,,,38,28,"Two Point Attempt: Jon Kitna pass complete to Jason Witten, conversion succeeds",1.000,1.000
4,3:22,,,DAL 30,38,28,David Buehler kicks onside 9 yards,0.000,-2.980
4,3:16,1,10,DAL 39,38,28,Ahmad Bradshaw right end for 22 yards (tackle by Victor Butler),2.980,4.440
4,3:00,1,10,DAL 39,38,28,Timeout #2 by Dallas Cowboys,2.980,4.440
4,3:00,1,10,DAL 17,38,28,Brandon Jacobs middle for 3 yards (tackle by Josh Brent),4.440,4.320
4,2:55,1,10,DAL 17,38,28,Timeout #3 by Dallas Cowboys,4.440,4.320
4,2:55,2,7,DAL 14,38,28,Brandon Jacobs left guard for 2 yards (tackle by Josh Brent),4.320,3.880
4,2:09,2,7,DAL 14,38,28,Timeout #2 by New York Giants,4.320,3.880
4,2:09,3,5,DAL 12,38,28,Ahmad Bradshaw middle for 4 yards (tackle by Sean Lee and Bradie James),3.880,2.990
4,2:00,4,1,DAL 8,41,28,Lawrence Tynes 26 yard field goal good,2.990,3.000
4,2:00,,,NYG 30,41,28,"Lawrence Tynes kicks off 50 yards, returned by Dez Bryant for 7 yards (tackle by Bruce Johnson)",0.000,0.740
4,1:45,1,10,DAL 27,41,28,Jon Kitna pass incomplete short left intended for Sam Hurd (defended by Terrell Thomas),0.740,0.200
4,1:41,2,10,DAL 27,41,28,Jon Kitna pass complete short right to Jason Witten for 24 yards,0.200,2.320
4,1:33,1,10,NYG 49,41,28,Jon Kitna pass incomplete short right intended for Sam Hurd,2.320,1.780
4,1:28,2,10,NYG 49,41,28,Jon Kitna pass complete short right to Felix Jones for 25 yards (tackle by Antrel Rolle),1.780,3.970
4,1:18,1,10,NYG 24,41,28,Jon Kitna pass complete short left to Jason Witten for 9 yards (tackle by Antrel Rolle),3.970,4.850
4,0:55,2,1,NYG 15,41,28,Jon Kitna pass incomplete short middle intended for Jason Witten (defended by Antrel Rolle),4.850,4.170
4,0:50,3,1,NYG 15,41,28,Jon Kitna pass incomplete short left intended for Sam Hurd,4.170,2.590
4,0:45,4,1,NYG 15,41,34,"Jon Kitna pass complete short middle to Dez Bryant for 15 yards, touchdown",2.590,7.000
4,0:45,,,NYG 2,41,35,David Buehler kicks extra point good,0.000,0.000
4,0:45,,,DAL 30,41,35,David Buehler kicks onside no gain,0.000,-3.580
4,0:40,1,10,DAL 30,41,35,Eli Manning kneels for -1 yards,3.580,2.900
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
