Quarter,Time,Down,ToGo,Location,SEA,NYG,Detail,EPB,EPA
2,3:05,,,NYG 35,7,3,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
2,3:05,1,10,SEA 25,7,3,Drew Lock pass incomplete deep right intended for Jaxon Smith-Njigba,0.610,0.060
2,3:00,2,10,SEA 25,7,3,Drew Lock scrambles up the middle for 11 yards (tackle by Bobby Okereke),0.060,1.330
2,2:34,1,10,SEA 36,7,3,Drew Lock pass complete short left to D.K. Metcalf for 12 yards (tackle by Deonte Banks),1.330,2.130
2,2:00,1,10,SEA 48,7,3,Drew Lock pass incomplete short right intended for Tyler Lockett,2.130,1.580
2,1:57,2,10,SEA 48,7,3,Drew Lock pass incomplete deep right intended for Jaxon Smith-Njigba,1.580,0.890
2,1:52,3,10,SEA 48,7,3,"Drew Lock pass complete short right to Noah Fant for no gain, touchdown Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned. Drew Lock pass complete short right to Noah Fant for 51 yards (tackle by Isaiah Simmons)",0.890,6.970
2,1:42,,,,,,Timeout #1 by New York Giants,,
2,1:42,1,1,NYG 1,13,3,"Kenneth Walker up the middle for 1 yard, touchdown",6.970,7.000
2,1:39,,,NYG 15,13,3,"Penalty on Anthony Bradford: Unnecessary Roughness / Offense, 15 yards (offset) (no play)",0.000,0.000
2,1:39,,,NYG 15,14,3,Jason Myers kicks extra point good,0.000,0.000
2,1:39,,,SEA 35,14,3,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
2,1:39,1,10,NYG 25,14,3,Daniel Jones pass complete short right to Matt Breida for -1 yards (tackle by Julian Love),0.610,-0.070
2,1:17,2,11,NYG 24,14,3,Daniel Jones pass incomplete short left intended for Wan'Dale Robinson (defended by Riq Woolen),-0.070,-0.760
2,1:14,3,11,NYG 24,14,3,Matt Breida right guard for 4 yards (tackle by Jordyn Brooks and Bobby Wagner),-0.760,-1.500
2,1:08,,,,,,Timeout #2 by Seattle Seahawks,,
2,1:08,4,7,NYG 28,14,3,Jamie Gillan punts 61 yards downed by Dane Belton,-1.500,0.370
2,0:53,1,10,SEA 11,14,3,Kenneth Walker up the middle for -1 yards (tackle by Bobby Okereke),-0.370,-0.850
2,0:49,,,,,,Timeout #2 by New York Giants,,
2,0:49,2,11,SEA 10,14,3,Kenneth Walker left end for 3 yards (tackle by Isaiah Simmons),-0.850,-1.190
2,0:43,3,8,SEA 13,14,3,Kenneth Walker up the middle for 5 yards (tackle by Leonard Williams and Bobby Okereke),-1.190,-2.240
2,0:38,,,,,,Timeout #3 by New York Giants,,
2,0:38,4,4,SEA 18,14,3,"Michael Dickson punts 51 yards, fair catch by Adoree' Jackson at NYG-31. Penalty on Cam Brown: Defensive Holding, 5 yards (accepted) . Penalty on Gary Brightwell: Running Into the Kicker, 5 yards (declined) (no play)",-2.240,0.480
2,0:31,1,10,SEA 23,14,3,Kenneth Walker left end for 4 yards (tackle by Deonte Banks),0.480,0.470
2,0:26,2,6,SEA 27,14,3,Kenneth Walker right tackle for 5 yards (tackle by Leonard Williams and Dane Belton),0.470,0.430
2,0:19,,,,,,Timeout #3 by Seattle Seahawks,,
2,0:19,3,1,SEA 32,14,3,Kenneth Walker left tackle for 3 yards (tackle by Dexter Lawrence and Rakeem Nunez-Roches),0.430,1.270
Quarter,Time,Down,ToGo,Location,SEA,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,14,3,"Graham Gano kicks off 67 yards, returned by DeeJay Dallas for 30 yards (tackle by Carter Coughlin)",0.000,0.810
3,14:55,1,10,SEA 28,14,3,Kenneth Walker right guard for 5 yards (tackle by Dexter Lawrence and Bobby Okereke),0.810,0.940
3,14:12,2,5,SEA 33,14,3,"Geno Smith pass complete short left to Tyler Lockett for 9 yards (tackle by Azeez Ojulari). Penalty on Jake Curhan: Ineligible Downfield Pass, 5 yards (accepted) (no play)",0.940,0.260
3,13:48,2,10,SEA 28,14,3,Geno Smith pass complete short left to Tyler Lockett for 9 yards (tackle by Isaiah Simmons),0.260,0.760
3,13:10,3,1,SEA 37,14,3,Geno Smith pass complete deep left to Tyler Lockett for 23 yards (tackle by Adoree' Jackson),0.760,2.920
3,12:54,1,10,NYG 40,14,3,"Penalty on Geno Smith: Unsportsmanlike Conduct / Offense, 15 yards (accepted) (no play)",2.920,1.930
3,12:54,1,10,SEA 45,14,3,Kenneth Walker up the middle for 16 yards (tackle by Xavier McKinney and Bobby Okereke),1.930,2.980
3,11:48,1,10,NYG 39,14,3,Zach Charbonnet right end for 15 yards (tackle by Adoree' Jackson),2.980,3.970
3,11:04,1,10,NYG 24,14,3,Zach Charbonnet left end for no gain (tackle by Bobby Okereke),3.970,3.430
3,10:25,2,10,NYG 24,14,3,Geno Smith pass complete short middle to Tyler Lockett for 8 yards (tackle by Micah McFadden),3.430,3.950
3,9:55,3,2,NYG 16,14,3,Kenneth Walker left tackle for 1 yard (tackle by Rakeem Nunez-Roches and Micah McFadden),3.950,2.590
3,9:11,4,1,NYG 15,14,3,Geno Smith pass incomplete short right intended for Zach Charbonnet (defended by Micah McFadden),2.590,0.140
3,9:03,1,10,NYG 16,14,3,Daniel Jones pass complete short left to Wan'Dale Robinson for 3 yards (tackle by Quandre Diggs),-0.140,-0.180
3,8:44,2,7,NYG 19,14,3,Daniel Jones sacked by Jordyn Brooks for no gain,-0.180,-0.950
3,8:13,3,7,NYG 19,14,3,Daniel Jones sacked by Bobby Wagner for -7 yards,-0.950,-2.490
3,7:36,4,14,NYG 12,14,3,"Jamie Gillan punts 61 yards, returned by DeeJay Dallas for 23 yards (tackle by Casey Kreiter). Penalty on Casey Kreiter: Offensive Holding, 10 yards (accepted)",-2.490,-2.920
3,7:25,1,10,NYG 40,14,3,Zach Charbonnet right end for 5 yards (tackle by Micah McFadden and Adoree' Jackson),2.920,3.180
3,6:50,2,4,NYG 34,14,3,Geno Smith pass incomplete short right intended for Zach Charbonnet (defended by Bobby Okereke),3.180,2.480
3,6:41,3,4,NYG 34,14,3,Geno Smith pass incomplete short middle intended for Tyler Lockett,2.480,1.080
3,6:36,4,4,NYG 34,14,3,Jason Myers 53 yard field goal no good,1.080,-1.800
3,6:31,1,10,NYG 43,14,3,Daniel Jones pass incomplete short right,1.800,1.250
3,6:22,2,10,NYG 43,14,3,"Matt Breida up the middle for 1 yard (tackle by Mario Edwards). Penalty on Mario Edwards: Face Mask (15 Yards), 15 yards (accepted)",1.250,2.850
3,6:06,1,10,SEA 41,14,3,Daniel Jones scrambles up the middle for 1 yard (tackle by Cameron Young),2.850,2.440
3,5:24,2,9,SEA 40,14,3,Daniel Jones pass complete short right to Jalin Hyatt for 7 yards (tackle by Michael Jackson),2.440,2.680
3,5:05,3,2,SEA 33,14,3,Daniel Jones right end for 8 yards (tackle by Michael Jackson),2.680,3.910
3,4:26,1,10,SEA 25,14,3,Matt Breida right guard for 1 yard (tackle by Boye Mafe and Dre'Mont Jones),3.910,3.500
3,3:50,2,9,SEA 24,14,3,Daniel Jones pass complete short left to Isaiah Hodgins for 6 yards (tackle by Riq Woolen),3.500,3.660
3,3:28,3,3,SEA 18,14,3,Matt Breida up the middle for 2 yards (tackle by Jordyn Brooks and Dre'Mont Jones),3.660,2.530
3,2:46,,,,,,Timeout #1 by New York Giants,,
3,2:46,4,1,SEA 16,14,3,Daniel Jones scrambles right end for 10 yards (tackle by Julian Love),2.530,5.830
3,2:00,1,6,SEA 6,14,3,Daniel Jones left tackle for 1 yard (tackle by Bobby Wagner and Uchenna Nwosu),5.830,5.150
3,1:19,2,5,SEA 5,20,3,"Daniel Jones pass short left intended for Parris Campbell is intercepted by Devon Witherspoon at SEA-3 and returned for 97 yards, touchdown",5.150,-7.000
3,1:03,,,NYG 15,21,3,Jason Myers kicks extra point good,0.000,0.000
3,1:03,,,SEA 35,21,3,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
3,1:03,1,10,NYG 25,21,3,Matt Breida right guard for no gain (tackle by Myles Adams and Bobby Wagner),0.610,0.060
3,0:44,2,10,NYG 25,21,3,Daniel Jones pass complete short right to Darius Slayton for 12 yards (tackle by Bobby Wagner),0.060,1.400
3,0:19,1,10,NYG 37,21,3,Daniel Jones pass complete short middle to Matt Breida for 3 yards (tackle by Bobby Wagner),1.400,1.260
Quarter,Time,Down,ToGo,Location,SEA,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,NYG 40,21,3,Daniel Jones pass complete short right to Matt Breida for 2 yards (tackle by Bobby Wagner and Myles Adams),1.260,0.830
4,14:32,3,5,NYG 42,21,3,Daniel Jones pass complete short middle to Ben Bredeson for no gain (tackle by Jarran Reed),0.830,-0.590
4,14:02,4,5,NYG 42,21,3,Daniel Jones pass complete short left to Wan'Dale Robinson for 6 yards (tackle by Devon Witherspoon),-0.590,2.130
4,13:36,1,10,NYG 48,21,3,"Daniel Jones scrambles up the middle for no gain (tackle by Bobby Wagner). Penalty on Ben Bredeson: Offensive Holding, 10 yards (accepted) (no play)",2.130,1.470
4,13:18,1,20,NYG 38,21,3,Daniel Jones sacked by Bobby Wagner for -8 yards,1.470,-0.850
4,12:46,2,28,NYG 30,21,3,Daniel Jones pass complete short middle to Sterling Shepard for 6 yards (tackle by Bobby Wagner),-0.850,-0.690
4,12:08,3,22,NYG 36,21,3,Daniel Jones sacked by Uchenna Nwosu for -9 yards,-0.690,-1.570
4,11:28,4,31,NYG 27,21,3,"Jamie Gillan punts 48 yards, fair catch by DeeJay Dallas at SEA-25. Penalty on Isaiah Simmons: Illegal Shift, 5 yards (accepted)",-1.570,-0.940
4,11:20,1,10,SEA 30,21,3,Geno Smith pass complete short right to Jaxon Smith-Njigba for 3 yards (tackle by Adoree' Jackson),0.940,0.800
4,10:48,2,7,SEA 33,21,3,Geno Smith pass incomplete deep left intended for Colby Parkinson,0.800,0.100
4,10:41,3,7,SEA 33,21,3,Geno Smith pass incomplete short middle intended for DeeJay Dallas,0.100,-1.180
4,10:36,4,7,SEA 33,21,3,Michael Dickson punts 54 yards downed by Drake Thomas,-1.180,0.320
4,10:23,1,10,NYG 13,21,3,Daniel Jones sacked by Myles Adams for -7 yards,-0.320,-1.290
4,10:02,2,17,NYG 6,21,3,Daniel Jones pass complete short left to Gary Brightwell for 10 yards (tackle by Jordyn Brooks),-1.290,-1.060
4,9:35,3,7,NYG 16,21,3,Daniel Jones scrambles up the middle for 17 yards (tackle by Jordyn Brooks),-1.060,1.140
4,9:11,1,10,NYG 33,21,3,Daniel Jones pass complete short left to Darius Slayton for 11 yards (tackle by Julian Love),1.140,1.860
4,8:48,1,10,NYG 44,21,3,Daniel Jones pass incomplete short middle intended for Gary Brightwell (defended by Mario Edwards),1.860,1.320
4,8:39,2,10,NYG 44,21,3,Daniel Jones pass deep middle intended for Parris Campbell is intercepted by Quandre Diggs at SEA-34 and returned for 21 yards (tackle by Gary Brightwell),1.320,-2.590
4,8:26,1,10,NYG 45,21,3,Kenneth Walker right end for 5 yards (tackle by Bobby Okereke),2.590,2.720
4,7:46,2,5,NYG 40,21,3,Kenneth Walker right guard for 31 yards (tackle by Jason Pinnock),2.720,5.140
4,7:00,1,9,NYG 9,21,3,"Penalty on Colby Parkinson: False Start, 5 yards (accepted) (no play)",5.140,4.440
4,7:00,1,14,NYG 14,21,3,Kenneth Walker right guard for 1 yard (tackle by Micah McFadden),4.440,3.720
4,6:16,2,13,NYG 13,21,3,Kenneth Walker left guard for 5 yards (tackle by Deonte Banks),3.720,3.580
4,5:34,3,8,NYG 8,21,3,Geno Smith sacked by Kayvon Thibodeaux for -8 yards,3.580,2.380
4,5:29,,,,,,Timeout #2 by New York Giants,,
4,5:29,4,16,NYG 16,24,3,Jason Myers 34 yard field goal good,2.380,3.000
4,5:26,,,SEA 35,24,3,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
4,5:26,1,10,NYG 25,24,3,Daniel Jones pass complete short left to Darren Waller for 8 yards (tackle by Julian Love and Riq Woolen),0.610,1.140
4,5:05,2,2,NYG 33,24,3,Matt Breida up the middle for 3 yards (tackle by Mario Edwards and Myles Adams),1.140,1.330
4,4:43,1,10,NYG 36,24,3,Daniel Jones sacked by Boye Mafe for -6 yards,1.330,-0.020
4,4:12,2,16,NYG 30,24,3,Daniel Jones pass complete short left to Darren Waller for 8 yards (tackle by Jon Rhattigan and Riq Woolen),-0.020,0.370
4,3:43,3,8,NYG 38,24,3,Daniel Jones scrambles left end for 3 yards (tackle by Uchenna Nwosu),0.370,-0.650
4,3:36,4,5,NYG 41,24,3,"Daniel Jones sacked by Uchenna Nwosu for -5 yards. Daniel Jones fumbles (forced by Uchenna Nwosu), recovered by Joshua Ezeudu at NYG-35 (tackle by Uchenna Nwosu)",-0.650,-3.250
4,3:30,1,10,NYG 35,24,3,Kenneth Walker right end for -4 yards (tackle by D.J. Davidson),3.250,2.160
4,2:44,2,14,NYG 39,24,3,Zach Charbonnet left guard for 8 yards (tackle by Micah McFadden),2.160,2.540
4,2:00,3,6,NYG 31,24,3,Zach Charbonnet right guard for 3 yards (tackle by A'Shawn Robinson and Jason Pinnock),2.540,1.680
4,1:15,,,,,,Timeout #1 by Seattle Seahawks,,
4,1:15,4,3,NYG 28,24,3,Drew Lock pass incomplete short right intended for Jake Bobo (defended by D.J. Davidson),1.680,-0.870
4,1:11,1,10,NYG 29,24,3,Gary Brightwell left guard for 4 yards (tackle by Darrell Taylor and Jon Rhattigan),0.870,0.870
4,0:41,2,6,NYG 33,24,3,Gary Brightwell left tackle for 2 yards (tackle by Cameron Young),0.870,0.430
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
