Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Lockett,SEA,6,4,54,0,1,43,10.8,11,2.8,8.2,0,,0,0.0,0,95.1
Jaxon Smith-Njigba,SEA,6,3,5,0,,-9,-3.0,14,4.7,4.3,0,,1,16.7,0,56.2
D.K. Metcalf,SEA,4,3,34,1,3,27,9.0,7,2.3,9.8,0,,0,0.0,0,139.6
Noah Fant,SEA,2,2,63,0,2,8,4.0,55,27.5,4.0,0,,0,0.0,0,118.7
Cody Thompson,SEA,1,1,10,0,,6,6.0,4,4.0,6.0,0,,0,0.0,0,108.3
Geno Smith,SEA,1,1,-2,0,0,-8,-8.0,6,6.0,-8.0,0,,0,0.0,0,79.2
Zach Charbonnet,SEA,3,1,9,0,0,-5,-5.0,14,14.0,-4.7,0,,0,0.0,0,42.4
Jake Bobo,SEA,1,0,0,0,,0,,0,,-7.0,0,,0,0.0,0,39.6
DeeJay Dallas,SEA,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6
Colby Parkinson,SEA,1,0,0,0,,0,,0,,22.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Matt Breida,NYG,5,5,48,0,2,10,2.0,38,7.6,2.0,0,,0,0.0,0,106.7
Wan'Dale Robinson,NYG,6,5,40,0,4,12,2.4,28,5.6,2.7,1,5.0,0,0.0,0,94.4
Darren Waller,NYG,3,3,21,0,,12,4.0,9,3.0,4.0,0,,0,0.0,0,95.8
Isaiah Hodgins,NYG,3,3,24,0,1,18,6.0,6,2.0,6.0,0,,0,0.0,0,100.0
Parris Campbell,NYG,5,3,15,0,,1,0.3,14,4.7,5.0,1,3.0,0,0.0,2,25.0
Jalin Hyatt,NYG,2,2,10,0,,9,4.5,1,0.5,4.5,0,,0,0.0,0,87.5
Darius Slayton,NYG,3,2,23,0,2,12,6.0,11,5.5,6.0,1,2.0,0,0.0,0,89.6
Sterling Shepard,NYG,1,1,6,0,,5,5.0,1,1.0,5.0,0,,0,0.0,0,91.7
Gary Brightwell,NYG,2,1,10,0,,-5,-5.0,15,15.0,-3.0,0,,0,0.0,0,64.6
Ben Bredeson,NYG,1,1,0,0,,-2,-2.0,2,2.0,-2.0,0,,0,0.0,0,79.2
Daniel Bellinger,NYG,1,1,6,0,,1,1.0,5,5.0,1.0,0,,0,0.0,0,91.7
