Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
1,2:47,3,1,KAN 30,0,6,Patrick Mahomes pass incomplete short middle intended for Travis Kelce,0.300,-1.370
1,2:42,4,1,KAN 30,0,6,"Tommy Townsend punts 60 yards, returned by Kendall Hinton for 11 yards (tackle by Leo Chenal)",-1.370,-0.340
1,2:32,1,10,DEN 21,0,6,Latavius Murray right end for 2 yards (tackle by Trent McDuffie and Leo Chenal),0.340,0.070
1,2:07,2,8,DEN 23,0,6,Russell Wilson pass complete short left to Andrew Beck for 6 yards (tackle by Leo Chenal),0.070,0.170
1,1:26,3,2,DEN 29,0,6,Russell Wilson pass complete short right to Jerry Jeudy for 4 yards (tackle by Juan Thornhill),0.170,1.140
1,0:54,1,10,DEN 33,0,6,Latavius Murray right tackle for 2 yards (tackle by Khalen Saunders),1.140,0.860
1,0:19,2,8,DEN 35,0,6,Russell Wilson pass complete short middle to Chase Edmonds for 11 yards (tackle by Nick Bolton),0.860,1.990
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DEN 46,0,6,Chase Edmonds right end for 5 yards (tackle by Juan Thornhill),1.990,2.130
2,14:23,2,5,KAN 49,0,6,Russell Wilson pass complete short right to Jerry Jeudy for 3 yards (tackle by Trent McDuffie),2.130,1.820
2,13:39,3,2,KAN 46,0,6,Latavius Murray up the middle for 1 yard (tackle by Darius Harris),1.820,0.270
2,13:09,4,1,KAN 45,0,6,Russell Wilson up the middle for 2 yards (tackle by Chris Jones),0.270,2.720
2,12:37,1,10,KAN 43,0,6,Russell Wilson pass complete short left to Andrew Beck for 4 yards (tackle by Darius Harris and Khalen Saunders),2.720,2.720
2,11:51,2,6,KAN 39,0,6,"Russell Wilson pass incomplete. Penalty on Jaylen Watson: Defensive Holding, 5 yards (accepted) (no play)",2.720,3.310
2,11:40,1,10,KAN 34,0,6,Chase Edmonds up the middle for 4 yards (tackle by Nick Bolton),3.310,3.240
2,11:03,2,7,KAN 30,0,6,Russell Wilson pass incomplete deep right,3.240,2.540
2,10:58,3,7,KAN 30,0,6,Russell Wilson pass incomplete short right intended for Albert Okwuegbunam (defended by Bryan Cook),2.540,1.320
2,10:51,4,7,KAN 31,3,6,Brandon McManus 49 yard field goal good,1.320,3.000
2,10:46,,,DEN 35,3,6,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
2,10:46,1,10,KAN 25,3,6,Isiah Pacheco up the middle for 6 yards (tackle by Jonathan Harris),0.610,0.870
2,10:12,2,4,KAN 31,3,6,Patrick Mahomes pass complete short right to Skyy Moore for 9 yards (tackle by Josey Jewell),0.870,1.600
2,9:33,1,10,KAN 40,3,6,Patrick Mahomes pass complete deep right to Kadarius Toney for 38 yards (tackle by Kareem Jackson and Josey Jewell),1.600,4.110
2,8:41,1,10,DEN 22,3,6,Patrick Mahomes pass complete short left to Travis Kelce for 12 yards (tackle by Damarri Mathis),4.110,4.910
2,8:08,1,10,DEN 10,3,6,Patrick Mahomes pass incomplete short left intended for JuJu Smith-Schuster,4.910,4.190
2,8:01,2,10,DEN 10,3,6,Patrick Mahomes pass incomplete short right intended for Marquez Valdes-Scantling (defended by Lamar Jackson),4.190,3.130
2,7:57,3,10,DEN 10,3,6,Patrick Mahomes pass short left intended for Justin Watson is intercepted by Justin Simmons in end zone and returned for no gain,3.130,-0.280
2,7:51,1,10,DEN 20,3,6,Russell Wilson pass complete short right to Jerry Jeudy for 3 yards (tackle by Willie Gay),0.280,0.140
2,7:10,2,7,DEN 23,3,6,Russell Wilson sacked by George Karlaftis for -3 yards,0.140,-0.960
2,6:29,3,10,DEN 20,3,6,Russell Wilson pass complete deep middle to Courtland Sutton for 18 yards (tackle by Jaylen Watson),-0.960,1.470
2,5:51,1,10,DEN 38,3,6,Russell Wilson pass incomplete short right intended for Latavius Murray (defended by Justin Reid),1.470,0.920
2,5:45,2,10,DEN 38,3,6,Chase Edmonds left end for 3 yards (tackle by Willie Gay),0.920,0.630
2,5:05,3,7,DEN 41,3,6,Russell Wilson pass incomplete short left intended for Courtland Sutton (defended by Nick Bolton),0.630,-0.650
2,4:59,4,7,DEN 41,3,6,"Corliss Waitman punts 53 yards, returned by Kadarius Toney for 7 yards. Kadarius Toney fumbles (forced by Alex Singleton), recovered by Eric Saubert at KC-16",-0.650,4.510
2,4:45,1,10,KAN 16,9,6,"Russell Wilson left end for 16 yards, touchdown",4.510,7.000
2,4:40,,,KAN 15,10,6,Brandon McManus kicks extra point good,0.000,0.000
2,4:40,,,DEN 35,10,6,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
2,4:40,1,10,KAN 25,10,6,Patrick Mahomes pass complete deep right to Kadarius Toney for 27 yards,0.610,2.390
2,4:07,1,10,DEN 48,10,6,"Isiah Pacheco for no gain. Penalty on Trey Smith: Offensive Holding, 10 yards (accepted) (no play)",2.390,1.730
2,3:45,1,20,KAN 42,10,6,Patrick Mahomes pass complete short left to Noah Gray for 12 yards (tackle by Alex Singleton),1.730,2.120
2,3:10,2,8,DEN 46,10,6,Patrick Mahomes pass complete deep right to Jerick McKinnon for 28 yards (tackle by Patrick Surtain),2.120,4.370
2,2:24,1,10,DEN 18,10,6,Patrick Mahomes pass complete short middle to Kadarius Toney for 3 yards (tackle by Kareem Jackson),4.370,4.250
2,2:00,2,7,DEN 15,10,6,Patrick Mahomes pass incomplete short middle,4.250,3.460
2,1:57,3,7,DEN 15,10,6,"Patrick Mahomes pass incomplete short right. Penalty on Essang Bassey: Defensive Holding, 5 yards (accepted) (no play)",3.460,4.910
2,1:52,1,10,DEN 10,10,6,Patrick Mahomes pass complete short left to Jerick McKinnon for 4 yards (tackle by Josey Jewell),4.910,4.950
2,1:08,2,6,DEN 6,10,12,"Patrick Mahomes pass complete short right to Jerick McKinnon for 6 yards, touchdown",4.950,7.000
2,1:02,,,DEN 15,10,13,Harrison Butker kicks extra point good,0.000,0.000
2,1:02,,,KAN 35,10,13,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,1:02,1,10,DEN 25,10,13,Russell Wilson pass complete short right to Chase Edmonds for 1 yard (tackle by Bryan Cook),0.610,0.270
2,0:56,2,8,DEN 26,10,13,Russell Wilson pass incomplete short right intended for Albert Okwuegbunam,0.270,-0.430
2,0:53,3,8,DEN 26,10,13,Russell Wilson pass complete short middle to Chase Edmonds for 27 yards (tackle by Nick Bolton),-0.430,2.460
2,0:41,,,,,,Timeout #1 by Denver Broncos,,
2,0:41,1,10,KAN 47,10,13,Russell Wilson pass complete short left to Courtland Sutton for 8 yards (tackle by Jaylen Watson),2.460,2.990
2,0:36,,,,,,Timeout #2 by Denver Broncos,,
2,0:36,2,2,KAN 39,10,13,Russell Wilson pass complete short right to Courtland Sutton for 11 yards (tackle by L'Jarius Sneed and Bryan Cook),2.990,3.710
2,0:20,1,10,KAN 28,10,13,"Russell Wilson sacked by Trent McDuffie for -12 yards. Russell Wilson fumbles (forced by Trent McDuffie), recovered by George Karlaftis at KC-40 Replay Assistant challenged the fumble ruling, and the play was upheld.",3.710,-1.600
2,0:11,1,10,KAN 40,10,13,Patrick Mahomes pass complete deep right to Justin Watson for 27 yards,1.600,3.380
2,0:05,1,10,DEN 33,10,13,Harrison Butker 51 yard field goal no good blocked by Eyioma Uwazurike,3.380,1.600
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,10,13,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,KAN 25,10,13,Isiah Pacheco left end for 2 yards (tackle by Kareem Jackson),0.610,0.330
3,14:21,2,8,KAN 27,10,13,Patrick Mahomes pass incomplete deep right intended for Skyy Moore,0.330,-0.360
3,14:16,3,8,KAN 27,10,13,Patrick Mahomes pass incomplete deep right intended for Marquez Valdes-Scantling (defended by K'Waun Williams),-0.360,-1.570
3,14:09,4,8,KAN 27,10,13,"Tommy Townsend punts 49 yards, fair catch by Kendall Hinton at DEN-24",-1.570,-0.540
3,14:01,1,10,DEN 24,10,13,Russell Wilson pass complete short middle to Eric Saubert for 24 yards (tackle by Trent McDuffie and Willie Gay),0.540,2.130
3,13:17,1,10,DEN 48,10,13,"Chase Edmonds right end for 4 yards (tackle by Justin Reid). Penalty on Eric Saubert: Offensive Holding, 10 yards (accepted)",2.130,1.730
3,12:43,1,16,DEN 42,10,13,Russell Wilson pass complete short right to Latavius Murray for no gain (tackle by Frank Clark),1.730,0.770
3,12:12,2,16,DEN 42,10,13,Russell Wilson pass incomplete short middle intended for Kendall Hinton,0.770,0.100
3,12:04,3,16,DEN 42,10,13,Russell Wilson pass complete short right to Latavius Murray for 1 yard (tackle by Frank Clark),0.100,-0.520
3,11:28,4,15,DEN 43,10,13,"Corliss Waitman punts 57 yards, touchback.",-0.520,-0.280
3,11:18,1,10,KAN 20,10,13,Patrick Mahomes pass incomplete short right intended for Marquez Valdes-Scantling,0.280,-0.270
3,11:14,2,10,KAN 20,10,13,Patrick Mahomes pass incomplete deep left intended for Marquez Valdes-Scantling,-0.270,-0.960
3,11:08,3,10,KAN 20,10,13,Patrick Mahomes scrambles right end for 4 yards (tackle by Jonathon Cooper),-0.960,-1.770
3,10:34,4,6,KAN 24,10,13,"Tommy Townsend punts 48 yards, returned by Kendall Hinton for 9 yards (tackle by Leo Chenal and Michael Burton)",-1.770,-1.400
3,10:23,1,10,DEN 37,10,13,Latavius Murray left guard for 5 yards (tackle by Derrick Nnadi),1.400,1.530
3,10:00,2,5,DEN 42,10,13,Russell Wilson pass complete short middle to Latavius Murray for 7 yards (tackle by Nick Bolton and Leo Chenal),1.530,2.190
3,9:18,1,10,DEN 49,10,13,Russell Wilson pass complete short right to Eric Saubert for -2 yards (tackle by Juan Thornhill),2.190,1.380
3,8:35,2,12,DEN 47,10,13,Latavius Murray up the middle for 19 yards (tackle by Justin Reid and Juan Thornhill),1.380,3.310
3,7:57,1,10,KAN 34,10,13,Latavius Murray right end for 5 yards (tackle by Juan Thornhill and Nick Bolton),3.310,3.450
3,7:08,2,5,KAN 29,10,13,"Penalty on Chris Jones: Neutral Zone Infraction, 4 yards (accepted) (no play)",3.450,3.990
3,6:41,2,1,KAN 25,16,13,"Russell Wilson pass complete deep middle to Albert Okwuegbunam for 25 yards, touchdown",3.990,7.000
3,6:35,,,KAN 15,17,13,Brandon McManus kicks extra point good,0.000,0.000
3,6:35,,,DEN 35,17,13,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,6:35,1,10,KAN 25,17,13,Patrick Mahomes pass incomplete short left intended for Travis Kelce (defended by Lamar Jackson),0.610,0.060
3,6:30,2,10,KAN 25,17,13,Patrick Mahomes pass incomplete deep right intended for Travis Kelce (defended by Josey Jewell),0.060,-0.620
3,6:23,3,10,KAN 25,17,13,Patrick Mahomes scrambles right end for 2 yards (tackle by Jonathon Cooper),-0.620,-1.570
3,5:42,4,8,KAN 27,17,13,"Tommy Townsend punts 56 yards, fair catch by Kendall Hinton at DEN-17",-1.570,0.060
3,5:34,1,10,DEN 17,17,13,Latavius Murray up the middle for -1 yards (tackle by Carlos Dunlap),-0.060,-0.730
3,4:56,2,11,DEN 16,17,13,Kendall Hinton right end for no gain (tackle by Willie Gay),-0.730,-1.410
3,4:18,3,11,DEN 16,17,13,"Russell Wilson pass complete deep right to Courtland Sutton for no gain. Penalty on Courtland Sutton: Offensive Pass Interference, 8 yards (accepted) (no play)",-1.410,-2.470
3,3:48,3,19,DEN 8,17,13,Chase Edmonds up the middle for 10 yards (tackle by Trent McDuffie),-2.470,-2.240
3,3:09,4,9,DEN 18,17,13,"Corliss Waitman punts 54 yards, returned by Kadarius Toney for 7 yards (tackle by Delarrin Turner-Yell)",-2.240,-1.270
3,2:56,1,10,KAN 35,17,13,Patrick Mahomes pass complete short left to Skyy Moore for 6 yards (tackle by Kareem Jackson),1.270,1.530
3,2:29,2,4,KAN 41,17,13,Isiah Pacheco right guard for 6 yards (tackle by DeShawn Williams),1.530,2.060
3,1:51,1,10,KAN 47,17,13,Patrick Mahomes scrambles left end for 3 yards (tackle by Alex Singleton),2.060,1.920
3,1:11,2,7,KAN 50,17,13,Patrick Mahomes pass complete short right to JuJu Smith-Schuster for 11 yards (tackle by Lamar Jackson),1.920,2.980
3,0:40,1,10,DEN 39,17,13,Patrick Mahomes pass complete deep left to Marquez Valdes-Scantling for 22 yards (tackle by Lamar Jackson),2.980,4.440
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 17,17,19,"Patrick Mahomes pass complete short middle to Blake Bell for 17 yards, touchdown",4.440,7.000
4,14:50,,,DEN 15,17,20,Harrison Butker kicks extra point good,0.000,0.000
4,14:50,,,KAN 35,17,20,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
4,14:50,1,10,DEN 25,17,20,Russell Wilson pass deep left intended for Jerry Jeudy is intercepted by L'Jarius Sneed at DEN-42 and returned for 25 yards (tackle by Courtland Sutton),0.610,-4.440
4,14:31,1,10,DEN 17,17,20,Patrick Mahomes pass complete short left to Isiah Pacheco for 9 yards (tackle by Kareem Jackson),4.440,5.480
4,14:03,2,1,DEN 8,17,20,Isiah Pacheco up the middle for 2 yards (tackle by Alex Singleton and Jonathon Cooper),5.480,5.830
4,13:23,1,6,DEN 6,17,20,Patrick Mahomes pass complete short right to Kadarius Toney for 3 yards (tackle by Alex Singleton and Wyatt Ray),5.830,5.530
4,12:40,2,3,DEN 3,17,26,"Patrick Mahomes pass complete short left to Jerick McKinnon for 3 yards, touchdown",5.530,7.000
4,12:36,,,DEN 15,17,27,Harrison Butker kicks extra point good,0.000,0.000
4,12:36,,,KAN 35,17,27,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
4,12:36,1,10,DEN 25,17,27,Latavius Murray up the middle for 11 yards (tackle by Willie Gay and Justin Reid),0.610,1.400
4,12:04,1,10,DEN 37,17,27,Russell Wilson pass incomplete short right intended for Kendall Hinton,1.400,0.790
4,11:57,2,10,DEN 36,17,27,Russell Wilson pass complete short right to Albert Okwuegbunam for 4 yards (tackle by Jaylen Watson),0.790,0.630
4,11:11,3,6,DEN 40,17,27,"Russell Wilson pass incomplete intended for Jerry Jeudy. Penalty on Joshua Williams: Defensive Pass Interference, 7 yards (accepted) (no play)",0.630,2.060
4,11:05,1,10,DEN 47,17,27,Russell Wilson pass complete short right to Jerry Jeudy for 10 yards (tackle by Jaylen Watson),2.060,2.720
4,10:33,1,10,KAN 43,17,27,Latavius Murray right tackle for 3 yards (tackle by Willie Gay),2.720,2.580
4,9:50,2,7,KAN 40,17,27,Russell Wilson sacked by Khalen Saunders for -8 yards,2.580,0.830
4,9:07,3,15,KAN 48,17,27,Russell Wilson pass complete short left to Latavius Murray for 8 yards (tackle by Willie Gay and Nick Bolton),0.830,0.590
4,8:16,4,7,KAN 40,17,27,"Russell Wilson pass is intercepted by Nick Bolton at KC-30 and returned for no gain. Penalty on Joshua Williams: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",0.590,3.250
4,7:51,1,10,KAN 35,17,27,Russell Wilson pass complete short right to Jerry Jeudy for 7 yards (tackle by Jaylen Watson),3.250,3.720
4,7:36,2,2,KAN 28,17,27,Russell Wilson pass complete short left to Eric Saubert for 8 yards (tackle by Trent McDuffie),3.720,4.240
4,7:09,1,10,KAN 20,17,27,Russell Wilson pass incomplete deep left intended for Courtland Sutton,4.240,3.690
4,7:02,2,10,KAN 20,17,27,Russell Wilson pass complete short right to Albert Okwuegbunam for 16 yards (tackle by Jaylen Watson and Nick Bolton),3.690,6.280
4,6:21,1,4,KAN 4,23,27,"Russell Wilson scrambles right end for 4 yards, touchdown",6.280,7.000
4,6:14,,,KAN 15,24,27,Brandon McManus kicks extra point good,0.000,0.000
4,6:14,,,DEN 35,24,27,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,6:14,1,10,KAN 25,24,27,Jerick McKinnon left end for 4 yards (tackle by Jonathan Harris and Josey Jewell),0.610,0.600
4,5:37,2,6,KAN 29,24,27,Patrick Mahomes pass complete short right to JuJu Smith-Schuster for 10 yards (tackle by Lamar Jackson),0.600,1.530
4,5:00,1,10,KAN 39,24,27,Patrick Mahomes pass complete short right to Travis Kelce for 2 yards (tackle by Justin Simmons),1.530,1.260
4,4:16,2,8,KAN 41,24,27,Patrick Mahomes pass incomplete short right intended for Jerick McKinnon,1.260,0.560
4,4:07,3,8,KAN 41,24,27,Patrick Mahomes pass incomplete short left intended for Marquez Valdes-Scantling,0.560,-0.650
4,4:03,4,8,KAN 41,24,27,"Tommy Townsend punts 50 yards, returned by Kendall Hinton for 17 yards (tackle by Nazeeh Johnson)",-0.650,-0.670
4,3:53,1,10,DEN 26,24,27,Russell Wilson pass complete short left to Jerry Jeudy for 11 yards (tackle by Nick Bolton and Juan Thornhill),0.670,1.400
4,3:08,1,10,DEN 37,24,27,Chase Edmonds up the middle for 5 yards (tackle by Frank Clark),1.400,1.530
4,2:36,2,5,DEN 42,24,27,Russell Wilson pass complete short right to Jerry Jeudy for no gain (tackle by Jaylen Watson),1.530,0.830
4,2:00,3,5,DEN 42,24,27,Chase Edmonds right guard for 3 yards (tackle by Chris Jones),0.830,-0.390
4,1:23,4,2,DEN 45,24,27,Russell Wilson sacked by Chris Jones for -9 yards,-0.390,-3.180
4,1:19,1,10,DEN 36,24,27,Isiah Pacheco up the middle for 2 yards (tackle by DeShawn Williams and Mike Purcell),3.180,2.910
4,1:16,,,,,,Timeout #1 by Denver Broncos,,
4,1:16,2,8,DEN 34,24,27,Isiah Pacheco up the middle for 3 yards (tackle by Jonathon Cooper and Josey Jewell),2.910,2.610
4,1:09,,,,,,Timeout #2 by Denver Broncos,,
4,1:09,3,5,DEN 31,24,27,Patrick Mahomes pass complete short left to Travis Kelce for 6 yards (tackle by Kareem Jackson),2.610,3.910
4,0:37,,,,,,Timeout #3 by Denver Broncos,,
4,0:37,1,10,DEN 25,24,27,Patrick Mahomes kneels for -1 yards,3.910,3.230
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
