Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
2,,,,TEN 30,16,7,"Rob Bironas kicks off 73 yards, returned by Andre' Davis for 28 yards (tackle by Gilbert Gardner)",0.000,0.610
2,5:30,1,10,HOU 25,16,7,Matt Schaub sacked by Kyle Vanden Bosch for -12 yards,0.610,-1.640
2,4:54,2,22,HOU 13,16,7,Matt Schaub pass incomplete short left intended for Andre' Davis,-1.640,-2.750
2,4:49,3,22,HOU 13,16,7,Ahman Green up the middle for 11 yards (tackle by Keith Bulluck),-2.750,-1.770
2,4:07,4,11,HOU 24,16,7,"Matt Turk punts 37 yards, fair catch by Chris Davis. Penalty on Bryan Pittman: Offensive Holding, 10 yards",-1.770,-2.190
2,3:59,1,10,TEN 49,16,7,LenDale White right guard for 2 yards (tackle by Mario Williams),2.190,1.920
2,3:23,2,8,HOU 49,16,7,LenDale White left guard for 6 yards (tackle by DeMeco Ryans and Danny Clark),1.920,2.010
2,2:42,3,2,HOU 43,16,7,Kerry Collins pass complete short right to Bo Scaife for 10 yards (tackle by Morlon Greenwood),2.010,3.380
2,2:13,1,10,HOU 33,16,7,LenDale White up the middle for 8 yards (tackle by DeMeco Ryans),3.380,3.920
2,2:00,2,2,HOU 25,16,7,LenDale White right guard for 4 yards (tackle by Morlon Greenwood and Danny Clark),3.920,4.170
2,1:26,1,10,HOU 21,16,7,LenDale White up the middle for 4 yards (tackle by Von Hutchins and Morlon Greenwood),4.170,4.200
2,1:20,,,,16,7,Timeout #2 by Houston Texans,0.000,4.200
2,1:20,2,6,HOU 17,16,7,Kerry Collins pass complete short left to LenDale White for 4 yards (tackle by C.C. Brown),4.200,4.240
2,1:14,3,2,HOU 13,16,7,Kerry Collins pass incomplete short left intended for Roydell Williams (defended by Travis Johnson),4.240,2.690
2,1:09,4,2,HOU 13,19,7,Rob Bironas 30 yard field goal good,2.690,3.000
2,,,,TEN 30,19,7,"Rob Bironas kicks off 75 yards, returned by Andre' Davis for 26 yards (tackle by Michael Griffin)",0.000,0.340
2,1:00,1,10,HOU 21,19,7,"Matt Schaub pass incomplete short left intended for Andre' Davis. Penalty on Albert Haynesworth: Roughing the Passer, 15 yards (no play)",0.340,1.330
2,0:55,1,10,HOU 36,19,7,"Sage Rosenfels for no gain. Sage Rosenfels fumbles, recovered by Keith Bulluck at HOU-34 and returned for 2 yards (tackle by Eric Winston)",1.330,-3.450
2,0:45,1,10,HOU 32,19,7,Kerry Collins pass complete short middle to LenDale White for 9 yards (tackle by Travis Johnson),3.450,4.120
2,0:22,2,1,HOU 23,19,7,Kerry Collins pass complete short right to Justin Gage for 4 yards,4.120,4.310
2,0:20,1,10,HOU 19,19,7,Kerry Collins pass complete short right to LenDale White for 5 yards (tackle by Anthony Maddox),4.310,4.530
2,0:13,,,,19,7,Timeout #1 by Tennessee Titans,0.000,4.530
2,0:13,2,5,HOU 14,19,7,Kerry Collins pass complete short left to Roydell Williams for 4 yards (tackle by DeMeco Ryans),4.530,4.690
2,0:04,,,,19,7,Timeout #2 by Tennessee Titans,0.000,4.690
2,0:04,3,1,HOU 10,22,7,Rob Bironas 28 yard field goal good,4.690,3.000
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,22,7,"Rob Bironas kicks off 78 yards, touchback",0.000,0.280
3,15:00,1,10,HOU 20,22,7,Sage Rosenfels pass incomplete short left intended for Vonta Leach,0.280,-0.270
3,14:55,2,10,HOU 20,22,7,Ahman Green up the middle for 5 yards (tackle by Keith Bulluck and Chris Hope),-0.270,-0.300
3,14:14,3,5,HOU 25,22,7,Sage Rosenfels pass incomplete short right intended for Andre' Davis is intercepted by Nick Harper at HOU-30,-0.300,-3.580
3,14:08,1,10,HOU 30,22,7,Kerry Collins pass complete short left to LenDale White for 4 yards (tackle by Dunta Robinson),3.580,3.570
3,13:34,2,6,HOU 26,22,7,LenDale White left guard for 4 yards (tackle by Morlon Greenwood),3.570,3.400
3,12:59,3,2,HOU 22,22,7,LenDale White up the middle for 3 yards (tackle by Morlon Greenwood and Amobi Okoye),3.400,4.310
3,12:21,1,10,HOU 19,22,7,LenDale White up the middle for no gain (tackle by Amobi Okoye),4.310,3.750
3,11:45,2,10,HOU 19,22,7,Roydell Williams left end for -6 yards (tackle by Dunta Robinson),3.750,2.280
3,11:03,3,16,HOU 25,22,7,Kerry Collins pass incomplete short left intended for LenDale White,2.280,1.800
3,10:58,4,16,HOU 25,25,7,Rob Bironas 43 yard field goal good,1.800,3.000
3,,,,TEN 30,25,7,"Rob Bironas kicks off 77 yards, returned by Andre' Davis for 27 yards (tackle by Michael Griffin)",0.000,0.280
3,10:53,1,10,HOU 20,25,7,Ahman Green right guard for 2 yards (tackle by David Thornton),0.280,0.000
3,10:17,2,8,HOU 22,25,7,Sage Rosenfels pass incomplete short middle intended for David Anderson (defended by Calvin Lowry),0.000,-0.690
3,10:11,3,8,HOU 22,25,7,Sage Rosenfels pass complete short middle to Ahman Green for 3 yards (tackle by Albert Haynesworth),-0.690,-1.700
3,9:33,4,5,HOU 25,25,7,"Matt Turk punts 38 yards, fair catch by Chris Davis. Penalty on Stephen Tulloch: Offensive Holding, 10 yards",-1.700,-0.740
3,9:25,1,10,TEN 27,25,7,Kerry Collins pass complete short left to Ben Hartsock for 6 yards (tackle by Dunta Robinson),0.740,1.010
3,8:50,2,4,TEN 33,25,7,Kerry Collins pass complete short right to Bo Scaife for 7 yards (tackle by DeMeco Ryans),1.010,1.600
3,8:15,1,10,TEN 40,25,7,LenDale White right guard for 6 yards (tackle by DeMeco Ryans),1.600,1.860
3,7:32,2,4,TEN 46,25,7,Kerry Collins pass complete short right to Bo Scaife for 4 yards (tackle by Morlon Greenwood),1.860,2.260
3,6:52,1,10,,25,7,LenDale White right tackle for 2 yards (tackle by Travis Johnson),2.260,1.980
3,6:13,2,8,HOU 48,25,7,Kerry Collins pass complete short right to Justin Gage for 8 yards (tackle by Demarcus Faggins),1.980,2.920
3,5:39,1,10,HOU 40,25,7,Kerry Collins pass incomplete deep right intended for Roydell Williams,2.920,2.370
3,5:31,2,10,HOU 40,25,7,Chris J. Henry right tackle for 24 yards (tackle by Demarcus Faggins),2.370,4.510
3,4:51,1,10,HOU 16,25,7,Chris J. Henry right guard for 7 yards (tackle by Anthony Maddox),4.510,5.160
3,4:15,2,3,HOU 9,25,7,Chris J. Henry left end for 4 yards (tackle by Mario Williams and Von Hutchins),5.160,6.060
3,3:40,1,5,HOU 5,25,7,Chris J. Henry up the middle for 1 yard (tackle by DeMeco Ryans),6.060,5.340
3,3:05,2,4,HOU 4,31,7,"Chris J. Henry left guard for 4 yards, touchdown",5.340,7.000
3,,,,HOU 2,32,7,Rob Bironas kicks extra point good,0.000,0.000
3,,,,TEN 30,32,7,"Rob Bironas kicks off 72 yards, returned by Andre' Davis for 32 yards (tackle by Eric King)",0.000,0.940
3,2:52,1,10,HOU 30,32,7,Sage Rosenfels pass complete short left to Andre' Davis for 14 yards (tackle by Vincent Fuller),0.940,1.860
3,2:25,1,10,HOU 44,32,7,Ahman Green right guard for 11 yards (tackle by David Thornton),1.860,2.590
3,1:41,1,10,TEN 45,32,7,Sage Rosenfels pass incomplete deep left intended for Andre' Davis (defended by Calvin Lowry),2.590,2.040
3,1:32,2,10,TEN 45,32,7,Sage Rosenfels pass complete short left to David Anderson for 6 yards (tackle by Calvin Lowry),2.040,2.150
3,0:46,3,4,TEN 39,32,7,Sage Rosenfels pass complete short middle to Andre' Davis for 12 yards (tackle by Calvin Lowry),2.150,3.780
3,0:12,1,10,TEN 27,32,7,Ahman Green right guard for 3 yards (tackle by Keith Bulluck),3.780,3.640
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,TEN 24,32,7,Sage Rosenfels pass complete short right to Kevin Walter for 11 yards (tackle by Nick Harper),3.640,4.710
4,14:26,1,10,TEN 13,32,7,Ahman Green up the middle for 6 yards (tackle by Chris Hope),4.710,5.150
4,13:48,2,4,TEN 7,32,13,"Sage Rosenfels pass complete short right to David Anderson for 7 yards, touchdown",5.150,7.000
4,,,,,32,15,"Two Point Attempt: Sage Rosenfels pass complete to Andre' Davis, conversion succeeds",1.000,1.000
4,,,,HOU 30,32,15,"Kris Brown kicks off 73 yards, touchback",0.000,0.280
4,13:43,1,10,TEN 20,32,15,LenDale White right guard for 28 yards (tackle by Von Hutchins),0.280,2.130
4,13:43,1,10,TEN 48,32,15,Chris J. Henry up the middle for 3 yards (tackle by Danny Clark),2.130,1.990
4,12:25,2,7,HOU 49,32,15,Kerry Collins pass incomplete short left intended for Roydell Williams (defended by Dunta Robinson),1.990,1.290
4,12:22,3,7,HOU 49,32,15,Kerry Collins pass incomplete short left intended for Roydell Williams (defended by Dunta Robinson),1.290,0.000
4,12:18,4,7,HOU 49,32,15,Craig Hentrich punts 47 yards,0.000,0.380
4,12:08,1,10,HOU 2,32,15,"Sage Rosenfels pass complete deep middle to Andre' Davis for 53 yards (tackle by Calvin Lowry). Penalty on Keith Bulluck: Defensive Offside (Offsetting), Penalty on Jordan Black: Illegal Formation (Offsetting) (no play)",-0.380,-0.380
4,11:58,1,10,HOU 2,32,15,Sage Rosenfels pass complete short left to Vonta Leach for 3 yards (tackle by Nick Harper),-0.380,-0.560
4,11:26,2,7,HOU 5,32,15,Ahman Green left guard for -2 yards (tackle by Albert Haynesworth),-0.560,-1.300
4,10:48,3,9,HOU 3,32,15,Sage Rosenfels pass complete deep right to Kevin Walter for 40 yards (tackle by Nick Harper),-1.300,1.800
4,10:48,1,10,HOU 43,32,15,"Penalty on Randy Starks: Encroachment, 5 yards (no play)",1.800,2.530
4,9:55,1,5,HOU 48,32,15,Sage Rosenfels pass complete short right to Kevin Walter for 23 yards (tackle by Nick Harper),2.530,3.640
4,9:28,1,10,TEN 29,32,15,Sage Rosenfels pass complete short middle to Ahman Green for 15 yards (tackle by Cortland Finnegan),3.640,4.650
4,8:51,1,10,TEN 14,32,15,Sage Rosenfels pass complete short right to Kevin Walter for 8 yards (tackle by Nick Harper),4.650,5.470
4,8:20,2,2,TEN 6,32,21,"Sage Rosenfels pass complete short right to Kevin Walter for 6 yards, touchdown",5.470,7.000
4,,,,TEN 2,32,22,Kris Brown kicks extra point good,0.000,0.000
4,,,,HOU 30,32,22,"Kris Brown kicks off 64 yards, returned by Chris Davis for 18 yards (tackle by Zach Diles)",0.000,0.540
4,8:09,1,10,TEN 24,32,22,Chris J. Henry right end for 3 yards (tackle by Travis Johnson),0.540,0.400
4,7:35,2,7,TEN 27,32,22,LenDale White up the middle for 3 yards (tackle by Mario Williams),0.400,0.100
4,6:57,3,4,TEN 30,32,22,Kerry Collins pass incomplete short left intended for Justin Gage (defended by Fred Bennett),0.100,-1.370
4,6:52,4,4,TEN 30,32,22,"Craig Hentrich punts 39 yards, muffed catch by David Anderson, recovered by Reynaldo Hill and returned for no gain",-1.370,3.380
4,6:40,1,10,HOU 33,32,22,LenDale White up the middle for -1 yards (tackle by Earl Cochran and Travis Johnson),3.380,2.700
4,5:59,2,11,HOU 34,32,22,Chris J. Henry right tackle for no gain (tackle by Earl Cochran),2.700,2.010
4,5:59,3,11,HOU 34,32,22,"Penalty on Kerry Collins: Delay of Game, 5 yards (no play)",2.010,1.350
4,4:46,3,16,HOU 39,32,22,Kerry Collins pass incomplete deep right intended for Eric Moulds,1.350,0.660
4,4:41,4,16,HOU 39,32,22,Craig Hentrich punts 27 yards,0.660,0.350
4,4:30,1,10,HOU 12,32,22,"Sage Rosenfels pass incomplete deep middle intended for Owen Daniels is intercepted by Keith Bulluck at HOU-29 and returned for 12 yards (tackle by David Anderson). Keith Bulluck fumbles (forced by David Anderson), recovered by Nick Harper at HOU-17",-0.350,-4.440
4,4:14,1,10,HOU 17,32,22,LenDale White right guard for 1 yard (tackle by Morlon Greenwood),4.440,4.000
4,4:03,,,,32,22,Timeout #1 by Houston Texans,0.000,4.000
4,4:03,2,9,HOU 16,32,22,LenDale White left guard for 2 yards (tackle by Amobi Okoye),4.000,3.500
4,3:56,,,,32,22,Timeout #2 by Houston Texans,0.000,3.500
4,3:56,3,7,HOU 14,32,22,Chris J. Henry right end for 3 yards (tackle by C.C. Brown),3.500,2.770
4,3:49,4,4,HOU 11,35,22,Rob Bironas 29 yard field goal good,2.770,3.000
4,,,,TEN 30,35,22,"Rob Bironas kicks off 68 yards, returned by Andre' Davis for 23 yards (tackle by Michael Griffin)",0.000,0.610
4,3:40,1,10,HOU 25,35,22,Sage Rosenfels pass incomplete short middle intended for Owen Daniels,0.610,0.060
4,3:36,2,10,HOU 25,35,22,Sage Rosenfels pass complete short right to Owen Daniels for 8 yards (tackle by Nick Harper),0.060,0.430
4,3:12,3,2,HOU 33,35,22,Sage Rosenfels pass complete short right to Kevin Walter for 9 yards (tackle by Nick Harper),0.430,1.730
4,3:07,1,10,HOU 42,35,22,Sage Rosenfels pass incomplete deep middle intended for Kevin Walter (defended by Kyle Vanden Bosch),1.730,1.190
4,3:00,2,10,HOU 42,35,22,Sage Rosenfels pass incomplete deep left intended for Andre' Davis (defended by Cortland Finnegan),1.190,0.500
4,2:54,3,10,HOU 42,35,22,Sage Rosenfels pass complete short middle to Ron Dayne for 10 yards (tackle by Keith Bulluck),0.500,2.390
4,2:26,1,10,TEN 48,35,22,Sage Rosenfels pass incomplete short left intended for Kevin Walter (defended by David Thornton),2.390,1.850
4,2:24,2,10,TEN 48,35,22,Sage Rosenfels pass complete short right to Ahman Green for 5 yards (tackle by Chris Hope),1.850,1.820
4,2:01,3,5,TEN 43,35,22,Sage Rosenfels pass incomplete deep right intended for Kevin Walter,1.820,0.400
4,1:55,4,5,TEN 43,35,22,Sage Rosenfels pass complete short right to Owen Daniels for 12 yards (tackle by Nick Harper),0.400,3.510
4,1:50,1,10,TEN 31,35,22,Sage Rosenfels pass complete deep left to David Anderson for 24 yards (tackle by Calvin Lowry),3.510,5.600
4,1:41,1,7,TEN 7,35,28,"Sage Rosenfels pass complete short left to Jeb Putzier for 7 yards, touchdown",5.600,7.000
4,,,,TEN 2,35,29,Kris Brown kicks extra point good,0.000,0.000
4,,,,,35,29,"Kris Brown kicks onside 2 yards, recovered by David Anderson. Penalty on Charlie Anderson: Offside on Free Kick, 5 yards, Penalty on HOU: Illegal Formation (Declined) (no play)",0.000,0.000
4,,,,HOU 25,35,29,"Kris Brown kicks onside 9 yards, recovered by Zach Diles (onside kick successful)",0.000,1.200
4,1:32,1,10,HOU 34,35,29,"Penalty on Albert Haynesworth: Encroachment, 5 yards (no play)",1.200,1.930
4,1:32,1,5,HOU 39,35,29,Sage Rosenfels pass complete short left to David Anderson for 8 yards (tackle by Vincent Fuller),1.930,2.060
4,1:09,1,10,HOU 47,35,29,Sage Rosenfels pass incomplete short right intended for Ahman Green,2.060,1.520
4,1:06,2,10,HOU 47,35,35,"Sage Rosenfels pass complete deep middle to Andre' Davis for 53 yards, touchdown",1.520,7.000
4,,,,TEN 2,35,36,Kris Brown kicks extra point good,0.000,0.000
4,,,,HOU 30,35,36,"Kris Brown kicks off 76 yards, touchback",0.000,0.280
4,0:56,1,10,TEN 20,35,36,Kerry Collins pass complete short left to Roydell Williams for 17 yards (tackle by Dunta Robinson),0.280,1.400
4,0:50,1,10,TEN 37,35,36,Kerry Collins pass incomplete short middle intended for LenDale White,1.400,0.860
4,0:44,2,10,TEN 37,35,36,Kerry Collins pass incomplete deep left intended for Justin Gage,0.860,0.170
4,0:39,3,10,TEN 37,35,36,Kerry Collins pass complete deep left to Roydell Williams for 46 yards (tackle by Von Hutchins),0.170,4.440
4,0:31,1,10,HOU 17,35,36,LenDale White up the middle for 6 yards (tackle by DeMeco Ryans),4.440,4.890
4,0:02,,,,35,36,Timeout #1 by Tennessee Titans,0.000,0.000
4,0:02,,,,35,36,Timeout #3 by Houston Texans,0.000,4.890
4,0:02,2,4,HOU 11,38,36,Rob Bironas 29 yard field goal good,4.890,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
