Quarter,Time,Down,ToGo,Location,BAL,MIA,Detail,EPB,EPA
1,8:21,4,9,MIA 48,0,0,Dave Zastudil punts 36 yards,0.070,0.350
1,8:08,1,10,MIA 12,0,0,Ricky Williams left tackle for 4 yards (tackle by Ed Hartwell),-0.350,-0.370
1,7:39,2,6,MIA 16,0,0,Ray Lucas pass complete to Randy McMichael for 45 yards (tackle by Cornell Brown and Alvin Porter),-0.370,2.980
1,6:49,1,10,BAL 39,0,0,Ricky Williams left end for 7 yards (tackle by Gary Baxter),2.980,3.390
1,6:11,2,3,BAL 32,0,0,Ray Lucas pass complete to Chris Chambers for 18 yards,3.390,4.650
1,5:45,1,10,BAL 14,0,0,James McKnight right end for 2 yards (tackle by Ed Hartwell),4.650,4.330
1,5:05,2,8,BAL 12,0,0,Ricky Williams left guard for 7 yards (tackle by Ray Lewis),4.330,4.960
1,4:23,3,1,BAL 5,0,0,Ray Lucas middle for 3 yards (tackle by Kelly Gregg),4.960,6.740
1,3:48,1,2,BAL 2,0,6,"Ricky Williams left end for 2 yards, touchdown",6.740,7.000
1,3:48,,,BAL 2,0,7,Olindo Mare kicks extra point good,0.000,0.000
1,3:48,,,MIA 30,0,7,"Olindo Mare kicks off 59 yards, returned by Lamont Brightful for 17 yards (tackle by David Bowens)",0.000,0.810
1,3:36,1,10,BAL 28,0,7,Jamal Lewis right end for 8 yards (tackle by Derrick Rodgers),0.810,1.340
1,2:59,2,2,BAL 36,0,7,Jamal Lewis right tackle for 3 yards (tackle by Zach Thomas and Rob Burnett),1.340,1.530
1,2:17,1,10,BAL 39,0,7,Alan Ricard middle for 6 yards (tackle by Derrick Rodgers),1.530,1.800
1,1:42,2,4,BAL 45,0,7,Jamal Lewis middle for 1 yard (tackle by Jermaine Haley),1.800,1.220
1,1:05,3,3,BAL 46,0,7,Jeff Blake pass incomplete intended for Travis Taylor,1.220,-0.320
1,1:01,4,3,BAL 46,0,7,"Dave Zastudil punts 54 yards, touchback",-0.320,-0.280
1,0:48,1,10,MIA 20,0,7,Ray Lucas pass incomplete intended for James McKnight,0.280,-0.270
1,0:42,2,10,MIA 20,0,7,Ricky Williams middle for 5 yards (tackle by Ray Lewis),-0.270,-0.300
Quarter,Time,Down,ToGo,Location,BAL,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,5,MIA 25,0,7,Ray Lucas middle for 2 yards (tackle by Riddick Parker),-0.300,-1.570
2,14:15,4,3,MIA 27,0,7,"Mark Royals punts 46 yards, returned by Lamont Brightful for 11 yards (tackle by Scott Galyon). Penalty on Travis Minor: Ineligible Downfield Kick (Declined)",-1.570,-1.470
2,14:04,1,10,BAL 38,0,7,Jeff Blake pass incomplete intended for Travis Taylor (defended by Sam Madison),1.470,0.920
2,13:57,2,10,BAL 38,0,7,"Penalty on Ethan Brooks: False Start, 5 yards (no play)",0.920,0.250
2,13:57,2,15,BAL 33,0,7,Chester Taylor middle for 3 yards (tackle by Zach Thomas),0.250,-0.030
2,13:15,3,12,BAL 36,0,7,Jeff Blake pass complete to Terry Jones for 7 yards (tackle by Patrick Surtain),-0.030,-0.520
2,12:38,4,5,BAL 43,0,7,"Dave Zastudil punts 48 yards, returned by Dedric Ward for 18 yards (tackle by Joe Maese)",-0.520,-0.740
2,12:26,1,10,MIA 27,0,7,Ricky Williams left guard for 4 yards (tackle by Ed Reed),0.740,0.740
2,11:48,2,6,MIA 31,0,7,Ricky Williams left tackle for 5 yards (tackle by Kelly Gregg and Gary Baxter),0.740,0.700
2,11:09,3,1,MIA 36,0,7,Ray Lucas pass incomplete intended for Rob Konrad,0.700,-0.980
2,11:04,4,1,MIA 36,0,7,"Mark Royals punts 44 yards, returned by Lamont Brightful for 43 yards (tackle by Robert Edwards)",-0.980,-3.120
2,10:48,1,10,MIA 37,0,7,Jamal Lewis middle for 3 yards (tackle by Zach Thomas),3.120,2.980
2,10:16,2,7,MIA 34,0,7,Jamal Lewis left guard for 6 yards (tackle by Morlon Greenwood),2.980,3.070
2,9:40,3,1,MIA 28,0,7,Jamal Lewis left tackle for no gain (tackle by Larry Chester),3.070,1.720
2,9:15,4,1,MIA 28,6,7,"Jeff Blake pass complete to Travis Taylor for 28 yards, touchdown",1.720,7.000
2,9:15,,,MIA 28,7,7,Matt Stover kicks extra point good,0.000,0.000
2,9:15,,,BAL 30,7,7,"Matt Stover kicks off 49 yards, returned by Rob Konrad for 18 yards (tackle by Adalius Thomas)",0.000,1.530
2,9:01,1,10,MIA 39,7,7,Ray Lucas pass complete to Chris Chambers for 15 yards,1.530,2.520
2,8:34,1,10,BAL 46,7,7,Ray Lucas pass complete to Jed Weaver for 25 yards (tackle by Will Demps),2.520,4.170
2,8:14,1,10,BAL 21,7,7,Ray Lucas pass complete to Ricky Williams for 8 yards (tackle by Ed Reed),4.170,4.950
2,7:49,2,2,BAL 13,7,7,"Ricky Williams left tackle for 3 yards (tackle by Ma'ake Kemoeatu). Penalty on Peter Boulware: Defensive Offside, 5 yards (no play)",4.950,5.370
2,7:44,1,8,BAL 8,7,7,Ricky Williams middle for 3 yards (tackle by Kelly Gregg),5.370,5.150
2,7:02,2,5,BAL 5,7,7,Ricky Williams middle for 4 yards (tackle by Ma'ake Kemoeatu),5.150,5.170
2,6:21,3,1,BAL 1,7,13,"Ray Lucas middle for 1 yard, touchdown",5.170,7.000
2,6:21,,,BAL 1,7,14,Olindo Mare kicks extra point good,0.000,0.000
2,6:21,,,MIA 30,7,14,"Olindo Mare kicks off 66 yards, returned by Lamont Brightful for 34 yards (tackle by Olindo Mare)",0.000,1.470
2,6:10,1,10,BAL 38,7,14,Jeff Blake pass complete to Travis Taylor for 7 yards (tackle by Brock Marion),1.470,1.870
2,5:27,2,3,BAL 45,7,14,Jamal Lewis middle for 3 yards (tackle by Adewale Ogunleye),1.870,2.130
2,4:52,1,10,BAL 48,7,14,Jamal Lewis right tackle for no gain (tackle by Tim Bowens and Derrick Rodgers),2.130,1.580
2,4:15,2,10,BAL 48,7,14,Jeff Blake sacked by Larry Chester and Adewale Ogunleye for 0 yards,1.580,0.890
2,3:47,3,10,BAL 48,7,14,Jeff Blake pass incomplete intended for Travis Taylor (defended by Jason Taylor),0.890,-0.190
2,3:41,4,10,BAL 48,7,14,"Dave Zastudil punts 43 yards. Penalty on Cornell Brown: Offensive Holding, 10 yards (no play)",-0.190,-0.850
2,3:31,4,20,BAL 38,7,14,Dave Zastudil punts 29 yards,-0.850,-1.140
2,3:20,1,10,MIA 33,7,14,Ray Lucas pass complete to Ricky Williams for 8 yards (tackle by Adalius Thomas),1.140,1.670
2,2:42,2,2,MIA 41,7,14,Ricky Williams left tackle for 3 yards (tackle by Peter Boulware),1.670,1.860
2,2:09,1,10,MIA 44,7,14,Ray Lucas right tackle for 2 yards (tackle by Kelly Gregg),1.860,1.590
2,2:00,2,8,MIA 46,7,14,Ray Lucas pass complete to James McKnight for 12 yards (tackle by Gary Baxter),1.590,2.790
2,1:26,1,10,BAL 42,7,14,Ray Lucas pass complete to Randy McMichael for 5 yards (tackle by Ray Lewis),2.790,2.920
2,1:17,1,10,BAL 42,,,Timeout #1 by Miami Dolphins,2.790,2.920
2,1:17,2,5,BAL 37,7,14,Ray Lucas middle for 3 yards (tackle by Peter Boulware and Ma'ake Kemoeatu),2.920,2.610
2,0:43,3,2,BAL 34,7,14,Ray Lucas middle for 2 yards (tackle by Riddick Parker),2.610,3.450
2,0:30,3,2,BAL 34,,,Timeout #2 by Miami Dolphins,2.610,3.450
2,0:30,1,10,BAL 32,7,14,Ray Lucas pass incomplete intended for Ricky Williams,3.450,2.900
2,0:25,2,10,BAL 32,7,14,Ray Lucas pass complete to Ricky Williams for 8 yards (tackle by Will Demps),2.900,3.270
2,0:18,3,2,BAL 24,7,14,Ray Lucas pass incomplete intended for Chris Chambers,3.270,1.990
2,0:13,4,2,BAL 24,7,17,Olindo Mare 42 yard field goal good,1.990,3.000
2,0:13,,,MIA 30,7,17,"Olindo Mare kicks off 66 yards, returned by Lamont Brightful for 27 yards (tackle by Shawn Wooden)",0.000,1.000
2,0:02,1,10,BAL 31,7,17,Jeff Blake kneels for -1 yards,1.000,0.320
Quarter,Time,Down,ToGo,Location,BAL,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 30,7,17,"Olindo Mare kicks off 73 yards, touchback",0.000,0.280
3,15:00,1,10,BAL 20,7,17,Jamal Lewis left guard for 3 yards (tackle by Derrick Rodgers),0.280,0.140
3,14:32,2,7,BAL 23,7,17,Jamal Lewis left end for 8 yards (tackle by Arturo Freeman and Zach Thomas),0.140,1.000
3,13:51,1,10,BAL 31,7,17,Jeff Blake pass complete to Terry Jones for 15 yards (tackle by Morlon Greenwood),1.000,1.990
3,13:10,1,10,BAL 46,7,17,Jamal Lewis middle for no gain (tackle by Zach Thomas),1.990,1.450
3,12:32,2,10,BAL 46,7,17,Jeff Blake pass incomplete intended for Terry Jones,1.450,0.760
3,12:28,3,10,BAL 46,7,17,Jeff Blake pass complete to Chester Taylor for 4 yards (tackle by Zach Thomas),0.760,-0.060
3,12:21,4,6,,7,17,"Dave Zastudil punts 42 yards, fair catch by Dedric Ward",-0.060,0.380
3,12:12,1,10,MIA 8,7,17,Ricky Williams left guard for 4 yards (tackle by Peter Boulware),-0.380,-0.490
3,11:34,2,6,MIA 12,7,17,Ricky Williams left tackle for no gain (tackle by Peter Boulware),-0.490,-0.950
3,10:53,3,6,MIA 12,7,17,Ray Lucas pass complete to Chris Chambers for 13 yards (tackle by Alvin Porter),-0.950,0.610
3,10:12,1,10,MIA 25,7,17,Ray Lucas pass incomplete intended for James McKnight,0.610,0.060
3,10:03,2,10,MIA 25,7,17,Ray Lucas pass complete to Rob Konrad for 6 yards (tackle by Will Demps),0.060,0.170
3,9:18,3,4,MIA 31,7,17,Chris Chambers left tackle for no gain (tackle by Chad Williams),0.170,-1.310
3,8:55,4,4,MIA 31,7,17,"Mark Royals punts 45 yards, fair catch by Lamont Brightful",-1.310,-0.540
3,8:38,1,10,BAL 24,7,17,Alan Ricard middle for 2 yards (tackle by Jason Taylor and Tim Bowens),0.540,0.270
3,7:53,2,8,BAL 26,7,17,Jeff Blake pass complete to Jamal Lewis for 26 yards (tackle by Shawn Wooden),0.270,2.390
3,7:13,1,10,MIA 48,7,17,Jeff Blake pass incomplete,2.390,1.850
3,7:06,2,10,MIA 48,7,17,Jeff Blake pass incomplete intended for Chester Taylor is intercepted by Patrick Surtain at MIA-44 and returned for 16 yards,1.850,-2.920
3,6:57,1,10,BAL 40,7,17,Ricky Williams for 7 yards,2.920,3.320
3,6:33,2,3,BAL 33,7,17,Ricky Williams left end for 2 yards (tackle by Ray Lewis and Peter Boulware),3.320,2.870
3,5:50,3,1,BAL 31,7,17,Ricky Williams right guard for no gain (tackle by Cornell Brown),2.870,1.410
3,5:14,4,1,BAL 31,7,20,Olindo Mare 49 yard field goal good,1.410,3.000
3,5:14,,,MIA 30,7,20,"Olindo Mare kicks off 68 yards, returned by Lamont Brightful for 22 yards (tackle by Tommy Hendricks). Lamont Brightful fumbles, recovered by Sam Gash at BAL-27",0.000,0.740
3,4:59,1,10,BAL 27,7,20,Jeff Blake pass incomplete intended for Todd Heap,0.740,0.200
3,4:54,2,10,BAL 27,7,20,Jeff Blake middle for 9 yards,0.200,0.700
3,4:15,3,1,BAL 36,7,20,Jeff Blake pass complete to Travis Taylor for 7 yards (tackle by Zach Thomas),0.700,1.800
3,3:36,1,10,BAL 43,7,20,Jeff Blake pass incomplete intended for Ron Johnson (defended by Sam Madison),1.800,1.250
3,3:27,2,10,BAL 43,7,20,Jamal Lewis left end for 7 yards (tackle by Brock Marion),1.250,1.490
3,2:58,3,3,,7,20,Jeff Blake pass incomplete intended for Travis Taylor (defended by Brock Marion),1.490,-0.060
3,2:54,4,3,,7,20,"Dave Zastudil punts 34 yards, fair catch by Dedric Ward",-0.060,0.140
3,2:46,1,10,MIA 16,7,20,Ricky Williams middle for 2 yards (tackle by Ray Lewis),-0.140,-0.350
3,2:07,2,8,MIA 18,7,20,Ray Lucas pass complete to Chris Chambers for 4 yards (tackle by Ray Lewis),-0.350,-0.570
3,1:30,3,4,MIA 22,7,20,Ray Lucas pass incomplete intended for Dedric Ward,-0.570,-1.900
3,1:26,4,4,MIA 22,7,20,"Mark Royals punts 48 yards, returned by Lamont Brightful for 9 yards (tackle by David Bowens)",-1.900,-1.530
3,1:13,1,10,BAL 39,7,20,Jamal Lewis right tackle for 2 yards (tackle by Rob Burnett),1.530,1.260
3,0:35,2,8,BAL 41,7,20,Jamal Lewis middle for 1 yard (tackle by Derrick Rodgers),1.260,0.700
Quarter,Time,Down,ToGo,Location,BAL,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,7,BAL 42,7,20,"Jeff Blake sacked by Jason Taylor for -11 yards. Jeff Blake fumbles (forced by Jason Taylor), recovered by Jeff Ogden at BAL-33",0.700,-1.180
4,14:24,4,16,BAL 33,7,20,"Dave Zastudil punts 54 yards, returned by Robert Baker for 5 yards (tackle by Bart Scott)",-1.180,-0.040
4,14:13,1,10,MIA 18,7,20,Ricky Williams left guard for 2 yards (tackle by Anthony Weaver),0.040,-0.130
4,13:36,2,8,MIA 20,7,20,Ray Lucas pass complete to James McKnight for 7 yards (tackle by Alvin Porter),-0.130,-0.020
4,12:57,3,1,MIA 27,7,20,Ray Lucas middle for 2 yards (tackle by Kelly Gregg),-0.020,0.870
4,12:24,1,10,MIA 29,7,20,Ricky Williams left guard for 4 yards (tackle by Peter Boulware),0.870,0.870
4,11:45,2,6,MIA 33,7,20,"Ray Lucas pass complete to Rob Konrad for 3 yards (tackle by Ed Hartwell and Ray Lewis). Penalty on Peter Boulware: Personal Foul, 15 yards",0.870,2.320
4,11:18,1,10,BAL 49,7,20,Ray Lucas pass complete to James McKnight for 1 yard (tackle by Peter Boulware),2.320,1.920
4,10:36,2,9,BAL 48,7,20,Ricky Williams middle for 5 yards (tackle by David Nugent),1.920,1.880
4,9:58,3,4,BAL 43,7,20,Ray Lucas pass complete to James McKnight for 39 yards (tackle by Ed Reed),1.880,6.280
4,9:07,3,4,BAL 43,,,Timeout #1 by Miami Dolphins,1.880,6.280
4,9:07,1,4,BAL 4,7,26,"Ricky Williams right end for 4 yards, touchdown",6.280,7.000
4,9:02,1,4,BAL 4,,,Timeout #1 by Baltimore Ravens,6.280,6.280
4,9:02,1,,BAL 4,7,26,"Two Point Attempt: Ray Lucas pass complete to Ricky Williams, conversion fails",1.000,-1.000
4,9:02,,,MIA 30,7,26,"Olindo Mare kicks off 63 yards, returned by Lamont Brightful for 13 yards (tackle by Travis Minor)",0.000,0.280
4,8:56,1,10,BAL 20,7,26,Jeff Blake pass complete to Chester Taylor for no gain,0.280,-0.270
4,8:13,2,10,BAL 20,7,26,Jeff Blake sacked by Jay Williams and David Bowens for -4 yards,-0.270,-1.690
4,7:45,3,14,BAL 16,7,26,"Penalty on Ethan Brooks: False Start, 5 yards (no play)",-1.690,-2.470
4,7:29,3,19,BAL 11,7,26,Jeff Blake pass complete to Chester Taylor for 1 yard (tackle by Arturo Freeman),-2.470,-2.490
4,6:46,4,18,BAL 12,7,26,"Dave Zastudil punts 60 yards, returned by Robert Baker for 21 yards (tackle by Chad Williams). Penalty on Desmond Clark: Offensive Holding, 10 yards",-2.490,-1.530
4,6:30,1,10,MIA 39,7,26,Ricky Williams left end for -1 yards (tackle by Gary Baxter),1.530,0.850
4,6:04,2,11,MIA 38,7,26,Ricky Williams right end for 18 yards (tackle by Alvin Porter),0.850,2.650
4,5:18,1,10,BAL 44,7,26,Ricky Williams right tackle for 1 yard (tackle by Ed Hartwell),2.650,2.250
4,4:35,2,9,BAL 43,7,26,"Ray Lucas for no gain. Ray Lucas fumbles, recovered by Ray Lucas at BAL-44",2.250,1.420
4,4:07,3,10,BAL 44,7,26,Ricky Williams right guard for 4 yards (tackle by Ed Reed),1.420,0.590
4,3:36,4,6,BAL 40,7,26,Penalty on MIA: Delay of Game (Declined),0.590,0.590
4,3:20,4,6,BAL 40,7,26,"Mark Royals punts 40 yards, touchback",0.590,-0.280
4,3:10,1,10,BAL 20,7,26,Jeff Blake pass complete to Javin Hunter for 7 yards (tackle by Jamar Fletcher),0.280,0.680
4,2:47,2,3,BAL 27,7,26,Jeff Blake pass complete to Ron Johnson for 5 yards,0.680,1.070
4,2:40,1,10,BAL 32,7,26,Jeff Blake pass complete to Javin Hunter for 8 yards,1.070,1.610
4,2:34,2,2,BAL 40,7,26,Jeff Blake pass incomplete intended for Travis Taylor,1.610,0.890
4,2:27,3,2,BAL 40,7,26,Jeff Blake pass complete to Todd Heap for 6 yards (tackle by Arturo Freeman),0.890,1.990
4,2:06,1,10,BAL 46,7,26,Jeff Blake pass incomplete intended for Todd Heap,1.990,1.450
4,2:00,2,10,BAL 46,7,26,"Penalty on Ethan Brooks: False Start, 5 yards (no play)",1.450,0.780
4,2:00,2,15,BAL 41,7,26,"Penalty on Edwin Mulitalo: False Start, 5 yards (no play)",0.780,0.100
4,2:00,2,20,BAL 36,7,26,Jeff Blake pass incomplete intended for Ron Johnson,0.100,-0.560
4,1:53,3,20,BAL 36,7,26,Jeff Blake sacked by Adewale Ogunleye for -8 yards. Penalty on Jeff Ogden: Offensive Holding (Declined),-0.560,-1.500
4,1:46,4,28,BAL 28,7,26,Jeff Blake pass incomplete intended for Ron Johnson,-1.500,-3.710
4,1:37,1,10,BAL 28,7,26,Ray Lucas kneels for -1 yards,3.710,3.030
4,0:56,2,11,BAL 29,7,26,Ray Lucas kneels for -1 yards,3.030,2.210
4,0:20,3,12,BAL 30,7,26,Ray Lucas kneels for -1 yards,2.210,1.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
