0,1
Officials,Officials
Referee,Walt Coleman
Umpire,Fred Bryan
Head Linesman,Jerry Bergman
Line Judge,Tom Symonette
Back Judge,Rich Martinez
Side Judge,Tom Hill
Field Judge,Brad Freeman
