Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Taylor Moton,T,68,100%,0,0%,7,24%
Brady Christensen,T,68,100%,0,0%,7,24%
Austin Corbett,G,68,100%,0,0%,7,24%
Ikem Ekwonu,T,68,100%,0,0%,7,24%
Bradley Bozeman,C,68,100%,0,0%,0,0%
Sam Darnold,QB,68,100%,0,0%,0,0%
D.J. Moore,WR,65,96%,0,0%,2,7%
Terrace Marshall Jr.,WR,63,93%,0,0%,2,7%
Ian Thomas,TE,43,63%,0,0%,12,42%
Tommy Tremble,TE,39,57%,0,0%,15,52%
Chuba Hubbard,RB,31,46%,0,0%,6,21%
D'Onta Foreman,RB,30,44%,0,0%,0,0%
Laviska Shenault Jr.,WR,24,35%,0,0%,2,7%
Stephen Sullivan,TE,15,22%,0,0%,13,45%
Shi Smith,WR,14,21%,0,0%,3,10%
Raheem Blackshear,RB,6,9%,0,0%,10,35%
Giovanni Ricci,TE,4,6%,0,0%,16,55%
Cameron Erving,T,4,6%,0,0%,0,0%
Cade Mays,G,2,3%,0,0%,7,24%
Shaq Thompson,LB,0,0%,66,100%,6,21%
Frankie Luvu,LB,0,0%,66,100%,4,14%
Jeremy Chinn,FS,0,0%,66,100%,3,10%
Xavier Woods,FS,0,0%,65,98%,0,0%
C.J. Henderson,CB,0,0%,61,92%,7,24%
Brian Burns,DE,0,0%,57,86%,3,10%
Myles Hartsfield,FS,0,0%,56,85%,11,38%
Derrick Brown,DT,0,0%,51,77%,2,7%
Yetur Gross-Matos,DE,0,0%,50,76%,4,14%
Jaycee Horn,CB,0,0%,43,65%,1,3%
Matthew Ioannidis,DT,0,0%,40,61%,1,3%
Marquis Haynes,DE,0,0%,29,44%,9,31%
Keith Taylor,CB,0,0%,25,38%,7,24%
Henry Anderson,DE,0,0%,18,27%,3,10%
Bravvion Roy,DT,0,0%,14,21%,3,10%
Cory Littleton,LB,0,0%,9,14%,15,52%
Marquan McCall,NT,0,0%,7,11%,0,0%
Damien Wilson,LB,0,0%,3,5%,9,31%
Sam Franklin,SS,0,0%,0,0%,19,66%
Sean Chandler,SS,0,0%,0,0%,18,62%
Joel Iyiegbuniwe,LB,0,0%,0,0%,16,55%
Eddy Pineiro,K,0,0%,0,0%,14,48%
J.J. Jansen,LS,0,0%,0,0%,10,35%
Johnny Hekker,P,0,0%,0,0%,10,35%
T.J. Carrie,CB,0,0%,0,0%,10,35%
Chandler Wooten,LB,0,0%,0,0%,10,35%
Michael Jordan,G,0,0%,0,0%,7,24%
