Quarter,Time,Down,ToGo,Location,NOR,GNB,Detail,EPB,EPA
1,10:25,1,10,GNB 40,0,0,Kendre Miller right guard for 1 yard (tackle by Darnell Savage and Quay Walker),2.920,2.510
1,9:55,2,9,GNB 39,0,0,Derek Carr pass complete short left to Chris Olave for 12 yards (tackle by Rudy Ford and Justin Hollins),2.510,3.780
1,9:22,1,10,GNB 27,0,0,Taysom Hill right tackle for -1 yards (tackle by Kingsley Enagbare),3.780,3.100
1,8:48,2,11,GNB 28,0,0,Kendre Miller up the middle for 5 yards (tackle by Quay Walker),3.100,3.070
1,8:08,3,6,GNB 23,0,0,Derek Carr pass complete short left to Tony Jones for 10 yards (tackle by Rasul Douglas),3.070,4.710
1,7:26,1,10,GNB 13,0,0,Taysom Hill up the middle for 5 yards (tackle by De'Vondre Campbell and Quay Walker),4.710,4.960
1,6:52,2,5,GNB 8,0,0,Derek Carr pass incomplete short left intended for Keith Kirkwood,4.960,4.100
1,6:44,3,5,GNB 8,6,0,"Derek Carr pass complete short middle to Jimmy Graham for 8 yards, touchdown",4.100,7.000
1,6:40,,,GNB 15,7,0,Blake Grupe kicks extra point good,0.000,0.000
1,6:40,,,NOR 35,7,0,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
1,6:40,1,10,GNB 25,7,0,Jordan Love pass complete short right to Romeo Doubs for 13 yards (tackle by Marshon Lattimore),0.610,1.470
1,6:03,1,10,GNB 38,7,0,Jordan Love pass incomplete short right,1.470,0.920
1,5:56,2,10,GNB 38,7,0,Jordan Love pass incomplete deep middle intended for Luke Musgrave,0.920,0.230
1,5:51,3,10,GNB 38,7,0,AJ Dillon left end for 14 yards (tackle by Pete Werner and Lonnie Johnson),0.230,2.390
1,5:10,1,10,NOR 48,7,0,AJ Dillon left tackle for 7 yards (tackle by Tyrann Mathieu and Pete Werner),2.390,2.790
1,4:30,2,3,NOR 41,7,0,AJ Dillon up the middle for -2 yards (tackle by Malcolm Roach),2.790,1.820
1,3:50,3,5,NOR 43,7,0,"Penalty on Zach Tom: False Start, 5 yards (accepted) (no play)",1.820,1.160
1,3:28,3,10,NOR 48,7,0,Jordan Love pass incomplete short left intended for Romeo Doubs (defended by Bryan Bresee),1.160,0.070
1,3:19,4,10,NOR 48,7,0,"Daniel Whelan punts 38 yards, fair catch by Rashid Shaheed at NO-10",0.070,0.380
1,3:12,1,10,NOR 10,7,0,Kendre Miller left guard for no gain (tackle by Kingsley Enagbare),-0.380,-0.780
1,2:40,2,10,NOR 10,7,0,Derek Carr pass complete short left to Juwan Johnson for 7 yards (tackle by Isaiah McDuffie),-0.780,-0.600
1,2:05,3,3,NOR 17,7,0,Derek Carr pass complete short left to Chris Olave for 4 yards (tackle by Eric Wilson),-0.600,0.340
1,1:31,1,10,NOR 21,7,0,Derek Carr pass complete short middle to Tony Jones for 4 yards (tackle by Isaiah McDuffie),0.340,0.340
1,0:54,2,6,NOR 25,7,0,"Kendre Miller right tackle for no gain (tackle by Isaiah McDuffie). Penalty on James Hurst: Offensive Holding, 10 yards (accepted) (no play)",0.340,-1.140
1,0:23,2,16,NOR 15,7,0,Derek Carr pass complete short right to Tony Jones for 7 yards (tackle by Darnell Savage),-1.140,-0.760
Quarter,Time,Down,ToGo,Location,NOR,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,9,NOR 22,7,0,Derek Carr sacked by Rashan Gary for -5 yards,-0.760,-2.320
2,14:29,4,14,NOR 17,7,0,"Lou Hedley punts 49 yards, returned by Jayden Reed for 2 yards (tackle by Nephi Sewell). Penalty on Jonathan Owens: Offensive Holding, 10 yards (accepted)",-2.320,-0.670
2,14:18,1,10,GNB 26,7,0,Emanuel Wilson left end for 4 yards (tackle by Carl Granderson),0.670,0.670
2,13:42,2,6,GNB 30,7,0,Emanuel Wilson left tackle for 2 yards (tackle by Carl Granderson and Demario Davis),0.670,0.230
2,12:56,3,4,GNB 32,7,0,Jordan Love pass complete short left to Luke Musgrave for 9 yards (tackle by Tyrann Mathieu and Marshon Lattimore),0.230,1.660
2,12:13,1,10,GNB 41,7,0,Jordan Love scrambles right end for 5 yards (tackle by Demario Davis),1.660,1.800
2,11:32,2,5,GNB 46,7,0,"Emanuel Wilson left end for no gain (tackle by Demario Davis). Penalty on Jayden Reed: Offensive Holding, 10 yards (accepted) (no play)",1.800,0.450
2,10:59,2,15,GNB 36,7,0,Jordan Love pass incomplete short left intended for Malik Heath (defended by Alontae Taylor),0.450,-0.230
2,10:54,3,15,GNB 36,7,0,Jordan Love pass incomplete deep left intended for Samori Toure (defended by Marshon Lattimore),-0.230,-0.980
2,10:47,4,15,GNB 36,13,0,"Daniel Whelan punts 40 yards, returned by Rashid Shaheed for 76 yards, touchdown",-0.980,-7.000
2,10:30,,,GNB 15,14,0,Blake Grupe kicks extra point good,0.000,0.000
2,10:30,,,NOR 35,14,0,"Blake Grupe kicks off 71 yards, returned by Keisean Nixon for 24 yards (tackle by Isaac Yiadom)",0.000,0.040
2,10:25,1,10,GNB 18,14,0,Jordan Love pass complete short left to Luke Musgrave for 8 yards (tackle by Pete Werner),0.040,0.680
2,9:34,2,2,GNB 26,14,0,Jordan Love pass complete short left to Dontayvion Wicks for 18 yards (tackle by Alontae Taylor),0.680,1.860
2,9:09,1,10,GNB 44,14,0,Keisean Nixon right end for 11 yards (tackle by Jordan Howden and Marshon Lattimore),1.860,2.590
2,8:13,1,10,NOR 45,14,0,Jordan Love pass incomplete deep middle intended for Samori Toure (defended by Tyrann Mathieu),2.590,2.040
2,8:05,2,10,NOR 45,14,0,"Jordan Love pass complete short left to Jayden Reed for no gain (tackle by Alontae Taylor). Penalty on Bryan Bresee: Defensive Holding, 5 yards (accepted) (no play)",2.040,2.920
2,7:42,1,10,NOR 40,14,0,AJ Dillon left tackle for 5 yards (tackle by Demario Davis and Carl Granderson),2.920,2.980
2,6:56,2,6,NOR 35,14,0,Jordan Love pass incomplete short right intended for Romeo Doubs (defended by Alontae Taylor),2.980,2.340
2,6:51,3,5,NOR 35,14,0,"Patrick Taylor left guard for no gain (tackle by Tanoh Kpassagnon). Penalty on Rasheed Walker: Illegal Shift, 5 yards (accepted) (no play)",2.340,1.680
2,6:23,3,10,NOR 40,14,0,Jordan Love pass complete short left to Dontayvion Wicks for 11 yards,1.680,3.640
2,5:49,1,10,NOR 29,14,0,AJ Dillon up the middle for 2 yards (tackle by Khalen Saunders and Nathan Shepherd),3.640,3.370
2,5:05,2,8,NOR 27,14,0,Jordan Love pass incomplete deep right intended for Romeo Doubs (defended by Alontae Taylor),3.370,2.680
2,4:59,3,8,NOR 27,14,0,Jordan Love sacked by Alontae Taylor for -14 yards,2.680,0.530
2,4:35,4,22,NOR 41,14,0,"Daniel Whelan punts 30 yards, fair catch by Rashid Shaheed at NO-11",0.530,0.370
2,4:30,1,10,NOR 11,14,0,Tony Jones left end for 19 yards (tackle by Rudy Ford),-0.370,0.940
2,3:56,1,10,NOR 30,14,0,Derek Carr pass incomplete deep right intended for Rashid Shaheed (defended by Rudy Ford),0.940,0.390
2,3:43,2,10,NOR 30,14,0,Kendre Miller right end for 10 yards (tackle by Kingsley Enagbare),0.390,1.600
2,3:02,1,10,NOR 40,14,0,Derek Carr pass complete short left to Taysom Hill for 9 yards (tackle by Quay Walker),1.600,2.270
2,2:33,2,1,NOR 49,14,0,Kendre Miller right end for 6 yards (tackle by Darnell Savage),2.270,2.590
2,2:00,1,10,GNB 45,14,0,Kendre Miller left end for 1 yard (tackle by Lukas Van Ness),2.590,2.180
2,1:55,,,,,,Timeout #1 by Green Bay Packers,,
2,1:55,2,9,GNB 44,14,0,Derek Carr pass complete short middle to Chris Olave for 8 yards (tackle by Keisean Nixon),2.180,2.540
2,1:21,3,1,GNB 36,14,0,Derek Carr pass complete short right to Tony Jones for no gain (tackle by Rudy Ford),2.540,0.890
2,1:15,4,1,GNB 36,14,0,Tony Jones right end for 2 yards (tackle by Isaiah McDuffie),0.890,3.310
2,0:37,1,10,GNB 34,14,0,Derek Carr pass complete deep right to Chris Olave for 27 yards,3.310,5.600
2,0:31,1,7,GNB 7,14,0,Derek Carr pass incomplete short right intended for Michael Thomas (defended by Karl Brooks),5.600,4.760
2,0:26,2,7,GNB 7,14,0,Tony Jones left end for no gain (tackle by Darnell Savage and Quay Walker),4.760,3.810
2,0:14,,,,,,Timeout #1 by New Orleans Saints,,
2,0:14,,,,,,Timeout #2 by Green Bay Packers,,
2,0:14,3,7,GNB 7,14,0,Derek Carr pass incomplete short right intended for Chris Olave (defended by Keisean Nixon),3.810,2.970
2,0:10,4,7,GNB 7,17,0,Blake Grupe 25 yard field goal good,2.970,3.000
2,0:06,,,NOR 35,17,0,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
2,0:06,1,10,GNB 25,17,0,Jordan Love kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,NOR,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,17,0,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,GNB 25,17,0,AJ Dillon right end for -6 yards (tackle by Alontae Taylor),0.610,-0.810
3,14:18,2,16,GNB 19,17,0,Jordan Love pass complete short right to Luke Musgrave for 7 yards (tackle by Pete Werner),-0.810,-0.490
3,13:47,3,9,GNB 26,17,0,"Penalty on Luke Musgrave: False Start, 5 yards (accepted) (no play)",-0.490,-1.150
3,13:39,3,14,GNB 21,17,0,Jordan Love pass deep right intended for Romeo Doubs is intercepted by Lonnie Johnson at NO-38 and returned for no gain (tackle by Romeo Doubs),-1.150,-1.470
3,13:17,1,10,NOR 38,17,0,Tony Jones right end for 4 yards (tackle by Quay Walker),1.470,1.460
3,12:40,2,6,NOR 42,17,0,Derek Carr pass complete short left to Chris Olave for 7 yards (tackle by Corey Ballentine),1.460,2.190
3,12:04,1,10,NOR 49,17,0,Tony Jones up the middle for 1 yard (tackle by Kenny Clark),2.190,1.780
3,11:30,2,9,GNB 50,17,0,Derek Carr pass complete short left to Kendre Miller for no gain (tackle by Rasul Douglas),1.780,1.090
3,10:54,3,9,GNB 50,17,0,Derek Carr sacked by Rashan Gary for -7 yards,1.090,-0.520
3,10:29,4,16,NOR 43,17,0,Lou Hedley punts 47 yards out of bounds,-0.520,0.380
3,10:17,1,10,GNB 10,17,0,"Jordan Love pass complete short left to Jayden Reed for no gain (tackle by Marshon Lattimore). Penalty on Samori Toure: Offensive Pass Interference, 5 yards (accepted) (no play)",-0.380,-0.570
3,9:57,1,15,GNB 5,17,0,Jordan Love pass complete short right to Emanuel Wilson for 6 yards (tackle by Pete Werner and Isaac Yiadom),-0.570,-0.710
3,9:13,2,9,GNB 11,17,0,Jordan Love pass incomplete short middle intended for Romeo Doubs (defended by Alontae Taylor),-0.710,-1.300
3,9:03,3,9,GNB 11,17,0,Jordan Love pass incomplete short right intended for Dontayvion Wicks (defended by Isaac Yiadom),-1.300,-2.490
3,8:59,4,9,GNB 11,17,0,"Daniel Whelan punts 45 yards, fair catch by Rashid Shaheed at NO-44",-2.490,-1.860
3,8:52,1,10,NOR 44,17,0,Jameis Winston pass complete short right to Juwan Johnson for 5 yards (tackle by Corey Ballentine),1.860,1.990
3,8:23,2,5,NOR 49,17,0,Tony Jones left guard for 4 yards (tackle by Kingsley Enagbare and Quay Walker),1.990,1.820
3,7:47,3,1,GNB 47,17,0,Kendre Miller left guard for 6 yards (tackle by Isaiah McDuffie and Justin Hollins),1.820,2.850
3,7:16,1,10,GNB 41,17,0,Jameis Winston pass incomplete short right intended for Michael Thomas (defended by Rasul Douglas),2.850,2.310
3,7:13,2,10,GNB 41,17,0,Kendre Miller up the middle for 4 yards (tackle by Devonte Wyatt),2.310,2.150
3,6:29,,,,,,Timeout #1 by New Orleans Saints,,
3,6:29,3,6,GNB 37,17,0,Jameis Winston pass incomplete short right intended for Juwan Johnson,2.150,0.790
3,6:26,4,6,GNB 37,17,0,"Penalty on NOR: Delay of Game, 5 yards (accepted) (no play)",0.790,0.460
3,6:26,4,11,GNB 42,17,0,Lou Hedley punts 37 yards downed by J.T. Gray,0.460,0.380
3,6:15,1,10,GNB 5,17,0,AJ Dillon up the middle for no gain (tackle by Carl Granderson),-0.380,-0.780
3,5:34,2,10,GNB 5,17,0,AJ Dillon right tackle for 4 yards (tackle by Isaiah Foskey),-0.780,-0.950
3,5:02,3,6,GNB 9,17,0,Jordan Love pass complete short left to Luke Musgrave for 12 yards (tackle by Jordan Howden),-0.950,0.340
3,4:23,1,10,GNB 21,17,0,Jordan Love scrambles right end for 5 yards (tackle by Isaiah Foskey),0.340,0.480
3,3:45,2,5,GNB 26,17,0,Patrick Taylor right end for 1 yard (tackle by Bryan Bresee),0.480,-0.100
3,3:19,3,4,GNB 27,17,0,Jordan Love pass complete short right to Patrick Taylor for 12 yards (tackle by Pete Werner and Jordan Howden),-0.100,1.530
3,2:40,1,10,GNB 39,17,0,Jordan Love pass complete short left to Patrick Taylor for 10 yards (tackle by Marshon Lattimore),1.530,2.190
3,1:56,1,10,GNB 49,17,0,"Jordan Love pass complete deep left to Romeo Doubs for 30 yards. Penalty on Tyrann Mathieu: Illegal Contact, 5 yards (declined)",2.190,4.170
3,1:33,1,10,NOR 21,17,0,Jordan Love pass complete short middle to Patrick Taylor for 1 yard (tackle by Isaiah Foskey),4.170,3.760
3,0:54,2,9,NOR 20,17,0,Patrick Taylor right end for 4 yards (tackle by Khalen Saunders and Isaiah Foskey),3.760,3.630
3,0:12,3,5,NOR 16,17,0,Jordan Love pass complete short left to Luke Musgrave for 3 yards (tackle by Jordan Howden and Marshon Lattimore),3.630,2.690
Quarter,Time,Down,ToGo,Location,NOR,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,2,NOR 13,17,0,Jordan Love pass incomplete short right intended for Patrick Taylor,2.690,0.320
4,14:58,1,10,NOR 13,17,0,Tony Jones right end for 1 yard (tackle by Tedarrell Slaton and Isaiah McDuffie),-0.320,-0.680
4,14:22,2,9,NOR 14,17,0,Rashid Shaheed right end for no gain (tackle by Rudy Ford),-0.680,-1.300
4,13:41,3,9,NOR 14,17,0,Jameis Winston pass complete short left to Michael Thomas for 7 yards (tackle by Keisean Nixon),-1.300,-1.960
4,12:59,4,2,NOR 21,17,0,"Lou Hedley punts 35 yards out of bounds. Penalty on Rasul Douglas: Offensive Holding, 10 yards (accepted)",-1.960,-1.200
4,12:50,1,10,GNB 34,17,0,AJ Dillon right tackle for 4 yards (tackle by Bryan Bresee),1.200,1.200
4,12:30,2,6,GNB 38,17,0,Jordan Love pass complete short left to Jayden Reed for 22 yards (tackle by Marshon Lattimore),1.200,2.920
4,11:59,1,10,NOR 40,17,0,Jordan Love pass complete deep middle to Romeo Doubs for 17 yards (tackle by Pete Werner),2.920,4.040
4,11:32,1,10,NOR 23,17,0,AJ Dillon right tackle for 3 yards (tackle by Pete Werner),4.040,3.900
4,11:15,2,7,NOR 20,17,0,Jordan Love pass incomplete deep left intended for Jayden Reed (defended by Alontae Taylor),3.900,3.200
4,11:08,3,7,NOR 20,17,0,Jordan Love pass incomplete deep right intended for Malik Heath (defended by Isaac Yiadom),3.200,2.120
4,11:04,4,7,NOR 20,17,3,Anders Carlson 38 yard field goal good,2.120,3.000
4,11:00,,,GNB 35,17,3,"Anders Carlson kicks off 63 yards, returned by Rashid Shaheed for 17 yards (tackle by Josiah Deguara)",0.000,0.150
4,10:56,1,10,NOR 19,17,3,Jameis Winston pass complete short middle to Michael Thomas for 14 yards (tackle by Rudy Ford),0.150,1.140
4,10:18,1,10,NOR 33,17,3,"Taysom Hill up the middle for 6 yards (tackle by Rudy Ford). Penalty on Michael Thomas: Offensive Holding, 10 yards (accepted)",1.140,0.870
4,10:07,1,14,NOR 29,17,3,Jameis Winston sacked by Rashan Gary for -8 yards,0.870,-1.030
4,9:27,2,22,NOR 21,17,3,Jameis Winston pass complete short right to Michael Thomas for 18 yards (tackle by Rudy Ford),-1.030,0.700
4,8:43,3,4,NOR 39,17,3,"Jameis Winston pass incomplete deep right intended for Chris Olave (defended by Corey Ballentine). Penalty on Trevor Penning: Offensive Holding, 10 yards (declined)",0.700,-0.780
4,8:38,4,4,NOR 39,17,3,Lou Hedley punts 41 yards downed by J.T. Gray,-0.780,-0.280
4,8:27,1,10,GNB 20,17,3,"Jordan Love pass incomplete deep right intended for Dontayvion Wicks. Penalty on Alontae Taylor: Defensive Pass Interference, 45 yards (accepted) (no play)",0.280,3.250
4,8:20,1,10,NOR 35,17,3,"Jordan Love pass incomplete deep right intended for Romeo Doubs. Penalty on Isaac Yiadom: Defensive Pass Interference, 22 yards (accepted) (no play)",3.250,4.710
4,8:16,1,10,NOR 13,17,3,Jordan Love pass incomplete short right intended for Romeo Doubs (defended by Isaac Yiadom),4.710,4.050
4,8:13,2,10,NOR 13,17,3,Jordan Love pass incomplete short middle intended for Luke Musgrave,4.050,3.120
4,8:08,3,10,NOR 13,17,3,Jordan Love pass complete short middle to Jayden Reed for 11 yards (tackle by Pete Werner),3.120,6.740
4,7:46,1,2,NOR 2,17,3,Jordan Love pass incomplete short left intended for Jayden Reed,6.740,5.720
4,7:41,2,2,NOR 2,17,3,Jordan Love pass incomplete short left intended for Jayden Reed,5.720,4.950
4,7:37,3,2,NOR 2,17,3,Patrick Taylor up the middle for 1 yard (tackle by Isaac Yiadom and Khalen Saunders),4.950,3.550
4,7:03,4,1,NOR 1,17,9,"Jordan Love right end for 1 yard, touchdown",3.550,7.000
4,6:58,,,NOR 2,17,11,Two Point Attempt: Jordan Love pass complete to to Samori Toure for no gain,1.000,1.000
4,6:58,,,GNB 35,17,11,"Anders Carlson kicks off 63 yards, returned by Rashid Shaheed for 15 yards (tackle by Darnell Savage)",0.000,-0.060
4,6:55,1,10,NOR 17,17,11,Jameis Winston pass complete short right to Michael Thomas for 4 yards (tackle by Darnell Savage),-0.060,0.080
4,6:15,2,6,NOR 21,17,11,"Penalty on Trevor Penning: False Start, 5 yards (accepted) (no play)",0.080,-0.730
4,6:15,2,11,NOR 16,17,11,Jameis Winston pass complete short middle to Chris Olave for 8 yards (tackle by Keisean Nixon),-0.730,-0.370
4,5:37,3,3,NOR 24,17,11,Jameis Winston pass incomplete deep right intended for Rashid Shaheed,-0.370,-1.770
4,5:31,4,3,NOR 24,17,11,"Lou Hedley punts 46 yards, returned by Keisean Nixon for no gain (tackle by J.T. Gray). Penalty on Kingsley Enagbare: Offensive Holding, 10 yards (accepted)",-1.770,-0.280
4,5:23,1,10,GNB 20,17,11,Jordan Love pass complete short middle to Dontayvion Wicks for 9 yards (tackle by Isaac Yiadom and Pete Werner),0.280,0.950
4,5:01,2,1,GNB 29,17,11,Jordan Love pass incomplete deep left intended for Jayden Reed,0.950,0.230
4,4:56,3,1,GNB 29,17,11,AJ Dillon up the middle for 2 yards (tackle by Malcolm Roach and Khalen Saunders),0.230,1.000
4,4:29,1,10,GNB 31,17,11,Jordan Love scrambles left end for 24 yards (tackle by Alontae Taylor),1.000,2.590
4,4:18,1,10,NOR 45,17,11,Jordan Love pass incomplete deep middle intended for Samori Toure (defended by Isaac Yiadom),2.590,2.040
4,4:13,2,10,NOR 45,17,11,Jordan Love pass complete deep right to Jayden Reed for 30 yards (tackle by Alontae Taylor),2.040,4.580
4,3:43,1,10,NOR 15,17,11,Jordan Love pass complete short middle to Dontayvion Wicks for 7 yards (tackle by Tyrann Mathieu),4.580,5.220
4,3:05,2,3,NOR 8,17,11,Jordan Love pass incomplete short right intended for Romeo Doubs,5.220,4.450
4,2:59,3,3,NOR 8,17,17,"Jordan Love pass complete short right to Romeo Doubs for 8 yards, touchdown Replay Assistant challenged the pass completion ruling, and the play was upheld.",4.450,7.000
4,2:56,,,NOR 15,17,18,Anders Carlson kicks extra point good,0.000,0.000
4,2:56,,,GNB 35,17,18,"Anders Carlson kicks off 65 yards, touchback.",0.000,0.610
4,2:56,1,10,NOR 25,17,18,Jameis Winston pass complete short right to Michael Thomas for 5 yards (tackle by Isaiah McDuffie),0.610,0.740
4,2:35,2,5,NOR 30,17,18,Jameis Winston pass complete deep right to Chris Olave for 28 yards (tackle by Corey Ballentine),0.740,2.790
4,2:27,1,10,GNB 42,17,18,Jameis Winston pass incomplete short right intended for Juwan Johnson (defended by Rudy Ford),2.790,2.240
4,2:23,2,10,GNB 42,17,18,Jameis Winston pass complete short left to Chris Olave for 10 yards (tackle by Corey Ballentine),2.240,3.450
4,2:00,1,10,GNB 32,17,18,Taysom Hill right tackle for 2 yards (tackle by Devonte Wyatt and Preston Smith),3.450,3.170
4,1:16,2,8,GNB 30,17,18,Jameis Winston pass incomplete short middle intended for Chris Olave,3.170,2.480
4,1:15,,,,,,Timeout #2 by New Orleans Saints,,
4,1:15,3,8,GNB 30,17,18,Jameis Winston pass complete short left to Michael Thomas for 2 yards (tackle by Darnell Savage),2.480,1.720
4,1:08,,,,,,Timeout #1 by Green Bay Packers,,
4,1:08,4,5,GNB 27,17,18,Blake Grupe 46 yard field goal no good,1.720,-1.330
4,1:05,1,10,GNB 36,17,18,Jordan Love kneels for -1 yards,1.330,0.660
4,1:04,,,,,,Timeout #3 by New Orleans Saints,,
4,1:04,2,11,GNB 35,17,18,Jordan Love kneels for -1 yards,0.660,-0.160
4,0:23,3,12,GNB 34,17,18,Jordan Love kneels for -1 yards,-0.160,-1.180
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
