Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Nate Herbig,G,70,100%,0,0%,4,15%
Laken Tomlinson,G,70,100%,0,0%,4,15%
Alijah Vera-Tucker,G,70,100%,0,0%,4,15%
Connor McGovern,C,70,100%,0,0%,0,0%
Zach Wilson,QB,70,100%,0,0%,0,0%
Elijah Moore,WR,63,90%,0,0%,0,0%
Tyler Conklin,TE,57,81%,0,0%,4,15%
Garrett Wilson,WR,54,77%,0,0%,0,0%
Corey Davis,WR,52,74%,0,0%,0,0%
Breece Hall,RB,46,66%,0,0%,0,0%
Conor McDermott,T,41,59%,0,0%,4,15%
C.J. Uzomah,TE,31,44%,0,0%,13,50%
Michael Carter,RB,31,44%,0,0%,0,0%
Max Mitchell,T,29,41%,0,0%,2,8%
Braxton Berrios,WR,8,11%,0,0%,9,35%
Jeff Smith,WR,7,10%,0,0%,7,27%
Jeremy Ruckert,TE,1,1%,0,0%,9,35%
Sauce Gardner,DB,0,0%,64,100%,6,23%
C.J. Mosley,LB,0,0%,64,100%,5,19%
Jordan Whitehead,SS,0,0%,64,100%,2,8%
D.J. Reed,CB,0,0%,64,100%,2,8%
Lamarcus Joyner,SS,0,0%,64,100%,0,0%
Kwon Alexander,LB,0,0%,59,92%,2,8%
Michael Carter,CB,0,0%,39,61%,7,27%
Quinnen Williams,NT,0,0%,39,61%,6,23%
Carl Lawson,DE,0,0%,34,53%,2,8%
Sheldon Rankins,DT,0,0%,32,50%,0,0%
John Franklin-Myers,DE,0,0%,31,48%,2,8%
Marcell Harris,LB,0,0%,28,44%,9,35%
Jacob Martin,DE,0,0%,24,38%,6,23%
Solomon Thomas,DT,0,0%,23,36%,4,15%
Jermaine Johnson II,LB,0,0%,22,34%,4,15%
Nathan Shepherd,DT,0,0%,22,34%,4,15%
Micheal Clemons,DE,0,0%,16,25%,10,39%
Bryce Huff,DE,0,0%,9,14%,17,66%
Ashtyn Davis,SS,0,0%,4,6%,20,77%
Hamsah Nasirildeen,LB,0,0%,1,2%,16,62%
Brandin Echols,CB,0,0%,1,2%,16,62%
Justin Hardee,CB,0,0%,0,0%,19,73%
Jamien Sherwood,LB,0,0%,0,0%,16,62%
Ty Johnson,RB,0,0%,0,0%,11,42%
Greg Zuerlein,K,0,0%,0,0%,9,35%
Thomas Hennessy,LS,0,0%,0,0%,9,35%
Braden Mann,P,0,0%,0,0%,9,35%
Tony Adams,DB,0,0%,0,0%,6,23%
Dan Feeney,G,0,0%,0,0%,4,15%
Grant Hermanns,T,0,0%,0,0%,2,8%
