#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:15,BUF 39,9,4:33,61,Touchdown
2,1,5:46,KAN 40,10,5:48,37,Field Goal
3,2,13:15,BUF 25,6,3:11,18,Punt
4,2,8:53,KAN 28,4,1:00,7,Field Goal
5,2,3:22,BUF 31,5,1:49,53,Field Goal
6,2,1:20,BUF 47,5,1:16,53,Touchdown
7,3,15:00,KAN 33,4,2:28,33,Touchdown
8,3,11:29,KAN 27,4,1:24,7,Field Goal
9,3,7:53,BUF 17,9,4:55,83,Touchdown
10,3,0:32,BUF 38,5,2:47,23,Punt
11,4,10:40,KAN 44,3,1:22,44,Touchdown
12,4,7:56,BUF 32,6,3:18,39,Downs
13,4,2:23,KAN 32,4,1:46,1,Downs
