Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
2,12:45,3,6,CLE 36,14,14,Tim Couch pass complete to Dennis Northcutt for 13 yards (tackle by Brian Simmons),0.370,2.190
2,12:11,1,10,CLE 49,14,14,William Green right end for 11 yards (tackle by Cory Hall),2.190,2.920
2,11:36,1,10,CIN 40,14,14,William Green right end for 5 yards (tackle by Glen Steele),2.920,3.050
2,11:01,2,5,CIN 35,14,14,James Jackson left tackle for 1 yard (tackle by JoJuan Armour and Glen Steele),3.050,2.480
2,10:19,3,4,CIN 34,14,14,Tim Couch pass complete to Quincy Morgan for 24 yards (tackle by Kevin Kaesviharn),2.480,4.910
2,9:31,1,10,CIN 10,14,14,Andre' Davis left end for 1 yard (tackle by Takeo Spikes),4.910,4.380
2,8:55,2,9,CIN 9,14,14,James Jackson right tackle for 3 yards (tackle by Vaughn Booker),4.380,4.040
2,8:15,3,6,CIN 6,14,14,Tim Couch pass incomplete intended for Quincy Morgan,4.040,2.990
2,8:10,4,6,CIN 6,14,14,Phil Dawson 24 yard field goal no good,2.990,-0.280
2,8:04,1,10,CIN 20,14,14,Jon Kitna pass incomplete intended for Chad Johnson,0.280,-0.270
2,7:56,2,10,CIN 20,14,14,Corey Dillon right end for 3 yards (tackle by Daylon McCutcheon),-0.270,-0.560
2,7:20,3,7,CIN 23,14,14,Jon Kitna pass incomplete intended for Peter Warrick,-0.560,-1.830
2,7:12,4,7,CIN 23,14,14,"Nick Harris punts 47 yards, returned by Dennis Northcutt for 12 yards (tackle by Brad St. Louis)",-1.830,-1.730
2,7:00,1,10,CLE 42,14,14,William Green right end for 9 yards (tackle by Kevin Kaesviharn and Takeo Spikes). Penalty on Brian Simmons: Defensive Offside (Declined),1.730,2.400
2,6:32,2,1,CIN 49,14,14,Tim Couch pass incomplete intended for Quincy Morgan is intercepted by Kevin Kaesviharn at CIN-18,2.400,-0.040
2,6:22,1,10,CIN 18,14,14,Corey Dillon right tackle for 1 yard (tackle by Damian Gregory),0.040,-0.320
2,5:46,2,9,CIN 19,14,14,Corey Dillon right guard for 12 yards (tackle by Lewis Sanders and Brant Boyer),-0.320,1.000
2,5:05,1,10,CIN 31,14,14,Jon Kitna pass complete to Michael Westbrook for 9 yards (tackle by Anthony Henry),1.000,1.680
2,4:25,2,1,CIN 40,14,14,Corey Dillon left guard for no gain (tackle by Earl Holmes and Earl Little),1.680,0.960
2,3:45,3,1,CIN 40,14,14,Jon Kitna pass incomplete intended for Chad Johnson,0.960,-0.720
2,3:36,4,1,CIN 40,14,14,"Nick Harris punts 34 yards, returned by Dennis Northcutt for 7 yards (tackle by Reggie Myles)",-0.720,-1.140
2,3:26,1,10,CLE 33,14,14,William Green right tackle for 5 yards (tackle by Artrell Hawkins),1.140,1.270
2,2:48,2,5,CLE 38,14,14,William Green right end for 4 yards (tackle by Kevin Kaesviharn),1.270,1.090
2,2:13,3,1,CLE 42,14,14,William Green middle for 2 yards (tackle by Glen Steele),1.090,1.860
2,2:00,1,10,CLE 44,14,14,James Jackson left tackle for 18 yards (tackle by Mark Roman),1.860,3.050
2,1:41,1,10,CIN 38,14,14,Tim Couch pass complete to Kevin Johnson for 6 yards (tackle by Adrian Ross),3.050,3.320
2,1:25,2,4,CIN 32,14,14,Tim Couch pass incomplete intended for James Jackson,3.320,2.610
2,1:21,3,4,CIN 32,14,14,Tim Couch pass complete to Dennis Northcutt for 18 yards (tackle by Mark Roman),2.610,4.650
2,1:00,1,10,CIN 14,14,14,"Tim Couch pass incomplete. Penalty on CIN: Defensive Offside, 5 yards (no play)",4.650,5.800
2,0:59,1,5,CIN 9,14,14,Tim Couch pass incomplete intended for Quincy Morgan,5.800,4.900
2,0:52,2,5,CIN 9,14,14,Tim Couch pass incomplete (defended by Vaughn Booker),4.900,4.050
2,0:48,3,5,CIN 9,14,14,Tim Couch pass incomplete intended for Andre' Davis,4.050,2.880
2,0:39,4,5,CIN 9,17,14,Phil Dawson 27 yard field goal good,2.880,3.000
2,0:39,,,CLE 30,17,14,"Phil Dawson kicks off 42 yards, returned by Nick Luchey for 7 yards (tackle by Brant Boyer)",0.000,1.270
2,0:30,1,10,CIN 35,17,14,"Jon Kitna sacked by Mark Word for 0 yards. Jon Kitna fumbles (forced by Mark Word), recovered by Levi Jones at CIN-25",1.270,0.720
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,17,14,"Neil Rackers kicks off 51 yards, muffed catch by Andre' Davis, recovered by Andre' Davis and returned for no gain",0.000,0.810
3,14:57,1,10,CLE 28,17,14,William Green right end for -3 yards (tackle by Marquand Manuel),0.810,-0.140
3,14:14,2,13,CLE 25,17,14,Tim Couch pass incomplete (defended by Reinard Wilson),-0.140,-0.820
3,14:09,3,13,CLE 25,17,14,Tim Couch pass complete to William Green for 3 yards (tackle by Mark Roman),-0.820,-1.500
3,13:35,4,10,CLE 28,17,14,"Chris Gardocki punts 47 yards, returned by T.J. Houshmandzadeh for 8 yards (tackle by Steve Heiden)",-1.500,-1.140
3,13:22,1,10,CIN 33,17,14,Corey Dillon middle for 1 yard (tackle by Orpheus Roye),1.140,0.730
3,12:43,2,9,CIN 34,17,14,Corey Dillon right guard for 8 yards (tackle by Darren Hambrick and Orpheus Roye),0.730,1.090
3,12:00,3,1,CIN 42,17,14,Corey Dillon left tackle for 27 yards (tackle by Daylon McCutcheon),1.090,3.510
3,11:13,1,10,CLE 31,17,14,Jon Kitna pass complete to Lorenzo Neal for 9 yards (tackle by Earl Holmes),3.510,4.180
3,10:37,2,1,CLE 22,17,14,Brandon Bennett right guard for 3 yards (tackle by Robert Griffith),4.180,4.310
3,9:51,1,10,CLE 19,17,14,Jon Kitna pass complete to Chad Johnson for no gain,4.310,3.750
3,9:10,2,10,CLE 19,17,14,Jon Kitna pass incomplete intended for Matt Schobel,3.750,3.030
3,9:04,3,10,CLE 19,17,14,Jon Kitna pass incomplete intended for Ron Dugans,3.030,2.180
3,8:57,4,10,CLE 19,17,17,Neil Rackers 37 yard field goal good,2.180,3.000
3,8:57,,,CIN 30,17,17,"Neil Rackers kicks off 61 yards, returned by Frisman Jackson for 26 yards (tackle by Riall Johnson)",0.000,1.270
3,8:47,1,10,CLE 35,17,17,Tim Couch for 5 yards,1.270,1.400
3,8:08,2,5,CLE 40,17,17,"Penalty on Mark Campbell: False Start, 5 yards (no play)",1.400,0.720
3,7:53,2,10,CLE 35,17,17,"Penalty on Ross Verba: False Start, 5 yards (no play)",0.720,0.050
3,7:28,2,15,CLE 30,17,17,Tim Couch pass complete to Quincy Morgan for 26 yards (tackle by Reggie Myles),0.050,2.650
3,6:51,1,10,CIN 44,17,17,William Green left end for 11 yards (tackle by Reggie Myles),2.650,3.380
3,6:19,1,10,CIN 33,17,17,William Green left tackle for 6 yards (tackle by Reggie Myles),3.380,3.650
3,5:34,2,4,CIN 27,17,17,Tim Couch pass incomplete intended for Kevin Johnson,3.650,2.940
3,5:25,3,4,CIN 27,17,17,Tim Couch pass complete to Frisman Jackson for 6 yards (tackle by Reggie Myles),2.940,4.170
3,4:41,1,10,CIN 21,17,17,James Jackson right end for 2 yards (tackle by Artrell Hawkins),4.170,3.900
3,3:51,2,8,CIN 19,17,17,Tim Couch pass complete to Quincy Morgan for 9 yards (tackle by Artrell Hawkins),3.900,4.910
3,3:13,1,10,CIN 10,17,17,William Green middle for -3 yards (tackle by Canute Curtis),4.910,3.720
3,2:29,2,13,CIN 13,23,17,"Tim Couch pass complete to Dennis Northcutt for 13 yards, touchdown",3.720,7.000
3,2:29,,,CIN 13,24,17,Phil Dawson kicks extra point good,0.000,0.000
3,2:29,,,CLE 30,24,17,"Phil Dawson kicks off 56 yards, returned by Brandon Bennett for 17 yards (tackle by Brant Boyer)",0.000,1.000
3,2:19,1,10,CIN 31,24,17,Corey Dillon left tackle for no gain (tackle by Earl Holmes and Orpheus Roye),1.000,0.460
3,1:45,2,10,CIN 31,24,17,Jon Kitna pass complete to Chad Johnson for 16 yards (tackle by Daylon McCutcheon),0.460,2.060
3,1:16,1,10,CIN 47,24,17,Jon Kitna pass complete to Matt Schobel for 17 yards (tackle by Daylon McCutcheon),2.060,3.180
3,0:44,1,10,CLE 36,24,17,Jon Kitna pass complete to T.J. Houshmandzadeh for 16 yards (tackle by Earl Holmes),3.180,4.240
3,0:06,1,10,CLE 20,24,17,Corey Dillon middle for 6 yards (tackle by Tyrone Rogers),4.240,4.640
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,CLE 14,24,17,Jon Kitna pass incomplete intended for Michael Westbrook (defended by Daylon McCutcheon),4.640,3.890
4,14:53,3,4,CLE 14,24,17,Jon Kitna pass incomplete intended for Ron Dugans,3.890,2.580
,,,,,,,"CIN challenged the ruling, and the play was upheld.",,
4,14:42,4,4,CLE 14,24,20,Neil Rackers 31 yard field goal good,2.580,3.000
4,14:42,,,CIN 30,24,20,"Neil Rackers kicks off 46 yards, returned by Andre' Davis for 11 yards (tackle by Cory Hall)",0.000,1.270
4,14:33,1,10,CLE 35,24,20,Tim Couch pass incomplete intended for Kevin Johnson,1.270,0.720
4,14:26,2,10,CLE 35,24,20,William Green right end for 4 yards (tackle by Kevin Kaesviharn),0.720,0.560
4,13:41,3,6,CLE 39,24,20,Tim Couch pass complete to William Green for 1 yard (tackle by Kevin Kaesviharn),0.560,-0.720
4,13:10,4,5,CLE 40,24,20,"Chris Gardocki punts 48 yards, returned by T.J. Houshmandzadeh for -2 yards (tackle by Steve Heiden)",-0.720,0.380
4,12:58,1,10,CIN 10,24,20,Corey Dillon left tackle for 4 yards (tackle by Earl Little and Mark Word),-0.380,-0.460
4,12:23,2,6,CIN 14,24,20,"Jon Kitna pass complete to Lorenzo Neal for 4 yards (tackle by Earl Holmes). Penalty on Levi Jones: Offensive Holding, 7 yards (no play)",-0.460,-1.000
4,12:01,2,13,CIN 7,24,20,Jon Kitna pass complete to Matt Schobel for no gain,-1.000,-1.770
4,11:18,3,13,CIN 7,24,20,Corey Dillon right tackle for 10 yards (tackle by Earl Little),-1.770,-2.320
4,10:34,4,3,CIN 17,24,20,"Nick Harris punts 27 yards. Penalty on Adrian Ross: Interference with Opportunity to Catch, 15 yards",-2.320,-3.640
4,10:25,1,10,CIN 29,24,20,William Green left tackle for 4 yards (tackle by JoJuan Armour),3.640,3.640
4,9:45,2,6,CIN 25,24,20,William Green left tackle for 5 yards (tackle by Cory Hall),3.640,3.600
4,8:59,3,1,CIN 20,24,20,William Green left guard for -2 yards (tackle by Takeo Spikes),3.600,2.090
4,8:19,4,3,CIN 22,27,20,Phil Dawson 40 yard field goal good,2.090,3.000
4,8:19,,,CLE 30,27,20,"Phil Dawson kicks off 59 yards, returned by Brandon Bennett for 82 yards (tackle by Devin Bush)",0.000,5.600
4,7:59,1,7,CLE 7,27,20,Corey Dillon left tackle for 1 yard (tackle by Darren Hambrick and Orpheus Roye),5.600,4.950
4,7:20,2,6,CLE 6,27,20,Corey Dillon left end for 5 yards (tackle by Anthony Henry and Earl Little),4.950,5.170
4,6:36,3,1,CLE 1,27,20,Corey Dillon right end for no gain (tackle by Earl Holmes),5.170,3.550
4,5:57,4,1,CLE 1,27,20,Corey Dillon right tackle for no gain (tackle by Earl Holmes and Darren Hambrick),3.550,0.380
4,5:51,4,1,CLE 1,,,Timeout #2 by Cincinnati Bengals,3.550,0.380
4,5:51,1,10,CLE 1,27,20,Penalty on William Green: False Start (no play),-0.380,-0.380
4,5:51,1,10,CLE 1,27,20,Tim Couch pass complete to Steve Heiden for 8 yards (tackle by Brian Simmons),-0.380,-0.200
4,5:16,2,2,CLE 9,27,20,William Green middle for -3 yards (tackle by Canute Curtis),-0.200,-0.840
4,4:34,3,5,CLE 6,27,20,James Jackson left guard for 1 yard (tackle by Cory Hall),-0.840,-2.490
4,4:04,4,4,CLE 7,27,20,"Chris Gardocki punts 34 yards, muffed catch by T.J. Houshmandzadeh, recovered by Steve Heiden and returned for no gain",-2.490,1.730
4,3:53,1,10,CLE 42,27,20,William Green right guard for 2 yards (tackle by Tony Williams and Bernard Whittington),1.730,1.460
4,3:11,2,8,CLE 44,27,20,William Green right end for 1 yard (tackle by Takeo Spikes),1.460,0.890
4,3:05,3,7,CLE 45,27,20,Tim Couch pass complete to Dennis Northcutt for 13 yards (tackle by Mark Roman),0.890,2.790
4,2:19,1,10,CIN 42,27,20,James Jackson left end for 1 yard (tackle by Canute Curtis),2.790,2.380
4,2:00,2,9,CIN 41,27,20,William Green middle for 2 yards (tackle by Tony Williams),2.380,1.950
4,1:55,2,9,CIN 41,,,Timeout #3 by Cincinnati Bengals,2.380,2.380
4,1:55,2,9,CIN 41,,,Timeout #1 by Cleveland Browns,2.380,1.950
4,1:55,3,7,CIN 39,27,20,Tim Couch pass incomplete intended for Kevin Johnson,1.950,0.660
4,1:50,4,7,CIN 39,27,20,"Chris Gardocki punts 28 yards, fair catch by T.J. Houshmandzadeh",0.660,0.370
4,1:41,1,10,CIN 11,27,20,Jon Kitna pass complete to Brandon Bennett for 6 yards (tackle by Daylon McCutcheon),-0.370,-0.160
4,1:17,2,4,CIN 17,27,20,Jon Kitna pass complete to Brandon Bennett for 3 yards,-0.160,-0.370
4,1:11,3,1,CIN 20,27,20,Jon Kitna pass complete to Corey Dillon for 14 yards (tackle by Robert Griffith),-0.370,1.200
4,0:44,1,10,CIN 34,27,20,Jon Kitna pass complete to Corey Dillon for 4 yards (tackle by Brant Boyer),1.200,1.200
4,0:25,2,6,CIN 38,27,20,Jon Kitna pass complete to T.J. Houshmandzadeh for 12 yards (tackle by Anthony Henry),1.200,2.260
4,0:18,1,10,,27,20,Jon Kitna pass incomplete intended for Peter Warrick,2.260,1.710
4,0:13,2,10,,27,20,Jon Kitna pass complete to Peter Warrick for 26 yards (tackle by Robert Griffith and Michael Jameson),1.710,0.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
