Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dennis Northcutt,CLE,0,0,,0,0,2,19,9.5,0,0
Andre' Davis,CLE,4,46,11.5,0,0,0,0,,0,0
Frisman Jackson,CLE,1,26,26.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
T.J. Houshmandzadeh,CIN,0,0,,0,0,3,6,2.0,0,0
Brandon Bennett,CIN,5,173,34.6,0,0,0,0,,0,0
Nick Luchey,CIN,1,7,7.0,0,0,0,0,,0,0
