Quarter,Time,Down,ToGo,Location,JAX,BAL,Detail,EPB,EPA
2,15:00,2,8,BAL 9,0,7,Fred Taylor left guard for 2 yards (tackle by Ed Hartwell and Kelly Gregg),4.510,3.980
2,14:25,3,6,BAL 7,0,7,Byron Leftwich pass complete to Fred Taylor for 1 yard (tackle by Peter Boulware),3.980,2.990
2,13:42,4,5,BAL 6,3,7,Seth Marler 24 yard field goal good,2.990,3.000
2,,,,JAX 30,3,7,Seth Marler kicks off 40 yards,0.000,1.600
2,13:39,1,10,BAL 40,3,7,Kyle Boller pass complete to Terry Jones for 17 yards (tackle by Akin Ayodele),1.600,2.720
2,13:17,1,10,JAX 43,3,7,Jamal Lewis right tackle for 7 yards (tackle by Donovin Darius),2.720,3.120
2,12:42,2,3,JAX 36,3,7,Jamal Lewis up the middle for 2 yards (tackle by Rob Meier and Deke Cooper),3.120,2.680
2,12:04,3,1,JAX 34,3,7,Kyle Boller up the middle for 2 yards (tackle by Mike Peterson),2.680,3.450
2,11:25,1,10,JAX 32,3,7,Kyle Boller pass incomplete intended for Todd Heap,3.450,2.900
2,11:15,2,10,JAX 32,3,7,Jamal Lewis right tackle for 4 yards (tackle by Fernando Bryant and Mike Peterson),2.900,2.740
2,10:38,3,6,JAX 28,3,7,Kyle Boller pass incomplete intended for Frank Sanders is intercepted by Mike Peterson at JAX-19,2.740,-0.150
2,10:29,1,10,JAX 19,3,7,Fred Taylor right guard for 4 yards (tackle by Ray Lewis and Kelly Gregg),0.150,0.210
2,9:54,2,6,JAX 23,3,7,Byron Leftwich pass complete to Fred Taylor for 8 yards (tackle by Cornell Brown). Penalty on Chris McAlister: Illegal Use of Hands (Declined),0.210,1.000
2,9:29,1,10,JAX 31,3,7,Byron Leftwich pass complete to Fred Taylor for 7 yards (tackle by Ray Lewis),1.000,1.410
2,8:48,2,3,JAX 38,3,7,Fred Taylor right guard for -2 yards (tackle by Kelly Gregg),1.410,0.430
2,8:11,3,5,JAX 36,3,7,Byron Leftwich pass complete to Marc Edwards for 9 yards (tackle by Tom Knight),0.430,1.930
2,7:27,1,10,JAX 45,3,7,LaBrandon Toefield right tackle for 1 yard (tackle by Kelly Gregg),1.930,1.520
2,6:46,2,9,JAX 46,3,7,"Penalty on Cornell Brown: Neutral Zone Infraction, 5 yards (no play)",1.520,2.190
2,6:27,2,4,BAL 49,3,7,LaBrandon Toefield right end for 9 yards (tackle by Ray Lewis),2.190,2.920
2,5:56,1,10,BAL 40,3,7,"Penalty on Kyle Brady: False Start, 5 yards (no play)",2.920,2.590
2,5:30,1,15,BAL 45,3,7,LaBrandon Toefield up the middle for 4 yards (tackle by Ed Hartwell),2.590,2.240
2,4:53,2,11,BAL 41,3,7,Fred Taylor up the middle for 4 yards (tackle by Adalius Thomas and Ray Lewis),2.240,2.080
2,4:16,3,7,BAL 37,3,7,"Fred Taylor left tackle for 7 yards (tackle by Ray Lewis). Penalty on Jimmy Smith: Offensive Holding, 10 yards",2.080,1.680
2,3:35,3,10,BAL 40,3,7,"Byron Leftwich sacked by Terrell Suggs for -10 yards. Byron Leftwich fumbles (forced by Terrell Suggs), recovered by Vince Manuwai at tm_-50",1.680,-0.060
2,3:04,4,20,BAL 50,3,7,"Mark Royals punts 42 yards, returned by Lamont Brightful for no gain",-0.060,0.380
2,2:52,1,10,BAL 8,3,7,Jamal Lewis up the middle for 5 yards (tackle by Mike Peterson),-0.380,-0.410
2,2:22,2,5,BAL 13,3,7,Kyle Boller pass incomplete intended for Todd Heap,-0.410,-0.840
2,2:13,,,,3,7,Timeout #1 by Jacksonville Jaguars,0.000,-0.840
2,2:13,3,5,BAL 13,3,7,Kyle Boller pass incomplete intended for Todd Heap (defended by Rashean Mathis),-0.840,-2.490
2,2:06,4,5,BAL 13,3,7,"Dave Zastudil punts 44 yards, fair catch by David Allen",-2.490,-1.800
2,1:59,1,10,JAX 43,3,7,Byron Leftwich pass complete to Fred Taylor for 5 yards (tackle by Gary Baxter),1.800,1.930
2,1:37,2,5,JAX 48,3,7,Byron Leftwich pass incomplete intended for Jimmy Smith (defended by Anthony Weaver),1.930,1.220
2,1:29,3,5,JAX 48,3,7,Byron Leftwich pass complete to Fred Taylor for 3 yards (tackle by Ray Lewis),1.220,0.000
2,0:42,,,,3,7,Timeout #2 by Jacksonville Jaguars,0.000,0.000
2,0:42,4,2,BAL 49,3,7,Mark Royals punts 43 yards,0.000,0.380
2,0:31,1,10,BAL 6,3,7,Kyle Boller kneels for no gain,-0.380,-0.780
Quarter,Time,Down,ToGo,Location,JAX,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,3,7,"Wade Richey kicks off 72 yards, returned by David Allen for 44 yards (tackle by John Jones). Penalty on Danny Clark: Offensive Holding, 10 yards",0.000,0.060
3,14:50,1,10,JAX 17,3,7,Fred Taylor up the middle for 3 yards (tackle by Cornell Brown),-0.060,-0.060
3,14:17,2,7,JAX 20,3,7,Byron Leftwich pass complete to Troy Edwards for 6 yards (tackle by Gary Baxter),-0.060,-0.120
3,13:49,3,1,JAX 26,3,7,Chris Fuamatu-Ma'afala left tackle for no gain (tackle by Anthony Weaver and Gary Baxter),-0.120,-1.630
3,13:10,4,1,JAX 26,3,7,"Mark Royals punts 43 yards, returned by Lamont Brightful for 12 yards (tackle by LaBrandon Toefield)",-1.630,-1.800
3,12:57,1,10,BAL 43,3,7,Jamal Lewis left tackle for 2 yards (tackle by Marcus Stroud and Danny Clark),1.800,1.520
3,12:25,2,8,BAL 45,3,7,Kyle Boller pass incomplete intended for Todd Heap,1.520,0.830
3,12:17,3,8,BAL 45,3,7,Kyle Boller pass complete to Travis Taylor for 47 yards,0.830,5.370
3,11:28,1,8,JAX 8,3,7,Jamal Lewis right tackle for 1 yard (tackle by Mike Peterson and Marcus Stroud),5.370,4.760
3,10:50,2,7,JAX 7,3,7,Jamal Lewis left guard for 2 yards (tackle by Danny Clark and Mike Peterson),4.760,4.260
3,10:09,3,5,JAX 5,3,7,Kyle Boller pass incomplete intended for Travis Taylor. Penalty on Orlando Brown: Illegal Use of Hands (Declined),4.260,3.010
3,10:00,4,5,JAX 5,3,10,Matt Stover 23 yard field goal good,3.010,3.000
3,,,,BAL 30,3,10,"Wade Richey kicks off 74 yards, touchback",0.000,-0.280
3,9:57,1,10,JAX 20,3,10,Fred Taylor right guard for 1 yard (tackle by Ray Lewis),0.280,-0.130
3,9:23,2,9,JAX 21,3,10,Byron Leftwich pass incomplete intended for Jimmy Smith,-0.130,-0.820
3,9:16,3,9,JAX 21,3,10,Byron Leftwich pass incomplete intended for Jimmy Smith (defended by Chris McAlister),-0.820,-1.960
3,9:10,4,9,JAX 21,3,10,"Mark Royals punts 45 yards, returned by Lamont Brightful for 11 yards (tackle by Nick Sorensen)",-1.960,-1.930
3,8:59,1,10,BAL 45,3,10,Travis Taylor left end for -2 yards (tackle by Rob Meier),1.930,1.110
3,8:22,2,12,BAL 43,3,10,Kyle Boller pass incomplete intended for Jamal Lewis,1.110,0.430
3,8:16,3,12,BAL 43,3,10,Kyle Boller pass incomplete intended for Marcus Robinson (defended by Rashean Mathis),0.430,-0.520
3,8:10,4,12,BAL 43,3,10,"Dave Zastudil punts 44 yards, returned by David Allen for -3 yards (tackle by Will Demps)",-0.520,0.380
3,7:58,1,10,JAX 10,3,10,Byron Leftwich pass complete to Jimmy Smith for 27 yards,-0.380,1.400
3,7:38,1,10,JAX 37,3,10,Byron Leftwich pass incomplete intended for Troy Edwards,1.400,0.860
3,7:25,2,10,JAX 37,3,10,Fred Taylor up the middle for 15 yards (tackle by Will Demps),0.860,2.390
3,6:56,1,10,BAL 48,3,10,Troy Edwards left end for 4 yards (tackle by Ed Hartwell),2.390,2.390
3,6:25,2,6,BAL 44,3,10,Fred Taylor right guard for 9 yards (tackle by Peter Boulware),2.390,3.250
3,5:45,1,10,BAL 35,3,10,LaBrandon Toefield left end for -5 yards (tackle by Adalius Thomas),3.250,2.030
3,5:12,2,15,BAL 40,3,10,LaBrandon Toefield left guard for 1 yard (tackle by Peter Boulware),2.030,1.490
3,4:35,3,14,BAL 39,3,10,Byron Leftwich pass incomplete intended for Cortez Hankton,1.490,0.660
3,4:23,4,14,BAL 39,3,10,"Mark Royals punts 39 yards, touchback",0.660,-0.280
3,4:14,1,10,BAL 20,3,10,Jamal Lewis right tackle for 3 yards (tackle by Mike Peterson),0.280,0.140
3,3:43,2,7,BAL 23,9,10,"Kyle Boller for no gain. Kyle Boller fumbles, recovered by Akin Ayodele at BAL-15 and returned for 15 yards, touchdown",0.140,-7.000
3,,,,BAL 2,10,10,Seth Marler kicks extra point good,0.000,0.000
3,,,,JAX 35,10,10,"Seth Marler kicks off 63 yards, returned by Lamont Brightful for 58 yards (tackle by Seth Marler)",0.000,2.920
3,3:18,1,10,JAX 40,10,10,Kyle Boller pass incomplete intended for Travis Taylor (defended by Donovin Darius),2.920,2.370
3,3:13,2,10,JAX 40,10,10,Jamal Lewis left tackle for 5 yards (tackle by Rashean Mathis and Deke Cooper),2.370,2.340
3,2:43,,,,10,10,Timeout #1 by Jacksonville Jaguars,0.000,2.340
3,2:43,3,5,JAX 35,10,10,Kyle Boller pass complete to Travis Taylor for 8 yards (tackle by Fernando Bryant),2.340,3.780
3,2:10,1,10,JAX 27,10,10,Jamal Lewis up the middle for 10 yards (tackle by Rashean Mathis and Donovin Darius),3.780,4.440
3,1:39,1,10,JAX 17,10,10,Jamal Lewis right tackle for 1 yard (tackle by Deke Cooper and Danny Clark),4.440,4.000
3,1:03,2,9,JAX 16,10,10,Jamal Lewis right end for 3 yards (tackle by Donovin Darius and Rob Meier),4.000,3.680
3,0:32,3,6,JAX 13,10,10,Kyle Boller pass incomplete intended for Alan Ricard (defended by Akin Ayodele),3.680,2.590
3,0:22,4,6,JAX 13,10,13,Matt Stover 32 yard field goal good,2.590,3.000
3,,,,BAL 30,10,13,"Wade Richey kicks off 59 yards, returned by David Allen for 19 yards (tackle by Cornell Brown)",0.000,-0.940
3,0:11,1,10,JAX 30,10,13,Fred Taylor left tackle for 1 yard (tackle by Kelly Gregg and Ed Hartwell),0.940,0.530
Quarter,Time,Down,ToGo,Location,JAX,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,JAX 31,10,13,"Byron Leftwich sacked by Anthony Weaver for -7 yards. Byron Leftwich fumbles (forced by Anthony Weaver), recovered by Anthony Weaver at JAX-24 (tackle by Byron Leftwich)",0.530,-3.970
4,14:53,1,10,JAX 24,10,13,Jamal Lewis left tackle for 5 yards (tackle by Mike Peterson),3.970,4.120
4,14:21,2,5,JAX 19,10,13,Jamal Lewis left tackle for 4 yards (tackle by John Henderson),4.120,4.170
4,13:42,3,1,JAX 15,10,13,Jamal Lewis left tackle for 2 yards (tackle by Deke Cooper and Donovin Darius),4.170,4.710
4,13:03,1,10,JAX 13,10,13,Chester Taylor left tackle for 4 yards (tackle by Danny Clark),4.710,4.770
4,12:23,2,6,JAX 9,10,13,"Penalty on Chester Taylor: False Start, 5 yards (no play)",4.770,3.900
4,12:02,2,11,JAX 14,10,13,Kyle Boller pass complete to Jamal Lewis for 7 yards (tackle by Akin Ayodele),3.900,4.330
4,11:21,3,4,JAX 7,10,13,Kyle Boller up the middle for 3 yards (tackle by Marcus Stroud),4.330,3.040
4,10:34,4,1,JAX 4,10,16,Matt Stover 23 yard field goal good,3.040,3.000
4,,,,BAL 30,10,16,"Wade Richey kicks off 59 yards, returned by David Allen for 11 yards (tackle by Bart Scott)",0.000,-0.410
4,10:24,1,10,JAX 22,10,16,Fred Taylor right end for 1 yard (tackle by Peter Boulware),0.410,0.000
4,9:50,2,9,JAX 23,10,16,Fred Taylor right tackle for no gain (tackle by Adalius Thomas),0.000,-0.690
4,9:11,3,9,JAX 23,10,16,"Byron Leftwich sacked by Peter Boulware for -6 yards. Byron Leftwich fumbles (forced by Peter Boulware), recovered by Tom Knight at JAX-27 (tackle by Vince Manuwai)",-0.690,-3.780
4,8:58,1,10,JAX 27,10,16,Kyle Boller pass incomplete intended for Travis Taylor (defended by Kiwaukee Thomas),3.780,3.230
4,8:52,2,10,JAX 27,10,16,"Jamal Lewis left guard for 2 yards. Penalty on Mike Flynn: Offensive Holding, 10 yards (no play)",3.230,1.880
4,8:29,2,20,JAX 37,10,16,Kyle Boller pass complete to Jamal Lewis for 8 yards (tackle by Marcus Stroud),1.880,2.280
4,7:45,3,12,JAX 29,10,22,"Chester Taylor left end for 29 yards, touchdown",2.280,7.000
4,,,,,10,24,"Two Point Attempt: Kyle Boller pass complete to Todd Heap, conversion succeeds",1.000,1.000
4,,,,BAL 30,10,24,"Wade Richey kicks off 63 yards, returned by David Allen for 20 yards (tackle by Chester Taylor)",0.000,-0.740
4,7:25,1,10,JAX 27,10,24,Byron Leftwich pass incomplete intended for Fred Taylor,0.740,0.200
4,7:20,2,10,JAX 27,10,24,Byron Leftwich pass complete to Troy Edwards for 17 yards (tackle by Gary Baxter),0.200,1.860
4,6:48,,,,10,24,Timeout #2 by Jacksonville Jaguars,0.000,1.860
4,6:48,1,10,JAX 44,10,24,"Penalty on Jarret Johnson: Neutral Zone Infraction, 5 yards (no play)",1.860,2.590
4,6:48,1,5,JAX 49,10,24,Byron Leftwich pass incomplete intended for David Allen,2.590,1.990
4,6:43,2,5,JAX 49,10,24,Byron Leftwich pass complete to Troy Edwards for 18 yards (tackle by Gary Baxter),1.990,3.380
4,6:27,1,10,BAL 33,10,24,Byron Leftwich pass complete to Jimmy Smith for 14 yards (tackle by Ray Lewis),3.380,4.310
4,6:04,1,10,BAL 19,10,24,Byron Leftwich pass complete to Cortez Hankton for 5 yards (tackle by Chris McAlister),4.310,4.530
4,5:40,2,5,BAL 14,10,24,Byron Leftwich pass complete to David Allen for 4 yards (tackle by Bart Scott),4.530,4.690
4,5:11,3,1,BAL 10,10,24,Byron Leftwich pass incomplete intended for Troy Edwards,4.690,2.910
4,5:02,4,1,BAL 10,10,24,"Fred Taylor right tackle for 1 yard (tackle by Ray Lewis). Penalty on Maurice Williams: Illegal Formation, 5 yards (no play)",2.910,2.470
4,4:57,4,6,BAL 15,10,24,"Byron Leftwich pass complete to Kyle Brady for 11 yards (tackle by Ray Lewis). Kyle Brady fumbles (forced by Ray Lewis), recovered by Kyle Brady at BAL-4",2.470,6.280
4,4:30,,,,10,24,Timeout #1 by Baltimore Ravens,0.000,6.280
4,4:30,1,4,BAL 4,10,24,Fred Taylor right tackle for 2 yards (tackle by Ma'ake Kemoeatu),6.280,5.720
4,4:01,2,2,BAL 2,10,24,Fred Taylor left tackle for -3 yards (tackle by Anthony Weaver),5.720,4.260
4,3:19,3,5,BAL 5,16,24,"Byron Leftwich pass complete to David Allen for 5 yards, touchdown",4.260,7.000
4,,,,BAL 2,17,24,Seth Marler kicks extra point good,0.000,0.000
4,,,,JAX 30,17,24,"Seth Marler kicks off 42 yards, returned by Lamont Brightful for 12 yards (tackle by Deke Cooper)",0.000,1.600
4,3:07,1,10,BAL 40,17,24,Jamal Lewis right tackle for 1 yard (tackle by Donovin Darius),1.600,1.190
4,2:30,2,9,BAL 41,17,24,Kyle Boller pass incomplete intended for Todd Heap,1.190,0.500
4,2:21,3,9,BAL 41,17,24,Jamal Lewis up the middle for 2 yards (tackle by Paul Spicer),0.500,-0.520
4,2:00,4,7,BAL 43,17,24,"Dave Zastudil punts 57 yards, touchback",-0.520,-0.280
4,1:49,1,10,JAX 20,17,24,Byron Leftwich pass complete to Jimmy Smith for 23 yards,0.280,1.800
4,1:43,1,10,JAX 43,17,24,Byron Leftwich pass incomplete intended for Jimmy Smith (defended by Ed Reed),1.800,1.250
4,1:37,2,10,JAX 43,17,24,Byron Leftwich pass complete to David Allen for 11 yards (tackle by Gary Baxter),1.250,2.520
4,1:17,1,10,BAL 46,17,24,Byron Leftwich pass complete to Troy Edwards for 17 yards (tackle by Will Demps),2.520,3.640
4,1:08,1,10,BAL 29,17,24,"Penalty on Maurice Williams: False Start, 5 yards (no play)",3.640,3.310
4,1:08,1,15,BAL 34,17,24,Byron Leftwich pass complete to Cortez Hankton for 3 yards (tackle by Will Demps),3.310,2.830
4,1:04,2,12,BAL 31,17,24,Byron Leftwich pass incomplete intended for Cortez Hankton (defended by Bart Scott),2.830,2.150
4,1:00,3,12,BAL 31,17,24,,2.150,0.380
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
4,0:44,1,10,BAL 9,17,24,Kyle Boller kneels for -1 yards,-0.380,-0.850
4,0:24,2,11,BAL 8,17,24,Kyle Boller kneels for no gain,-0.850,-1.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
