Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
1,7:20,1,4,DAL 4,7,3,Robert Kelley left guard for 3 yards (tackle by Orlando Scandrick and Sean Lee),6.280,5.910
1,6:39,2,1,DAL 1,7,9,"Robert Kelley right guard for 1 yard, touchdown",5.910,7.000
1,6:36,,,DAL 15,7,10,Nick Rose kicks extra point good,0.000,0.000
1,6:36,,,WAS 35,7,10,"Nick Rose kicks off 65 yards, touchback",0.000,-0.610
1,6:36,1,10,DAL 25,7,10,Dak Prescott pass complete short left to Dez Bryant for 14 yards (tackle by Quinton Dunbar),0.610,1.530
1,5:59,1,10,DAL 39,7,10,Ezekiel Elliott left guard for 7 yards (tackle by D.J. Swearinger and William Compton),1.530,1.930
1,5:30,2,3,DAL 46,7,10,Dak Prescott sacked by Ryan Kerrigan for -4 yards,1.930,0.700
1,4:46,3,7,DAL 42,7,10,Dak Prescott pass complete short left to Jason Witten for 6 yards (tackle by D.J. Swearinger),0.700,-0.190
1,4:02,4,1,DAL 48,7,10,Ezekiel Elliott middle for 4 yards (tackle by Martrell Spaight),-0.190,2.390
1,3:24,1,10,WAS 48,7,10,Ezekiel Elliott middle for 5 yards (tackle by Matthew Ioannidis and Zach Brown),2.390,2.520
1,2:48,2,5,WAS 43,7,10,Ezekiel Elliott middle for -1 yards (tackle by Terrell McClain),2.520,1.690
1,2:09,3,6,WAS 44,7,10,"Dak Prescott pass incomplete deep right intended for Dez Bryant. Penalty on Junior Galette: Defensive Offside, 5 yards (no play)",1.690,2.340
1,2:03,3,1,WAS 39,7,10,Ezekiel Elliott middle for 2 yards (tackle by Kendall Fuller and Matthew Ioannidis),2.340,3.120
1,1:20,1,10,WAS 37,7,10,Dak Prescott pass complete short left to Terrance Williams for 11 yards (tackle by Martrell Spaight),3.120,3.840
1,0:44,1,10,WAS 26,7,10,"Ezekiel Elliott left end for no gain (tackle by D.J. Swearinger). Penalty on Jonathan Cooper: Offensive Holding, 10 yards (no play)",3.840,3.180
1,0:23,1,20,WAS 36,7,10,Ezekiel Elliott right end for 6 yards (tackle by Martrell Spaight and Kendall Fuller),3.180,2.760
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,14,WAS 30,7,10,Ezekiel Elliott right end for 3 yards (tackle by Terrell McClain and Zach Brown),2.760,2.480
2,14:20,3,11,WAS 27,7,10,"Dak Prescott pass complete short left to Dez Bryant for 2 yards (tackle by Martrell Spaight). Penalty on Jason Witten: Offensive Holding, 10 yards",2.480,0.000
2,13:46,,,,,,Timeout #1 by Dallas Cowboys,0.000,-1.420
2,13:46,3,19,WAS 35,7,10,Dak Prescott pass complete short left to Ezekiel Elliott for 4 yards (tackle by Montae Nicholson),1.420,1.320
2,13:04,4,15,WAS 31,7,10,Mike Nugent 49 yard field goal no good,1.320,-1.530
2,12:57,1,10,WAS 39,7,10,Kirk Cousins pass complete short left to Chris Thompson for 14 yards (tackle by Sean Lee and Jaylon Smith),1.530,2.460
2,12:26,1,10,DAL 47,7,10,Kirk Cousins pass complete short right to Jordan Reed for 5 yards (tackle by Byron Jones),2.460,2.590
2,11:51,2,5,DAL 42,7,10,Chris Thompson right guard for 16 yards (tackle by Byron Jones and Anthony Brown),2.590,3.840
2,11:04,1,10,DAL 26,7,10,Robert Kelley left end for 3 yards (tackle by Tyrone Crawford and Maliek Collins),3.840,3.700
2,10:19,2,7,DAL 23,7,10,Kirk Cousins pass incomplete short middle intended for Jamison Crowder,3.700,3.010
2,10:15,3,7,DAL 23,7,10,Kirk Cousins pass incomplete short right intended for Terrelle Pryor,3.010,1.930
2,10:09,4,7,DAL 23,7,13,Nick Rose 42 yard field goal good,1.930,3.000
2,10:04,,,WAS 35,7,13,"Nick Rose kicks off 65 yards, touchback",0.000,-0.610
2,10:04,1,10,DAL 25,7,13,"Dak Prescott pass complete short right to Alfred Morris for 6 yards (tackle by Martrell Spaight). Penalty on La'el Collins: Offensive Holding, 10 yards (no play)",0.610,-0.410
2,9:32,1,20,DAL 15,7,13,Alfred Morris middle for -2 yards (tackle by Preston Smith),-0.410,-1.640
2,8:53,2,22,DAL 13,7,13,Dak Prescott pass complete short middle to Jason Witten for 9 yards (tackle by Kendall Fuller and Martrell Spaight),-1.640,-1.020
2,8:14,3,13,DAL 22,7,13,Dak Prescott pass incomplete deep middle intended for Brice Butler,-1.020,-1.900
2,8:08,4,13,DAL 22,7,13,"Chris Jones punts 51 yards, out of bounds",-1.900,-0.740
2,8:00,1,10,WAS 27,7,13,Jamison Crowder left end for 6 yards (tackle by Anthony Hitchens),0.740,1.010
2,7:27,2,4,WAS 33,7,13,Kirk Cousins pass complete deep left to Jamison Crowder for 26 yards (tackle by Xavier Woods),1.010,2.850
2,6:51,1,10,DAL 41,7,13,Robert Kelley left end for -3 yards (tackle by Richard Ash),2.850,1.900
2,6:10,2,13,DAL 44,7,13,Kirk Cousins pass complete short left to Chris Thompson for 26 yards (tackle by Xavier Woods),1.900,4.370
2,5:32,1,10,DAL 18,7,13,Kirk Cousins pass complete short right to Ryan Grant for 2 yards (tackle by Sean Lee),4.370,4.090
2,4:49,2,8,DAL 16,7,13,Chris Thompson middle for 2 yards (tackle by Anthony Hitchens and Brian Price),4.090,3.630
2,4:07,3,6,DAL 14,7,13,Kirk Cousins sacked by David Irving for -4 yards,3.630,2.250
2,3:19,4,10,DAL 18,7,13,"Nick Rose 36 yard field goal no good, blocked by Tyrone Crawford, recovered by Orlando Scandrick and returned for 86 yards. Penalty on Tress Way: Low Block, 2 yards",2.250,-6.740
2,2:59,1,2,WAS 2,7,13,Ezekiel Elliott middle for 1 yard (tackle by Zach Brown),6.740,5.910
2,2:24,2,1,WAS 1,13,13,"Ezekiel Elliott middle for 1 yard, touchdown",5.910,7.000
2,2:20,,,WAS 15,14,13,Mike Nugent kicks extra point good,0.000,0.000
2,2:20,,,DAL 35,14,13,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.610
2,2:20,1,10,WAS 25,14,13,Kirk Cousins pass complete short middle to Jamison Crowder for 9 yards (tackle by Sean Lee and Jaylon Smith),0.610,1.280
2,2:00,2,1,WAS 34,14,13,Kirk Cousins pass complete short left to Jamison Crowder for 8 yards (tackle by Orlando Scandrick). Penalty on Byron Jones: Illegal Use of Hands (Declined),1.280,1.730
2,1:55,1,10,WAS 42,14,13,Kirk Cousins pass complete short middle to Chris Thompson for 5 yards (tackle by Sean Lee),1.730,0.000
2,1:45,,,,,,Timeout #1 by Washington Redskins,0.000,-1.860
2,1:45,2,5,WAS 47,14,13,Kirk Cousins pass complete short left to Chris Thompson for -5 yards (tackle by Orlando Scandrick),1.860,0.500
2,1:14,3,10,WAS 42,14,13,Kirk Cousins pass incomplete short right intended for Ryan Grant,0.500,-0.590
2,1:10,4,10,WAS 42,14,13,Tress Way punts 49 yards,-0.590,0.380
2,0:59,1,10,DAL 9,14,13,Ezekiel Elliott right guard for 5 yards (tackle by Anthony Lanier and Zach Brown),-0.380,-0.390
2,0:40,2,5,DAL 14,14,13,"Dak Prescott right end for 2 yards (tackle by Preston Smith). Penalty on Tyron Smith: Offensive Holding, 7 yards (no play)",-0.390,-0.930
2,0:33,2,12,DAL 7,14,13,Ezekiel Elliott middle for 6 yards (tackle by William Compton),-0.930,0.000
2,0:29,,,,,,Timeout #2 by Washington Redskins,0.000,0.000
2,0:29,,,,,,Timeout #2 by Dallas Cowboys,0.000,0.950
2,0:29,3,6,DAL 13,14,13,Ezekiel Elliott middle for 3 yards (tackle by Anthony Lanier and Josh Norman),-0.950,0.000
2,0:25,,,,,,Timeout #3 by Washington Redskins,0.000,2.390
2,0:25,4,3,DAL 16,14,13,"Chris Jones punts 44 yards, fair catch by Jamison Crowder",-2.390,-1.600
2,0:19,1,10,WAS 40,14,13,Kirk Cousins sacked by David Irving for -7 yards,1.600,0.110
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,14,13,"Mike Nugent kicks off 66 yards, returned by Chris Thompson for 22 yards (tackle by Anthony Brown)",0.000,-0.340
3,14:55,1,10,WAS 21,14,13,Kirk Cousins pass complete short right to Chris Thompson for 5 yards (tackle by Jeff Heath),0.340,0.480
3,14:28,2,5,WAS 26,14,13,Chris Thompson left guard for -2 yards (tackle by David Irving and Byron Jones),0.480,-0.490
3,13:48,3,7,WAS 24,14,13,Kirk Cousins pass complete short right to Ryan Grant for 25 yards (tackle by Jeff Heath),-0.490,2.190
3,13:10,1,10,WAS 49,14,13,Robert Kelley right guard for 1 yard (tackle by Orlando Scandrick),2.190,1.780
3,12:35,2,9,,14,13,Kirk Cousins pass incomplete short right intended for Vernon Davis,1.780,1.090
3,12:31,3,9,,14,13,Kirk Cousins sacked by Tyrone Crawford for -8 yards. Kirk Cousins fumbles (forced by Tyrone Crawford),1.090,-2.590
3,12:23,1,10,WAS 45,14,13,Dak Prescott pass incomplete short middle intended for Ezekiel Elliott,2.590,2.040
3,12:18,2,10,WAS 45,14,13,Ezekiel Elliott right tackle for 12 yards (tackle by Montae Nicholson),2.040,3.380
3,11:37,1,10,WAS 33,14,13,Dak Prescott pass incomplete short right intended for Cole Beasley,3.380,2.840
3,11:31,2,10,WAS 33,14,13,Ezekiel Elliott right guard for 7 yards (tackle by Terrell McClain),2.840,3.070
3,10:52,3,3,WAS 26,14,13,Dak Prescott pass complete short right to Cole Beasley for 4 yards (tackle by Josh Norman),3.070,4.110
3,10:17,1,10,WAS 22,14,13,Ezekiel Elliott left guard for no gain (tackle by D.J. Swearinger and Zach Brown),4.110,3.560
3,9:37,2,10,WAS 22,14,13,Dak Prescott left end for 4 yards (tackle by Zach Brown),3.560,3.400
3,8:50,3,6,WAS 18,14,13,Dak Prescott pass incomplete short left intended for Jason Witten,3.400,2.270
3,8:44,4,6,WAS 18,17,13,Mike Nugent 36 yard field goal good,2.270,3.000
3,8:39,,,DAL 35,17,13,"Mike Nugent kicks off 59 yards, returned by Chris Thompson for 18 yards (tackle by Keith Smith). Chris Thompson fumbles",0.000,3.840
3,8:31,1,10,WAS 26,17,13,"Ezekiel Elliott left end for 26 yards. Penalty on Tyron Smith: Offensive Holding, 10 yards (no play)",3.840,3.180
3,8:24,1,20,WAS 36,17,13,Dak Prescott sacked by Ryan Kerrigan for -1 yards,3.180,1.810
3,7:45,2,21,WAS 37,17,13,Ezekiel Elliott left end for 3 yards (tackle by D.J. Swearinger),1.810,1.550
3,7:09,3,18,WAS 34,17,13,Dak Prescott pass complete short middle to Cole Beasley for 4 yards (tackle by Martrell Spaight),1.550,1.410
3,6:29,4,14,WAS 30,20,13,Mike Nugent 48 yard field goal good,1.410,3.000
3,6:23,,,DAL 35,20,13,"Mike Nugent kicks off 65 yards, returned by Chris Thompson for 21 yards (tackle by Xavier Woods)",0.000,-0.340
3,6:17,1,10,WAS 21,20,13,Jamison Crowder left end for 6 yards (tackle by Jourdan Lewis),0.340,0.610
3,5:42,2,4,WAS 27,20,13,"Penalty on Morgan Moses: False Start, 5 yards (no play)",0.610,-0.070
3,5:33,2,9,WAS 22,20,13,Chris Thompson middle for 2 yards (tackle by Richard Ash),-0.070,-0.490
3,5:10,3,7,WAS 24,20,13,Kirk Cousins pass incomplete deep left intended for Josh Doctson,-0.490,-1.770
3,5:04,4,7,WAS 24,20,13,"Tress Way punts 63 yards. Penalty on Joshua Holsey: Illegal Touch Kick, 5 yards (no play)",-1.770,-2.140
3,4:51,4,12,WAS 19,20,13,"Tress Way punts 46 yards, returned by Ryan Switzer for 8 yards (tackle by Fabian Moreau)",-2.140,-1.800
3,4:40,1,10,DAL 43,20,13,Ezekiel Elliott left end for 4 yards (tackle by D.J. Swearinger),1.800,1.790
3,4:04,2,6,DAL 47,20,13,Dak Prescott pass incomplete short middle intended for Terrance Williams (defended by Quinton Dunbar),1.790,1.090
3,3:57,3,6,DAL 47,20,13,Dak Prescott pass complete short right to Ryan Switzer for 7 yards,1.090,2.520
3,3:30,1,10,WAS 46,20,13,Ezekiel Elliott left guard for 14 yards (tackle by Josh Norman and Montae Nicholson),2.520,3.450
3,2:49,1,10,WAS 32,20,13,Ezekiel Elliott middle for no gain (tackle by Evander Hood and William Compton),3.450,2.900
3,2:09,2,10,WAS 32,20,13,Dak Prescott pass complete deep left to Dez Bryant for 18 yards,2.900,4.650
3,1:34,1,10,WAS 14,20,13,Dak Prescott pass incomplete short left intended for Dez Bryant (defended by Quinton Dunbar),4.650,4.000
3,1:28,2,10,WAS 14,20,13,Ezekiel Elliott right guard for 5 yards (tackle by Evander Hood),4.000,4.050
3,0:45,3,5,WAS 9,20,13,Dak Prescott pass incomplete short middle intended for Jason Witten,4.050,2.880
3,0:42,4,5,WAS 9,23,13,Mike Nugent 27 yard field goal good,2.880,3.000
3,0:38,,,DAL 35,23,13,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.610
3,0:38,1,10,WAS 25,23,13,Kirk Cousins sacked by Demarcus Lawrence for -11 yards,0.610,-1.540
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,21,WAS 14,23,13,Kirk Cousins pass complete short left to Ryan Grant for 1 yard (tackle by Anthony Brown and Tyrone Crawford),-1.540,-2.350
4,14:24,3,20,WAS 15,23,13,Kirk Cousins pass complete short right to Vernon Davis for 14 yards (tackle by Orlando Scandrick and Byron Jones),-2.350,-1.440
4,13:45,4,6,WAS 29,23,13,"Tress Way punts 45 yards, returned by Ryan Switzer for 11 yards (tackle by Martrell Spaight)",-1.440,-1.400
4,13:36,1,10,DAL 37,23,13,Ezekiel Elliott right end for 3 yards (tackle by Stacy McGee),1.400,1.260
4,12:54,2,7,DAL 40,23,13,Ezekiel Elliott middle for 6 yards (tackle by D.J. Swearinger),1.260,1.360
4,12:12,3,1,DAL 46,23,13,Dak Prescott right end for 10 yards (tackle by Zach Brown),1.360,2.650
4,11:30,1,10,WAS 44,23,13,Ezekiel Elliott left guard for 4 yards (tackle by Zach Brown),2.650,2.650
4,10:50,2,6,WAS 40,23,13,"Ezekiel Elliott right end for 1 yard (tackle by William Compton). Penalty on Zach Brown: Unnecessary Roughness, 15 yards",2.650,3.970
4,10:18,1,10,WAS 24,23,13,Alfred Morris right end for 4 yards (tackle by D.J. Swearinger),3.970,3.970
4,9:39,2,6,WAS 20,23,13,Alfred Morris left guard for 1 yard (tackle by Terrell McClain and William Compton),3.970,3.410
4,8:54,3,5,WAS 19,23,13,Dak Prescott pass incomplete deep right intended for Dez Bryant,3.410,2.240
4,8:47,4,5,WAS 19,26,13,Mike Nugent 37 yard field goal good,2.240,3.000
4,8:43,,,DAL 35,26,13,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.610
4,8:43,1,10,WAS 25,26,13,Kirk Cousins pass incomplete short left intended for Jamison Crowder,0.610,0.060
4,8:39,2,10,WAS 25,26,13,Kirk Cousins pass complete short right to Chris Thompson for 5 yards (tackle by Sean Lee),0.060,0.040
4,7:51,3,5,WAS 30,26,13,Kirk Cousins pass complete short middle to Jamison Crowder for 12 yards (tackle by Orlando Scandrick),0.040,1.730
4,7:24,1,10,WAS 42,26,13,Kirk Cousins pass incomplete short left intended for Jamison Crowder,1.730,1.190
4,7:19,2,10,WAS 42,26,13,"Kirk Cousins for no gain. Kirk Cousins fumbles, recovered by Kirk Cousins at WAS-32",1.190,-0.820
4,6:39,3,20,WAS 32,26,13,Kirk Cousins pass complete short right to Jamison Crowder for 15 yards (tackle by Sean Lee),-0.820,-0.260
4,6:03,4,5,WAS 47,26,13,Kirk Cousins pass complete short right to Chris Thompson for 11 yards (tackle by Sean Lee and Demarcus Lawrence),-0.260,2.790
4,5:34,1,10,DAL 42,26,13,Kirk Cousins pass incomplete short middle intended for Jamison Crowder,2.790,2.240
4,5:25,2,10,DAL 42,26,13,Kirk Cousins pass complete short middle to Jamison Crowder for 4 yards (tackle by Jaylon Smith),2.240,2.080
4,5:02,3,6,DAL 38,26,13,Kirk Cousins pass complete short right to Chris Thompson for 15 yards (tackle by Xavier Woods),2.080,4.040
4,4:58,1,10,DAL 23,26,13,Kirk Cousins pass incomplete short middle intended for Vernon Davis (defended by Jaylon Smith),4.040,3.500
4,4:54,2,10,DAL 23,26,13,Kirk Cousins pass incomplete deep right intended for Ryan Grant,3.500,2.810
4,4:49,3,10,DAL 23,26,13,Kirk Cousins pass incomplete short right intended for Josh Doctson,2.810,1.930
4,4:44,4,10,DAL 23,26,13,"Kirk Cousins pass incomplete deep right intended for Josh Doctson. Penalty on Anthony Brown: Defensive Pass Interference, 22 yards (no play)",1.930,6.970
4,4:39,1,1,DAL 1,26,19,"Kirk Cousins pass complete short middle to Josh Doctson for 1 yard, touchdown",6.970,7.000
4,4:35,,,DAL 15,26,19,Nick Rose kicks extra point no good,0.000,-1.000
4,4:35,,,WAS 35,26,19,"Nick Rose kicks off 57 yards, returned by Ryan Switzer for 6 yards",0.000,0.280
4,4:30,1,10,DAL 14,26,19,Ezekiel Elliott right end for 7 yards (tackle by Terrell McClain and Montae Nicholson),-0.280,0.280
4,3:47,2,3,DAL 21,26,19,Ezekiel Elliott left tackle for 4 yards (tackle by Zach Brown),0.280,0.610
4,3:04,1,10,DAL 25,26,19,Ezekiel Elliott left tackle for 3 yards (tackle by Anthony Lanier),0.610,0.470
4,2:23,2,7,DAL 28,26,19,Ezekiel Elliott left guard for 3 yards (tackle by Zach Brown),0.470,0.000
4,2:17,,,,,,Timeout #1 by Washington Redskins,0.000,-0.170
4,2:17,3,4,DAL 31,26,19,Dak Prescott pass complete short left to Dez Bryant for 5 yards (tackle by Quinton Dunbar),0.170,1.330
4,2:00,1,10,DAL 36,26,19,Ezekiel Elliott right end for 3 yards (tackle by William Compton),1.330,0.000
4,1:55,,,,,,Timeout #2 by Washington Redskins,0.000,-1.200
4,1:55,2,7,DAL 39,26,19,Ezekiel Elliott right guard for 4 yards (tackle by Terrell McClain),1.200,0.000
4,1:49,,,,,,Timeout #3 by Washington Redskins,0.000,-1.030
4,1:49,3,3,DAL 43,26,19,Dak Prescott left guard for 2 yards (tackle by Zach Brown),1.030,0.000
4,1:05,,,,,,Timeout #1 by Dallas Cowboys,0.000,0.390
4,1:05,4,1,DAL 45,26,19,"Chris Jones punts 42 yards, muffed catch by Jamison Crowder, recovered by Jamison Crowder and returned for -1 yards (tackle by Kavon Frazier)",-0.390,0.350
4,0:54,1,10,WAS 12,26,19,Kirk Cousins pass complete short left to Jamison Crowder for 4 yards (tackle by Benson Mayowa),-0.350,-0.370
4,0:30,2,6,WAS 16,32,19,"Kirk Cousins pass incomplete short middle intended for Chris Thompson is intercepted by Byron Jones at WAS-21 and returned for 21 yards, touchdown",-0.370,-7.000
4,,,,WAS 15,33,19,Mike Nugent kicks extra point good,,
4,0:21,,,DAL 35,33,19,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.610
4,0:21,1,10,WAS 25,33,19,Robert Kelley right guard for 10 yards (tackle by Taco Charlton),0.610,1.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
